subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-472.554840,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
1,-338.949036,136.429840,39.885845,-6.666531,2.319156,0.167857,0,0,0,0
2,-471.643250,1.288981,1.288197,1.286888,1.285057,0.000000,1,0,0,0
3,-328.198761,139.837372,29.113850,-12.700496,3.753631,0.118266,0,0,0,0
4,-319.133881,142.389008,18.323362,-20.746704,3.215335,0.487066,0,1,0,0
5,-307.906342,150.577606,13.581720,-29.426628,-0.842027,0.818235,0,0,0,0
6,-438.024933,39.444218,18.644985,1.211202,-4.391992,0.254352,0,1,0,0
7,-306.465363,150.006989,14.071264,-23.795435,-1.086943,0.493293,0,0,0,0
8,-314.110657,132.355698,-5.583340,-30.599304,-1.887052,0.377696,0,0,0,1
9,-292.286804,146.962845,-14.164218,-38.680073,1.793665,1.007844,0,0,0,0
10,-432.669586,44.397655,18.124229,-3.254020,-9.670071,0.135585,0,0,0,1
11,-284.241699,154.155579,-8.243957,-28.877094,6.139379,0.533009,0,0,0,0
12,-270.430328,162.902161,-8.323140,-23.188013,9.411654,0.393881,0,0,1,0
13,-273.118866,150.116684,-31.617352,-37.854237,11.222607,1.441613,0,0,0,0
14,-419.856628,55.820518,18.598801,-6.276673,-12.241171,0.426380,0,0,1,0
15,-271.174164,157.342316,-15.577341,-24.464325,8.722443,0.344042,0,0,0,0
16,-419.806244,55.482948,15.963807,-10.925415,-11.945112,0.412995,1,0,0,0
17,-276.861755,145.743866,-25.060905,-21.413063,17.342999,0.827591,0,0,0,0
18,-431.471954,47.183205,24.751469,8.907350,5.121370,0.296093,1,0,0,0
19,-267.271759,148.606079,-29.362934,-19.348803,16.748251,0.139061,0,0,0,0
20,-249.786133,163.671967,-27.653671,-18.216503,19.882095,0.773132,0,1,0,0
21,-254.509232,148.623291,-43.712280,-22.492519,17.040890,0.910931,0,0,0,0
22,-411.580292,57.830200,6.910889,-15.799819,-8.690323,0.908537,0,1,0,0
23,-257.732788,144.677521,-41.281212,-17.572485,12.748207,0.463935,0,0,0,0
24,-236.139709,163.413788,-35.815063,-12.232761,15.857111,0.572804,0,0,0,1
25,-248.177155,138.379364,-62.158092,-21.498947,16.736942,0.966794,0,0,0,0
26,-411.946533,55.740341,4.520950,-14.238935,-5.833108,0.569080,0,0,0,1
27,-244.583344,136.029999,-62.007576,-14.075378,11.850337,0.308571,0,0,0,0
28,-296.427460,138.394043,-8.336264,-11.327862,16.637230,1.191467,0,0,1,0
29,-235.408615,131.021866,-76.586899,-12.720200,14.953209,1.609068,0,0,0,0
30,-394.707733,64.514687,-3.405279,-13.339901,2.474232,0.907200,0,0,1,0
31,-230.099838,144.722183,-57.408737,-0.902967,17.390860,0.184869,0,0,0,0
32,-408.788605,53.274235,-7.769719,-22.956749,-1.023265,0.002020,1,0,0,0
33,-230.081879,136.440613,-66.724457,1.524860,21.026276,0.844509,0,0,0,0
