subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-504.306274,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,0
1,-210.374298,137.800964,-92.620102,11.393032,19.122158,0.841996,0,0,0,0
2,-219.501602,145.604156,-83.062843,6.063637,24.213432,0.496934,0,0,0,1
3,-183.375916,151.038162,-87.998459,9.366424,5.519155,0.484761,0,0,0,0
4,-211.029465,149.599792,-75.050117,2.817048,12.075756,0.488029,1,0,0,0
5,-169.497467,159.922729,-95.157547,5.644269,10.448570,0.869170,0,0,0,0
6,-190.072906,162.316711,-87.094940,-2.615907,17.070415,0.478703,0,0,0,1
7,-186.018021,163.058182,-81.030151,0.397982,8.192925,0.564459,0,0,0,0
8,-207.143158,163.123047,-71.170769,-2.587708,12.734694,0.695972,0,1,0,0
9,-170.472534,158.009399,-93.015640,13.085200,10.660322,0.667425,0,0,0,0
10,-190.567734,157.962158,-90.584595,2.338178,17.957930,0.530764,0,0,1,0
11,-181.078888,164.601898,-83.869331,8.975088,17.006681,0.602632,0,0,0,0
12,-205.017502,165.677505,-72.417564,-1.105585,16.417879,0.587013,1,0,0,0
13,-195.482086,159.061935,-82.389061,-0.929796,10.964869,0.799740,0,0,0,0
14,-217.114960,154.436798,-71.781647,-8.039915,14.199078,0.323229,0,0,0,1
15,-180.256531,154.244019,-90.788055,7.678541,6.583257,0.558178,0,0,0,0
16,-201.779999,155.456848,-82.260361,2.561291,14.541912,0.255100,0,0,0,0
17,-233.628540,162.632324,-65.577232,-11.676870,16.951553,0.551401,0,0,0,0
18,-237.161987,172.320557,-51.542351,-15.586151,16.223553,0.496428,0,1,0,0
19,-218.556763,162.652954,-72.141449,-4.841677,21.751823,0.452898,0,0,0,0
20,-228.154236,166.319275,-63.989109,-11.501550,21.176746,0.501382,0,0,1,0
21,-198.388504,157.080978,-80.980461,12.147100,20.652420,0.533097,0,0,0,0
22,-207.853806,163.001526,-76.006660,-3.133244,20.325066,0.714625,0,0,0,0
23,-211.573654,165.711395,-72.169998,-7.138055,19.611496,0.570574,0,0,0,0
24,-231.742462,166.918152,-59.562057,-10.544630,24.407724,0.412625,0,1,0,0
25,-173.665039,165.479431,-88.644318,20.504494,20.190758,0.508016,0,0,0,0
26,-187.853317,170.898071,-80.377792,3.813863,21.106739,0.623620,0,0,0,0
27,-213.369644,174.386841,-67.876343,-11.619676,23.630039,0.258076,0,0,0,0
28,-228.329926,169.063660,-57.520485,-13.430288,18.833878,0.334650,1,0,0,0
