subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
1,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
2,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
3,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
4,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
5,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
6,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
7,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
8,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
9,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
10,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
11,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
12,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
13,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
14,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
15,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
16,-506.911987,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,1,0
17,-262.595184,218.778946,25.271156,-19.035782,9.420065,0.054257,0,0,0,0
18,-293.539825,191.782639,24.019905,-6.000802,33.579884,0.304372,0,0,0,0
19,-298.286469,168.955322,-0.208715,0.642318,47.615501,0.488611,0,0,1,1
20,-232.936172,169.648834,-18.445501,27.205963,40.992226,0.084060,1,1,0,0
21,-195.162033,187.211151,-62.748962,-13.653177,12.602139,0.038809,0,0,0,0
22,-197.656021,170.965744,-48.695694,11.902113,3.178128,0.655796,0,1,0,1
23,-190.279999,147.208664,-28.026609,61.183960,23.849930,0.212226,0,0,0,0
24,-160.612701,119.359848,-51.935181,56.998417,3.419493,0.585240,1,1,0,0
25,-114.089111,105.641678,-55.202576,55.697441,-23.271523,0.084779,0,0,0,1
26,-102.556526,97.638367,-58.932884,70.025269,-13.156764,0.978573,0,0,1,0
27,-79.688385,93.123627,-59.365921,73.781937,-16.280724,0.771722,1,1,0,0
28,-31.003891,85.875900,-72.888306,76.202576,-30.955500,0.293326,0,0,1,1
