mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-203.473938,159.484039,-83.596237,-18.675999,16.350822,2.479672,0.186761,0,1,0,1
-82.961548,191.399994,-61.962395,38.765041,-3.994062,0.704807,0.358140,0,0,0,0
-105.900085,193.618134,-73.031433,25.090187,17.277782,0.826728,0.361462,0,0,0,0
-122.840706,189.266220,-56.139389,12.228098,21.101997,0.579780,0.356457,0,0,0,0
-126.603638,186.339325,-52.440414,12.197496,18.263039,0.997151,0.356117,0,0,0,0
-143.407333,183.845444,-47.649612,5.892607,21.512657,0.582764,0.352690,0,0,0,0
-154.201004,174.127502,-39.029007,12.700623,16.535229,1.070599,0.343458,0,0,0,0
-156.301041,171.550125,-31.365633,8.248364,10.933754,0.828826,0.330747,0,0,0,0
-168.248062,164.793182,-18.517492,12.549143,10.408746,0.735085,0.303695,0,0,0,0
-167.829987,159.066605,-22.013199,6.898406,11.011201,0.850414,0.302922,0,0,0,0
-173.647629,151.892715,-17.702099,15.642292,5.355126,1.100519,0.286035,0,0,0,0
-169.840210,145.404572,-5.585225,14.743012,4.103461,0.763075,0.254720,0,0,0,0
-175.356110,140.152740,-3.936682,16.598095,4.451516,1.005699,0.252242,0,0,0,0
-181.535263,133.549164,-7.473224,12.269612,3.590698,0.786241,0.241178,0,0,0,0
-172.240494,124.350494,-6.449054,11.834829,-6.056074,0.685768,0.239514,0,0,0,0
-168.985092,122.995667,-8.450159,10.685484,-1.154534,0.694877,0.244692,0,0,0,0
-169.306244,124.874115,-12.944141,15.270894,0.285196,1.071223,0.256861,1,0,1,0
-73.073006,171.839508,-29.252781,37.152695,-5.791447,0.542696,0.413809,0,0,0,0
-85.868385,152.731888,-27.640488,26.017529,-2.634287,0.495623,0.316466,0,0,0,0
-102.316612,156.816574,-24.615494,21.002945,1.824875,0.393376,0.283173,0,0,0,0
-119.407639,156.423050,-9.289158,21.561981,6.775804,0.502353,0.319402,0,0,0,0
-133.018356,145.667328,-9.953361,22.430523,11.435580,0.453061,0.280697,0,0,0,0
-131.081757,149.908112,-20.498276,13.276917,8.448283,1.127555,0.290996,0,0,0,0
-121.341103,147.990707,-13.829809,19.379902,9.557234,1.243120,0.324261,0,0,0,0
-116.709602,160.129700,-11.159801,10.358295,-1.743486,0.758355,0.323369,0,1,0,0
-113.986481,168.414017,-15.583179,23.140598,-0.193136,0.444019,0.350965,0,0,0,0
-109.781662,159.092987,-15.736588,18.397717,-4.379486,0.468510,0.320308,0,0,0,0
-86.100243,145.146179,-3.797795,2.370102,-9.872522,1.082745,0.275823,0,0,0,0
-116.843536,169.648438,-11.937958,0.829106,-0.864216,0.783782,0.214064,0,0,0,0
-144.783691,205.105408,-21.055080,3.141368,13.398462,0.467757,0.203281,0,0,0,0
