subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-503.437714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,22.204054,5.929076,7.639484,15.788301,11.546333,14.350050,0.258789,0,0,0,0
1,-503.437714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,11.572629,7.687599,10.738097,14.523021,12.528410,12.214139,0.523926,0,0,0,0
2,-503.437714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,10.402329,2.641816,6.568128,13.255942,11.375150,14.452279,0.474609,0,0,0,0
3,-503.437714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,8.281501,5.853162,11.714808,11.352241,10.244035,13.808973,0.499023,0,0,0,0
4,-503.437714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000042,5.933757,5.112003,8.043954,8.253362,11.591581,12.046124,0.506836,0,0,0,0
5,-497.909149,-3.445549,-3.817275,6.070033,-3.347821,0.130448,0.000882,9.659564,12.352562,8.162725,13.174928,14.627153,26.139950,0.268555,0,0,0,0
6,-459.696320,-11.745408,-36.081642,13.445384,1.530576,1.177379,0.004977,15.293389,8.424389,21.676049,17.492867,8.386619,24.653398,0.264160,0,0,0,0
7,-474.130615,-11.801572,-25.632515,19.044086,-0.378438,0.625370,0.004834,14.211877,6.719677,16.175005,10.550388,12.983458,29.458516,0.256836,0,0,0,0
8,-436.018768,-17.532892,-47.477936,14.298716,-6.814112,0.149434,0.004887,14.954190,6.081304,14.918554,6.986985,13.721111,25.764917,0.262695,0,0,0,0
9,-409.437988,-23.077223,-40.744644,29.791492,-31.653229,1.097715,0.010976,23.296253,5.132588,11.631369,12.428823,13.483517,21.616095,0.288574,0,0,0,0
10,-353.898560,-29.078978,-52.221107,28.486921,-43.646515,0.996949,0.011885,14.365267,6.050063,11.267113,16.693149,11.843237,18.776736,0.292969,0,0,0,0
11,-321.035095,-34.421009,-63.114166,26.311600,-43.104256,1.067582,0.014586,12.157991,16.681814,25.955037,11.875170,13.584730,17.313600,0.320312,0,0,0,0
12,-283.999237,-21.807480,-72.869858,21.633907,-55.286194,1.210541,0.017098,8.232596,14.398082,15.811175,17.776557,13.457026,19.699532,0.290527,0,0,0,0
13,-239.466965,-21.941410,-85.826233,25.159760,-61.428326,1.452177,0.033731,6.702768,18.917632,11.392238,9.370897,13.916484,18.111803,0.295898,0,0,0,0
14,-267.137482,-21.048416,-83.175461,23.318226,-57.100761,0.911188,0.022665,11.076724,14.606145,9.091490,11.073628,15.242185,15.861495,0.294922,0,0,0,0
15,-250.030731,-18.184763,-91.076668,22.368565,-51.956451,0.907992,0.024179,16.181942,14.524167,10.230060,10.905428,13.092414,15.180216,0.289551,0,0,0,0
16,-251.586288,-18.065952,-96.552597,23.504215,-50.256428,0.711290,0.026859,14.095304,12.263231,8.886158,14.222553,15.417351,12.156786,0.260254,1,0,0,0
17,-219.821899,0.306156,-91.856728,23.729042,-51.297867,0.512194,0.035557,11.529841,11.923100,16.643656,17.260394,14.672856,14.797324,0.239258,0,0,0,0
18,-222.347183,2.291736,-100.857101,18.984512,-54.417301,0.872869,0.032869,15.246587,6.592352,18.913679,16.118550,16.143432,13.393758,0.242188,0,0,0,0
19,-218.497498,4.754126,-103.586411,21.443909,-53.295315,0.610106,0.037222,12.250692,9.449822,15.263296,20.537475,18.794295,15.831183,0.227051,0,0,0,0
20,-221.078369,4.425880,-100.512711,25.095867,-49.399185,0.678815,0.032491,18.903407,11.132796,9.310683,10.867894,13.974097,14.027399,0.240234,0,0,0,0
21,-219.663727,14.949858,-99.215866,25.613064,-45.160561,0.408081,0.033582,16.125859,7.314172,15.645444,15.943839,14.746053,17.694402,0.209961,0,0,0,0
22,-232.635971,3.349102,-109.883347,26.324890,-38.731583,0.955578,0.033215,11.620756,9.279285,11.084767,13.693592,12.604770,14.851617,0.216309,0,0,0,0
23,-214.640564,24.287720,-103.337616,16.285604,-51.788879,0.582847,0.033249,14.193357,6.980847,11.722328,15.302670,15.776023,14.069413,0.198730,0,0,0,0
24,-224.907516,20.445978,-109.103149,14.547498,-47.690022,1.206518,0.030755,12.226753,6.146126,11.006851,15.811346,12.690340,15.821014,0.215820,0,0,0,0
25,-234.448471,14.615196,-106.814743,20.617355,-36.821899,0.617825,0.030202,13.156884,9.900812,14.563887,20.709422,18.526731,10.837743,0.201660,0,0,0,0
26,-238.781204,13.095646,-103.263672,26.007162,-45.831646,0.984594,0.028971,12.350106,7.078597,12.819947,16.162008,15.105513,12.149480,0.193359,0,0,0,0
27,-231.912918,28.869675,-103.177719,18.131601,-47.805443,0.366510,0.029058,17.278005,9.897730,15.084019,17.847348,15.022038,16.636103,0.191895,0,0,0,0
28,-241.759521,17.202097,-115.940643,14.713614,-43.337555,0.647875,0.027965,17.381707,11.545404,12.276316,15.525262,15.414258,14.136291,0.193359,0,0,0,0
29,-239.312073,28.320877,-102.712418,28.340391,-33.645229,0.375980,0.027738,17.571826,12.379883,11.119693,15.167911,16.313775,15.069570,0.184082,0,0,0,0
30,-235.143585,32.949364,-106.829025,18.314384,-41.086388,0.852036,0.027714,18.130136,10.207240,15.579931,11.585933,16.801589,16.924325,0.178711,0,0,0,0
31,-234.000290,47.171959,-98.753197,15.205164,-42.866344,0.759600,0.029373,15.944348,8.962291,13.433517,21.831224,17.588756,13.338215,0.165039,0,0,0,0
32,-201.435806,94.457153,-62.160194,45.328438,-24.277092,1.277618,0.033378,18.788228,15.270019,15.109668,20.279362,13.410443,16.634169,0.129395,0,0,1,0
33,-183.058777,126.099884,-38.598022,63.390511,-4.535097,0.764789,0.074070,15.722101,9.614804,16.877802,19.658371,13.935383,16.198574,0.054199,0,0,0,0
34,-189.088654,127.940460,-36.871269,66.678696,-0.496191,0.829577,0.062233,13.476194,11.862483,15.276618,15.314735,11.528414,17.138532,0.064941,0,0,0,0
35,-188.157562,133.643555,-38.327412,55.521103,-9.851140,0.795884,0.068807,13.262915,7.443372,8.710322,18.261695,12.807607,14.285569,0.048828,0,0,0,0
36,-200.501526,124.923096,-35.514221,63.636211,-3.215413,0.967801,0.049955,15.391925,12.950320,7.785431,22.129810,11.206108,15.118367,0.074219,1,0,0,0
37,-200.208801,133.694107,-39.420242,52.247665,-3.233633,0.680730,0.051323,17.819915,9.675258,14.537819,14.396400,9.333171,15.231754,0.066406,0,0,0,1
38,-201.369202,142.257141,-24.998165,62.900238,4.652476,0.867296,0.055385,25.156089,10.320906,12.680100,14.938502,14.702416,14.459826,0.051270,0,1,0,0
39,-196.797623,151.210419,-29.113972,41.367458,-15.698006,0.744630,0.052859,14.749776,5.920908,12.274934,16.247971,13.868290,13.611727,0.057129,0,0,0,0
40,-209.357361,145.054810,-28.090511,54.349518,-2.804512,0.678301,0.055522,16.012044,10.912078,13.413798,18.948969,12.549622,17.286865,0.050293,0,0,0,0
41,-219.671158,134.333160,-34.245377,49.396873,-1.085383,0.600905,0.051292,21.807307,7.163234,17.095351,22.771974,11.155897,16.592660,0.056152,0,0,0,0
42,-218.770752,145.807190,-30.787230,45.014854,-2.338021,0.592229,0.050636,12.490859,9.096792,13.888647,24.762206,9.394618,18.617926,0.042480,0,0,0,0
43,-233.210129,137.590363,-29.228767,49.319469,4.593151,0.544470,0.040963,19.668217,15.866367,16.651464,18.132749,10.759353,17.657676,0.060059,0,0,0,0
