subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-86.046227,25.407063,-4.246029,76.479462,0.222543,0.000000,0.161030,5.459822,3.925838,3.532860,8.171681,12.291007,12.944413,0.525879,1,1,0,1
1,-6.246773,97.282745,-24.596447,45.009727,-17.506317,0.303229,0.403190,14.808174,13.824295,16.086490,16.765809,17.545217,21.089342,0.071289,0,0,0,0
2,-50.342384,99.865913,-28.664801,82.633133,-36.849434,0.407911,0.348672,22.203417,7.698267,16.545456,24.349951,21.358659,19.626567,0.091797,0,0,0,0
3,-45.926334,100.821274,-29.751921,87.181297,-38.524124,0.696292,0.373023,18.473324,14.074388,16.929135,25.220566,22.104548,22.695781,0.081543,0,0,0,0
4,-63.780350,93.569641,-10.804573,88.087418,-33.527691,0.859567,0.358245,21.924881,16.488226,14.340354,15.427981,15.435005,23.597037,0.081055,0,1,0,0
5,-21.688734,93.044373,-20.635921,50.617432,-21.881924,0.677042,0.347216,22.253974,12.809858,15.517349,19.871767,22.036576,18.124157,0.074707,0,0,0,0
6,-42.013096,104.563057,-27.151470,71.311905,-33.913364,0.491206,0.358068,27.466577,14.068314,16.389758,19.110762,25.752019,20.376468,0.074707,0,0,0,0
7,-31.545906,83.269234,-23.646883,59.309700,-21.367502,0.635524,0.373711,27.531744,16.969927,26.418497,19.867029,25.015077,20.261369,0.068359,0,0,0,0
8,-74.801926,101.975067,-25.549000,83.283463,-30.068115,0.351247,0.387039,25.362184,14.865183,12.028993,13.397348,15.942581,20.824939,0.065430,0,0,1,0
9,-32.259846,88.393562,-32.184589,55.402328,-26.352276,0.589611,0.360708,26.000580,15.829708,17.628188,20.096080,23.535457,20.616866,0.081543,0,0,0,0
10,-65.391464,103.550751,-28.880671,85.283623,-19.280718,0.547418,0.410439,27.242687,17.378064,11.471996,24.939642,20.344581,23.942884,0.055176,0,0,1,0
11,-25.571035,100.483124,-24.425205,49.986599,-21.250172,0.492124,0.393475,24.179289,16.949415,19.557152,21.349332,21.236598,16.246658,0.074219,0,0,0,0
12,-81.593262,104.602783,-14.196948,81.316696,-18.362165,0.467700,0.422047,28.442586,16.708839,13.436670,26.393333,19.945905,16.504741,0.036133,0,0,1,0
13,-49.737843,99.499657,-27.849766,56.933395,-15.325918,0.756745,0.418601,27.975827,17.309847,20.979486,21.647627,24.437306,19.430894,0.056641,0,0,0,0
14,-90.870079,106.818954,-26.516409,69.851196,-13.921328,1.167489,0.451286,29.101839,20.251793,15.725566,17.774800,17.998324,18.487158,0.028809,0,0,0,0
15,-43.932487,97.958344,-11.542257,46.850571,-12.072186,0.428039,0.449121,27.440819,13.831927,15.165429,29.163678,21.027430,18.326624,0.047852,0,0,0,0
16,-88.966164,111.013626,-18.524967,76.681732,-4.969411,0.821657,0.483341,24.640264,9.167369,7.914918,18.768615,19.253250,21.791854,0.021484,1,0,0,0
17,-35.936085,118.727234,-33.676289,55.141438,-18.981491,0.948825,0.373742,20.895491,26.412111,19.858896,26.034952,21.351517,19.457350,0.046387,0,0,0,0
18,-74.860115,117.835648,-27.191273,68.336945,-1.659428,0.494904,0.391111,28.457544,15.404696,15.991430,13.857634,23.441598,18.303017,0.023438,1,0,0,0
19,-34.118111,96.400711,-11.487591,45.019974,-19.003368,0.768790,0.378584,26.868008,10.822515,16.211770,19.203142,27.803334,22.833513,0.069336,0,0,0,0
20,-56.694504,113.339005,-27.099415,55.625446,-10.789898,0.766705,0.384339,21.841743,12.087844,15.170815,19.552461,24.920252,18.917773,0.028809,0,0,0,1
21,-40.972134,98.199799,-21.968006,45.989159,-14.406392,0.410179,0.380588,30.368928,16.310069,18.781732,21.020250,22.397350,22.581842,0.050781,0,0,0,0
