subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-147.183533,117.785233,-21.439007,42.377747,-15.961557,1.555114,1,1,1,0
1,31.224527,98.230576,-19.962650,37.986427,-22.301182,2.145891,0,0,0,0
2,7.922972,111.791855,-15.116402,50.484154,-10.480164,1.060445,0,0,1,0
3,-13.700458,111.038055,5.870584,44.398411,-1.121506,0.415572,1,1,0,1
4,34.176029,103.596222,-10.097082,43.675560,-9.130189,1.377263,0,0,0,0
5,-30.279066,91.629761,-8.651474,39.897362,-6.845316,0.616597,0,1,0,0
6,-30.700567,96.810074,-3.257319,35.318283,-10.925366,0.826683,1,0,1,1
7,25.179581,105.784149,-16.341997,54.015518,-16.525177,1.469981,1,1,0,1
8,30.365631,103.669342,-20.786263,46.213913,-21.653851,1.545140,0,0,1,0
9,-23.889502,106.991821,-10.527916,49.945076,-4.080654,0.816762,1,1,0,1
10,35.092514,109.520782,-28.089214,44.174496,-19.040981,1.412250,1,0,1,1
11,33.933933,109.131165,-24.413204,45.335152,-16.773287,1.695706,0,1,0,0
12,-35.357342,97.140251,-26.034267,48.039459,-8.046187,0.522745,1,0,1,0
13,22.295803,103.987656,-22.837469,51.207432,-15.814151,1.445690,0,1,1,1
14,30.599621,108.908966,-17.363506,45.491032,-18.124329,0.604401,1,0,1,1
15,15.050919,107.465759,-30.368235,53.262306,-17.409800,0.589243,1,1,0,1
16,21.589289,123.461990,-34.048195,53.088078,-25.143028,0.614219,1,1,1,0
17,33.172203,119.216507,-25.745495,48.591873,-13.251537,1.484966,0,0,0,1
18,22.869680,115.786270,-24.660042,40.456612,-12.190056,0.894936,0,1,0,0
19,27.835466,120.525833,-28.137793,39.047146,-21.568577,0.719144,0,0,0,1
20,14.004341,113.947968,-35.677078,37.569973,-18.811188,0.950510,1,1,1,0
21,25.144936,119.503342,-23.688520,43.871479,-15.470860,1.590151,0,0,0,1
22,21.956171,108.940620,-20.485771,45.365471,-11.214809,0.845435,1,0,0,0
23,11.014761,105.144310,-34.470123,44.834213,-11.326509,0.790455,0,1,0,0
24,15.221432,116.580399,-29.948471,36.926537,-17.329052,0.841056,1,0,1,1
25,30.388554,117.809937,-21.819092,44.873199,-17.643183,1.227317,0,0,0,0
26,12.308301,113.533249,-13.085662,58.263424,-9.990779,0.908621,1,1,0,1
27,14.465449,116.332756,-19.528172,52.697479,-10.981324,0.766734,0,0,1,0
28,19.372606,121.987762,-18.901390,47.291626,-3.933957,0.830921,0,1,0,1
29,22.679176,104.255936,-22.782040,44.752663,-11.003048,1.410820,1,1,1,0
30,13.743136,111.226578,-19.062050,37.987942,-12.791737,0.982399,0,0,1,1
31,13.068916,127.084625,-9.407435,47.345222,-17.539825,1.784255,1,0,0,1
32,8.238711,123.909073,-25.551567,44.545433,-18.573742,0.574170,1,1,0,1
33,27.590904,114.258499,-23.188969,46.353191,-13.928368,1.483110,1,0,0,0
34,29.682335,111.186234,-18.441391,38.864979,-16.321907,0.648177,0,0,0,1
35,25.850346,110.619324,-32.090866,38.643589,-13.661144,0.596308,0,1,0,0
36,21.123280,107.031555,-33.505592,39.251289,-14.121582,1.399919,1,1,0,0
37,38.636326,83.510056,-25.169456,53.811356,-20.375708,0.990715,0,0,0,1
38,7.130198,98.743027,-29.407057,33.177956,-6.112660,1.314072,0,1,0,1
39,25.629438,116.314392,-14.052773,28.030682,-12.227171,1.334084,1,0,0,0
40,20.769724,114.553619,-20.428129,35.283188,-8.594955,0.984554,1,0,1,1
41,32.359188,115.683823,-23.118914,43.999870,-20.188488,0.895983,0,0,0,1
42,27.830925,103.783508,-28.185280,42.726509,-13.906413,0.791431,1,1,0,0
43,31.867460,110.811859,-30.078884,39.031090,-14.255026,1.166243,0,0,0,1
44,29.306637,104.284676,-37.231556,35.806068,-14.381548,1.029961,0,1,1,0
45,43.558292,83.613770,-28.105686,44.472130,-23.003447,0.917030,1,0,0,0
46,20.553022,87.667961,-48.790085,21.273087,-20.300650,0.939060,1,1,0,0
47,19.495373,114.824600,-38.646843,37.309952,-13.930910,1.651378,0,0,1,0
48,22.950676,107.903458,-29.573050,39.193382,-11.918198,1.137138,1,0,1,1
49,32.088215,108.991562,-27.431068,41.876122,-18.868938,1.551941,0,0,1,0
50,29.241314,102.945450,-26.903681,31.953051,-21.583603,0.634382,1,1,0,0
51,19.371201,96.144958,-32.593323,37.859901,-14.007493,1.094906,1,0,0,0
52,25.186388,105.806084,-32.332260,30.623085,-16.788723,0.903938,0,0,1,1
53,49.365505,78.224358,-35.339424,41.511574,-18.412689,1.180471,0,1,0,0
54,35.120758,98.194656,-39.096992,30.140049,-23.293842,0.760861,0,1,1,0
55,29.371143,89.082184,-37.574368,33.324127,-10.209079,1.237762,0,0,0,1
56,21.292704,98.403259,-35.690727,47.105789,-10.632022,0.754715,1,0,1,1
57,38.075413,87.934563,-27.404812,43.078064,-5.839219,1.224129,0,0,1,1
58,40.146893,92.080994,-25.616043,39.422447,-15.903336,0.792319,0,1,1,0
59,34.724571,92.248169,-27.128632,45.197632,-13.723198,1.622211,1,1,0,0
60,29.557379,94.682114,-32.060661,38.667130,-12.220983,1.009279,1,1,0,0
61,16.347492,87.761520,-32.555534,45.902172,5.543440,1.240536,1,0,0,1
62,28.430012,97.442444,-30.504532,38.377968,-4.357137,2.157437,0,0,1,1
63,23.507565,94.514381,-31.006813,41.667702,-0.155148,1.322683,0,0,1,1
64,26.768764,95.872787,-31.165182,48.631649,-11.148972,2.242526,0,0,1,1
65,20.706728,92.662163,4.272149,36.252014,-18.700533,1.325285,0,0,0,0
66,4.080085,91.321686,11.850176,40.920395,-20.833237,0.695654,0,0,0,0
