mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-3.519747,-1.726762,0.041293,-0.810512,0.264115,-0.414440,-3.235737,0,1,0,0
-1.886289,1.871860,0.392169,0.148131,2.505739,0.460083,-1.028752,1,0,0,0
-1.431272,2.109272,-0.012797,0.075465,3.251372,-0.290925,-0.378341,0,0,0,0
-1.318391,2.448071,-0.434696,-0.372150,2.333612,-0.613490,-0.265583,0,0,0,0
-1.389945,2.387441,-0.370229,-0.629190,2.004479,-0.682465,-0.352231,0,0,0,0
-1.139919,2.288363,-0.172741,-0.523401,1.852742,0.769982,-0.692773,0,0,0,0
-1.039424,2.373260,0.173997,0.039489,1.278379,-0.300155,-0.035549,0,0,0,0
-1.472531,2.322662,-0.263709,-0.084949,2.267436,-0.174765,-0.624833,0,0,0,0
-1.445696,2.570101,-0.359147,-0.582170,1.983624,-0.568887,-0.986033,0,0,0,0
-1.396723,2.377207,-0.639417,-0.951570,1.601569,-0.261061,-0.696960,0,0,0,0
-1.430921,2.478179,-0.292130,-0.462591,1.720067,0.055175,-0.698578,0,0,0,0
-1.390601,2.054457,-0.179198,-0.724586,0.872930,-0.424625,-1.106072,0,0,0,0
-1.427329,2.642089,0.042420,-0.749997,1.083465,-0.549729,-0.795965,0,0,1,0
-1.622375,2.339679,-0.329389,-1.181080,1.586858,-0.209397,-1.770946,0,0,0,0
-1.649786,2.060720,-0.709275,-0.441139,1.595670,-0.433376,-1.868084,0,0,0,0
-1.508341,1.885611,-0.069346,-0.850617,1.223562,0.205433,-1.538213,0,0,0,0
-1.464395,2.155907,-0.215643,-0.468985,0.979309,-0.296373,-1.248246,0,0,0,0
-1.487668,2.763869,0.419603,-0.131695,1.641794,-0.490071,-0.756768,0,0,0,0
-1.440368,2.667507,0.125412,-0.200139,1.747641,-0.665012,-0.784211,0,0,0,0
-1.697780,2.353045,-0.040062,-0.655898,1.013167,-0.917282,-1.620303,0,0,0,0
-1.472023,2.352701,-0.639760,-0.926635,1.197493,0.210958,-1.540352,0,0,0,0
-1.506980,2.353930,-0.185405,-0.304488,2.269286,-0.319581,-1.399758,0,0,0,0
-1.599402,2.319188,-0.155296,-0.565249,1.634361,-0.147328,-1.435076,0,0,0,0
-1.592864,2.578269,-0.167050,-0.939139,1.257710,-0.399683,-1.517586,1,0,0,0
-1.754266,2.314489,0.235536,-1.071967,0.796820,-0.249025,-1.699674,0,0,0,0
-1.643698,2.314765,0.182833,-0.864972,1.911175,-0.661851,-1.521167,0,0,0,0
-1.649455,2.174116,0.401000,-0.950749,1.330378,-0.639866,-1.614391,0,0,0,0
-1.760100,2.327007,-0.024474,-0.907161,0.793962,-0.775150,-1.804686,0,0,0,0
-1.694645,1.930107,0.022736,-0.715160,1.476082,-0.152158,-1.936877,0,0,0,0
