subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-70.199059,67.414246,-8.467733,48.557453,-19.701164,1.572859,1,1,0,1
1,-48.662144,93.102852,-7.438313,64.233131,-21.236944,0.951691,0,0,0,0
2,-69.543686,96.945030,-14.588650,65.995911,-37.578644,1.104302,0,0,1,0
3,-83.867828,100.019638,-6.051383,65.971878,-28.057880,0.702045,0,0,0,1
4,-89.748245,115.539963,0.916028,71.102974,-29.667984,0.562480,0,0,0,0
5,-100.223480,107.056610,7.743364,63.003723,-32.136433,1.026181,0,0,0,1
6,-106.286385,114.826942,11.585442,71.172379,-25.093580,0.672663,0,0,0,0
7,-116.195717,117.024368,17.487394,66.237358,-23.148766,0.750167,1,0,0,0
8,-112.687111,120.739456,20.137276,61.241261,-21.048431,0.981139,0,0,0,0
9,-105.181206,132.984940,6.362167,42.368553,-23.202900,1.023496,0,0,0,1
10,-129.104630,128.217957,27.272614,54.652584,-15.673096,0.553093,0,0,0,0
11,-139.698151,133.552185,19.167309,54.287392,-19.468107,0.659482,0,0,1,0
12,-153.650955,152.331619,38.568066,56.733772,-10.896416,1.314251,0,0,0,0
13,-169.813477,140.445251,38.472351,52.433193,-21.555576,0.746568,1,0,0,0
14,-172.761154,149.209198,28.342777,37.488682,-16.327841,0.737483,0,1,0,0
15,-166.283875,165.700974,18.355196,23.204662,-15.568595,0.640107,0,0,0,0
16,-196.890671,154.540176,31.643524,42.685295,-9.478712,0.834395,0,0,1,1
17,-192.833740,170.963501,20.678383,12.578372,-19.690022,1.289552,0,0,0,0
18,-192.111099,180.846298,24.145714,15.487303,-12.294406,0.768583,0,1,0,0
19,-220.826416,175.233551,27.024532,20.734241,-8.962667,0.769505,1,0,0,0
20,-202.878601,189.406479,15.511911,15.508402,2.132596,0.630672,0,0,0,0
21,-205.269379,203.760895,10.386608,-3.285521,-7.186797,0.723251,1,0,0,0
22,-231.302933,204.563721,16.823769,14.763451,4.730881,0.497764,0,0,0,0
23,-217.212982,224.913498,13.890146,-1.845646,2.856257,0.922074,0,0,0,1
24,-236.972183,217.491104,24.079657,6.977194,-2.693550,0.753359,0,0,0,0
25,-245.657806,207.564865,16.905832,7.234213,0.150757,0.791747,1,0,0,0
26,-255.804764,199.232117,19.059597,14.477758,-0.562000,0.738120,0,0,0,0
27,-257.738556,192.489136,19.222691,18.935404,-2.084005,0.548149,0,1,0,0
28,-262.126373,204.819489,22.077681,14.014441,15.533918,0.666009,0,0,0,0
29,-275.165741,195.308167,22.622982,12.433969,12.526663,0.514977,0,0,0,1
30,-268.850372,190.065323,11.889880,12.141433,11.077814,0.441738,0,0,1,0
31,-266.744476,200.445831,25.914001,4.869529,-6.604343,0.536725,0,0,0,0
32,-273.090088,200.971863,30.502899,8.593037,-3.771726,0.759923,1,1,0,0
33,-242.018600,207.184906,4.296469,-1.952199,2.251360,0.418240,0,0,0,0
34,-222.266861,220.431229,-11.957081,-20.296101,5.396422,0.638002,0,0,1,0
35,-252.304001,205.685608,10.563760,0.565291,0.244699,0.504353,0,0,0,1
36,-224.952988,222.424225,1.070888,-17.380928,-10.203557,0.881154,0,0,0,0
37,-253.452759,208.072021,13.737730,2.446818,10.483829,0.752021,0,0,0,1
38,-217.781158,199.246338,-6.716845,0.294045,18.974819,0.820080,0,0,0,0
39,-242.668365,213.355850,8.983370,0.950659,12.559797,0.506284,0,0,1,0
40,-230.130539,218.718353,9.117668,-3.675955,-5.875268,0.729740,0,0,0,0
41,-240.003448,222.373291,13.398727,-10.928759,-6.014972,0.753986,1,0,0,0
42,-265.660065,196.710571,14.931137,1.134643,2.303716,0.493541,0,0,0,0
43,-259.250946,200.175873,16.248493,5.433348,2.370883,0.755285,0,0,0,1
44,-234.186890,217.349640,2.453667,-4.780795,16.827032,0.694256,0,0,0,0
45,-268.702301,191.796204,17.505409,15.147451,15.684607,0.700629,1,0,0,0
46,-262.960327,196.733398,13.556524,12.793848,6.702232,0.537317,0,1,0,0
