mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-7.421845,-4.832484,2.686241,-2.639246,0.406251,-2.113307,-3.724576,1,1,0,0
0.242900,0.209661,-0.120073,1.242549,-0.974993,3.995458,0.494198,0,0,0,0
-1.270312,0.437044,0.073912,0.780735,-0.721009,-0.782975,-2.022795,0,1,1,0
-1.904808,0.535754,0.821389,2.076239,2.182394,-1.435740,-1.116037,0,0,0,0
-2.688259,0.039655,1.363537,1.328678,1.854831,-0.468453,-2.572800,1,1,0,1
0.662836,-1.685891,1.365246,1.225901,-0.496137,-0.503093,-0.414443,0,0,0,0
-0.200836,-2.223180,0.739008,1.982614,-1.806317,-0.182786,-1.962841,0,0,0,0
-0.665775,-2.594647,0.611022,1.823142,-0.801183,-0.237921,-2.346241,0,0,0,0
-1.028246,-3.618589,0.493805,1.668508,-0.668567,-0.163411,-2.567049,1,1,0,0
-0.771037,-1.597005,2.545481,2.341267,0.090445,-1.338469,1.215750,0,0,0,0
-0.657471,-1.081914,1.429358,2.136199,-0.679169,0.163626,0.937153,0,0,0,1
-1.394541,-1.541545,1.495645,2.349414,-0.645493,-0.976424,-0.210551,0,1,1,0
-0.195134,0.106568,0.395790,1.624105,-0.937328,-0.241933,-0.283626,1,0,0,1
-0.406430,-0.277550,-0.082660,1.792336,-0.766903,-0.590860,-1.669064,0,0,0,0
-1.025468,-0.196714,0.387171,1.209128,-0.372789,-0.785626,-2.019639,0,1,1,0
-0.295703,-2.623020,1.785462,2.224191,0.132407,-0.431983,-0.465424,0,0,0,0
-0.729694,-3.016459,0.554224,2.846998,-0.966297,-0.436697,-2.135311,0,0,0,0
-0.941697,-2.936093,-0.140158,2.249960,-0.748461,0.049701,-2.324535,0,0,0,0
-1.142607,-3.122959,0.106921,0.898385,-0.544500,-0.409966,-2.727743,1,0,0,1
-0.729392,-0.748944,1.253723,1.261927,-0.667912,-0.176243,-0.316804,0,0,0,0
-0.991199,-1.413311,1.524523,2.054538,-0.055014,-0.468139,-0.878420,0,0,0,0
-1.455081,-1.695813,0.869986,2.003662,-0.339571,0.133986,-1.758537,1,1,0,0
-0.118159,0.164853,-0.015314,1.739777,-0.563208,-0.519556,-0.951835,0,0,1,1
-0.093778,0.632728,-0.395486,0.973475,-0.841909,-0.762125,-1.135071,0,0,0,0
-0.943589,0.520934,0.293916,1.135150,0.531590,-0.824369,-1.121708,1,0,1,0
-0.579743,0.738735,0.159729,1.593604,0.136652,-0.857722,-0.646623,0,0,0,0
-1.218322,0.360984,0.065743,1.332232,0.501619,-0.134732,-1.586745,1,1,0,0
-1.400197,0.934313,0.505903,0.565098,0.804476,-1.342827,1.004113,0,0,0,0
-1.669772,0.464867,-0.133948,0.903785,1.393950,-0.632106,0.190389,0,1,1,0
-1.263956,1.228975,0.131872,1.053133,1.578530,-1.325748,0.631573,0,0,0,0
-1.040821,1.508359,-0.809734,-0.082702,0.956510,-0.434557,-0.847667,1,1,1,1
0.852256,-0.680112,-1.035097,1.630017,-0.361747,1.443986,-0.072262,0,0,0,0
0.794992,-1.178801,-0.413106,1.002405,-0.560272,-0.652283,-0.372423,0,0,0,0
0.653206,-1.008596,-0.000666,1.409876,-0.099248,-0.151711,-0.381938,0,0,0,0
0.561322,-0.890894,0.227195,1.433147,-0.426513,-0.440047,-0.489899,0,1,0,0
0.441061,0.107999,-0.092145,1.034115,-0.270402,0.679459,0.030542,0,0,0,0
0.308253,0.067454,-0.563284,0.750466,-0.429843,-0.709053,0.029474,1,0,1,1
0.603647,0.178785,-0.868634,0.674670,-0.883408,-1.261700,0.238629,0,0,0,0
0.378525,0.324429,-0.242602,0.323653,-0.340203,0.636195,-0.002277,0,1,1,1
0.401274,0.237706,-0.901331,0.757453,-0.466078,0.134991,-0.256966,0,0,0,0
-0.022472,0.783482,-0.697854,0.313037,0.110434,0.352621,-0.343551,1,0,1,0
-0.147922,0.825832,-1.284785,0.625647,0.426819,0.024389,-0.583913,0,0,0,0
-0.318031,1.220189,-1.395636,0.151058,0.263123,-0.509616,-0.649553,0,1,0,1
-0.465305,1.496987,-1.281083,0.632052,1.818326,0.351483,-0.035607,0,0,0,0
-0.337096,1.025776,-0.925683,-0.259287,1.034406,-0.027029,-0.302587,1,1,1,0
0.515515,0.202162,-0.865373,0.488351,-0.747317,-0.789808,0.434946,0,0,0,0
