subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-480.351044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.111307,8.111307,6.738659,8.111307,8.111307,8.111307,0.113770,0,0,1,1
1,-20.287876,111.043167,-74.346252,84.092850,1.916891,27.079023,0.441371,11.554311,6.523619,11.371303,11.978625,16.873713,16.703606,0.103516,1,0,0,0
2,-38.674286,111.706909,-74.086212,91.600487,7.509941,0.664483,0.474993,27.690624,4.504472,6.773692,11.182239,13.418892,15.757730,0.031738,0,0,0,1
3,-38.929459,101.227585,-66.051308,94.016815,1.008710,1.242026,0.486896,14.629100,23.885498,10.157210,18.960454,14.435806,13.386955,0.035156,0,1,0,0
4,-62.885979,85.405655,-73.352264,88.029144,14.258738,2.529493,0.488018,9.350806,7.684763,12.882250,16.526195,12.659523,14.729473,0.040039,1,0,0,0
5,-36.627579,98.400513,-71.933380,80.934448,2.343104,3.670631,0.424864,17.017321,7.227953,11.180504,18.176419,14.962396,18.408249,0.041504,0,0,1,0
6,-67.613678,87.139656,-53.316837,82.149803,-1.938300,4.189868,0.464485,21.538993,7.184053,6.343200,14.054103,13.706831,14.081853,0.039551,0,1,0,0
7,-61.120861,76.654922,-67.209694,78.690620,1.234293,4.344306,0.390590,16.472565,7.997317,12.207614,16.726136,13.446021,13.065988,0.045898,1,0,0,0
8,-65.335388,80.335106,-60.158585,78.180344,1.721697,4.055270,0.421587,14.119672,8.935837,6.162759,12.171114,11.360634,13.614955,0.049805,0,0,1,1
9,-41.795559,105.525047,-31.654232,76.024612,-12.294943,6.105924,0.386655,20.512633,11.001141,10.292458,7.523934,11.797659,16.428642,0.033203,0,1,0,0
10,-31.370094,110.231010,-46.844673,61.673271,-16.554237,3.756246,0.247998,21.810189,10.315303,13.841796,6.842423,11.714061,15.364172,0.108398,0,0,1,1
11,-16.337349,109.010513,-43.268406,69.603973,-12.215338,4.265955,0.257539,20.797172,5.937925,12.095956,9.249647,12.979946,13.304275,0.119629,0,1,0,0
12,-20.630554,115.280693,-56.053631,68.591858,-20.194881,2.529097,0.258129,11.476253,9.536872,14.030540,8.832931,14.557863,11.435592,0.118164,1,0,0,0
13,-61.824024,110.445389,-44.133080,73.977859,-14.588261,1.528632,0.250309,16.643660,13.113048,12.604620,9.575737,12.454262,14.127558,0.056152,0,0,1,0
14,-77.527092,117.063522,-37.049545,66.158966,-12.684834,2.170848,0.252847,18.478417,19.173363,16.411484,10.953589,15.867482,14.647662,0.045898,0,0,0,1
15,-92.805931,102.454559,-38.618202,62.447037,-5.580109,2.382105,0.215980,12.813058,13.204613,15.197950,15.991164,10.409985,16.297106,0.051270,0,1,0,0
16,-90.408241,120.223526,-29.124495,67.586319,-6.868590,3.424717,0.309380,21.015893,16.187843,8.527662,14.717895,16.343345,15.565021,0.036621,0,0,0,1
17,-65.684151,127.472336,-50.220016,57.568977,-11.539118,3.741652,0.199607,28.185294,13.495177,14.323607,12.662708,10.097833,12.860449,0.042480,0,0,1,0
18,-47.485527,123.561554,-45.497139,70.944283,-14.157566,1.658991,0.377216,25.474818,15.554662,20.349260,11.718585,14.142309,12.737600,0.032227,1,0,0,0
