mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-7.407613,-5.160738,2.710260,-2.169556,1.325459,-2.252213,-4.441182,0,0,0,0
-7.259912,-4.670556,3.479569,-1.336273,2.086566,-1.507078,-4.420266,0,0,0,0
-7.356530,-4.991429,2.974931,-1.884782,1.583105,-2.227633,-4.438539,0,0,0,0
-7.302817,-4.812599,3.258283,-1.572978,1.874214,-1.738269,-4.425318,0,0,0,0
-7.390330,-5.103304,2.800756,-2.070884,1.416425,-2.252213,-4.439233,0,0,0,0
-7.257657,-4.662659,3.493903,-1.317227,2.108503,-1.774157,-4.395257,0,0,0,0
-7.360271,-5.003464,2.957832,-1.900049,1.573361,-2.252213,-4.438438,0,0,0,0
-7.231388,-4.575505,3.630572,-1.169402,2.243250,-1.642117,-4.372235,0,0,0,0
-7.368685,-5.031383,2.914047,-1.947418,1.530172,-2.252213,-4.437505,0,0,0,0
-7.195577,-4.456809,3.816141,-0.969705,2.423962,-1.372544,-4.342791,0,0,0,0
-7.352623,-4.978059,2.997811,-1.856550,1.613345,-2.252213,-4.437318,0,0,0,0
-7.198989,-4.469728,3.788513,-1.012374,2.369682,-1.849350,-4.336855,0,0,0,0
-7.330872,-4.905908,3.110895,-1.734341,1.724605,-2.252213,-4.433083,0,0,0,0
-7.149877,-4.307825,4.037439,-0.752223,2.594935,-1.697055,-4.301774,0,0,0,0
-7.269478,-4.706219,3.405370,-1.448768,1.944218,-2.149555,-4.432763,1,0,0,0
-7.020066,-3.880621,4.691028,-0.074426,3.176098,-1.410710,-4.283414,0,0,0,0
-7.095477,-4.136393,4.264271,-0.580438,2.661616,-2.087943,-4.337893,0,1,0,0
-6.884320,-3.436067,5.360951,0.601964,3.732641,-1.850408,-3.640942,0,0,0,0
-6.917509,-3.547339,5.181124,0.398219,3.535836,-2.128507,-3.786186,0,0,1,0
-6.967616,-3.711683,4.932296,0.144867,3.324596,-1.936278,-4.321984,0,0,0,0
-6.956516,-3.690393,4.895559,-0.010965,3.052877,-2.025909,-4.340101,0,1,0,0
-6.921148,-3.567771,5.111413,0.260543,3.340863,-1.512527,-4.250567,0,0,0,0
-6.972601,-3.756368,4.736751,-0.269248,2.729394,-1.781195,-4.360798,0,0,0,1
-6.964735,-3.723575,4.817493,-0.136063,2.898490,-2.029425,-4.257248,0,0,0,0
-7.046268,-3.999983,4.357451,-0.677650,2.355821,-2.047532,-4.391754,0,0,1,0
-6.981847,-3.793506,4.651870,-0.396381,2.590460,-1.768561,-4.168388,0,0,0,0
-7.079564,-4.121151,4.122970,-0.992243,2.022674,-2.154574,-4.381784,0,1,0,0
-6.833255,-3.309171,5.371784,0.314565,3.157138,-1.592567,-4.056544,0,0,0,0
-6.935558,-3.638017,4.899591,-0.138316,2.785034,-2.221162,-4.283927,1,0,0,0
-6.451882,-2.133231,6.834361,1.334410,3.566347,-1.543368,-3.456004,0,0,0,0
-6.522951,-2.383360,6.384735,0.771733,2.987683,-1.460892,-3.534760,0,0,0,1
-6.495932,-2.224004,6.925199,1.765448,4.247240,-1.799226,-3.298862,0,0,0,0
-6.518461,-2.313955,6.718497,1.442347,3.855114,-1.788368,-3.049282,0,0,1,0
-6.311240,-1.701637,7.389016,1.838911,4.065961,-0.814704,-2.557911,0,0,0,0
-6.247802,-1.552520,7.375718,1.503946,3.525922,-1.549856,-2.929600,0,1,0,0
-6.194533,-1.438468,7.342539,1.290656,3.294978,-1.572649,-3.398221,0,0,0,0
-6.223284,-1.555418,7.112470,1.061646,3.136753,-1.579790,-3.591269,0,0,1,0
-6.187139,-1.406980,7.425772,1.419757,3.392498,-1.073807,-3.154619,0,0,0,0
-6.288336,-1.821729,6.514585,0.238176,2.331747,-1.656060,-3.744263,1,0,0,0
-6.126214,-1.346684,7.039437,0.588852,2.541014,-0.930982,-2.645310,0,0,0,0
-6.334995,-2.014358,6.085971,-0.338729,1.727398,-1.652223,-3.789353,0,1,0,0
-6.141566,-1.582759,6.144228,-0.633368,1.519312,-1.888983,-2.031728,0,0,0,0
-6.160920,-1.665631,5.919854,-0.993435,1.144430,-0.910195,-3.895784,0,0,1,0
-5.931453,-1.045762,6.555085,-0.318596,1.974328,-0.849899,-3.348545,0,0,0,0
