mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-0.305635,-1.845158,-2.250966,-3.539424,-3.134256,-0.007653,-1.091628,1,1,1,1
-0.076639,0.413449,0.195181,0.516177,-1.431095,-0.601867,1.438999,0,0,0,0
0.321502,0.652261,-0.786931,0.928643,-1.210225,0.212936,0.714173,0,0,0,0
0.307768,0.544086,-0.560816,0.376427,-1.752449,-0.219441,-0.246973,0,0,0,0
0.233841,0.469782,-0.517453,0.223891,-2.762846,-0.392922,-0.762238,0,0,0,0
0.228986,0.031592,0.090629,0.849203,-2.056977,-0.043877,-0.744823,0,0,0,0
0.152961,0.531967,0.078857,0.635789,-2.486691,-0.264851,-0.740106,0,0,0,0
0.118426,0.356763,-0.201383,0.943056,-1.674916,-0.069787,-0.962901,0,0,0,0
-0.042559,0.254685,-0.129352,0.540685,-1.867262,-0.338899,-1.001755,0,0,0,0
-0.064467,0.287734,0.338486,0.501949,-1.513619,-0.601789,-0.958994,0,0,0,0
-0.041467,0.544700,-0.034091,0.334607,-1.431603,0.035416,-0.802398,0,0,0,0
-0.197290,0.675150,0.338937,0.410279,-0.947493,0.003453,-0.998160,0,0,0,0
-0.403315,0.377560,-0.012899,0.396929,-0.985180,-0.045683,-1.203445,0,0,0,0
-0.327034,0.678191,0.002326,0.055360,-0.797352,-0.229619,-1.188228,0,0,0,0
-0.361589,0.785570,0.201525,-0.297122,-0.657402,-0.594886,-1.209719,0,0,0,0
-0.469283,0.856981,0.626411,0.368380,-0.133923,-0.502163,-1.197642,0,0,0,0
-0.520377,1.251611,0.291759,-0.132346,-0.510635,-0.164301,-1.090064,0,0,0,0
-0.463475,0.915034,0.730416,-0.183966,-0.373327,-0.136991,-1.142509,0,0,0,0
-0.645104,1.118168,1.120534,-0.294677,-0.189649,-0.082138,-1.196241,0,0,0,0
-0.698004,1.057398,0.696965,-0.452315,0.010517,-0.229785,-1.418185,0,0,0,0
-0.683520,1.324225,1.212194,-0.336422,0.055105,-0.215446,-1.318361,0,0,0,0
-0.836599,1.042191,0.629458,-0.584105,-0.252159,-0.402392,-1.480123,0,0,0,0
-0.854863,1.321614,1.542186,-0.387022,-0.199255,-0.241903,-1.229318,0,0,0,0
-0.889339,1.427710,1.199721,-0.745753,0.592589,-0.719429,-1.341360,0,0,0,0
-1.082745,1.371950,1.435211,-0.577182,-0.082634,-0.366440,-1.516266,0,0,0,0
