subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-490.343658,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,1
1,-167.648712,165.936890,-9.432371,68.695496,8.570621,0.890426,0,0,1,0
2,-172.033325,175.408936,-14.472008,65.519615,14.207245,0.831097,0,1,0,0
3,-174.574631,182.927826,-10.806454,64.873032,15.098725,0.748077,0,0,1,0
4,-187.021103,179.068405,-14.823456,58.444160,14.716167,0.577440,0,1,0,0
5,-179.896973,185.839371,-10.703291,56.930412,14.710353,0.530410,1,0,0,0
6,-173.163239,198.561356,-2.492664,56.275528,8.878420,0.980779,0,1,0,0
7,-187.401352,166.337006,-26.687611,61.364441,21.177959,1.140081,0,0,1,0
8,-182.733536,169.342896,-22.729183,57.457771,15.055403,0.834193,0,0,0,1
9,-185.349442,173.404938,-20.237831,54.502579,7.770924,0.738633,0,0,1,0
10,-188.911575,196.589844,-6.106598,52.682014,20.921677,0.411412,0,1,0,0
11,-186.837753,188.147858,-17.326525,47.216457,28.740829,0.764876,1,0,0,0
12,-185.880585,178.043900,-19.538174,52.746063,10.088757,0.998153,0,1,0,0
13,-181.314789,177.202484,-21.463566,56.956367,10.505451,0.634152,0,0,1,0
14,-175.226685,181.194641,-14.636787,60.770145,20.024330,0.497323,0,0,0,1
15,-179.713531,174.234543,-24.727165,50.371029,3.704020,0.662423,0,0,1,0
16,-195.919250,183.608887,-14.646284,51.320312,19.504997,0.580889,1,0,0,0
17,-185.523193,188.413116,-15.263971,52.311081,26.723236,0.741320,0,1,0,0
18,-169.991837,188.301163,-13.477195,54.114510,8.817728,0.797964,0,0,1,0
19,-166.642014,189.005798,-11.655475,62.507633,8.102080,0.629213,0,1,0,0
20,-183.186661,171.970032,-14.279285,63.634903,16.101480,0.681922,1,0,0,0
21,-176.959946,183.127213,-12.735493,58.723495,7.930314,0.885544,0,1,0,0
22,-184.284241,193.074707,-4.069149,55.594078,17.876427,0.549167,0,0,1,0
23,-185.690750,200.382080,3.874876,60.244118,23.991570,0.360728,0,0,0,1
24,-189.483124,173.390045,-20.134630,52.873768,6.281031,0.622447,0,1,0,0
25,-199.274887,158.378845,-26.244591,58.858776,10.450161,1.018369,0,0,1,0
26,-190.802078,164.308014,-17.925522,58.577682,6.692959,0.642324,0,0,0,1
27,-191.511429,169.077301,-19.269108,45.969398,-17.175945,0.495113,0,0,1,0
28,-207.781296,180.713165,-12.711069,41.760902,2.755930,0.561691,0,1,0,0
29,-195.412628,186.907104,-5.533897,60.517296,23.544834,0.689742,1,0,0,0
30,-194.651810,171.290482,-17.680367,45.578835,-4.838736,0.636156,0,1,0,0
31,-187.791534,175.784180,-7.053219,70.974670,10.616810,0.968979,0,0,1,0
32,-170.284134,206.302094,-4.379604,49.824684,6.663862,0.442713,0,1,0,1
33,-144.902740,180.865768,-26.814108,50.945389,-0.001957,0.589453,0,0,1,0
34,-149.720993,198.437836,-20.996704,47.980297,8.633655,0.600576,0,1,0,0
35,-171.083008,193.246490,-15.614824,49.033695,7.171635,1.002682,1,0,1,0
36,-129.436142,183.066132,-40.379082,49.750126,-0.949344,0.613890,0,1,0,0
37,-155.440262,192.131454,-30.163074,37.381332,-0.215482,0.749044,0,0,0,1
38,-173.767136,198.044769,-27.262131,27.456158,11.490374,0.559794,1,1,0,0
39,-142.280777,195.754456,-38.819267,35.442928,10.331430,0.662204,0,0,1,0
40,-155.260544,202.077072,-25.029518,38.936432,9.911122,0.607646,0,0,0,1
41,-160.962952,197.313324,-19.220045,42.261192,5.608495,0.972774,1,0,1,0
42,-144.259552,192.091904,-39.028172,35.962601,1.149483,0.642304,0,1,0,0
43,-144.538788,191.891510,-38.478943,35.293751,1.055925,0.709391,0,0,0,1
44,-171.754547,195.874573,-37.148735,16.444351,0.686368,0.618628,0,0,1,0
45,-166.250015,202.806824,-30.443245,22.209032,5.644611,0.816133,0,1,0,0
46,-164.186203,186.632721,-42.071556,22.600925,-3.281232,0.602385,1,0,0,0
47,-163.149582,185.406937,-33.107719,37.164055,0.275862,0.845766,0,0,1,0
48,-162.660461,185.603912,-29.576519,41.111221,5.590419,0.870112,0,1,0,0
49,-147.377075,197.580566,-25.878376,44.367592,7.615928,0.837013,1,0,0,1
50,-136.259354,153.965881,3.346224,40.498074,-7.774212,0.713937,0,1,0,0
51,-136.194077,146.909973,0.226721,43.524658,-13.593839,0.932291,0,0,1,0
52,-115.385979,122.561646,14.979729,40.503868,-14.824411,1.549834,0,1,0,0
53,-120.422791,121.908890,14.647410,49.898483,-9.935859,0.831793,1,0,0,0
54,-103.640625,119.636688,16.181431,44.317177,-6.810617,0.773030,0,1,0,0
55,-115.853859,123.490158,7.799131,48.484558,4.383272,0.969187,0,0,1,0
56,-123.862000,129.096588,10.995114,58.346142,-4.831018,0.705051,1,0,0,0
57,-346.377716,172.251755,97.805641,21.738781,-25.955090,0.323635,0,0,1,0
58,-365.514771,155.121582,105.472397,57.048855,27.350063,0.414825,0,0,0,1
59,-300.912720,208.251205,87.183823,1.760660,-22.842152,0.766798,0,1,0,0
60,-311.235321,201.519135,85.875397,-14.850688,-55.167194,0.107199,0,0,1,0
61,-347.796844,174.171249,108.966423,42.146210,-0.333493,0.465416,0,0,0,1
62,-356.536194,164.547455,105.221710,42.458008,-1.198932,0.487718,1,0,0,0
63,-344.747345,174.378113,98.400383,18.794542,-31.793949,0.192689,0,1,0,0
64,-349.567352,171.919235,108.566818,46.036453,7.889537,0.319753,0,0,1,1
65,-39.874298,114.328094,-6.727210,34.309917,-9.229534,0.898408,0,1,0,0
66,-59.343311,120.843338,-7.191665,30.943542,-13.595348,0.693866,1,0,0,1
67,-31.238354,133.441040,-19.528198,31.282682,-17.005436,0.803867,0,1,0,0
68,-47.584835,122.569298,-10.749577,40.876534,-6.011647,1.117926,0,0,0,0
69,-78.739861,126.129562,-18.531136,30.268034,-6.082327,0.902936,1,0,1,0
70,-74.092194,141.138123,-5.901243,33.976395,-6.186252,0.447826,0,0,1,1
71,-55.074512,147.236252,-30.293346,36.254166,-22.287342,0.940670,1,0,0,0
72,-113.326775,151.990814,-4.625694,33.238228,4.152706,1.164008,0,1,1,0
73,-80.296738,143.723572,-7.425179,35.913147,-3.114691,0.701783,1,0,0,0
74,-102.951912,162.006592,-18.095221,28.610163,-5.859803,0.780202,0,0,1,1
75,-59.512222,165.240143,-34.759365,46.234100,-24.986832,0.818453,0,0,0,1
76,-49.753014,138.192856,-11.828779,39.796616,-5.830587,1.915686,0,0,0,0
77,-126.203690,159.051605,-19.406052,27.980381,-6.362751,0.535763,0,1,0,1
78,-121.232231,144.912415,-1.011878,28.860928,-4.665512,0.314747,1,1,0,0
79,-63.705555,165.806992,-38.945919,45.267342,-22.700497,0.594904,0,0,1,0
