subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-90.270561,50.554005,-58.852173,84.859116,-39.798370,1.951579,0.117745,19.374191,7.612290,10.801808,11.702248,13.087532,13.451097,0.254883,1,1,0,1
1,38.263004,104.449829,-22.990891,66.493912,-22.664585,7.330888,0.408706,19.104070,13.732577,9.777488,10.666156,13.305121,11.854375,0.115234,0,0,0,0
2,-19.958191,108.542580,-13.703359,51.782375,-35.086922,1.084087,0.486605,18.735250,8.518011,17.177619,18.293664,13.291710,13.256750,0.034180,0,0,0,0
3,-45.989563,97.132172,10.639929,63.695858,-24.469742,1.100466,0.459187,21.652121,20.448346,15.970742,20.022774,15.328106,17.007833,0.039062,0,0,0,0
4,-27.312841,104.940613,-1.225312,48.185177,-23.201237,1.076080,0.347536,19.246663,13.915249,16.715246,17.963864,17.544105,15.418359,0.059082,0,0,1,0
5,-21.914858,114.646591,-1.679784,53.271233,-23.981962,1.111897,0.348962,15.876760,9.032571,19.602738,13.921471,16.096317,15.246359,0.069336,0,0,0,0
6,-18.853661,109.027382,-7.426121,51.735256,-34.454304,1.703966,0.298248,19.788569,12.087032,13.317131,17.495679,16.469805,15.107366,0.083008,0,1,0,0
7,-35.225838,93.197807,-21.248877,59.389412,-29.364384,1.307646,0.190500,6.499867,8.889019,7.211577,14.677983,15.858028,17.791523,0.140625,0,0,0,1
8,-30.995798,96.278191,-30.777523,63.073387,-39.904140,1.978776,0.175705,13.170763,7.519693,10.799054,16.375353,14.573106,15.384216,0.157227,0,1,1,0
9,0.125813,95.145096,-10.846898,61.520714,-31.905975,2.517113,0.340875,17.185553,18.479508,10.816983,11.667672,12.909627,15.042931,0.090820,0,0,0,0
10,-38.733425,117.730438,-12.955746,48.408371,-17.295521,0.740925,0.511449,20.129829,11.207939,12.170373,16.470940,15.595818,11.527480,0.021973,0,0,0,0
11,-66.258217,122.898895,-14.989681,38.067116,-9.836933,0.699687,0.480844,20.477078,12.907302,13.003800,19.790551,22.677037,14.898367,0.020508,0,0,0,0
12,-66.148369,139.243500,-2.311707,44.292866,-8.164168,1.062424,0.346503,15.958116,10.116095,13.221245,12.366742,10.730537,15.639669,0.021484,0,0,1,0
13,-36.610470,131.610413,-7.579158,37.440010,-6.216492,2.024645,0.380058,18.012330,12.789493,11.391747,19.271932,13.496020,12.487244,0.041992,0,0,0,0
14,-31.277433,130.969940,-33.020111,54.943565,-25.865734,1.811662,0.296386,23.572692,9.105811,14.026378,19.725037,14.172266,14.430686,0.072266,0,0,0,0
15,-41.271660,136.564575,-51.834164,33.620037,-37.382057,1.316930,0.182821,10.567492,8.163264,9.276198,11.939252,15.788146,15.643181,0.104492,0,0,0,0
