mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-3.142644,0.173099,2.344070,-0.573223,-0.266490,-1.143806,-1.861279,1,0,0,0
-2.265608,1.613919,2.467007,0.350481,1.928469,-0.113744,1.350393,0,0,0,0
-2.402018,1.642578,3.272319,1.117222,1.969144,-0.555784,1.645101,1,0,0,0
-1.723032,1.016982,2.337890,1.634457,1.540661,-0.303455,1.727719,0,0,0,0
-1.581275,1.013029,2.514562,1.867178,1.315683,-0.236906,0.633656,1,0,0,1
-1.341926,0.943011,1.476501,0.409145,0.826017,-0.473719,-0.996332,0,0,0,1
-0.936530,0.798091,1.234855,0.242959,0.826690,-0.295554,-1.017627,0,0,0,0
-1.071123,0.984191,1.439317,0.245354,0.517693,-0.588218,-1.369205,0,0,0,0
-1.030536,1.126478,1.849747,0.939739,1.123100,0.054053,1.011106,1,0,0,0
-1.040903,0.633949,1.020117,0.154530,0.230286,-0.240594,-1.747164,0,0,0,0
-1.133734,0.844546,1.388966,0.525293,0.511366,-0.270291,-1.587361,1,0,0,0
-1.454425,0.751192,1.439953,0.313958,0.369307,-0.163178,-1.841820,0,0,0,0
-1.616329,0.773151,1.455723,0.305102,0.451513,-0.241956,-1.745485,1,0,0,1
-1.768062,0.698019,1.574552,0.363909,0.560589,-0.154276,-2.012376,0,0,0,0
-1.614179,0.660494,1.446085,0.399855,0.717349,-0.642368,-1.996733,0,0,0,0
-2.121185,1.210160,2.184049,0.343294,0.656593,-0.305072,-1.960171,0,0,0,1
-2.268575,1.116482,2.240384,0.576007,1.072006,-0.515493,-2.022201,1,1,0,0
-2.232453,1.081239,2.249273,0.356259,0.836174,-0.422169,-1.688037,0,0,0,0
-2.395535,1.132428,2.321829,0.079404,0.783659,-0.251352,-1.885147,1,0,0,0
-1.840865,0.517540,1.391905,0.030725,0.117144,-0.274901,-1.832237,0,0,0,0
-1.702321,0.526225,1.280822,-0.113064,-0.197039,-0.509060,-1.931307,1,0,1,0
-1.990282,0.567131,1.608535,0.276437,0.245231,-0.783868,-2.074536,0,0,0,0
-1.694953,0.703677,1.395553,0.133337,0.450074,-0.527697,-2.023183,0,0,0,0
-2.196412,1.065666,2.113389,0.089517,0.330316,-0.360891,-2.031036,0,0,1,0
-2.253362,1.307839,2.222091,-0.237662,0.197559,-0.198545,-2.091616,1,1,0,0
-2.296942,0.981803,1.917897,-0.268646,0.337091,-0.479677,-2.160483,0,0,0,0
-2.242300,1.236451,2.088988,-0.066118,0.812121,-0.382188,-2.093722,1,0,0,0
-2.522252,1.263173,2.379702,-0.993308,-0.195019,-0.338953,-2.198163,0,0,1,0
-2.406614,1.439109,2.339901,-0.826841,0.229986,-0.295674,-1.902846,1,0,0,0
-2.405957,1.433307,2.291082,-1.018890,-0.064472,-0.661140,-2.175455,0,0,0,0
-2.381460,1.485298,2.278626,-1.056551,0.101953,-0.471501,-2.109940,0,0,0,0
-2.374104,1.436991,2.218474,-0.767281,0.415839,-0.428442,-2.091219,0,0,0,0
-2.301677,1.583205,2.552337,-0.245584,0.700458,-0.268560,-1.547158,0,0,1,1
-2.124539,1.980692,2.801152,-0.327016,0.186164,-0.219900,-1.249590,0,0,0,0
-2.128576,1.744166,2.560760,0.016959,1.077353,-0.494934,-0.982328,0,0,0,1
-1.483779,1.111121,2.126115,0.813805,0.133478,0.405568,-1.363009,0,0,0,0
-1.563629,1.121287,2.329225,1.523049,1.215577,-0.206308,1.193013,1,0,0,1
-1.790259,1.233281,2.442469,1.492026,1.620730,-0.548386,1.357493,0,0,0,0
-1.617381,1.229153,2.304291,1.276351,1.557504,-0.133881,1.118996,0,0,0,0
-2.121323,1.444648,2.620421,0.828316,1.212752,-0.102650,-0.759960,1,0,0,0
-1.918571,1.562601,2.401870,0.718435,1.150757,-0.340167,0.259464,0,0,1,1
-1.324587,0.880349,2.089525,1.447292,0.994303,-0.213445,0.934200,0,0,0,0
-1.284968,0.744204,1.539345,0.608188,0.346016,-0.224735,1.507505,0,0,0,1
-1.505498,0.870716,1.650062,0.598322,0.544077,-0.534013,0.719328,0,0,0,0
-1.522574,0.594554,1.502975,0.594302,0.255677,-0.669501,0.831041,1,0,0,1
-1.094651,0.723538,1.326413,0.906554,1.212085,-0.616908,0.965742,1,0,0,0
-1.231503,0.827569,1.449824,0.524089,0.964007,-0.060740,1.021386,0,0,0,0
-1.049605,0.703670,0.903372,0.024845,0.581542,0.586006,0.712426,0,0,0,0
-1.183913,0.775174,1.152634,0.437596,1.173761,-0.691834,0.862417,0,0,0,1
-1.576867,0.830574,1.470935,0.282971,0.526470,0.514690,-1.812591,0,0,0,0
-1.898706,0.878524,1.815910,0.628661,1.234489,0.060274,-1.763855,0,0,0,1
