mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-4.659491,-3.220928,-2.301019,-2.655858,0.714518,-2.410512,-1.763679,1,1,0,0
-2.270374,-0.745001,0.657225,0.492997,1.253742,-1.346933,2.043406,0,0,0,0
-4.757178,1.473959,1.835859,-0.073124,5.470020,-1.293441,2.772860,0,0,0,1
-0.529250,1.663869,1.601331,-0.558952,1.731629,-1.512871,1.746182,0,0,0,0
-0.383387,1.505002,1.604297,-0.578520,1.719098,-1.629139,2.144793,0,1,0,1
-1.892808,-0.726359,0.488208,0.470590,0.962530,-1.784737,1.446587,0,0,0,0
-4.549500,1.802943,1.953877,-0.299428,5.077653,-1.827202,2.840184,0,0,1,0
-0.444669,1.496097,1.675975,-0.535800,1.834835,-1.532149,1.578578,0,0,0,0
-0.546864,1.776241,1.423885,-0.343462,1.307410,-1.766016,2.017810,1,0,1,0
-2.137747,-0.686103,0.526888,0.543924,1.068638,-1.587023,1.550936,0,0,0,0
-4.843456,1.284376,1.660017,-0.091476,5.561083,-0.030351,3.392630,0,0,0,1
-0.492468,1.511726,1.766127,-0.513256,1.886015,-2.100984,1.551669,0,0,0,0
-0.490838,1.489109,1.681750,-0.420520,1.850535,-2.129361,2.044364,0,1,0,1
-2.286111,-0.701091,0.601704,0.696005,1.215364,-1.234065,1.590490,0,0,0,0
-4.772578,1.368600,1.710004,-0.013193,5.532825,-0.960105,3.053846,0,0,1,0
-0.406998,1.459739,1.605486,-0.631047,1.672057,-1.487372,1.362006,0,0,0,0
-0.422010,1.530615,1.444832,-0.455932,1.518930,-1.044385,1.922594,1,0,1,0
-2.443709,-0.564866,0.652360,0.609826,1.526043,-1.065961,1.876896,0,0,0,0
-4.630204,1.619408,1.901133,-0.066892,5.233991,-1.672668,2.743908,0,0,0,1
-0.413574,1.618127,1.640559,-0.770645,1.808694,-1.593859,1.567619,0,0,0,0
-0.498422,1.739139,1.665294,-0.537260,1.697245,-1.713393,2.202890,0,1,0,1
-2.068560,-0.707136,0.518151,0.421976,1.118513,-1.585048,1.416851,0,0,0,0
-4.857631,1.201167,1.662796,-0.040875,5.516380,0.430717,3.399443,0,0,1,0
-0.346921,1.402841,1.684381,-0.589816,1.747302,-2.065397,1.421417,0,0,0,0
-0.467347,1.678036,1.148519,-0.077932,1.265661,-1.852093,1.972610,1,0,1,0
-2.225958,-0.712637,0.556904,0.649023,1.130937,-1.194782,1.571937,0,0,0,0
-4.795962,1.338508,1.669636,-0.030373,5.635809,-0.626624,3.287101,0,0,0,1
-0.496677,1.503087,1.743370,-0.532584,1.841550,-1.534385,1.361688,0,0,0,0
-0.286395,1.367353,1.515255,-0.416543,1.712354,-1.894669,2.046352,0,1,0,1
-2.376222,-0.629947,0.736166,0.636447,1.418456,-1.229831,1.814224,0,0,0,0
-4.713544,1.538177,1.847006,-0.094812,5.486777,-1.426091,2.825275,0,0,1,0
-0.282897,1.404023,1.626013,-0.762805,1.802738,-1.448784,1.573214,0,0,0,0
-0.296826,1.447045,1.533873,-0.621006,1.805906,-1.002175,2.095374,1,0,1,0
-1.913837,-0.710378,0.547863,0.465462,0.966425,-1.837857,1.464992,0,0,0,0
-4.532288,1.851042,2.028662,-0.335981,5.024934,-1.864485,2.856629,0,1,0,0
-0.331563,1.575734,1.553316,-0.700792,1.741552,-1.761936,1.852778,0,0,0,0
-0.367906,1.743128,1.125586,-0.268596,1.404467,-1.224646,2.308862,0,1,0,1
-2.098847,-0.672107,0.559185,0.509086,1.138189,-1.503565,1.624518,0,0,0,0
-4.806443,1.313029,1.631073,-0.112922,5.546669,-0.005375,3.405963,1,0,0,0
-0.316354,1.359215,1.649439,-0.805263,1.747861,-1.359458,1.449930,0,0,0,0
-0.389657,1.564078,1.319010,-0.354717,1.381094,-2.038456,2.059955,1,0,1,0
-2.313479,-0.725839,0.678214,0.600165,1.275502,-1.289472,1.605102,0,0,0,0
-4.716402,1.429498,1.755531,-0.012597,5.412438,-1.066174,3.027840,0,1,0,0
-0.550126,1.687925,1.598670,-0.678624,1.650513,-1.524759,1.358822,0,0,0,0
-0.571006,1.768499,1.413232,-0.077551,1.409545,-1.340992,2.054302,0,1,0,1
-2.477284,-0.587696,0.687719,0.654708,1.436893,-0.990919,1.890436,0,0,0,0
-4.650578,1.643400,1.916249,-0.133906,5.315419,-1.735546,2.761071,1,0,0,0
-0.465838,1.565010,1.676376,-0.676487,1.758604,-1.370473,1.562601,0,0,0,0
-0.503323,1.519724,1.692413,-0.526108,1.910159,-0.970140,2.077232,1,0,1,0
-2.067656,-0.677291,0.622371,0.509238,0.991365,-1.640883,1.414893,0,0,0,0
-4.855903,1.221805,1.642115,-0.037565,5.582250,0.272844,3.423442,0,1,0,0
-0.357815,1.539649,1.622043,-0.760221,1.793477,-1.585809,1.637448,0,0,0,0
-0.339149,1.578134,1.438871,-0.483076,1.600438,-1.619996,2.172190,0,1,0,1
-2.242035,-0.707902,0.613912,0.642488,1.124033,-1.256153,1.548064,0,0,0,0
-4.772644,1.361428,1.682455,-0.029651,5.524571,-0.653793,3.261686,1,0,0,0
-0.399095,1.532928,1.638831,-0.764818,1.755641,-0.847475,1.400735,0,0,0,0
