subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-162.868027,111.933823,-0.587551,14.703789,-6.504426,1.610893,1,1,0,1
1,58.783794,81.695801,-8.451144,18.337254,-22.186705,6.045469,0,0,0,0
2,9.754726,74.775902,1.312232,27.679701,-17.863501,0.655329,1,0,0,1
3,50.406765,82.818825,-7.368970,21.313210,-24.309298,2.445154,0,0,0,0
4,8.862821,81.072708,4.480378,34.766777,-19.722147,0.908540,0,0,1,1
5,60.050110,80.199722,-9.963551,21.323107,-23.834156,3.089695,0,1,0,0
6,56.335518,80.766197,-8.721354,21.210316,-20.901951,2.398817,1,0,1,0
7,51.863117,81.520210,-7.342499,20.949589,-22.259853,2.352027,0,0,0,1
8,46.311813,78.354813,-5.799788,25.026297,-23.471031,2.048664,1,0,0,0
9,65.638405,83.192612,-9.407034,22.346048,-21.592419,1.456514,0,0,0,0
10,58.339611,84.366119,-7.607864,23.911797,-17.941246,0.911840,0,0,0,1
11,60.676846,85.042725,-6.263701,21.470760,-17.599957,1.133498,0,0,0,0
12,65.337898,84.659134,-7.401443,20.936226,-18.687771,1.256305,0,0,0,1
13,66.819801,84.968735,-8.321156,21.061701,-20.996326,1.190615,0,0,0,0
14,56.019550,86.715050,-7.371145,21.724281,-18.978027,0.953672,1,0,0,0
15,57.984547,86.067368,-5.692939,22.864241,-18.158686,1.144017,0,0,0,0
16,62.853966,84.189232,-6.800769,23.534527,-19.217964,1.344482,1,1,0,0
17,69.948654,73.564682,-16.804876,33.064796,-29.501213,1.223031,0,0,0,0
18,35.116291,57.445068,-4.243155,42.782890,-35.026932,0.817188,0,0,0,0
19,16.723135,69.957863,-9.510823,35.014549,-17.785845,0.540632,0,0,0,0
20,-8.886656,100.274422,-8.238081,39.077682,-12.824390,0.827994,1,1,0,0
21,70.445633,72.826019,-13.268202,32.669044,-30.615978,2.030955,0,0,0,0
22,33.285076,59.952381,-6.294897,39.266052,-31.818069,0.886382,0,0,0,0
23,14.619038,73.543465,-9.277641,40.053486,-19.436634,0.444434,0,0,0,0
24,-13.579266,101.144424,-7.803147,40.806778,-18.275677,0.510018,1,1,0,0
25,72.461464,70.302391,-12.746184,33.959557,-29.330301,1.958829,0,0,0,0
26,34.627357,62.755638,-7.242551,41.586151,-28.844536,0.720275,0,0,0,0
27,12.924719,68.877640,-10.908085,38.694630,-17.637371,0.648113,0,0,0,0
28,-22.158718,101.587303,-9.300085,50.962975,-13.850987,0.712739,1,1,0,0
29,71.869072,71.681122,-12.910931,33.013611,-29.838154,2.398589,0,0,0,0
30,32.494522,58.543045,-4.208191,41.421650,-25.053123,0.766774,0,0,0,0
31,29.525478,59.714199,-7.546366,36.795696,-19.464283,0.765926,0,0,0,0
32,10.058700,67.500931,6.905287,39.412567,-13.701644,0.573350,1,1,0,0
33,70.210716,77.283447,-15.226818,33.556133,-27.506351,2.426829,0,0,0,0
34,21.226627,68.093658,-13.233486,43.912979,-27.963154,0.700752,0,0,0,1
35,29.238184,60.498077,-8.731655,36.491844,-17.257315,1.104704,0,0,0,0
36,11.454354,70.114258,7.508275,39.525810,-16.029596,0.516792,1,1,0,0
37,69.725952,77.526093,-15.824729,32.174175,-28.544720,2.441124,0,0,0,0
38,14.708538,64.659485,-9.538900,49.684395,-28.088936,0.772115,0,0,0,1
39,27.065208,60.486725,-6.854632,35.253094,-17.849018,0.768901,0,0,0,0
40,9.167138,70.774757,6.847754,41.878845,-15.866422,0.536042,1,1,0,0
41,69.754425,74.001038,-18.151249,34.657837,-23.740877,2.666171,0,0,0,0
42,23.473137,66.489647,-11.702031,45.336575,-25.522306,0.789823,1,0,0,0
43,38.989922,58.673096,-7.704266,42.502342,-22.933512,0.908655,0,0,0,0
44,23.826637,54.099716,0.266774,51.816132,-17.418085,0.678698,0,0,1,1
45,70.820038,75.885460,-15.140274,30.539967,-30.452080,2.759362,0,0,0,0
46,24.491961,69.833641,-17.424089,43.492157,-27.220961,0.678765,0,0,0,1
47,62.274651,74.023880,-14.378201,24.777462,-24.697731,1.773772,0,0,0,0
48,19.940306,72.826149,-1.799610,30.074669,-25.437962,0.700348,1,1,0,0
49,76.337128,71.732407,-13.394804,30.357512,-27.961878,2.887007,0,0,0,0
50,33.305447,60.289101,-5.573424,42.499371,-30.931513,0.885454,0,0,0,0
51,13.722353,71.891113,-14.087082,31.863171,-22.423134,0.620951,0,0,0,0
52,-8.713715,101.195572,1.041601,40.909733,-18.178965,0.480608,1,1,0,0
53,78.044662,72.128052,-15.067677,31.793335,-25.786186,3.795963,0,0,0,0
54,30.262440,55.863762,-7.324074,40.995792,-29.265682,0.911549,0,0,0,0
55,15.222249,74.161003,-14.038952,36.206596,-21.205273,0.596816,0,0,0,0
56,-3.322405,93.734528,0.855493,41.973267,-5.515523,0.460107,1,1,0,0
57,76.600464,70.908310,-13.246587,32.189270,-27.100746,3.975911,0,0,0,0
58,31.700239,57.680832,-6.228003,42.396881,-29.160038,0.879944,0,0,0,0
59,15.592360,71.874008,-7.920892,36.290276,-22.061405,0.607393,0,0,0,0
60,-11.724478,106.112457,-11.290203,41.808167,-10.430254,0.711134,1,1,0,0
61,77.384987,71.582405,-14.905180,31.575958,-25.455677,4.142714,0,0,0,0
62,33.044430,56.303589,-6.687544,41.001610,-30.851814,1.017445,1,0,0,1
63,60.456032,79.570938,-17.007221,22.276266,-27.825514,2.188504,0,1,1,0
64,52.361755,84.615616,-14.369563,22.360390,-25.071213,2.095375,1,0,0,1
65,73.462906,74.399918,-18.987804,32.369797,-24.949709,2.610955,0,0,0,0
66,17.872396,66.508331,-11.744200,43.115932,-37.746361,0.841388,0,1,0,1
67,62.175407,80.086548,-20.810751,21.225021,-28.296276,2.731231,0,0,0,0
68,-3.708416,103.536819,-12.278238,36.416817,-26.768044,0.784729,0,1,1,0
69,67.980713,71.916626,-12.783752,30.927227,-28.002331,1.693111,0,0,0,0
70,26.594358,58.968491,-6.379745,38.481087,-33.619228,0.631272,1,0,0,1
71,75.707161,71.870193,-12.022069,29.480608,-28.497335,2.281000,0,0,0,0
