subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-304.897705,168.060623,62.373470,-2.298141,-3.851932,0.336218,0.040903,41.420563,7.603327,11.280217,21.398260,25.040911,30.238087,0.018066,0,0,0,0
1,-307.130951,165.506256,61.628937,-0.970803,-2.640279,0.320810,0.048669,22.272629,10.203337,11.862700,20.175387,21.033092,20.507074,0.014160,0,0,0,0
2,-312.769318,160.426361,62.032173,1.587426,-2.149611,0.530563,0.041568,22.212047,3.910927,11.952223,20.236817,18.444626,22.049191,0.014648,0,0,0,0
3,-307.904694,163.319168,57.500790,-5.702140,-5.598569,0.489129,0.039429,15.761769,6.461028,11.280404,15.407164,15.451336,19.462129,0.018066,0,0,0,0
4,-305.638062,165.588989,58.314117,-5.409912,-5.437378,0.414723,0.045511,23.285387,11.572974,8.919711,17.230271,17.660784,15.796491,0.015625,0,0,0,0
5,-308.562927,160.460693,52.829227,-7.910077,-4.170527,0.533863,0.039298,34.468707,7.900170,13.139869,22.272637,19.415635,17.828459,0.019531,0,0,0,0
6,-309.021576,159.848846,54.379250,-3.548771,-2.940338,0.385851,0.035555,19.516228,9.893671,15.282785,17.689929,18.096753,19.652042,0.020996,0,0,0,0
7,-298.778168,167.381683,49.965027,-11.104148,-4.827870,0.332235,0.042763,19.126007,7.396752,13.285604,16.691081,19.523773,20.940204,0.026367,0,0,0,0
8,-308.896210,161.712616,56.439598,-6.267955,-8.211928,0.592403,0.038345,20.172348,9.796971,16.465743,16.658190,15.655253,18.910374,0.022949,0,0,0,0
9,-309.637634,159.905075,53.917683,-7.902024,-9.098477,0.440251,0.037233,15.441579,23.385859,12.947364,20.002853,13.835954,18.304607,0.024414,0,0,0,0
10,-301.576843,162.444046,43.618759,-16.932087,-7.416568,0.557644,0.038632,18.257294,12.690732,18.291775,15.562011,24.240511,17.856304,0.020996,0,0,0,0
11,-292.513519,165.775375,33.758041,-26.042828,-8.282640,0.829361,0.035412,19.466058,14.823331,16.734142,14.641600,23.809506,18.542446,0.027344,0,0,0,0
12,-305.653961,158.830429,44.436466,-13.921754,-6.675988,0.434142,0.033088,24.097770,16.602595,14.478162,13.439339,23.539351,21.350300,0.024414,0,0,0,0
13,-293.553741,162.351288,31.746492,-21.185463,-3.534482,0.637773,0.040730,14.782141,14.314899,14.884334,17.387299,24.379588,23.502419,0.029297,0,0,0,0
14,-301.065216,157.181396,36.934723,-13.585585,-4.022943,0.704181,0.036002,18.471485,11.397661,14.929232,13.963545,20.269416,19.331820,0.022949,0,0,0,0
15,-288.014832,168.854340,34.128407,-24.977242,-10.989766,0.627099,0.037685,24.038832,8.713462,12.830903,19.888441,23.158212,15.874466,0.026367,0,0,0,0
16,-288.299622,167.750092,38.305336,-11.405068,-1.881874,0.813084,0.050559,19.540370,10.053976,15.193518,22.569839,20.270574,19.693353,0.026855,0,0,0,0
17,-298.471313,158.484680,39.545044,-2.489102,8.919634,0.492748,0.049621,26.253027,11.927753,22.139966,19.476063,19.511701,24.462022,0.021484,0,0,0,0
18,-304.360901,150.585968,28.301315,-16.326935,3.235597,0.670689,0.034825,18.880772,11.488991,15.664697,17.373289,17.890621,17.303701,0.026855,0,0,0,0
19,-290.617889,157.518402,18.199783,-25.530720,-0.051832,0.637028,0.036293,19.939610,25.726937,18.189894,27.954887,23.157380,17.307190,0.032715,0,0,0,0
20,-296.705017,152.542999,19.503277,-22.275581,-0.253205,0.417952,0.031830,17.672594,16.495989,17.375831,22.051552,20.881991,19.481212,0.024902,0,0,0,0
21,-281.240723,164.984100,19.380222,-22.579128,1.842659,0.903095,0.034759,19.723983,11.669168,20.994482,23.273236,21.821155,18.580797,0.030273,0,0,0,0
22,-276.446442,164.480591,12.984411,-20.199654,11.247776,0.438807,0.039833,26.448684,10.363045,17.327438,18.185515,19.448232,25.180975,0.027832,0,0,0,0
23,-272.973206,160.708176,4.556633,-19.207794,16.397247,0.574891,0.042120,18.714598,11.508617,19.126866,16.902071,18.368542,23.983076,0.029785,0,0,0,0
24,-272.114471,169.985886,20.318020,-17.517511,0.272603,0.463650,0.039781,17.673283,13.939514,11.877701,14.242935,18.725432,21.090397,0.026855,0,0,0,0
25,-274.440857,169.601807,22.699905,-14.773279,2.116676,0.759045,0.037422,14.951528,12.359029,14.197661,18.239136,17.321228,22.782551,0.029785,0,0,0,0
26,-280.655060,159.503281,12.125914,-24.210026,-3.739092,0.525491,0.032708,11.393697,17.074390,13.609355,13.466253,20.245315,17.351154,0.030273,0,0,0,0
27,-288.580444,148.047516,10.044942,-10.451471,7.637187,0.544994,0.026184,20.377852,16.171461,15.627332,16.474107,19.649970,23.259785,0.032715,0,0,0,0
28,-290.451630,139.004425,1.143622,-13.471451,-3.241138,0.789954,0.022609,18.693217,12.748293,16.165634,18.515420,16.739413,22.865212,0.034180,0,0,0,0
29,-294.262115,143.566467,5.098350,-20.857590,3.486045,0.751901,0.036417,12.107976,13.803280,17.193885,17.713371,18.739864,17.752126,0.025391,0,0,0,0
30,-283.509338,157.889786,13.810421,-19.363754,2.110200,0.431828,0.039861,7.479734,12.558910,15.265273,14.416037,19.774586,22.564557,0.025391,0,0,0,0
31,-284.099579,149.717865,4.157859,-14.307882,11.855320,0.489013,0.046445,13.483777,11.587809,21.226076,20.102976,19.492567,21.739178,0.024414,0,0,0,0
32,-285.077209,143.348846,-8.006177,-21.354618,14.183211,0.711478,0.032977,13.661963,17.901960,19.302849,19.261434,21.983307,24.610173,0.026855,0,0,0,0
33,-271.588593,157.954803,-6.491366,-29.045681,15.212648,0.428698,0.035558,24.538818,14.474590,23.520940,16.865904,25.257605,20.027200,0.039551,0,0,0,0
34,-277.083832,154.059494,-0.117853,-21.877949,8.660226,1.038178,0.036476,26.179188,18.473869,18.243870,24.510341,19.215800,19.100800,0.037598,0,0,0,0
35,-266.896606,166.691559,11.475513,-15.456467,9.172797,0.446939,0.053160,15.751205,15.089536,25.131911,21.027720,16.833103,18.633346,0.023926,0,0,0,0
36,-271.490540,164.086884,9.794588,-14.256175,15.084194,0.773315,0.048480,18.281013,18.609644,12.720618,22.700002,21.708813,23.226570,0.027832,0,0,0,0
37,-265.099518,164.882416,2.449897,-17.664032,15.567837,0.507366,0.045207,18.249391,14.864166,17.986092,15.883792,19.908686,23.581694,0.028809,0,0,0,0
