subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-502.736298,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
1,-228.583786,120.517677,-31.506712,20.884558,-19.272129,0.805936,0,0,0,0
2,-249.009415,127.428230,-21.643383,4.217548,-23.898869,0.686594,0,1,0,0
3,-196.935623,132.021576,-32.064018,13.990851,-30.543217,0.888099,0,0,0,0
4,-236.920258,108.222656,-28.745045,8.473472,-29.089668,0.561162,1,0,0,0
5,-195.804871,123.720299,-33.799103,14.666893,-33.680950,1.010212,0,0,0,0
6,-233.567947,106.126862,-25.646637,13.101229,-37.600056,0.412240,0,1,0,0
7,-186.907837,127.281937,-35.822021,9.443827,-40.523941,0.947580,0,0,0,0
8,-222.560913,112.275139,-20.264599,17.621794,-37.666397,0.868628,0,0,1,0
9,-187.161682,119.616379,-31.431599,14.724335,-55.914700,0.791343,0,0,1,0
10,-218.639969,101.376816,-36.326141,3.915142,-46.810246,0.652955,0,0,0,0
11,-181.003159,134.474182,-30.949512,9.219913,-44.314301,1.238530,0,0,1,0
12,-203.628036,117.310562,-21.578238,19.029400,-31.705593,0.638074,0,0,0,0
13,-186.399902,129.283630,-30.118250,13.260615,-37.467724,0.930334,0,0,1,0
14,-206.521622,116.355911,-25.850296,7.187006,-47.827461,0.636984,0,0,0,0
15,-177.939362,136.350281,-27.375374,13.523119,-41.665005,0.974903,0,1,0,0
16,-194.606857,124.349731,-15.088270,17.613924,-38.252403,0.687725,0,1,0,0
17,-181.024475,133.526566,-25.972403,8.734903,-42.291916,0.806438,0,0,0,0
18,-211.445251,129.874268,-16.341843,16.733892,-26.658840,0.653499,0,0,1,0
19,-177.567780,139.251328,-29.045729,15.207508,-42.557655,1.149030,0,0,0,0
20,-210.481705,135.903793,-30.050812,2.647972,-31.706955,0.723870,0,1,0,0
21,-188.903595,136.112122,-29.618401,19.336012,-38.305721,0.624041,0,0,0,0
22,-211.779510,136.661697,-29.382095,6.786428,-32.703613,0.685061,0,0,1,0
23,-187.205032,132.199936,-27.113400,23.594383,-38.196442,0.671865,0,0,0,0
24,-201.989532,142.590454,-19.198069,6.280220,-42.775066,0.634372,0,0,0,1
25,-172.956955,122.034134,-31.467152,25.689056,-40.109921,0.856196,0,0,0,1
26,-201.160843,128.286774,-11.880054,23.024887,-39.564476,0.591328,0,0,0,0
