subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-407.073822,78.259933,21.636641,8.518234,-4.758722,0.000000,0.066080,0.228493,2.282320,6.221049,4.863654,9.400262,9.787691,0.193359,0,0,1,1
1,-113.567169,122.130463,8.393965,30.961132,-14.605792,5.987113,0.229562,18.403719,17.262170,9.868425,5.563314,13.700857,13.773582,0.027344,0,0,0,0
2,-260.822845,127.330490,43.181297,45.124535,7.098446,0.285591,0.252604,22.413822,5.487507,9.793028,8.301934,17.598747,13.713194,0.004883,0,1,0,0
3,-306.504120,136.029053,45.353249,24.922369,17.886242,0.693194,0.189062,12.762405,12.270588,16.476944,14.407245,16.147029,21.777310,0.002930,0,0,0,0
4,-240.202667,90.437462,21.765762,17.056318,28.318783,2.133550,0.109534,8.821566,11.412775,15.759783,20.404257,15.383371,30.431548,0.035156,0,0,1,1
5,-92.390984,125.212967,1.691757,30.000648,-20.126110,9.113466,0.215484,14.526028,13.104805,10.635708,10.197350,12.932693,12.513733,0.042480,0,0,0,0
6,-269.264465,132.294159,31.351353,37.366341,16.827316,0.444598,0.255193,16.674889,11.231608,12.761059,10.615565,15.613858,15.450224,0.004395,1,0,0,0
7,-284.166901,169.722260,46.918427,9.734852,16.541510,1.582299,0.187977,20.709927,8.786352,7.594082,15.701702,12.703754,21.309194,0.006836,0,0,0,0
8,-175.963348,134.699402,2.517190,19.655642,-17.099428,0.708938,0.113047,24.763168,5.549250,19.681898,13.704971,9.699420,22.152847,0.036133,0,1,0,0
9,-299.588470,122.150795,32.046413,22.206984,-4.218801,0.266857,0.035298,21.571551,8.585540,11.249615,14.113718,11.040977,12.986853,0.022461,0,0,0,0
10,-321.606415,118.119873,30.717739,23.879038,9.624151,0.818917,0.024566,18.516476,6.070077,21.405936,12.190865,16.945000,12.728850,0.020996,0,0,0,0
11,-342.018311,114.190605,33.240269,18.067463,3.615998,1.198776,0.019978,40.775805,11.752817,11.327656,12.865065,12.793521,14.908819,0.026367,0,0,0,0
12,-224.737427,52.308273,-14.225630,16.080921,16.394302,1.567066,0.020491,16.219055,13.574345,9.184543,15.964351,18.091714,30.011810,0.176270,0,0,1,0
13,-303.876495,93.065796,19.295879,25.646156,14.510988,0.590446,0.012752,12.131317,16.986503,10.907642,13.930931,18.906809,14.713208,0.146484,0,0,0,0
14,-335.918854,84.527481,23.624090,25.666229,11.439680,0.744165,0.009633,13.637523,11.474553,12.992657,13.413638,18.404623,16.501244,0.114746,0,1,0,0
15,-250.587723,139.889709,32.979454,7.535680,-23.964888,2.785591,0.038416,22.307243,11.173770,22.102029,15.372835,15.602321,15.005525,0.054688,0,0,0,0
16,-234.441330,69.639526,24.354794,29.579205,-24.080132,0.351296,0.021236,19.686910,9.124532,10.739480,17.961328,12.162255,22.513529,0.156738,0,0,0,1
17,-285.572662,104.874313,31.244528,22.995930,-14.225882,0.738978,0.017213,32.112096,6.105680,12.885581,14.990557,12.785041,16.375840,0.096191,0,0,0,0
18,-301.939270,112.657074,18.469130,10.617447,-17.452946,0.539310,0.020994,27.696262,15.064872,24.213467,15.171999,12.129855,17.432154,0.074707,0,1,0,0
19,-299.198914,105.513382,18.947456,17.837666,-8.101828,1.240109,0.014201,34.383601,10.155470,9.502088,13.992757,16.056172,20.115272,0.122559,0,0,0,0
20,-243.231720,81.659546,-1.830080,13.031725,5.554347,0.877292,0.027254,17.884601,14.717108,9.673176,15.707377,20.823165,27.442485,0.106934,0,0,1,0
21,-302.027252,100.963860,15.741518,15.334581,8.351663,0.744561,0.018565,19.591886,7.429473,11.563873,13.346562,18.484676,15.714577,0.078613,0,0,0,0
22,-335.723541,91.349358,17.026039,19.341866,4.641554,0.503643,0.010133,17.809182,9.547427,10.821634,17.692033,15.143158,15.476890,0.098633,0,1,0,0
23,-255.127258,130.338257,25.911158,2.809374,-26.929497,2.211227,0.035019,26.449866,11.554556,14.386565,20.299405,15.976758,17.298079,0.065918,0,0,0,0
24,-169.357697,92.925232,-31.143158,-6.771304,-37.891758,0.890584,0.040161,18.794694,5.755346,9.285721,13.566866,13.821778,20.519906,0.102051,0,0,0,1
25,-246.398895,114.367905,-14.533226,-2.541491,-18.252497,0.935782,0.023729,15.212456,11.012623,15.969235,8.750449,13.794313,13.781949,0.095215,0,0,0,0
26,-347.904510,102.278999,-12.823074,0.360287,-2.465295,0.385582,0.005588,25.114559,7.577706,12.747235,9.737987,11.745542,15.546715,0.104004,0,0,0,0
27,-360.717102,98.718163,-14.456401,-8.255926,-6.027327,0.679491,0.004829,16.839915,7.887618,8.877293,9.317053,14.644697,14.918162,0.087891,0,0,0,0
28,-386.925049,86.782883,-2.930364,-0.480347,2.065972,0.388753,0.003390,11.703800,9.716566,16.119815,15.972753,12.572698,15.288721,0.099609,1,1,0,0
29,-130.847504,122.734825,4.966526,32.952057,-23.299208,4.281781,0.192191,24.012095,17.256372,5.603120,4.903975,18.321822,14.837741,0.017578,0,0,0,0
30,-251.495316,127.423050,21.934160,46.065796,15.528514,0.427969,0.225888,18.421324,6.408542,14.652157,8.898680,11.167829,14.912979,0.006348,0,0,1,0
31,-206.986328,115.121925,8.102476,36.647270,0.013616,2.386683,0.179455,17.328821,7.709924,10.996862,16.018056,11.841232,25.718121,0.010742,0,0,0,0
32,-204.548981,72.586395,6.334309,27.723497,19.941359,1.106920,0.094573,7.819473,8.447640,15.434160,16.827965,17.431985,14.111638,0.056152,1,1,0,0
33,-101.986107,122.905151,6.032527,32.256462,-20.359238,6.492662,0.214243,24.231230,13.638218,9.734215,9.993476,14.230406,13.817232,0.037598,0,0,0,0
34,-256.557434,118.676498,34.718201,47.293282,7.080416,0.315858,0.205723,23.036489,5.282716,16.422684,15.551539,11.918500,15.263588,0.008789,0,0,0,1
35,-285.959686,135.485550,35.940380,32.430431,16.844444,0.826907,0.175764,16.251702,8.753376,11.833425,10.175881,14.298807,16.368325,0.006348,0,0,0,0
36,-217.509216,92.842613,10.526439,24.065197,17.751612,0.620467,0.103997,13.131300,10.205275,15.614165,15.324980,19.519788,18.309881,0.032715,1,1,0,0
37,-80.473473,125.874573,-1.498883,29.088341,-18.902189,9.736875,0.211514,14.578815,9.392101,8.651718,14.285418,14.074575,13.645852,0.042969,0,0,0,0
38,-251.367889,135.067291,24.185215,40.773472,8.691231,0.488384,0.193690,15.722689,4.626880,8.546428,16.423952,19.351720,17.105577,0.005859,0,0,0,0
39,-242.261414,139.166718,5.628408,36.597626,16.177706,1.724369,0.168346,34.982383,11.103764,11.590378,10.091000,15.342694,16.706482,0.007812,0,0,0,0
40,-170.674713,130.778412,-2.345524,15.309976,-15.997897,0.931541,0.086248,7.758814,3.923110,11.022635,20.744280,13.621470,19.819246,0.039062,0,0,1,0
41,-267.437164,126.164154,9.563938,18.092949,-2.338385,0.294907,0.032910,20.855586,10.999651,12.221882,15.491729,22.552976,16.560074,0.044434,0,0,0,0
42,-265.085602,117.499802,-4.060337,24.369053,0.889602,0.793993,0.026806,19.787414,5.930601,6.112076,12.548072,18.664251,19.889722,0.042480,0,0,0,0
