subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-485.594513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.344956,7.344956,7.344956,7.344956,7.344956,7.344956,0.000000,0,0,0,0
1,-485.594513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.344956,7.344956,7.344956,7.344956,7.344956,7.344956,0.000000,0,0,0,0
2,-481.450623,5.814917,5.679447,5.456454,5.150049,0.000000,0.000772,20.216662,14.126335,14.740760,10.480516,14.116439,14.297026,0.039551,1,0,0,1
3,-91.965439,146.479980,-51.788078,58.958683,-24.477112,0.508965,0.251767,23.626521,11.853643,8.339724,14.728034,9.803300,11.967208,0.061523,0,0,0,0
4,-108.747749,131.063217,-47.626213,65.674652,-20.409801,2.988990,0.263242,26.112892,16.862286,15.151949,15.407202,19.025129,15.379386,0.039551,1,0,0,1
5,-127.329285,109.093124,-67.811340,54.268646,-24.846632,0.605776,0.090614,32.154428,17.426048,8.741719,18.228501,13.853794,12.166542,0.096191,0,0,0,1
6,-133.385818,100.822334,-70.584610,55.243107,-21.699926,0.546731,0.084673,22.176597,14.934642,9.245333,10.002519,15.797692,12.010015,0.111816,1,1,0,0
7,-137.573120,95.910194,-75.213951,49.687485,-23.400753,0.507257,0.092535,21.982215,15.969923,9.476607,16.297602,23.188033,14.341912,0.098145,0,0,0,0
8,-186.056931,91.070831,-61.837990,42.799706,-25.186197,0.316441,0.045555,36.622237,10.949947,20.469936,16.137876,11.213908,12.371299,0.118164,0,0,1,1
9,-56.751030,199.047195,-54.353027,34.289352,-17.472404,0.675180,0.273153,15.057182,3.259739,9.073279,6.555297,23.921472,13.334167,0.022461,0,0,0,0
10,-168.128754,176.896912,1.412868,42.922707,-8.214685,0.165363,0.291109,22.084917,14.097170,14.893981,9.998744,19.623646,13.113936,0.011230,1,0,0,1
