mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-0.088749,-0.593544,-1.018119,-2.691138,-1.377592,2.442939,-1.416286,1,0,1,0
0.926295,-0.823124,-1.230975,-2.037927,-0.363049,-0.460476,-0.888804,1,0,0,0
0.492533,-0.768618,-1.311472,-2.505951,-0.509213,0.054421,-1.256631,0,0,1,0
-0.160884,-0.416204,-0.970488,-2.544294,-1.001426,-0.127106,-1.544868,0,1,0,1
-0.784810,0.198716,-0.730927,-1.948893,-0.553562,-0.550815,-1.746503,0,1,0,0
-1.570868,0.539779,-1.048199,-2.194377,-0.413539,-0.449181,-1.882838,0,0,0,1
-1.593907,1.227043,-0.368640,-1.703767,0.720296,-0.704324,-1.799048,0,1,0,1
-1.922826,1.452366,-0.765907,-3.042205,0.805758,-0.894896,-1.859729,0,0,0,0
-2.298006,1.059709,-1.066255,-3.358061,1.623482,-0.755541,-1.987960,1,1,0,0
-2.188691,1.413951,-0.702508,-3.536798,0.940515,-1.245860,-1.882279,0,0,0,1
-2.290682,1.210656,-0.467527,-3.120898,1.208869,-0.651591,-1.970263,0,0,0,1
-2.228814,1.256703,-0.248271,-2.125909,2.171096,-0.431318,-1.906009,1,1,0,0
-2.348695,1.420706,-0.000728,-2.890824,1.536188,-0.922659,-1.849704,0,0,0,0
-2.533953,1.024632,-0.224236,-3.062639,1.257712,-0.132248,-1.996802,0,0,0,0
-2.359501,1.159755,-0.209924,-2.200122,1.710508,0.064766,-1.969733,0,0,0,0
-2.009873,1.190605,-0.784285,-1.447527,1.686872,-0.064369,-1.826226,0,0,0,0
-1.270528,1.636107,-0.009361,0.598174,2.472468,1.083706,0.026663,1,0,1,0
-1.659470,1.392736,-1.784202,-2.313793,0.982121,-0.930583,-1.749689,1,0,0,0
-2.158152,1.230835,-0.455262,-1.680722,1.613944,-1.022085,-1.875658,0,0,1,0
-1.922032,1.310502,-0.876639,-1.211213,2.267907,-0.789922,-1.865739,0,1,0,1
-2.195454,1.438674,0.060407,-1.820884,1.243928,-1.079127,-1.829767,0,1,0,0
-2.239141,1.333358,-0.058488,-1.780030,1.879614,-0.839452,-1.841505,0,0,0,1
-2.189668,1.661000,0.529620,-1.303697,2.648764,-0.884019,-1.634224,0,1,0,1
-2.008458,1.767844,0.120114,-1.550953,2.114869,-0.767407,-1.778169,0,0,0,0
-2.358896,1.208714,-0.102496,-1.957122,2.334046,-0.776195,-1.953868,1,1,0,0
-1.836895,1.456915,-1.234075,-2.534105,1.264781,-1.146100,-1.772994,0,0,0,1
-1.882489,1.736221,0.005217,-2.128827,1.580760,-0.087794,-1.828813,0,0,0,1
-1.851428,1.599029,-0.142141,-1.076610,2.362694,-0.399003,-1.756770,1,1,0,0
-1.759535,1.305251,-0.585763,-1.261290,1.588309,-0.812697,-1.799953,0,1,0,0
-1.252116,0.756953,-1.072828,-0.996196,-0.220554,0.052094,-1.821614,0,0,1,0
-1.257406,0.347976,0.133392,0.452863,0.759119,-0.163873,-1.806200,0,0,1,0
-0.758576,0.119639,0.374092,0.502417,-0.067118,-0.494327,-1.609020,0,0,0,1
0.041186,0.602433,-0.104147,1.924060,1.497598,0.969269,0.062113,1,1,0,1
0.568321,-0.701870,-0.222921,-0.133016,0.229910,-0.849610,-0.987299,1,0,0,0
0.413459,0.787309,-1.076881,0.739897,-1.101192,-0.240212,-0.771355,1,0,0,0
-0.067312,0.722181,-1.737403,0.538521,-0.418187,-0.335844,-0.685763,0,1,1,0
-0.408186,0.985258,-0.975960,0.767923,0.612793,-0.637595,-1.300536,0,0,1,1
