mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-6.042563,-2.391378,0.779921,-2.475132,1.474499,-1.912283,-3.015961,0,0,0,0
-0.653302,-0.338320,2.354818,0.856576,-0.071569,-0.708467,-0.188592,0,0,0,0
-0.585076,-0.194952,1.666599,0.771000,-0.488401,-0.067752,-1.763064,0,0,0,0
-0.519415,-0.079321,1.733640,0.574871,-0.136251,0.338177,-1.325076,0,0,0,0
-0.597047,0.115486,1.603701,1.102523,0.619441,0.126197,-1.000342,0,0,0,0
-0.630043,0.249631,2.049006,0.804200,0.216868,-0.499257,-0.308826,0,0,0,0
-0.660564,0.357955,1.517845,0.226603,-0.067499,1.023595,-0.922646,0,0,0,0
-0.878807,0.311412,1.539218,0.260407,-0.279716,-0.489698,-1.347932,0,0,0,0
-0.910141,0.295274,1.485352,0.390210,-0.639286,0.240390,-1.205111,0,0,0,0
-0.866407,0.530936,1.474390,0.135197,-0.265721,-0.084216,-1.592941,0,0,0,0
-0.910011,0.663615,1.236659,0.815597,-0.375000,-0.181198,-1.526901,0,0,0,0
-1.004313,0.639176,1.261055,0.276157,-0.686984,0.668820,-1.664243,0,0,0,0
-0.946768,0.691744,1.271648,0.227086,-0.092095,0.822467,-1.471726,0,0,0,0
-0.976244,0.922420,1.505219,0.894228,-0.191934,1.387378,-0.453332,0,0,0,0
-1.125614,0.790655,1.571508,1.051873,-0.148915,0.398080,-1.089247,0,0,0,0
-1.140908,0.851861,1.463704,0.902496,-0.423858,-0.635247,-1.557201,0,0,0,0
-1.193492,0.971966,1.054004,0.394755,-0.655877,0.414062,-1.517154,0,0,0,0
-1.198506,0.917254,1.169845,0.412055,-1.325310,0.072937,-1.763459,0,0,0,0
-1.285026,0.750149,0.906419,0.393682,-1.087890,0.098493,-1.655108,0,0,0,0
-1.257591,0.836933,1.199800,0.699339,-0.709198,0.045282,-0.919152,0,0,0,0
-1.122240,1.060792,1.238966,0.265776,-1.456146,0.272043,-1.064192,0,0,0,0
-1.182804,0.869983,0.968669,0.257850,-1.329831,0.605270,-1.572508,0,0,0,0
-1.076751,1.115296,1.394479,0.729591,-0.232995,0.193330,-0.751431,0,0,0,0
-1.071365,1.127874,1.230662,0.496487,-1.006164,-0.146098,-0.544026,0,0,0,0
-1.150999,1.049293,1.270006,0.879348,-0.229716,-0.200809,-0.456572,0,0,0,0
-1.204374,0.998616,1.229731,0.708510,-0.076271,0.351636,-1.543498,0,0,0,0
-1.176028,1.054398,1.502878,0.778766,-0.917553,0.320763,-1.192463,0,0,0,0
-1.090054,1.195957,1.276574,0.570043,-0.283304,0.328322,-0.536717,0,0,0,0
-1.117659,1.036938,1.201107,0.649573,-0.550891,0.068805,-0.642049,0,0,0,0
-1.089542,1.181332,1.214800,0.404657,-0.584175,0.154563,-0.579630,0,0,0,0
-1.122586,1.245358,1.530822,0.730434,-0.584104,-0.009746,-0.300796,0,0,0,0
-1.223236,1.056118,1.197820,0.424464,-0.515155,-0.101997,-0.349090,0,0,0,0
-1.150415,1.104296,1.065605,0.686483,0.510792,-0.568720,-1.031966,0,0,0,0
-1.186018,1.192999,1.232767,0.543763,-0.203670,0.325217,-1.109536,0,0,0,0
-1.208446,1.201113,1.273764,0.730911,0.149875,0.931365,-1.102017,0,0,0,0
-1.061194,1.288985,1.221621,0.475971,-0.208496,0.605813,-0.699509,0,0,0,0
-1.239565,1.064512,1.140473,0.727003,0.559488,-0.016173,-0.200690,0,0,0,0
-1.147165,1.305844,0.931987,0.246008,0.073357,-0.322731,-0.076854,0,0,0,0
-1.082456,1.454153,0.812363,-0.181614,-0.420836,0.528750,-0.484344,0,0,0,0
-1.221080,1.215834,1.159530,0.452599,-0.639235,0.442149,-0.590264,0,0,0,0
-1.162425,1.379635,0.966056,0.371975,-0.087403,0.161924,-0.348095,0,0,0,0
-1.319800,1.206793,1.065258,0.489997,-0.086454,1.037826,-1.157428,0,0,0,0
-1.188436,1.323249,0.896012,0.284635,0.006920,0.315629,-1.127077,0,0,0,0
-1.185354,1.386363,0.729433,0.254605,-0.014097,0.480654,-0.952656,0,0,0,0
-1.207650,1.364566,1.028459,0.419936,0.110612,-0.318817,-0.773356,0,0,0,0
-1.167641,1.399391,0.989065,0.416427,-0.138661,-0.411282,-0.752690,0,0,0,0
-1.228166,1.419409,0.874502,0.300815,-0.213668,-0.536405,-1.006967,0,0,0,0
-1.315327,1.286819,1.089202,1.075490,0.148419,-0.306854,-0.875996,0,0,0,0
-1.311518,1.536011,1.295891,0.527226,0.331481,0.250674,-0.849264,0,0,0,0
-1.325132,1.349305,0.908553,0.396001,-0.434767,0.110556,-1.228587,0,0,0,0
-1.291421,1.324326,1.086938,0.634185,0.268852,-0.157842,-1.171327,0,0,0,0
-1.271329,1.413772,1.112682,0.501251,0.251718,-0.346504,-0.927568,0,0,0,0
-1.290921,1.430201,0.853656,0.408166,-0.133667,0.287578,-1.286355,0,0,0,0
-1.286630,1.360925,0.840149,0.126085,-0.559144,0.904078,-1.256458,0,0,0,0
-1.269942,1.543566,0.989491,0.580004,-0.148342,0.063707,-1.177541,0,0,0,0
-1.368340,1.359624,0.824507,0.434327,0.057983,0.112807,-1.401235,0,0,0,0
-1.491077,1.199946,1.175025,1.051349,0.837733,-0.345291,-0.836610,0,0,0,0
-1.331031,1.544225,1.233340,0.609917,-0.178615,0.107512,-1.160378,0,0,0,0
-1.391307,1.373884,1.012353,0.192063,0.051578,0.297531,-1.350073,0,0,0,0
-1.316850,1.554976,1.318184,0.727623,0.330966,-0.201037,-0.280704,0,0,0,0
-1.330513,1.512134,1.319557,0.868325,0.393627,-0.602162,-0.958247,0,0,0,0
-1.359737,1.542272,1.174674,0.326534,0.007081,0.475744,-1.304205,0,0,0,0
