subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,37.866493,80.330780,-32.933914,18.921440,-27.950354,1.207795,1,1,1,1
1,72.152336,72.226212,-20.274464,41.814217,-23.519081,0.586771,0,1,0,0
2,58.707687,74.551788,-18.589794,35.010231,-23.981659,1.235376,0,1,1,0
3,61.468925,79.881836,-16.593418,41.833252,-20.685783,0.888899,0,1,0,0
4,49.648438,72.989441,-17.189697,39.903740,-18.839212,0.689671,0,1,0,1
5,55.821045,75.895386,-23.798100,36.001232,-24.770098,1.279888,1,1,0,0
6,54.053886,86.257034,-20.970387,37.361656,-19.318628,0.920715,0,1,1,0
7,43.747032,86.749947,-25.764694,36.248367,-21.702938,0.834533,0,1,0,1
8,38.250473,87.077515,-22.736084,45.214470,-21.704580,0.939578,1,0,1,1
9,57.390671,78.439583,-21.902622,39.429817,-20.146999,1.033904,0,0,1,0
10,45.025723,65.897003,-27.972029,38.407028,-19.396603,0.932706,0,1,1,0
11,52.570953,78.379204,-24.455223,36.051048,-17.464764,1.157197,0,0,1,0
12,45.943424,80.220947,-12.509665,38.666367,-20.338533,0.800774,0,0,1,1
13,56.889004,85.883301,-24.850531,34.310329,-20.036674,1.266068,1,0,1,0
14,40.940113,84.093445,-21.595924,39.196056,-17.136242,0.753751,0,0,1,1
15,38.187668,75.144608,-29.581013,40.433678,-14.366433,0.737532,0,1,1,0
16,17.620985,76.010483,-24.350496,31.849403,-10.545673,0.720269,1,1,0,1
17,47.364285,75.608627,-27.599743,31.077496,-25.495621,0.758100,0,0,0,1
18,43.704239,74.672447,-16.179493,39.453629,-20.658337,1.009510,1,0,0,1
19,46.931751,77.033188,-20.440062,38.953072,-17.266129,0.711984,0,0,0,1
20,43.797695,74.395683,-25.294533,32.429146,-16.389435,0.870407,0,1,0,1
21,51.617661,83.315399,-25.213352,36.011108,-16.892914,1.020982,1,0,0,1
22,45.038147,82.440071,-26.268463,27.965107,-23.520401,0.969871,0,1,0,1
23,41.427361,75.262527,-24.272816,35.622978,-18.752073,0.886465,0,0,1,1
24,28.195488,78.000519,-13.877726,42.012329,-11.235765,0.672848,1,1,1,0
25,53.250622,82.580582,-17.649870,39.817612,-23.220747,0.940209,1,0,0,0
26,47.434601,83.839218,-19.719368,37.300106,-16.687418,0.768766,1,0,0,1
27,49.406864,78.502884,-20.493118,40.640549,-16.198334,0.895451,1,0,0,0
28,45.347290,74.858261,-19.347404,40.254723,-18.957644,0.749212,1,0,1,1
29,44.560673,81.269669,-18.361334,43.315460,-17.736412,0.858069,1,1,0,0
30,40.934361,88.591515,-12.757218,36.607079,-22.119701,0.805715,1,0,1,0
31,50.006699,83.203156,-22.483414,35.482788,-25.090282,1.118897,1,0,0,1
32,52.071762,89.994202,-16.655228,40.514423,-13.959532,0.794080,0,1,1,1
33,51.408794,81.176445,-16.021442,40.983746,-26.607477,0.856600,0,0,1,0
34,42.789494,75.538208,-14.025318,38.806335,-24.776711,0.978562,1,0,1,0
35,47.009724,79.429306,-14.045113,44.200333,-18.537346,0.839095,0,0,1,0
36,48.223186,76.763062,-15.792353,40.228363,-24.398745,0.792636,0,1,1,0
37,52.448578,84.138603,-17.889744,40.443798,-20.044506,0.947113,1,0,1,0
38,37.425655,86.067413,-11.663921,36.176376,-24.941002,1.139054,0,1,1,0
39,39.089359,94.383690,-16.678577,45.828407,-24.736389,1.120728,0,0,1,1
40,34.085144,85.254883,-8.372381,42.257050,-14.818591,0.733794,1,1,0,1
41,51.565826,76.971283,-16.602959,43.611916,-22.722134,0.810525,0,1,0,0
42,34.449440,72.047501,-17.268406,40.497742,-21.742929,1.265871,0,1,1,0
43,46.614010,77.320137,-17.096249,36.110817,-19.766167,0.887433,0,1,0,0
44,36.618862,71.246170,-21.519646,36.037659,-17.213488,1.145004,0,1,0,1
45,50.593544,80.752060,-24.964355,40.500317,-13.299071,0.910447,0,1,1,0
46,42.083447,83.203476,-18.429535,34.384239,-22.639874,0.833588,0,1,0,1
47,27.389862,87.685783,-27.083990,36.909920,-14.819944,1.039798,0,1,1,0
48,25.820246,83.257820,-21.197989,40.967003,-18.389793,0.628671,1,0,1,1
49,53.535652,79.944565,-18.244534,36.305298,-20.343681,0.664997,0,0,0,1
50,44.385094,76.625641,-18.914064,30.445236,-23.544716,0.782346,0,1,0,1
51,47.363583,80.316658,-22.380512,34.466759,-16.392876,1.003926,0,0,0,1
52,41.974480,71.811516,-18.402336,43.759148,-11.184528,0.937722,0,0,1,1
53,47.935150,75.511864,-27.206663,37.521847,-17.821449,1.273576,1,0,0,1
54,39.599899,84.790039,-14.892572,41.983173,-11.718945,0.572167,0,1,0,1
55,40.189938,76.742874,-25.525557,29.378311,-17.650940,0.699799,0,0,1,1
56,23.364697,83.589912,-17.393726,39.637150,-14.458428,0.730485,1,1,0,1
57,47.045647,71.643280,-27.670584,31.656851,-20.060051,0.566523,1,0,0,0
58,47.689892,77.719543,-17.593193,37.439072,-23.136187,0.951240,1,0,1,0
59,51.852512,76.384476,-22.201885,37.109386,-21.175589,0.534007,1,0,0,0
60,41.707729,70.342140,-18.912544,39.593452,-23.990053,0.866132,1,0,0,1
61,56.614235,73.889786,-25.384754,43.327896,-21.042618,1.182632,1,1,0,0
62,42.258823,78.605469,-13.194330,44.741165,-20.579069,0.971102,1,0,0,1
63,42.880249,83.032684,-22.977171,33.965771,-21.540308,0.564063,1,1,0,0
64,44.448128,88.114059,-16.917831,43.194004,-12.428577,1.105320,1,1,0,1
65,71.085510,72.789948,-20.107300,41.335911,-21.913876,0.805610,0,1,0,0
66,57.691502,70.931870,-14.265191,44.328117,-22.295527,0.766248,1,1,1,0
67,64.269012,78.563156,-15.181435,42.923096,-18.043583,1.023610,0,1,0,0
68,52.271683,80.087257,-13.446895,39.842094,-22.884235,0.852980,0,1,1,1
69,44.490627,73.791542,-20.477253,41.361252,-17.262180,1.144413,1,1,0,0
70,29.420105,79.140594,-14.322659,46.045464,-9.563858,0.889120,1,1,1,0
71,40.479771,78.840630,-17.199949,37.062332,-30.398506,0.842721,0,1,0,1
72,41.876202,80.027069,-13.039656,43.272388,-21.017143,0.683837,1,0,1,1
73,46.881668,68.654007,-27.171017,39.872391,-14.221575,0.973284,0,0,1,0
74,45.967873,74.360046,-17.829300,43.362518,-12.353815,1.131825,1,1,1,0
75,49.449783,77.795837,-22.142570,37.355747,-20.436642,0.920210,0,0,1,0
76,41.407497,71.926407,-21.707527,42.426926,-12.749197,0.805836,0,1,1,1
77,55.483582,79.361282,-26.128483,37.328453,-18.000944,0.993384,1,0,1,0
78,36.505207,80.872627,-22.943611,38.150917,-12.177544,0.986350,1,1,1,0
79,36.507351,77.766205,-24.946228,44.939980,-17.048120,0.927665,0,1,1,0
80,44.764866,81.654495,-21.077374,35.309639,-20.660103,0.972887,1,1,0,1
81,52.068871,75.708755,-29.724041,28.963917,-22.882122,0.648601,1,0,0,0
82,40.469109,70.672882,-20.340170,40.355164,-21.176611,1.545684,1,1,1,0
83,45.672985,76.910934,-23.916378,37.602776,-15.263363,1.077872,1,0,0,0
84,43.437271,70.217270,-28.376493,34.486618,-18.379013,0.681305,1,0,1,1
85,45.256748,77.453079,-12.740635,39.627937,-19.094849,0.727149,1,0,1,0
86,28.534740,84.691216,-28.399540,30.939083,-22.903002,0.938991,1,1,0,1
