mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-5.591980,-3.472848,0.799944,-1.880685,-0.151223,-1.647988,-2.095986,1,0,0,0
-5.591980,-3.472848,0.799944,-1.880685,-0.151223,-1.647988,-2.095779,0,0,0,0
-5.470698,-3.229751,0.746433,-2.158756,-0.124334,-1.125230,-2.086122,0,0,0,0
-5.405278,-3.161724,0.595693,-2.183576,0.220683,-1.263867,-2.080878,0,0,0,0
-5.216160,-2.762982,0.861039,-1.885682,0.101088,-0.874316,-2.074132,0,0,0,0
-5.050526,-2.328151,1.062559,-2.142524,-0.257857,-0.904873,-2.059522,0,0,0,0
-4.886680,-1.956257,1.181191,-2.261589,-0.393153,-0.193957,-2.026093,0,0,0,0
-4.874863,-1.917240,1.204611,-2.261761,-0.345655,-0.973773,-2.049623,0,0,0,0
-4.600872,-1.402207,1.283360,-2.427791,-1.193168,-0.489954,-2.035533,0,0,0,0
-4.483746,-1.373975,0.912788,-2.295815,-0.471077,-0.225923,-2.019266,0,0,0,0
-4.349386,-1.091606,0.915275,-2.539876,-0.846353,-0.423233,-1.990841,0,0,0,0
-4.173591,-0.811906,0.936331,-2.635946,-1.307102,-0.316976,-1.929554,0,0,0,0
-4.184889,-0.728803,1.044074,-2.661791,-1.019594,-0.784139,-1.940690,0,0,0,0
-4.000530,-0.678658,0.450329,-2.650409,-0.560923,0.196327,-1.922785,0,0,0,0
-3.929602,-0.552839,0.423665,-2.811971,-1.042407,-0.389226,-1.931870,0,0,0,0
-3.855261,-0.352981,0.582544,-2.783287,-1.103975,0.487519,-1.891169,0,0,0,0
-3.718489,-0.287180,-0.023462,-3.327197,-0.890134,-0.613836,-1.919049,0,0,1,0
-2.047126,-2.275044,-0.935830,-2.363723,-3.707185,-0.055961,-1.478109,0,0,0,0
-2.717332,-1.387730,-1.471993,-3.136325,-0.348731,0.053704,-1.682306,0,0,0,0
-3.180624,-0.041934,-1.899135,-4.099051,0.747368,-0.446971,-1.722916,0,0,0,0
-2.170344,-0.680619,-4.271127,-0.908721,1.032778,1.783766,-1.688412,0,0,0,0
-2.653243,-0.040556,-2.653139,-2.934136,-0.316633,-0.258042,-1.772323,0,0,0,0
-3.211266,0.311751,-1.221263,-4.322117,0.508736,-0.168510,-1.703883,0,0,0,0
-3.221836,0.300220,-1.255942,-4.294234,0.799081,-0.497741,-1.737885,0,0,0,0
-2.148068,-1.625897,-0.920055,-1.870590,-2.875597,7.799170,-1.752872,1,0,0,0
-3.044727,0.629145,-1.061402,-3.964785,0.658283,-0.612982,-1.760420,0,0,0,0
-1.892885,-2.498376,0.812289,-3.099365,-1.599586,8.133586,-1.689276,0,0,0,0
-1.949275,-2.219836,0.622154,-2.645292,-1.144426,0.443926,-1.761151,0,0,0,0
-1.884450,-2.735842,0.887712,-3.084029,-1.035905,1.332804,-1.783288,0,0,0,0
-1.976097,-1.277137,-2.493520,-1.109899,-2.998593,-0.374879,-1.806115,0,0,0,0
-3.260945,0.246915,-0.922202,-3.830160,0.319085,0.155325,-1.821211,0,0,0,0
-3.302623,0.175440,-0.832168,-3.504071,0.290879,-0.231793,-1.809718,0,0,0,0
-3.330503,0.023713,-1.181277,-3.804648,0.829650,-0.573086,-1.798444,0,1,0,0
-3.095045,0.808969,-0.369018,-4.149342,-1.058046,-0.196850,-1.773454,0,0,0,0
-3.183923,0.502848,-0.747741,-4.100641,-0.550865,-0.111882,-1.759012,0,0,0,0
-3.395506,0.001793,-0.917155,-4.139419,-0.941863,-0.360417,-1.779089,0,0,0,0
-3.308160,0.161912,-0.792513,-3.770806,-0.707763,0.049744,-1.820199,0,0,0,0
-3.333314,0.219432,-0.683323,-3.933781,-0.527611,-0.294142,-1.830441,0,0,0,0
-3.292201,0.144828,-0.783129,-3.379523,0.050507,-0.472284,-1.720581,0,0,0,0
-3.204318,0.257636,-0.963143,-3.691699,-0.282550,-0.203585,-1.773803,0,0,0,0
-1.982466,-1.501425,-1.354479,0.059909,-3.632286,1.614801,-1.829032,0,0,0,1
-3.260714,0.456532,-0.504448,-4.402551,-1.739492,-0.753019,-1.796196,0,0,0,0
-3.199162,0.631665,-0.112833,-3.742787,-1.556791,-0.083153,-1.793328,0,0,0,0
-3.183975,0.593922,-0.396336,-3.948692,-1.123901,0.003990,-1.765105,0,0,0,0
-3.231896,0.466626,-0.419771,-3.858280,-1.306892,-0.825180,-1.829752,0,0,1,0
