subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-413.895172,65.154816,36.895256,10.518206,-4.120139,0.000000,0.017604,1.183336,4.396664,8.738109,8.747526,9.947856,16.212803,0.309570,0,0,1,1
1,-144.841522,129.320831,-14.948072,51.177067,-12.670303,3.094007,0.137808,20.215498,13.636371,26.276494,29.852896,22.844809,20.929526,0.074219,0,0,0,0
2,-233.798355,137.227020,20.697620,42.280060,10.305853,0.934709,0.107718,19.901123,13.126167,24.464144,23.490848,23.702947,23.343244,0.024414,0,1,0,0
3,-135.698807,140.006592,-19.147638,48.232712,-14.622728,2.856262,0.121008,24.601009,9.996733,16.157094,22.087445,18.127629,17.608084,0.063965,0,0,0,0
4,-216.945206,145.677917,15.960617,35.917854,-2.112280,0.613267,0.081264,18.987819,9.886920,14.371436,20.040165,21.341632,15.153998,0.024902,1,0,0,0
5,-139.665131,141.802094,-22.944412,47.333633,-10.610333,2.705158,0.113368,18.249846,13.524132,18.546508,26.194104,22.217416,17.385764,0.062012,0,0,0,0
6,-197.777405,155.747726,7.857306,35.404930,-2.897443,0.556576,0.093538,24.416639,7.244617,12.481116,16.552258,20.006295,16.030959,0.035156,0,0,0,0
7,-229.094055,141.470367,7.407932,37.102028,6.104010,0.568575,0.067068,31.225009,11.473003,12.129550,19.465462,20.983340,17.966557,0.031250,0,0,0,0
8,-252.027023,141.554459,12.177010,28.445431,0.882294,0.684518,0.054930,19.149556,10.661666,15.616695,18.849010,22.242335,14.034386,0.025879,0,0,1,0
9,-156.487061,140.228577,-23.855587,44.655918,-10.423552,2.487088,0.109152,21.862778,11.522702,17.099278,18.571091,19.450390,19.690443,0.056641,0,0,0,0
10,-234.499054,140.743881,15.287157,38.140331,-0.104088,0.651266,0.083051,25.407144,5.449495,14.833735,20.249042,20.575871,17.625742,0.032715,0,0,0,0
11,-254.888992,130.573822,13.876101,36.965408,5.391367,0.456878,0.052979,24.669519,15.963991,17.586578,18.875703,19.321357,19.425767,0.027344,0,0,0,0
12,-274.460449,136.678223,28.645346,40.080086,15.419523,0.791191,0.061672,25.784362,7.293824,9.236245,19.977915,25.275754,18.702688,0.022461,1,0,0,0
13,-162.291061,137.365204,-17.560236,47.726303,-7.304976,1.716402,0.108467,22.248666,9.093524,15.938729,20.608430,20.969581,19.274520,0.056641,0,0,0,0
14,-234.470459,145.446869,18.523636,35.829849,-1.392463,0.563362,0.080440,19.589861,7.612233,17.152420,19.269174,22.669552,17.692664,0.030762,1,0,0,0
15,-160.311371,137.410828,-17.015863,54.832443,-4.354630,1.312316,0.110646,17.979215,12.758790,15.453333,19.849727,21.826464,19.167303,0.062012,0,0,0,0
16,-227.741165,142.696899,17.722431,45.664879,2.044886,0.760521,0.087692,20.698329,7.094123,15.776958,24.186706,21.801072,14.429652,0.023926,0,1,0,1
17,-153.643570,136.344849,-13.203013,42.701130,-17.096449,0.815784,0.109148,23.116397,12.556017,20.609722,19.955338,20.988727,19.035832,0.056641,0,0,0,0
18,-204.405304,147.594940,10.217591,33.977020,-3.768088,0.867851,0.092632,18.424168,9.077219,24.221546,22.839479,23.073676,19.086256,0.037598,0,0,1,0
19,-138.046036,123.130600,-14.565010,41.388603,-13.383328,2.877694,0.096221,25.314191,8.182778,15.628869,21.195587,20.188175,19.048442,0.080078,0,0,0,0
20,-204.883987,146.598450,14.833487,32.222469,-2.077205,0.959529,0.082242,19.605721,5.506777,23.261243,29.861232,16.487279,16.620600,0.034668,0,0,0,1
21,-140.497070,121.389526,-12.513979,35.944939,-11.679996,2.518213,0.092377,18.454228,7.951255,19.555744,20.661891,23.577706,21.865108,0.079590,0,0,0,0
22,-212.782898,137.939270,9.977369,37.627205,-1.665985,0.995638,0.076585,17.086269,18.474439,18.288855,20.414831,25.499500,21.170719,0.040527,0,1,0,0
23,-133.868240,133.391556,-22.051895,47.749153,-17.129137,3.168198,0.106965,27.255123,11.324605,16.279166,24.586250,22.388911,17.797251,0.084473,0,0,0,0
24,-210.783783,145.140350,7.386134,33.528473,-2.334987,0.388217,0.073932,42.029235,10.520266,14.762808,16.828354,19.718524,17.218856,0.043457,1,0,1,0
25,-135.964188,136.036682,-21.882034,53.662422,-7.495106,3.411911,0.115419,30.743206,7.668051,23.555027,28.586353,15.808916,18.048998,0.068848,0,0,0,0
26,-209.768723,149.751740,7.373070,34.162346,-5.279801,0.765129,0.083745,19.517339,5.906228,16.117457,19.847513,20.274860,14.789666,0.030273,0,0,0,0
27,-236.774536,135.612946,4.699847,37.252220,2.687509,0.727370,0.051673,21.730415,12.882604,12.966874,22.074177,20.026807,17.859058,0.040039,0,0,0,0
28,-260.215607,139.168488,18.003613,33.995499,6.856703,0.919485,0.047849,19.056166,9.922332,13.590856,24.100872,21.609401,16.612412,0.026855,0,0,0,0
29,-278.000977,151.260315,33.413979,29.740965,15.683901,0.607483,0.051244,21.155045,10.416155,14.356622,20.028199,17.698444,17.083534,0.018066,0,0,0,0
30,-279.995819,147.761719,35.136948,35.272324,16.818951,0.933640,0.066865,22.069201,9.347310,15.878612,22.661213,16.094506,16.989817,0.023926,0,1,0,0
31,-187.358780,122.784729,-13.116922,48.002495,-11.151770,0.681672,0.070938,26.699290,14.408030,21.356387,19.519547,16.365585,18.718643,0.057129,0,0,0,1
32,-120.109009,120.322403,-25.334057,52.827343,-23.571569,0.632994,0.115161,19.540640,10.184721,17.727861,17.651707,16.103263,19.209877,0.080078,1,1,0,0
33,-141.762268,136.009491,-8.594988,43.369606,-20.082504,1.421470,0.121436,20.139555,8.093314,18.863626,25.601878,21.271093,18.114209,0.062988,0,0,0,0
34,-199.245895,147.069183,12.024172,37.219528,-9.407537,0.754959,0.100666,24.926854,6.614860,20.918006,17.924651,20.820421,16.858870,0.028809,0,0,0,1
35,-140.496490,148.716125,-19.029247,41.890690,-14.143436,1.691230,0.109992,26.782483,11.927746,12.442678,21.108059,18.808145,18.349807,0.062012,0,0,0,0
36,-207.004852,143.980560,7.031478,31.999060,-8.684236,0.525962,0.067344,16.362661,11.185231,16.744371,20.286779,19.437253,15.466487,0.038574,1,0,0,0
37,-142.058731,145.461548,-24.330275,40.998344,-15.310635,1.794779,0.091339,32.871910,12.402136,8.020996,16.345386,19.501145,20.173779,0.065918,0,0,0,0
38,-199.029541,155.363800,10.797366,42.347183,-5.531782,0.477840,0.093323,18.198426,6.067432,9.693775,15.443645,21.461414,16.109041,0.034668,0,0,1,0
39,-152.837936,139.276703,-18.583466,45.735920,-13.957663,1.134559,0.099959,24.869587,17.336439,17.445781,21.598823,18.823424,19.260295,0.063965,0,0,0,0
40,-213.541840,146.185425,14.831581,38.865562,-8.919638,0.552883,0.073505,20.124100,12.926842,14.239504,19.104727,22.563784,17.456904,0.031738,0,1,0,0
41,-156.073364,140.201385,-21.350307,47.294792,-10.337748,1.235233,0.111555,25.178830,8.010550,13.051701,20.853067,23.010191,19.271111,0.045410,0,0,0,0
