mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-4.037094,4.281721,-2.110886,-1.659549,4.693219,-0.074661,-3.301745,1,1,1,1
0.189544,-0.352879,-1.007182,2.234771,-1.073582,0.138250,2.213417,0,0,0,0
0.337179,-0.975722,-0.871980,1.168515,-1.268862,-0.510133,0.196455,0,0,1,1
0.228659,-0.761417,0.190447,0.680814,-2.042236,-0.659527,0.974653,0,0,0,0
0.472079,-1.297466,0.364165,0.007116,-1.421624,-0.250834,-1.441822,1,1,0,0
0.085571,-0.757682,0.785243,-0.129091,0.261572,-1.289994,0.408257,0,0,0,0
0.048068,-0.633213,-0.071286,0.268380,-0.829362,-0.349082,-1.209462,0,0,1,1
0.084638,-0.313612,0.058064,0.700432,-1.040745,0.626779,1.203563,0,0,0,0
-0.291411,-0.486530,0.509204,0.210840,0.243691,-0.416754,-0.760200,1,0,1,0
0.025612,-0.645198,0.979535,-0.020751,0.210407,0.514743,0.815264,0,0,0,0
0.270559,-0.557046,1.019264,-0.492233,-0.517547,0.047566,0.131861,1,0,1,0
-0.165543,-0.536734,0.740956,-0.302331,0.596332,-0.747310,0.677633,0,0,0,0
-0.504549,0.187014,0.974792,-0.432853,0.046033,-0.709862,-0.855636,0,1,0,1
0.083394,-1.028543,0.991842,-0.158725,0.240127,-1.226354,0.235566,0,0,0,0
-0.041673,-1.160061,1.059713,-0.074675,0.032510,0.173370,-0.565302,1,0,1,0
-0.371873,-0.713465,1.323153,-1.080599,-0.086852,1.146094,1.562776,0,0,0,0
-0.227261,0.050340,0.888943,-1.186798,-0.309915,-0.279768,-0.367856,0,0,1,1
-0.099103,-0.758334,1.393663,0.159461,0.149682,0.721820,1.136369,0,0,0,0
-0.840162,-0.015682,0.465504,0.225057,0.087466,-0.790887,-0.683190,1,0,0,1
-0.739119,-0.319116,1.272611,-0.693125,1.028574,-1.076033,1.232798,0,0,0,0
-0.886657,0.185845,0.469642,-0.209168,0.896058,-0.673452,-0.383327,1,1,0,0
-0.153024,-0.838910,1.949362,0.217725,0.767562,-0.811326,0.891550,0,0,0,0
-0.029272,-0.109477,0.964161,-0.861604,-0.063361,-0.161924,-0.375470,1,1,0,0
-0.909731,-0.012824,1.050243,-0.704984,0.735247,-1.479533,0.185328,0,0,0,0
-0.843927,0.403255,0.861621,-1.070228,1.237182,-0.832035,-0.329190,0,0,1,1
-0.337271,-1.022863,1.080806,-0.095374,0.893857,2.353368,1.223942,0,0,0,0
-0.489154,-0.432600,1.357788,-0.688932,0.186130,-0.097863,-1.330470,0,1,1,0
-1.005697,0.112674,1.176603,-0.381919,0.876407,-0.063849,1.328026,0,0,0,0
-0.899479,0.687130,0.976415,-1.118778,0.262785,-0.501101,0.356048,1,1,0,0
-0.368544,-0.732604,1.549044,-0.226468,0.891618,-0.733674,1.252569,0,0,0,0
-0.945397,-0.971336,1.658713,0.407486,0.345355,-0.619888,-0.404649,0,0,1,1
-0.975314,-0.691242,1.777151,-0.120670,0.723414,-1.062805,0.991465,0,0,0,0
