subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-73.239555,8.617407,-13.653262,32.385117,-14.744951,0.837382,0.100532,11.869119,7.715564,10.113650,9.380471,9.759869,15.280239,0.447266,0,1,1,1
1,-74.344086,86.944649,-19.094982,63.127575,4.352326,0.276324,0.493720,27.751746,7.591369,10.442362,10.876307,12.205226,16.306714,0.020508,0,0,0,0
2,-117.545540,67.813461,6.280032,77.857750,-2.374235,0.878944,0.441971,15.329471,13.231657,10.074395,12.015385,15.632424,20.139456,0.014648,0,0,0,0
3,-321.594299,135.769775,25.825764,49.301399,75.334091,0.221458,0.307977,12.197351,5.444727,19.389342,13.064953,14.090639,20.051784,0.007812,0,0,0,0
4,-482.921295,1.893321,1.892820,1.891983,1.890813,0.000000,0.000534,29.802829,9.556370,7.422663,12.034462,13.004598,15.199856,0.012695,1,1,0,1
5,-68.744682,90.444069,-14.748899,62.689266,3.241160,0.667681,0.465831,11.416288,4.860180,9.656121,17.091191,11.857458,15.917188,0.021484,0,0,0,0
6,-123.044044,61.358955,-5.101329,81.868164,-5.538406,0.670181,0.482639,21.181991,10.926534,8.909764,13.455617,12.131405,20.132954,0.023438,1,1,1,0
7,-81.870895,86.019791,-15.480393,69.100327,7.091277,0.403657,0.468994,11.361248,13.617612,16.392007,13.032115,16.955903,18.349469,0.029297,0,0,0,0
8,-121.717690,67.671661,2.507294,84.906982,-3.263029,0.807883,0.495679,15.168223,10.404064,10.364152,8.706015,15.030066,18.811590,0.019531,0,1,0,1
9,-89.121552,81.982536,-18.269836,55.550270,4.389221,0.368033,0.275457,13.740663,20.169172,19.202168,26.422027,26.463137,26.591096,0.044922,0,0,0,0
10,-477.957214,8.570219,7.631096,6.330359,4.942348,0.000000,0.001006,15.818762,11.936671,10.037835,23.910984,14.040880,13.651630,0.064941,0,0,1,1
11,-164.938416,-5.840579,-42.056496,27.924175,-29.363266,0.241138,0.157152,19.736183,25.645839,36.094021,32.922513,30.759686,35.108030,0.125977,0,0,0,0
12,-483.544067,1.001349,0.967622,0.913443,0.841755,0.000000,0.004022,14.910029,11.384772,16.009578,14.117857,14.786246,17.548320,0.092285,1,0,0,0
13,-108.161148,60.948696,-37.760101,42.072441,-14.084856,0.377481,0.172651,19.631405,20.147128,23.903431,25.947682,29.687538,27.738904,0.059082,0,1,0,0
14,-91.286720,68.453590,-30.042049,42.968491,-10.035536,0.522809,0.170795,16.572741,17.932725,18.762500,25.515547,25.486603,27.857766,0.067383,0,0,1,0
