subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-483.462128,6.970113,2.471649,-2.497893,-5.995843,0.325476,0.000444,11.236797,5.938704,9.409668,18.409167,11.569261,16.184792,0.155273,0,1,0,0
1,-373.567444,122.008896,39.318974,-10.840446,-12.970700,4.232429,0.015666,23.396233,9.368551,12.731965,16.815166,24.796647,16.776246,0.026367,0,0,1,0
2,-372.197571,125.496017,44.073929,-7.920384,-11.543545,1.001198,0.022894,26.486329,13.160512,17.902447,23.528685,25.915998,19.532560,0.021973,0,0,0,0
3,-375.963715,119.800995,38.207493,-12.257039,-12.841704,0.278612,0.022184,19.049963,27.189757,17.415656,20.718364,27.268567,16.675276,0.020020,0,0,0,0
4,-372.123474,122.066742,35.112938,-18.567699,-21.411396,0.532164,0.020717,15.391145,20.675002,17.361375,15.826955,20.835160,13.291362,0.020996,1,0,0,0
5,-360.341705,130.600571,33.990471,-16.067291,-15.005998,0.593291,0.022968,27.296192,14.874133,14.566704,15.320275,28.756959,23.899418,0.022949,0,0,0,0
6,-367.167053,120.630310,26.864807,-17.678669,-14.825261,0.542593,0.020024,18.951491,19.317307,17.557427,23.108673,26.023711,23.352781,0.025879,0,0,0,0
7,-370.176666,117.642075,25.678455,-15.861744,-8.562241,0.500675,0.017818,15.334938,17.388604,22.864810,16.627223,23.598304,25.490504,0.025391,0,0,0,0
8,-389.389496,102.442368,27.450174,-14.155622,-12.345449,0.334161,0.013372,18.446890,19.837605,20.185636,15.512437,25.708119,25.311994,0.022949,0,1,0,0
9,-368.877930,122.723640,35.071205,-8.586477,-7.339247,1.840765,0.022748,19.083987,20.406565,18.015962,12.457272,21.080070,17.612897,0.025879,0,0,0,0
10,-381.229034,112.038895,35.564930,-7.045749,-14.083857,0.478644,0.022282,17.751328,13.144212,21.365095,17.632258,22.216868,21.573260,0.028320,0,0,0,0
11,-388.254883,106.252747,33.713791,-11.223597,-17.344194,0.572191,0.016434,14.100360,18.013449,18.789225,18.652948,22.047231,21.622223,0.026855,0,0,0,0
12,-395.305145,98.624069,31.079117,-10.553291,-16.156689,0.197293,0.010898,25.736852,18.567580,20.627795,23.898744,21.677741,19.156669,0.027832,0,0,1,0
13,-378.365784,113.881950,32.824623,-14.263122,-21.713747,1.033372,0.026016,23.420482,15.395868,17.454032,22.756242,19.462661,15.625571,0.031738,0,0,0,0
14,-393.028442,103.119186,33.449169,-15.696106,-23.484127,0.435536,0.023753,12.994943,18.668344,18.950558,24.071125,22.853546,18.852532,0.031738,0,0,0,0
15,-393.054779,102.457359,33.714279,-13.214371,-24.094627,0.388113,0.014039,16.452752,15.139475,19.276631,25.630399,20.024641,17.536472,0.031250,0,0,0,0
16,-393.394531,102.489944,37.576481,-7.096386,-23.416016,0.358883,0.015570,18.917736,13.967396,19.320119,26.877425,22.503120,18.325741,0.029297,0,0,0,1
17,-384.547211,116.084976,45.246918,-12.098228,-31.371559,0.943590,0.017170,20.437323,11.446444,17.772028,29.034463,20.142498,16.090218,0.034180,0,0,0,0
18,-398.494873,99.186050,37.660824,-9.822067,-30.780781,0.353320,0.012662,18.039518,17.402277,16.338859,27.986992,21.647002,19.742307,0.033203,0,0,0,0
19,-406.812988,90.957657,40.122498,0.360005,-24.439444,0.419071,0.010306,18.455499,11.773776,18.228432,32.798643,20.378832,18.589845,0.027832,0,0,0,0
20,-419.215820,80.491806,39.556957,4.795159,-14.293894,0.484777,0.006974,14.010434,12.743860,14.097215,24.694957,18.226117,19.238936,0.030762,0,1,0,0
21,-394.253540,102.181076,37.503235,-5.885242,-19.126781,1.433441,0.016889,24.403522,9.854862,17.968063,27.428675,28.182378,24.546881,0.025391,0,0,0,0
22,-399.150940,94.837875,34.159824,-6.971677,-28.706463,0.488843,0.014304,19.481631,5.666845,22.183877,26.635331,25.241279,16.146538,0.028809,0,0,0,0
23,-407.333984,90.395760,33.973343,-12.692909,-31.567541,0.137851,0.010657,13.736799,8.548641,21.400176,22.224183,24.168461,17.543128,0.032227,0,0,0,0
24,-395.101013,101.377762,31.508026,-26.166853,-47.417988,0.358548,0.014313,17.888551,7.904548,11.426403,25.115401,22.815723,19.312307,0.033203,0,0,0,0
25,-395.875610,94.323975,23.450539,-21.636932,-36.895851,0.420569,0.025183,11.656466,15.372410,19.210606,32.255991,23.395926,14.389456,0.042480,0,0,0,0
26,-400.445374,94.226364,28.471798,-20.732847,-37.821953,0.395870,0.015824,19.506941,16.585921,14.669848,30.148703,25.923626,17.732430,0.041504,0,0,0,0
27,-404.233582,92.227722,30.610300,-19.479267,-38.626427,0.280557,0.011313,11.184371,11.483131,14.458906,28.388562,22.737455,14.828205,0.041016,0,0,0,0
28,-404.813019,88.660698,26.908632,-15.814478,-30.939087,0.339180,0.013872,17.580043,7.460399,17.399621,34.674830,23.524554,15.924049,0.040527,0,0,0,0
29,-392.663208,101.462135,33.634251,-11.385496,-30.203938,0.599111,0.017172,20.081805,12.491646,16.092595,26.439179,22.292956,21.468706,0.038574,0,0,0,0
30,-408.156586,87.411980,30.079762,-13.593504,-32.925835,0.677217,0.013329,13.584035,10.267029,16.121988,30.121948,24.768539,21.301236,0.035645,0,0,0,0
31,-415.306183,78.259338,26.530533,-10.230908,-28.207556,0.414840,0.008740,9.140988,16.569001,17.107347,18.914119,25.077338,20.536027,0.030273,0,0,0,0
32,-417.015778,76.354301,27.063354,-4.935799,-18.878429,0.421607,0.007995,14.267975,8.547374,16.565601,21.969151,23.031429,15.918346,0.027832,0,0,0,0
33,-419.926117,77.738708,32.590069,-6.768656,-28.722538,0.575715,0.009006,11.745976,7.717955,18.201511,23.645747,24.280057,20.964562,0.029297,0,0,0,0
34,-422.333252,76.684624,35.562485,-3.550662,-28.695456,0.169125,0.010016,17.223953,14.280002,18.888845,21.948760,18.708419,17.315444,0.029297,0,0,0,0
35,-424.992584,71.424751,27.844147,-11.144110,-32.671539,0.304540,0.011123,13.638253,11.485900,21.935429,28.103073,22.762315,17.331848,0.034180,0,0,0,0
36,-422.599823,76.027367,32.823021,-9.133473,-34.676380,0.191942,0.014376,11.649408,8.019721,18.394608,31.014011,19.232606,18.596879,0.035156,0,0,0,0
37,-391.147003,103.595474,36.404442,-5.191542,-20.627739,0.552298,0.024257,22.688907,6.539686,27.750029,28.685050,24.973474,17.299053,0.030273,0,0,0,0
38,-401.708923,90.154922,28.832165,-9.841972,-29.733315,0.550323,0.022132,15.363954,7.273324,27.047357,25.836075,25.393699,17.763064,0.027832,0,0,0,0
39,-409.752106,85.831726,30.702972,-9.174971,-24.408384,0.205885,0.015060,17.582994,11.854527,17.472625,23.503071,25.918856,16.881362,0.029297,0,0,0,0
40,-403.810364,91.616669,29.042515,-19.814407,-38.062447,0.293766,0.012426,19.285619,10.924984,18.671362,25.332340,25.736710,13.705754,0.029785,0,0,0,0
41,-368.247345,116.002975,19.002459,-25.336590,-24.878372,0.781552,0.016614,31.824035,4.950710,15.689000,18.532242,22.199443,22.580912,0.030273,0,0,0,0
42,-388.843903,97.602386,15.526327,-27.691692,-31.487881,0.540633,0.012291,30.525103,6.709115,16.979324,23.194536,21.881107,23.628723,0.031250,0,0,0,0
43,-398.756165,89.785202,17.077316,-23.627878,-27.702139,0.393366,0.012227,18.460426,9.773851,17.855595,21.131543,27.960946,24.184511,0.033203,0,0,0,0
44,-408.463348,75.587677,9.944711,-19.651896,-23.686283,0.482588,0.010144,12.313959,6.916580,24.781772,15.915988,23.575628,24.191534,0.029785,0,0,0,0
45,-413.347412,78.041565,19.373589,-18.971252,-29.377792,0.306478,0.011432,12.297050,7.329218,17.439426,27.330276,23.917210,17.743847,0.028320,0,0,0,0
46,-411.733887,79.923088,20.660971,-18.047277,-28.210381,0.405754,0.010326,18.770425,10.150354,22.380882,20.627198,28.024655,22.973364,0.028809,0,0,0,0
47,-419.084198,75.703506,26.921206,-10.412300,-27.998825,0.177441,0.008735,17.238042,6.426474,19.371270,26.893712,21.193151,19.093433,0.033203,0,0,0,0
48,-425.212067,70.623337,27.186241,-9.088212,-28.766407,0.285136,0.008962,9.358269,7.402756,19.595932,27.203796,20.647473,17.355381,0.032227,0,0,0,0
49,-426.172607,69.570961,27.305586,-7.378933,-26.720982,0.339108,0.011519,12.216288,6.087238,23.868392,24.792156,22.145893,21.188260,0.026367,0,0,0,0
50,-426.571533,65.404419,20.894016,-8.980906,-23.585781,0.338347,0.010099,15.141515,13.512784,24.533410,17.183128,21.485247,21.271117,0.025879,0,0,0,0
51,-431.368927,62.451370,21.372597,-10.625669,-25.102856,0.247579,0.008221,26.018815,6.172510,22.145510,21.519144,23.438903,19.871878,0.027344,0,0,0,0
52,-433.640808,61.023026,24.431423,-4.123867,-19.780127,0.307693,0.007901,3.956140,12.354280,22.149323,21.923979,20.539507,19.784198,0.027344,0,0,0,0
53,-440.802277,53.705017,22.492102,-2.368778,-16.873013,0.384767,0.006097,10.630039,5.970222,24.662116,24.661433,24.020901,21.621159,0.030273,0,0,0,0
54,-436.654175,58.609993,23.033802,-8.559195,-26.299641,0.303879,0.005559,16.534256,8.202669,19.501030,21.787252,17.793431,22.226163,0.029785,0,0,0,0
55,-441.739227,51.333229,19.696440,-4.634848,-19.256134,0.263797,0.005639,8.481106,32.190495,21.901286,20.678257,21.001127,17.258128,0.027344,0,0,0,0
56,-442.058258,51.602863,19.940956,-5.390127,-19.903606,0.531541,0.005554,10.639020,15.190641,19.578620,19.749287,18.199990,19.134409,0.026855,0,0,0,0
57,-445.656982,50.220085,22.118227,-5.970407,-23.156729,0.414839,0.005614,8.609893,17.489564,21.627788,21.252169,22.470876,15.722402,0.025391,0,0,0,0
58,-443.953461,52.962532,26.090130,-2.771514,-25.544870,0.155667,0.005727,6.625385,17.703856,19.525189,23.429205,14.523422,17.574833,0.036621,0,0,0,0
59,-451.956757,44.118557,23.044464,0.266635,-18.377478,0.310994,0.004175,15.268369,8.895102,22.936602,18.705538,18.242063,15.874072,0.033203,0,0,0,0
60,-452.319519,43.638645,21.225018,-2.746360,-18.873993,0.217206,0.002656,7.942763,10.272853,23.632903,18.104013,19.412005,19.709859,0.037109,0,0,0,0
61,-451.244812,42.362934,20.073431,0.512684,-18.202280,0.240859,0.003331,5.417056,11.840305,25.921959,18.353802,16.774239,18.733452,0.032715,0,0,0,0
