mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-5.354391,-2.956550,1.581559,-2.269721,1.203833,-2.924986,-2.882966,1,0,0,1
-3.318256,2.836070,4.838454,-2.101920,1.880358,-2.825222,-1.995617,0,0,0,0
-3.699521,1.850063,4.730643,-1.186271,2.734470,-1.652539,-2.470828,0,0,0,0
-3.857999,1.517936,4.849824,-0.977617,2.788219,-0.874509,-2.568785,0,0,0,0
-3.939703,1.338641,4.852687,-1.098700,2.319007,-0.764939,-2.592080,1,0,0,0
-3.662143,2.150972,5.355045,-1.133924,2.108915,-2.054555,-2.402342,0,0,0,0
-3.930345,1.514221,5.443304,-0.571533,2.211396,-0.473785,-2.545335,0,0,1,0
-3.783016,1.679868,4.780247,-1.223432,2.393189,-1.217424,-2.576965,0,1,0,0
-3.703509,1.906684,4.877816,-1.318486,2.306813,-1.346512,-2.548090,1,0,0,1
-3.369580,2.697788,4.785762,-2.109567,1.734633,-1.858992,-2.067557,0,0,0,0
-3.569857,2.129749,4.496257,-1.902835,2.182960,-0.392702,-2.341235,0,1,0,1
-3.490238,2.311802,4.606710,-1.630952,2.316618,-1.484046,-2.406582,0,0,1,0
-3.600575,2.041796,4.507265,-1.752604,2.205887,-0.633268,-2.500281,1,0,0,0
-3.514882,2.321064,4.687237,-2.054807,1.566767,-2.219593,-2.378756,0,0,0,0
-3.653835,1.885084,4.590494,-1.184357,2.515649,-0.359074,-2.400248,0,1,1,0
-3.254741,2.881914,4.710983,-1.668159,2.521916,-2.219094,-1.935912,0,0,0,0
-3.509747,2.112418,4.245591,-1.500119,2.617147,-1.344706,-2.410477,1,0,0,0
-3.482292,2.205275,4.349836,-1.453665,2.637211,-1.476359,-2.327110,0,0,0,0
-3.541622,2.105189,4.727314,-0.716344,2.562768,-0.771981,-2.403655,0,1,0,1
-3.266083,2.706145,4.554831,-1.285387,2.417878,-1.771469,-2.059545,0,0,0,0
-3.454989,2.178780,4.254487,-1.163142,2.872745,-0.810684,-2.401170,0,1,0,1
-3.272269,2.475433,3.918594,-1.453149,3.068867,-2.109008,-2.186912,0,0,0,0
-3.387227,2.177055,3.914760,-1.288002,2.855156,-1.082464,-2.277452,0,1,0,0
-3.217149,2.480085,3.668766,-1.721430,2.415413,-1.202019,-2.171805,0,0,0,0
-3.342749,2.007829,3.525514,-0.827569,2.973599,-0.830916,-2.296300,0,1,0,0
-3.157980,2.343297,3.297368,-1.291372,2.199398,-1.599215,-2.442689,0,0,0,0
-3.198156,2.211758,3.194291,-1.144098,2.511168,-1.028663,-2.491142,0,0,1,0
-3.064644,2.572105,3.344264,-1.272408,2.474726,-1.819055,-2.184395,0,0,0,0
-3.040063,2.426841,3.022448,-0.895830,2.901911,-0.881280,-2.406391,1,0,0,1
-2.993486,2.602964,3.299693,-0.553556,3.275797,-1.312013,-2.071556,0,0,0,0
-3.007260,2.583197,3.379618,-0.562075,2.933676,0.010911,-2.284012,0,1,0,0
-2.829954,2.770172,2.642515,-1.523713,2.265401,-1.143197,-2.345344,0,0,0,0
-2.913746,2.469806,2.530521,-0.970780,2.923046,0.121224,-2.401836,0,0,1,1
-2.787279,3.090836,3.397838,-0.676374,3.030234,-0.903318,-1.942562,0,0,0,0
-3.011333,2.406523,2.852935,-0.777045,3.238253,-1.182101,-2.335470,1,0,0,0
-2.828084,2.756461,2.509316,-1.340675,3.050051,-0.778481,-2.181188,0,0,0,0
-2.932515,2.591081,2.725966,-1.270613,2.649463,-0.411279,-2.405695,0,0,0,1
-2.849460,2.888335,2.771084,-1.714574,2.652597,-2.147061,-2.259158,0,0,0,0
-3.048607,2.461994,2.762282,-1.621930,2.808471,-0.761487,-2.396807,0,0,1,0
-2.905187,2.756496,2.522227,-2.409275,1.857344,0.259206,-2.332711,0,0,0,0
-2.887932,2.940841,3.174235,-1.458935,2.354858,-0.114970,-2.245946,1,1,0,0
-2.749534,3.523285,3.767494,-1.541244,2.506083,-1.485127,-1.724115,0,0,0,0
-2.904531,3.067763,3.333349,-1.923995,2.282985,-0.923332,-2.267524,0,0,0,1
-2.910708,3.079801,3.392777,-1.833588,2.456855,-1.152487,-2.059975,0,0,0,0
-2.919602,3.016814,3.318202,-1.842090,2.058654,-0.028423,-2.311647,1,0,0,0
-2.782827,3.475174,3.736690,-1.596783,2.432213,-1.271453,-2.043951,0,0,0,0
-2.843147,3.248132,3.518736,-1.542064,2.499443,-0.712223,-2.181904,1,0,1,0
-2.715496,3.606423,3.723354,-1.519061,2.466307,-2.011145,-1.948020,0,0,0,0
-2.811847,3.246156,3.289359,-1.835926,2.114946,-0.184717,-2.191192,0,1,0,0
-2.830660,3.297078,3.471557,-2.102242,1.786980,-0.734392,-2.278987,0,0,0,0
-2.848347,3.246161,3.307362,-2.348797,1.760364,-0.726713,-2.186861,0,1,0,1
-2.884261,3.084340,3.353474,-1.752345,2.048391,-1.493214,-2.129921,0,0,0,0
-2.946356,2.908348,3.263091,-1.809205,1.998418,-0.286684,-2.331133,0,0,0,1
-2.858527,3.233497,3.622040,-2.231925,0.642381,-1.210051,-2.077582,0,0,0,0
-2.809621,3.368600,3.498148,-2.522142,0.965360,-0.575136,-2.060500,0,1,1,0
-2.638619,3.748188,3.759575,-1.883247,1.455839,-0.918444,-1.907396,0,0,0,0
-2.666511,3.684567,3.656440,-2.147068,1.103478,-0.308162,-2.007623,0,1,0,0
-2.761391,3.426099,3.574046,-2.299558,0.471341,-0.559867,-2.088005,0,0,0,0
-2.727021,3.365708,3.085747,-2.699293,0.450391,-0.600046,-2.027455,0,1,0,0
-2.620018,3.391356,2.685313,-2.844380,-0.119544,0.325894,-2.056184,0,0,0,0
-2.559259,3.754833,2.943520,-3.287836,0.253404,1.225225,-2.028586,1,0,0,1
-2.510234,3.857526,3.139727,-2.873324,0.421918,-0.955648,-1.891094,0,0,1,0
-2.434217,3.789507,2.667145,-2.709965,0.762868,-0.528219,-1.942064,0,1,0,0
-2.417613,4.019336,2.943585,-3.065361,0.581971,-0.760675,-1.872091,0,0,0,1
-2.536849,3.822444,3.023050,-3.086826,0.673903,-0.334005,-1.908037,1,0,1,0
-2.306760,4.173491,2.490764,-3.549992,0.913498,-1.178603,-1.798869,0,0,0,0
-2.470657,3.717898,2.410303,-3.007997,1.371115,-0.103071,-2.065016,1,0,0,0
-2.392235,3.949269,2.301908,-3.951700,0.430270,-0.205256,-1.996960,0,0,0,0
-2.537190,3.723992,2.722570,-3.282703,0.886613,-0.633658,-2.039148,1,0,0,0
-2.407600,4.109916,2.625583,-4.351752,-0.070257,-1.082281,-1.806667,0,0,0,0
-2.311123,4.098231,1.971338,-4.395185,0.727103,0.294705,-1.847276,0,0,1,0
-2.236212,4.194506,1.844984,-4.184866,1.171319,-0.370454,-1.828190,0,1,0,0
-2.167984,4.248982,1.627788,-4.435075,0.974854,0.034887,-1.740882,1,0,0,1
-2.164396,4.145627,1.676993,-3.436392,1.889948,-1.052115,-1.389685,0,0,0,0
-2.159165,4.263715,1.476991,-4.486180,1.683713,-0.675327,-1.628583,0,1,0,1
-2.204429,4.031205,1.420302,-3.889127,1.914138,-1.072297,-1.639577,0,0,1,0
-2.195289,4.229281,1.643004,-4.297831,1.514348,-0.359164,-1.587714,1,0,0,0
-2.182160,4.333684,1.754472,-4.571780,1.580589,0.169606,-1.669161,0,0,0,0
-2.130881,4.338121,1.370409,-4.880199,1.490920,0.331067,-1.744727,1,0,1,0
-1.803730,4.315368,0.467339,-3.377674,2.026702,-1.985634,-1.522771,0,0,0,0
-2.038384,4.298499,1.247358,-4.018729,2.008683,-0.233222,-1.610130,0,0,0,0
-1.943602,4.497603,0.999433,-4.459216,2.231167,-0.540619,-1.466216,0,0,0,0
-2.024091,4.387308,1.160581,-4.375267,1.972865,0.625259,-1.669817,1,0,0,1
-1.739481,3.868992,-0.445603,-2.880363,2.557000,0.011366,-1.511532,0,0,0,0
-1.982654,4.117554,0.799859,-3.327513,2.628600,0.785678,-1.429705,1,0,0,1
-1.466899,4.066350,-0.665657,-2.205987,2.149230,-1.253953,-1.359425,0,0,0,0
-1.727841,4.312246,0.150234,-3.702357,2.197213,-0.621705,-1.389072,0,1,0,0
-1.765180,4.185860,0.172700,-3.423997,2.620565,0.143451,-1.369330,0,0,1,0
-1.689035,4.253831,-0.214261,-3.636479,2.617201,0.192018,-1.500337,0,0,0,1
-1.651246,4.005583,-0.441462,-2.953731,2.676871,-0.309749,-1.481754,0,1,0,0
-1.591461,3.995231,-0.546706,-3.060648,2.587105,-0.294993,-1.645290,1,0,1,0
-1.359990,3.738980,-1.176197,-2.168579,2.321382,0.278034,-1.395698,0,0,0,1
-1.379399,4.024164,-1.066836,-3.056260,2.671469,0.517817,-1.465756,1,1,0,0
-1.057452,3.322179,-1.758264,-0.691170,2.179339,-0.879810,-1.223212,0,0,1,0
-1.380626,3.724363,-0.694854,-1.383416,2.852327,-0.230147,-1.231515,0,1,0,1
-1.163102,3.302561,-1.038337,-1.087882,2.224401,-0.959037,-1.419360,1,0,0,0
-1.318869,3.580307,-0.735353,-1.705389,2.614221,1.523467,-1.213847,0,0,1,1
-0.884463,3.133667,-1.619452,0.064091,1.763848,-0.185877,-0.973177,0,1,0,0
-1.225731,3.481354,-0.503446,-0.813059,2.559646,-0.634510,-1.192606,1,0,0,1
-0.559346,2.023615,-0.599674,0.167544,0.764847,-1.368198,-0.956836,0,0,0,0
-0.814007,2.057334,-0.585839,0.857647,0.577628,1.101133,-1.039640,1,0,0,1
-0.560403,1.902505,-1.630001,1.034566,0.751141,-1.175273,-0.808001,0,0,1,0
-0.770188,2.706910,-1.612999,0.642098,1.491101,-0.491003,-0.854481,1,1,0,0
-0.837938,2.927066,-1.596628,0.008435,2.568995,0.419235,-0.172499,0,0,0,1
-0.726382,3.154013,-1.719236,-0.197705,1.903432,1.012307,-0.485837,0,1,1,0
-0.734180,2.894063,-1.176112,1.079200,2.623549,-0.886395,-0.225311,1,0,0,0
-0.698450,2.579638,-1.824179,0.884378,1.767186,1.621348,-0.199255,0,1,0,1
-0.147548,1.281981,-0.722228,1.220283,0.570584,-0.282170,-0.097702,0,0,1,1
-0.122672,1.698436,-1.250612,1.522199,-0.024647,-0.282343,-0.053213,1,1,0,0
0.079055,1.344243,-0.702579,2.079268,-0.626436,0.192581,0.088690,0,1,1,0
0.392137,0.808196,-0.392606,1.135144,-0.254746,1.991270,0.323872,1,0,1,1
0.324554,-0.299535,0.495198,0.563553,0.229555,0.749751,0.048409,0,0,0,0
0.376741,-0.463069,0.389658,1.059303,0.270219,0.370474,-0.368268,0,0,0,0
0.382088,-0.234435,-0.186006,0.152946,-0.860261,0.962014,-0.684718,0,0,0,0
0.282863,0.435967,-0.194752,0.573286,-0.800828,0.231768,-0.684750,0,0,0,0
0.081008,0.532929,-0.028779,-1.366691,0.614320,-1.238116,-0.894269,0,0,0,0
0.045911,0.823121,0.524505,-2.073275,-0.845836,1.403562,-0.625063,0,0,0,0
-0.202775,0.282072,1.024284,0.037595,0.765721,0.370591,-1.108446,0,0,0,0
-0.516280,1.685158,-1.084972,0.972679,-1.574963,0.024607,-1.326374,1,0,0,0
0.029478,0.266111,0.793315,-0.717909,-0.229543,-0.832423,-1.157132,0,0,1,0
0.076302,0.232645,0.598155,-0.522770,0.043582,2.060111,-0.891227,1,1,0,0
0.105243,0.299823,0.592295,-1.044654,-0.251683,-0.510258,-0.517910,0,0,0,0
0.142536,0.246050,0.535194,-0.808173,0.013715,-1.427373,-0.507324,0,0,0,0
-0.474535,1.120595,-1.439019,0.244899,-1.531793,2.185535,-1.354848,0,1,1,0
0.395727,0.188030,0.169761,-0.131218,-0.581443,-1.244726,-0.118808,0,0,0,0
0.290893,-0.011422,0.164647,-0.390710,0.075500,-0.621082,-0.462651,0,0,0,0
-0.357323,0.318882,-0.539653,-0.031896,-0.879129,0.998560,-1.658745,0,0,1,1
0.331777,-0.033283,0.318606,-0.612115,-0.157322,1.265732,-0.162557,0,0,0,0
0.549226,-0.017481,-0.312283,-0.465332,-0.636756,-0.068667,0.038195,1,1,0,1
0.220230,-0.528745,-0.130295,1.608517,0.163624,-0.339002,0.347454,0,0,0,0
0.296981,-0.491002,-0.141834,1.092231,0.315151,1.179570,0.193391,1,0,0,1
0.457043,-0.180843,0.026055,0.533389,0.320708,0.713707,-0.145640,0,0,0,0
0.318730,-0.132889,-0.208173,0.608872,0.158587,1.652823,-0.281363,1,1,0,1
0.464641,0.270815,0.101632,0.234333,-0.156709,-1.051166,-0.225122,0,0,0,0
0.512647,0.132740,-0.178435,-0.012296,-0.691835,-0.117030,-0.117576,0,0,0,0
0.436057,0.314501,-0.635297,0.235555,0.084715,0.360080,0.038079,0,0,0,0
0.342023,0.382240,-1.212018,0.440110,0.247936,0.601349,-0.207295,1,1,0,1
0.474365,0.088046,-0.492774,-0.152098,0.010880,1.230896,-0.212213,0,0,0,0
0.519163,0.150039,-0.512337,0.099212,-0.040517,0.285951,-0.242428,0,0,0,0
0.379319,0.017289,-0.874807,-0.292328,0.450700,1.032059,-0.272442,0,0,1,1
0.460854,-0.326917,0.466027,-0.219210,0.173230,0.294335,-0.588874,1,0,0,0
0.231153,0.291448,-0.723965,-0.065192,0.347236,0.496065,-0.233772,0,0,0,0
0.111886,0.574281,-1.176558,0.231866,0.500203,0.213263,-0.198161,0,1,0,1
0.242312,0.246754,-0.377097,-0.744707,0.625503,-0.541105,0.014102,0,0,0,0
0.159435,0.236149,-0.530755,-1.004519,0.401641,-0.201463,-0.169445,0,0,1,0
0.270471,0.123726,-0.377044,-0.326688,0.758414,0.213100,-0.192840,0,0,0,0
0.208690,0.473746,0.118559,-0.994735,0.101364,1.225947,-0.585476,1,0,0,1
0.217856,0.240552,0.543369,0.132430,0.541651,-0.529177,-0.634326,0,0,0,0
-0.027262,-0.017827,0.058947,-0.954913,0.228754,-0.358237,-1.379365,1,1,0,1
0.184927,0.056103,-0.015264,-0.178019,0.803880,0.290447,-0.303989,0,0,0,0
0.210478,0.456391,0.166597,-0.231971,0.723615,0.685844,-0.439941,0,0,0,0
0.239881,0.388068,-0.513817,-0.306750,0.031191,1.549405,-0.207737,0,0,0,0
0.053089,0.799477,-1.042595,0.578700,0.489099,-0.045789,-0.630235,1,0,1,1
0.298238,0.518802,-0.158756,-0.832717,0.275281,0.525530,-0.329796,0,0,0,0
0.227556,0.203484,-0.085379,-0.369858,0.214605,-0.112312,-0.534232,0,0,0,0
0.206720,0.571643,-0.586739,-0.581853,0.570853,1.241907,-0.220777,0,0,0,0
0.118151,0.850354,-1.471199,0.016139,-0.091607,1.449083,-0.759509,1,1,1,0
0.252772,0.325115,0.830857,-0.016335,0.276208,-1.274842,-0.576000,0,0,0,0
0.243333,0.356372,-0.114441,-0.116525,0.941140,-1.464248,-0.196772,0,0,0,0
0.218001,0.367405,0.071569,-0.378674,0.566404,0.207770,-0.060144,0,0,0,0
-0.054826,-0.212616,-0.516899,-0.052612,1.442827,0.200901,-0.252912,0,1,1,1
0.238593,0.242193,-0.141880,-0.664897,0.114299,-0.503995,-0.250655,0,0,0,0
-0.214678,-0.410271,-1.237034,-1.758661,-0.293760,-0.959434,-0.459111,0,1,0,1
0.227911,0.484811,0.207268,-0.020909,0.700729,0.424064,-0.004926,0,0,0,0
-0.183066,-0.421986,-0.901386,-1.354001,-0.299119,-0.267788,-0.644264,1,0,1,1
0.277819,0.333172,-0.225466,-0.449902,0.618198,-0.758785,-0.093232,0,0,0,0
0.259806,0.327532,-0.216623,-0.197236,0.953018,0.413183,-0.147719,0,0,0,0
0.056785,0.631052,-0.906972,0.657917,-0.020929,-0.251911,-0.279587,0,0,0,0
0.038578,1.465356,-1.527604,0.122138,-0.348680,0.874791,-0.414740,1,1,0,1
0.179664,0.058072,0.358237,-0.217829,0.617307,-0.247958,-0.726231,0,0,0,0
0.158072,0.369868,0.772335,-0.111926,0.183280,0.314916,-0.666501,0,0,0,0
0.137234,0.166844,0.176559,-0.751788,-0.268924,0.963299,-0.950141,1,0,1,0
0.201664,0.538999,0.909707,-0.071517,0.032880,-1.168461,-0.603678,0,0,0,1
0.229792,0.619485,0.468998,-0.061903,0.188555,-0.576279,-0.521701,0,0,0,0
-0.045892,1.500096,-1.292548,1.189167,-0.927815,0.213609,-0.613860,1,0,1,1
0.120428,0.442804,0.735744,-0.199281,0.187395,-0.091287,-0.770891,0,0,0,0
0.142159,0.364026,0.458843,-0.034391,0.481645,-1.067801,-0.830698,0,0,0,0
0.166499,0.426458,0.568989,-0.658565,-0.044612,-1.170529,-0.751163,0,0,0,0
-0.063199,0.073415,0.119832,-0.723756,-0.030473,-1.247902,-1.214240,1,0,0,1
0.158911,0.229377,0.525155,-0.482627,0.118601,-0.224363,-0.801858,0,0,0,0
-0.203791,-0.277723,0.041720,-1.202617,-0.677210,0.436490,-1.658297,1,1,0,1
0.207614,0.158632,0.604116,-0.183778,0.140251,0.148335,-0.791322,0,0,0,0
0.207535,0.485325,0.849213,-0.250446,-0.285690,-0.359547,-0.658040,0,0,0,0
0.174022,0.580897,0.454205,-0.113149,0.201533,-0.796379,-0.896260,0,0,0,0
-0.097980,1.344544,-1.337237,0.974228,-0.898661,-0.072597,-1.009441,1,1,1,0
0.161963,0.081970,0.686713,0.339588,0.763946,-0.291582,-0.987103,0,0,0,0
0.156211,0.293829,0.849693,-0.494116,0.229555,-0.532227,-0.774338,0,0,0,1
0.348627,0.467331,-0.352646,0.387910,0.214016,0.480160,-0.603621,1,0,0,0
0.261294,0.888537,-1.234503,0.628213,-0.237009,0.070590,-0.394466,0,0,1,1
0.365887,0.189973,0.029819,-0.329610,0.284515,-0.901751,-0.437421,0,0,0,0
0.323624,0.412417,-0.309389,-0.264460,1.119762,0.595888,-0.368930,0,0,1,0
0.214179,0.189751,-0.330245,-0.956702,0.072443,0.073349,-0.455228,0,0,0,0
0.087446,0.274697,-0.106071,-0.426485,0.940421,-1.054503,-0.693671,1,1,0,1
0.178152,0.159084,0.653731,0.267452,0.070527,-1.267443,-0.818283,0,0,0,0
-0.202251,-0.444433,-0.230848,-1.004844,-0.158764,-0.869910,-1.739407,0,1,0,1
0.143376,0.352765,0.803558,-0.155789,0.712259,0.169478,-0.634099,0,0,0,0
0.034964,-1.197729,0.589620,-2.165970,-0.845985,1.238059,-1.502574,0,1,1,1
0.185709,0.408336,0.534464,-0.478447,0.101393,-0.058913,-0.684787,0,0,0,0
0.064855,0.178815,0.477259,0.022769,0.544010,-0.722143,-0.777927,0,0,0,0
0.233054,0.581012,-0.693980,-0.871009,0.241150,0.187281,-0.512845,0,0,0,0
-0.150716,1.326046,-2.132073,0.898396,-0.339635,0.165649,-0.562371,1,0,1,1
0.237615,0.521187,0.717189,-0.477904,-0.693682,0.285818,-0.387435,0,0,0,0
0.175833,0.359856,0.572381,-0.015583,-0.253178,0.232503,-0.135864,0,0,0,0
0.130311,-0.427753,0.763136,-0.166618,0.726806,-0.072901,-0.932342,1,1,0,0
0.249639,0.301959,-0.160568,0.104780,1.079611,1.304228,-0.337622,0,0,0,1
0.190692,0.216335,0.252090,0.129493,-0.081761,0.068581,-0.875748,0,0,0,0
-0.083769,0.962558,-1.683341,2.433860,-0.983697,1.726177,-0.600152,1,0,1,0
0.172219,0.232407,0.370396,0.689354,1.019629,-0.185176,-0.336153,0,0,0,0
0.146904,0.150717,-0.060971,0.136432,0.819179,0.792821,-0.486817,0,1,0,0
0.135244,-0.085652,-0.132758,-0.048475,0.788894,0.011159,-0.718116,0,0,0,0
-0.044349,0.193902,0.818138,0.548266,1.122285,0.226823,-0.782586,1,0,0,1
0.098938,0.436626,1.062506,0.148615,0.260285,0.100618,-0.668452,0,0,0,0
-0.257737,-0.311879,-1.056183,-1.219286,-0.093261,2.474616,-0.561603,1,1,0,1
0.247462,0.232703,0.214054,-0.388839,0.324516,0.873664,-0.829187,0,0,0,0
0.224234,0.243221,-0.129770,-0.618079,-0.424875,0.544810,-0.303401,0,0,0,0
0.045572,0.419913,0.240981,-0.034433,0.302526,0.164673,-1.123934,0,0,0,0
-0.119689,1.542618,-1.134649,1.284051,-0.354675,0.169008,-1.107256,1,0,1,1
0.040138,0.050416,0.676425,-0.137874,0.413109,-0.987951,-1.100758,0,0,0,0
0.156641,0.326565,0.148472,-0.022899,-0.307390,1.543701,-0.189284,0,0,0,0
0.099794,0.458159,-0.468092,-0.105354,0.093211,-0.331988,-0.463595,0,0,0,0
-0.081054,1.413981,-1.812925,1.522833,-0.564794,0.163560,-0.435144,1,0,1,1
0.068813,-0.034039,0.428245,0.598478,0.288352,-0.987533,-0.570452,0,0,0,0
-0.056229,0.080048,0.441815,0.146037,0.192776,0.444012,-0.902119,0,1,0,1
0.267092,0.464162,0.490842,0.344332,0.854374,-1.209603,-0.391618,0,0,0,0
0.085774,0.413479,1.068191,0.005702,0.390993,-0.511993,-0.751270,1,0,0,0
0.353662,0.236352,-0.301856,-0.151624,0.299710,1.983558,-0.131568,0,0,0,0
-0.114329,0.374170,0.256205,-0.060966,1.160460,0.218003,-0.661996,0,1,0,1
0.219287,0.160173,0.643786,0.491008,1.055799,-0.534046,-0.442711,0,0,0,0
-0.280117,-0.645454,-1.681159,-1.267789,-0.649330,-0.070622,-0.947256,0,1,1,1
0.305491,0.548771,0.109423,-0.386549,0.553587,-0.680172,-0.315526,0,0,0,0
0.251195,-0.012375,1.216736,0.293580,0.389967,-0.950945,-0.563031,0,0,0,0
0.341238,0.647488,-0.543945,1.311568,0.884644,0.261353,-0.168893,0,0,0,0
-0.037592,1.406207,-1.683428,1.230785,-0.315223,0.817008,-0.253732,1,0,1,1
0.218181,0.479528,0.219293,-0.001089,0.523804,-0.341481,-0.064008,0,0,0,0
0.100046,0.150617,-0.055859,-0.193980,0.830616,-0.712591,-0.250615,0,0,0,0
0.110376,-0.012123,-0.360106,-0.224367,0.797783,-0.160162,-0.365732,1,1,0,0
0.283806,0.235741,-0.232058,-0.212869,0.404842,-0.234144,-0.119485,0,0,0,1
0.239188,0.240234,-0.427574,0.009713,0.278034,-0.204546,-0.147695,0,0,0,0
-0.059086,0.905407,-1.165168,0.600231,-0.185992,0.388515,-0.260365,1,0,1,0
0.207868,0.455963,0.640834,-0.278437,-0.294029,0.538141,-0.467466,0,0,0,0
0.247181,0.307642,0.861418,0.311692,0.386909,-0.315017,-0.543066,0,1,0,0
0.140267,0.222497,0.711746,-0.248305,0.458204,0.043088,-0.797319,0,0,0,1
-0.094994,-0.185714,0.751067,0.031009,0.254158,-0.614065,-1.308901,1,0,0,1
0.276449,0.398178,0.524188,-0.520981,-0.135235,-0.528327,-0.101280,0,0,0,0
0.105845,-0.510589,0.279473,-0.049492,-0.221469,-0.607868,-1.389120,0,1,0,0
0.348963,0.433909,0.785249,-0.445956,0.061642,-1.534141,-0.481624,0,0,0,0
0.231373,0.080950,0.624835,-0.375024,0.127309,1.188372,-0.422963,0,0,0,1
