subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-238.214279,132.718826,10.501809,21.927513,-25.459999,0.908260,0.044396,13.677480,3.494863,16.507913,18.968200,12.859106,12.298395,0.030273,0,0,0,0
1,-214.531784,163.926239,10.067701,16.415031,-1.180542,0.927671,0.120608,14.437597,4.688550,20.880893,20.519468,28.614241,18.774495,0.034180,0,0,0,0
2,-207.299927,165.368164,8.919077,16.927229,-5.954247,0.880970,0.120225,22.317574,6.115204,17.890344,18.133361,22.028402,17.711585,0.028809,0,0,0,0
3,-215.955124,157.014313,16.368059,30.000858,-0.538896,0.850384,0.092960,21.609123,4.828157,17.715530,14.120642,20.640245,16.565000,0.023926,0,0,0,0
4,-211.222580,157.377930,10.011996,31.207829,1.554087,1.353080,0.153281,29.595032,3.590595,19.312620,27.239638,21.989031,15.935452,0.024902,0,0,0,0
5,-209.447403,149.832428,10.452436,31.380066,-6.518561,0.912052,0.151863,15.147210,8.856824,21.427404,16.552624,16.230079,15.174100,0.026367,0,0,0,0
6,-208.065903,141.955383,3.261106,28.508842,-6.204073,0.916991,0.131119,18.213112,5.859272,18.202400,12.307286,26.809706,15.880488,0.025391,0,0,0,0
7,-204.500168,150.464600,11.262083,22.427814,-16.811316,0.860516,0.149178,27.131655,8.882555,22.588238,16.258037,19.048446,15.563879,0.024902,0,0,0,0
8,-204.009262,156.808167,15.838594,29.175652,-6.274175,0.561283,0.159253,20.546808,3.790210,19.274766,14.544213,23.146793,12.559276,0.025391,0,0,0,0
9,-202.469345,150.600708,5.783904,25.306480,2.848294,0.823533,0.089433,15.575277,6.443638,24.314576,17.646870,18.722448,14.439973,0.034668,0,0,0,0
10,-200.319946,147.395523,4.428329,25.759586,-9.026767,0.650377,0.121252,19.415289,15.507676,19.952900,18.566234,17.406022,10.741916,0.027344,0,0,0,0
