mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-7.349202,-1.402710,5.802549,0.583066,3.484383,-2.557801,-2.533552,1,1,0,1
0.106679,-0.281079,0.579372,0.062625,1.430487,1.181739,1.530210,0,0,0,0
0.528945,-0.768922,-0.744839,0.921290,1.118562,0.389165,0.514351,0,0,0,0
0.569989,-0.477429,-1.708123,1.659937,0.476014,-0.060968,0.022216,0,0,0,1
0.497289,-0.231643,-1.614318,1.719788,0.409339,0.347364,0.251260,0,1,1,0
0.026876,-0.265154,-0.762251,2.500540,0.247777,1.648868,0.972882,0,0,0,1
0.241221,-0.356594,-1.479361,1.940556,-0.312113,-0.219669,0.666702,1,1,0,0
0.811522,-0.024863,-0.329617,0.153684,-0.049854,0.482200,0.582464,0,0,1,1
0.838364,-0.080570,-0.547109,0.091481,-0.588232,0.494748,0.277902,0,1,0,0
0.484123,0.398916,-0.905466,0.602211,0.162209,-0.664309,0.480366,0,0,1,0
0.233795,0.498608,-0.739819,1.557356,0.225676,-0.902828,0.027109,1,1,0,0
0.463232,0.510451,-0.132517,-0.202509,0.587209,-0.257845,0.583021,0,0,0,1
0.611671,0.255359,-0.723191,0.080715,-0.071049,0.590952,0.319753,0,1,1,0
0.102404,1.213842,-0.107773,1.468846,0.023726,-0.115101,1.157449,1,0,0,0
0.118016,0.115756,-1.148819,1.156254,0.636391,0.359211,0.812636,0,0,1,1
0.207807,0.557255,-1.022250,1.735630,0.538897,-1.365439,0.150096,0,1,0,0
0.021983,1.025048,-1.325117,1.499853,0.353458,0.145399,-0.143557,1,0,1,0
-0.392474,1.106575,-0.890503,1.748867,0.926676,-0.227613,1.354863,0,1,0,0
-0.022070,0.914847,-1.758943,1.856774,-0.356961,0.452367,0.494084,0,0,1,1
0.567752,0.581924,-0.172534,-0.100470,0.013366,-0.049156,0.760281,1,1,0,0
0.640002,0.199715,-0.347146,-0.540221,-0.180282,-0.054275,0.102759,0,0,1,1
0.681726,0.013109,0.258452,-0.260749,0.230928,-0.811177,0.140882,0,0,1,0
0.392442,0.075315,-0.296120,0.617921,0.475987,-0.233605,-0.033984,0,1,0,1
0.428139,0.506497,0.178536,-0.183060,0.242659,-0.593740,0.619386,0,1,0,0
0.597307,0.328178,-0.427484,-0.413354,-0.222362,0.496462,0.176253,1,0,0,1
-0.148571,1.226501,-0.157068,0.157279,0.119450,-0.346736,1.531326,0,0,1,0
0.220946,0.879409,-0.686239,0.543878,-0.016562,0.117284,0.564467,1,0,0,0
0.122741,1.097334,-1.133617,0.593949,0.107030,-0.369936,-0.162206,0,0,0,1
-0.007053,1.507369,-1.783633,0.571289,0.757641,-0.577724,-0.101890,0,1,1,0
-0.336869,1.412412,-1.145844,0.395687,1.294105,-0.202142,0.986770,0,0,0,0
-0.316045,1.270056,-1.882063,1.596377,0.758143,-0.530800,0.770128,1,1,0,0
0.489669,0.428924,0.039132,-0.214411,0.440965,0.403023,0.690888,0,0,1,1
0.611353,0.433025,-0.485053,-0.945377,-0.045127,0.711882,0.275733,0,1,0,0
0.255253,1.138171,-0.694783,-0.503336,0.666169,-1.448807,0.504345,0,0,1,0
-0.047240,1.540598,-0.922945,-0.192675,1.231436,-0.275167,0.183282,1,1,0,0
0.458396,0.619451,-0.089906,-0.374158,0.565591,-0.386287,0.834424,0,0,0,1
0.637748,0.492672,-0.234131,-0.305805,-0.414537,-0.078947,0.267411,1,1,1,0
0.320898,0.393463,0.155253,0.114163,0.451869,0.989447,0.988933,0,0,0,1
0.415063,0.175014,-0.853758,1.213486,0.552746,0.592886,0.729099,0,0,1,0
0.426413,-0.105385,-1.229485,1.818308,0.681427,-0.527835,-0.020141,0,1,0,0
0.403276,-0.283913,-1.447596,1.634094,0.790757,-0.023610,-0.154157,1,0,1,0
0.017110,0.206631,-0.965314,1.969439,0.536925,-0.179428,1.171625,0,1,0,0
0.275063,0.216189,-1.380010,1.705435,-0.288685,0.407318,0.434119,0,0,1,1
0.595479,0.282301,-0.302482,0.513205,-0.444737,0.289117,0.548762,1,1,0,0
0.740245,0.210539,-0.439854,-0.199386,-0.583944,0.629417,0.188816,0,0,1,1
0.641141,-0.190401,0.467440,-0.414253,0.457595,-0.732631,0.056531,0,0,1,0
0.370342,0.550897,-0.725478,0.676547,0.742786,-1.688152,0.021604,0,1,0,1
0.534405,0.476883,0.277552,-0.247552,0.855535,0.501426,0.671144,0,1,0,0
0.675576,0.249913,-0.361257,-0.318907,-0.003589,0.209883,0.472449,1,0,0,1
-0.017481,1.732316,-0.654621,0.661679,-0.101665,-1.537394,1.314068,0,1,0,0
0.077935,1.127660,-0.971815,0.305685,0.900856,-0.547860,0.025468,0,0,1,0
-0.137921,1.647677,-0.837711,0.589721,0.837403,0.026407,0.404384,1,0,0,0
-0.231541,1.722186,-1.800099,-0.000650,1.394998,-0.222185,-0.306243,0,1,1,0
0.109892,-0.284983,1.020382,-0.270947,1.062685,1.218383,0.980897,0,0,0,0
0.160471,0.271332,0.103760,0.751614,-0.154719,0.255521,-0.403677,0,0,1,1
0.532325,0.185124,-0.012703,-0.619219,-0.702104,0.909401,0.554714,1,1,0,0
0.707170,0.500662,-0.173288,-0.428636,-1.512928,-0.322756,0.216709,0,0,1,0
0.242083,0.879688,-1.143924,0.762218,-0.231003,-0.186622,0.063687,0,1,0,0
-0.167944,0.865623,-0.149634,0.198654,0.907677,-0.555234,0.099547,0,0,1,1
0.475202,0.404716,0.018591,-0.722737,-0.178924,-0.097947,0.406291,1,0,0,0
0.648241,0.339387,0.119893,-0.983831,-0.483305,-0.009591,0.180360,0,1,1,0
0.061093,0.653844,0.405840,1.120672,0.313486,-1.006805,0.976655,0,0,0,1
0.098664,0.686883,-0.657039,1.894064,-0.370229,-0.194800,-0.126141,1,1,0,0
0.064532,0.757794,-1.151372,1.281910,0.374180,-0.607891,0.461281,0,0,1,0
0.070007,0.830785,-1.514615,1.099688,0.497619,0.624915,-0.130307,0,1,0,1
-0.190970,0.811175,-1.102827,2.329908,0.043614,-1.419937,0.943351,0,0,1,0
0.051596,0.031217,-1.359419,1.202330,0.925656,1.287176,-0.200487,1,1,0,0
0.735152,0.350633,-0.231496,-0.564946,-0.756171,0.269709,0.489370,0,0,1,1
0.773443,0.012375,-0.018846,-0.334753,-0.570594,-0.316676,0.189992,1,1,0,0
0.662301,-0.115106,0.316507,-0.600566,-0.097557,-0.164278,0.154357,0,1,0,0
0.280753,0.666591,-0.363261,0.238242,-0.192945,-0.539606,0.459183,1,0,1,0
0.650328,0.315824,0.348968,-0.269168,-0.944530,-0.072911,0.795316,0,0,1,0
0.705201,-0.097076,-0.594203,-0.517919,0.111297,0.211722,0.381222,1,0,0,1
0.009551,1.132656,-0.007406,0.488279,-0.068561,-0.972860,1.003395,0,0,1,0
-0.038968,0.869122,-0.739763,0.835849,0.254801,-0.398903,0.723085,0,1,0,0
0.090110,0.640195,-0.990180,0.700840,0.913017,-0.261210,0.249958,0,0,0,1
-0.165795,1.402849,-1.355921,0.783406,0.058301,0.093113,-0.053844,0,1,1,0
-0.602250,1.520664,-0.863504,1.287131,1.094141,0.317416,1.209788,0,0,0,0
-0.041519,1.026110,-0.820492,1.807580,0.637297,1.175969,0.192616,1,1,0,0
0.537402,0.057144,-0.183565,-0.485096,0.766532,0.933870,0.190036,0,0,1,1
0.810756,0.286352,-0.118076,-0.840382,-0.193171,0.067278,0.555989,0,1,0,0
0.518917,0.322950,0.063110,-0.099230,-0.113095,-0.928917,0.466906,0,0,1,0
0.365836,0.309655,-0.936299,0.870871,-0.041312,-0.290065,0.225559,1,1,0,0
0.604278,0.246831,-0.119517,0.035597,-0.228413,0.688216,0.633311,0,0,0,1
0.566362,0.010449,-0.911144,0.786871,0.140688,0.347094,0.326442,1,1,1,0
0.245687,-0.479059,0.386583,0.789426,0.176146,0.318265,0.991176,0,0,0,1
0.540646,-0.509429,-0.830467,1.009648,0.223073,0.720371,0.062426,1,0,0,0
0.545653,-0.439456,-0.823983,1.193470,0.308276,-0.609005,-0.123201,0,1,0,0
0.430499,-0.561933,-1.405372,1.343668,0.009905,0.267703,-0.056498,1,0,1,0
0.262851,0.056051,-0.541156,1.304986,0.350415,0.358326,1.225229,0,1,0,0
0.258830,-0.206819,-1.537582,1.993146,0.313416,-0.618217,0.574220,0,0,1,1
0.861099,-0.631102,0.328328,0.119995,-0.921426,1.124790,0.493063,1,1,0,0
0.777177,-0.063397,-0.130980,0.279713,-0.706594,0.194708,0.587020,0,0,1,0
0.567735,0.170240,-0.817143,0.546862,0.070900,-0.663133,0.046066,0,1,0,0
0.292833,0.478099,-0.642765,0.911891,-0.235782,0.233694,-0.238376,0,0,1,1
0.587027,0.415372,0.114687,-0.472525,0.665772,0.440906,0.490833,1,0,0,0
0.700164,0.259944,-0.186477,-0.531801,-0.722448,0.412957,0.603958,1,0,1,1
0.211749,0.150017,0.546670,-0.462958,-0.039783,1.996878,1.326969,0,0,0,0
0.451559,-0.022981,-0.678451,1.372531,0.532892,0.082637,0.371996,0,0,0,0
0.405757,-0.027230,-1.133916,1.434139,0.114970,-1.166829,-0.193699,1,0,0,0
0.427907,-0.345319,-0.907503,1.281134,-0.109809,0.345442,-0.018194,0,1,1,0
-0.046545,0.031038,-1.332246,1.832043,0.551519,0.025840,1.178027,1,0,0,0
0.265271,-0.104614,-1.107373,1.201645,0.049254,0.580290,0.665699,0,0,1,1
0.655943,-0.025761,-0.406483,0.412698,0.077714,-0.536983,0.406860,1,1,0,0
0.737129,0.091745,-0.627210,-0.109404,-0.603922,0.731654,0.263261,0,0,1,0
0.405437,0.724131,-0.632012,0.192985,0.187623,-1.342950,0.452586,0,1,0,0
0.086920,0.880350,-1.374522,1.024938,-0.213007,-1.003706,0.043174,0,0,1,1
0.486800,0.742664,0.162671,-0.215791,0.067296,0.286839,0.709661,1,0,0,0
0.681585,0.393018,-0.203840,0.064376,-0.066497,0.495130,0.334334,0,1,1,0
0.047665,1.359168,0.066754,1.291364,-0.531457,0.445116,1.273985,0,0,0,1
0.028441,0.678465,-1.002973,1.669218,0.078094,0.080674,0.676051,1,1,0,0
0.093887,0.664508,-0.628818,1.545745,0.123111,0.003232,0.124348,0,0,1,0
-0.008296,0.757615,-1.519978,1.329905,0.786989,-0.031286,-0.171898,0,1,0,1
-0.474568,0.856929,-1.064776,1.695433,0.789198,0.034291,1.387822,0,0,1,0
0.040355,0.644578,-1.637598,1.922435,0.230857,0.664456,0.550176,1,1,0,0
0.526587,0.447541,-0.242219,-0.347111,0.250154,0.314972,0.758335,0,0,1,1
0.702300,0.364259,-0.257345,-0.547584,-0.692921,-0.013346,0.187744,1,1,0,0
0.684803,-0.322395,0.562970,-0.487006,-0.059530,-0.262332,-0.033368,0,1,0,0
0.428030,0.440614,-0.738405,0.713050,0.201261,-1.177888,0.112275,1,0,1,0
0.472717,0.566974,0.311065,0.356261,0.378994,-0.573257,0.730056,0,0,1,0
0.625209,0.199672,-0.341848,0.089377,0.215159,0.585994,0.357445,1,0,0,1
-0.123717,1.407417,-0.250139,0.178336,-0.490593,-1.431738,1.593715,0,1,0,0
0.159137,0.849115,-1.135114,0.782669,0.489709,-0.252881,0.115655,0,0,0,1
0.051389,1.128266,-1.540919,0.553500,0.351625,-1.185965,-0.460347,1,0,0,0
-0.107387,1.371640,-1.568688,0.748114,0.911860,0.126091,-0.325779,0,1,1,0
-0.575469,1.993297,-1.145075,1.241407,0.807611,-0.494669,1.188749,0,0,0,0
-0.483754,1.143979,-1.499968,1.867314,1.291981,0.100092,0.935254,0,0,1,1
0.451986,0.487640,-0.110574,-0.588464,0.467639,0.064606,0.503940,1,1,0,0
0.697673,0.215489,-0.464150,-0.867988,-0.171266,0.291436,0.327938,0,0,1,0
0.241178,1.229134,-0.678582,-0.362931,0.607941,-0.779631,0.454779,0,1,0,0
-0.114134,1.450396,-1.043444,0.146592,1.477175,-0.559929,0.178032,0,0,1,1
0.620341,0.256927,0.000562,-0.302674,0.462529,0.225312,0.814850,1,0,0,0
0.663778,0.334724,-0.272440,-0.238589,0.143187,0.288048,0.281882,0,1,1,1
0.278331,-0.042648,0.652843,0.324827,0.302778,1.350002,1.228849,1,0,0,0
0.470407,-0.013297,-0.797198,1.192791,0.515734,0.144737,0.742441,0,0,0,1
0.643576,-0.173415,-0.726494,1.178190,0.207644,-0.376683,0.449757,0,0,1,0
0.386614,-0.027214,-1.534681,1.443602,0.158435,0.324226,-0.136919,0,1,0,1
0.120131,0.234081,-0.386483,1.641633,-0.155014,0.061398,1.042440,0,0,1,0
0.275171,0.169431,-1.354174,1.691961,0.130524,-0.091013,0.416480,1,1,0,0
0.578563,0.113772,-0.080820,0.783358,-0.034879,-0.010348,0.736088,0,0,1,1
0.868716,0.084321,-0.674844,-0.188740,-0.440083,0.378344,0.231260,1,1,0,0
0.545092,-0.078763,0.156890,-0.413216,0.422504,-0.617216,-0.067566,0,1,0,0
0.351777,0.670604,-0.712609,0.620709,0.952033,-1.185708,0.329315,1,0,1,0
0.548254,0.420207,0.521599,0.050272,1.216922,0.258238,0.764552,0,0,1,0
0.633315,0.081413,-0.425919,-0.137691,0.066445,0.364465,0.218144,1,0,0,1
-0.113724,1.634910,-0.793017,1.628423,0.144758,-1.252289,1.201177,0,0,1,0
-0.058055,1.175299,-0.919769,0.578541,0.616200,0.632861,0.251246,0,1,0,0
-0.172264,1.149242,-1.010527,0.786224,0.645863,-0.817008,0.320293,0,0,0,1
-0.250096,1.325101,-1.639679,-0.240935,1.101237,-0.292670,-0.345669,0,1,1,0
0.042400,-0.446683,0.672810,0.159539,0.246311,0.801969,0.724470,0,0,0,0
0.075670,-0.143359,-0.261289,0.764661,-0.056177,1.282986,-0.620597,1,1,0,0
0.581404,0.095883,0.097087,-0.264807,-0.155699,-0.223258,0.734479,0,0,1,1
0.628154,0.226564,0.168932,-0.958609,-0.600793,-0.016936,0.043955,0,1,0,0
0.284012,0.644020,-0.630719,-0.441139,0.588113,-0.785423,0.112085,0,0,1,0
0.107977,1.021041,-0.440167,0.522033,0.634082,-0.231351,0.208570,1,1,0,0
0.470899,0.572278,0.058685,-0.829729,-0.344059,0.792403,0.565492,0,0,0,1
0.543337,0.511830,-0.474315,-0.903969,-0.270438,0.068094,0.373396,0,1,1,0
0.204933,1.047218,-0.162833,0.169977,-0.130267,-1.223121,0.704535,1,0,0,0
0.171784,0.453697,-0.488371,1.205524,-0.095376,0.153245,-0.356657,0,0,1,1
