mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-6.811223,-2.262542,3.789414,-1.016209,0.895918,0.384914,-4.111478,0,0,0,0
-6.520309,-2.154904,3.618664,-1.155852,1.444739,1.108137,-4.079833,0,0,0,0
-6.210422,-1.742064,2.896556,-0.864887,1.364764,-0.523335,-4.073376,0,0,0,0
-6.124420,-1.795872,2.336816,-0.212374,2.267395,0.558119,-4.043324,0,0,0,0
-5.845728,-1.273232,2.322254,-0.054307,1.302768,-0.424622,-4.008827,0,0,0,0
-5.591344,-0.703380,1.954183,-0.016490,1.734406,0.206905,-3.954358,0,0,0,0
-5.450698,-0.563771,1.738064,0.247471,1.422851,-0.319773,-3.935400,0,0,0,0
-5.365920,-0.281691,1.147217,0.324103,2.073802,0.350385,-3.941895,0,0,0,0
-5.366811,0.073021,1.411506,0.201418,2.260087,-0.303430,-3.883976,0,0,0,0
-5.212977,0.436646,0.973643,0.595391,3.509620,-0.092024,-3.825379,0,0,0,0
-5.048616,0.561678,0.716203,-0.036930,2.888158,0.364064,-3.805335,0,0,0,0
-4.973799,0.429002,0.165864,0.016732,3.644693,-1.865253,-3.770226,0,0,0,0
-5.040316,0.649169,0.534914,0.415536,3.284902,-0.367242,-3.773723,0,0,0,0
-4.905121,1.011818,-0.104799,-0.451427,3.587524,-0.960552,-3.727383,0,0,0,0
-4.918029,1.189316,0.649889,-0.507212,3.952518,-1.141029,-3.739531,0,0,0,0
-4.570353,1.348877,0.557466,-0.022507,2.809154,-0.688495,-3.664190,0,0,0,0
-4.554010,1.042104,-0.366340,-0.059589,3.034371,-0.629661,-3.682919,0,0,0,0
-4.474502,1.045269,0.147750,-0.319837,2.615239,-0.648165,-3.603309,0,0,0,0
-4.615335,1.548695,-0.188016,-1.266047,3.871723,-1.043250,-3.580192,0,0,0,0
-4.400411,1.793641,0.335847,-0.457851,3.036138,-0.326199,-3.564220,0,0,0,0
-4.371409,1.386588,-0.331239,-0.682738,3.502693,-1.194556,-3.505639,0,0,0,0
-4.299427,1.750959,0.192212,-0.451588,3.056769,1.004276,-3.523016,0,0,0,0
-4.212957,1.725949,-0.534862,-1.223133,2.877723,-0.549150,-3.520278,0,0,0,0
-4.360837,1.738735,-0.386359,-0.615212,3.603274,-0.365825,-3.536468,0,0,0,0
-4.105117,1.747436,-0.821182,-0.927427,2.845644,0.864834,-3.491517,0,0,0,0
-4.082526,1.851559,-0.307449,-0.258788,3.110057,-0.735744,-3.450034,0,0,0,0
-4.145986,1.539143,-1.176352,-0.318914,4.271433,0.318018,-3.426787,0,0,0,0
-4.255467,1.622365,-0.160184,-0.213345,3.519205,-0.336127,-3.441218,0,0,0,0
-4.086052,2.237517,0.170105,-0.775282,2.806569,-1.659220,-3.406735,0,0,0,0
-4.119390,1.854251,-0.129798,-0.050080,2.881936,-0.725324,-3.503114,0,0,0,0
-4.384969,2.133216,-0.031847,-0.686161,3.934968,-0.570390,-3.474994,0,0,0,0
-4.746290,1.658562,0.859494,-1.124597,3.550085,-0.158563,-3.715946,0,0,0,0
-4.804061,2.019522,1.991034,-1.172294,3.875339,-1.489324,-3.562591,0,0,0,0
-4.637422,1.947281,1.448883,-2.078978,3.568822,0.058411,-3.478749,0,0,0,0
-4.351963,2.442403,0.985107,-1.035926,4.552075,-0.851213,-3.352436,0,0,0,0
-4.233862,2.348122,1.589674,-1.183440,3.984257,0.367917,-3.333329,0,0,0,0
-4.091653,2.087867,0.461894,-0.631468,3.966816,0.420417,-3.242339,0,0,0,0
-3.800739,2.286290,0.382270,-1.326153,3.742782,-0.394842,-3.238448,0,0,0,0
-3.881525,1.824128,0.338454,-0.100851,3.247128,-0.217745,-3.120992,0,0,0,0
-3.547462,2.218722,0.062971,-0.329973,3.037144,0.555448,-2.990036,0,0,0,0
-3.516169,2.057130,-0.296501,-0.330217,2.978922,0.827156,-3.040103,0,0,0,0
-3.387514,1.994188,-0.764370,-0.030339,3.184236,-0.685277,-3.186476,0,0,0,0
-3.283359,1.953276,-0.434776,-0.260197,2.832976,-0.498747,-2.981339,0,0,0,0
-3.136202,2.054667,-0.844986,0.074667,3.243385,-0.519343,-2.959758,0,0,0,0
-2.971223,2.092564,-0.616194,0.195011,1.592774,-0.829395,-2.861658,0,0,0,0
-3.160449,1.874479,-0.136412,0.727969,2.713592,-0.082553,-2.909773,0,0,0,0
-3.038178,2.142006,-0.485186,-0.296308,1.989903,-0.517186,-2.800652,0,0,0,0
