subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-455.424377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000044,3.358034,11.111990,8.769333,12.874009,13.557679,12.981359,0.140137,1,1,1,1
1,-77.424545,73.502777,10.980649,75.236099,-21.378918,0.150950,0.552312,18.029829,7.832071,17.707312,12.844023,14.480844,15.135369,0.045410,0,0,0,0
2,-86.523567,43.221607,-2.589978,60.836388,-41.938431,0.646449,0.244932,16.565583,5.340655,12.367677,15.595979,14.254444,16.003161,0.110352,0,0,0,1
3,-79.427689,74.133736,-4.677676,57.341244,-47.072105,1.504319,0.129854,10.612436,7.348233,9.858923,17.887849,18.360070,17.799550,0.208008,1,0,0,0
4,-92.031128,75.447105,4.405955,65.250214,-42.402824,0.622106,0.183430,38.156905,10.304963,19.628218,21.160364,13.891105,21.325558,0.091797,0,0,1,0
5,-68.245995,99.402496,-6.156549,52.791977,-25.560272,2.224238,0.232251,25.920727,11.537377,23.306246,16.253254,12.540902,20.849891,0.062500,0,0,0,0
6,-81.609482,86.571762,-4.347042,48.122772,-18.690365,0.850573,0.256185,18.163706,8.989536,20.879327,16.944991,15.106489,19.515529,0.059570,0,0,0,1
7,-81.495438,93.965729,-7.926782,45.869343,-12.128569,0.954003,0.216364,21.692282,16.851154,19.547456,15.013533,16.571037,20.832155,0.047852,0,0,0,0
8,-99.566238,102.803055,-2.304253,42.860687,-20.127188,0.632804,0.210948,15.354378,14.695391,26.760171,16.684541,14.279379,15.435951,0.041016,1,0,0,1
9,-110.517670,108.384796,-5.498459,45.972954,-21.247795,0.627191,0.254301,15.826502,5.701329,13.233611,13.979024,17.487668,17.622256,0.034180,0,0,0,0
10,-145.697845,108.134262,-6.029981,44.888332,-12.165737,0.537683,0.234554,15.762933,7.912720,15.177267,12.788538,19.888412,21.068261,0.020508,1,0,0,0
11,-147.088776,128.961304,-10.781188,31.271912,-9.822142,0.952104,0.180491,16.976296,18.250851,19.511828,17.199264,20.519483,20.455060,0.027344,0,0,0,1
12,-154.102173,136.282501,-17.668177,28.562153,3.761203,0.416976,0.211572,19.664158,22.234597,21.370746,18.478577,17.161467,21.149592,0.025391,0,1,0,0
13,-126.244217,173.721375,-23.386511,17.475365,15.243117,1.891263,0.225093,23.893342,12.633500,15.663439,11.871406,18.694870,19.254382,0.033203,0,0,0,0
14,-144.135956,178.921936,-19.303783,15.075930,21.360884,0.749171,0.248639,19.380412,13.832569,18.491885,13.801424,18.173632,22.696900,0.019531,1,0,0,0
15,-150.777771,176.911560,-31.061543,9.228480,25.876762,0.909323,0.201235,19.297325,12.480273,18.210451,23.829346,17.894406,25.380271,0.029297,0,0,0,0
16,-176.904922,185.097931,-14.140362,9.609841,31.343460,0.734904,0.196581,14.555570,13.901221,19.565114,18.748870,17.067629,23.920586,0.021484,1,0,1,0
17,-171.109192,184.892761,-22.169844,11.945746,30.191618,0.962056,0.198836,23.634658,12.215445,13.482401,11.104010,23.922882,26.717574,0.036133,0,0,0,0
18,-200.904602,175.555145,-23.017183,7.092331,36.233028,0.618178,0.225829,20.807351,6.397603,11.954496,18.846800,20.553928,27.289225,0.018066,0,1,0,1
19,-188.196609,192.670074,-28.210804,-12.428066,31.472929,0.627766,0.189205,17.645213,10.929275,10.116719,11.898870,18.340097,27.701344,0.026855,0,0,0,0
20,-201.191818,189.984512,-16.935802,-4.921410,30.866510,1.012683,0.179817,21.207475,8.779139,17.540922,16.907985,17.681846,31.332295,0.018066,0,0,0,1
21,-166.699692,217.037262,-25.760265,-5.498855,57.309021,1.270367,0.182436,12.518928,10.591106,14.370703,18.511785,15.823058,28.461467,0.024414,1,0,0,0
22,-168.084442,212.690125,-28.307087,-7.752148,43.164024,1.104198,0.175210,14.181368,9.536266,18.738000,19.743404,15.941174,25.424233,0.029785,0,0,1,0
23,-175.872116,211.175690,-24.423489,-10.893181,43.312889,0.595275,0.195038,17.222644,9.423373,15.068084,13.879521,16.154655,29.106919,0.024414,0,0,0,0
24,-194.385910,202.516327,-17.033398,-8.729986,49.770016,0.426322,0.229152,17.000562,14.175425,15.780761,17.845421,18.167564,30.954351,0.008301,1,0,0,1
25,-210.245834,191.596039,-15.692240,-15.349135,34.944477,0.450736,0.187390,19.723362,10.812302,14.693296,17.893421,17.242022,29.646371,0.009277,0,0,0,0
26,-215.860077,191.055481,-12.696635,-17.968571,37.145714,1.124859,0.166590,18.695421,9.671654,14.166174,20.565247,15.596751,28.649040,0.017090,0,0,1,0
27,-202.260956,191.221466,-22.260128,-13.015522,34.559723,0.769580,0.215375,16.638757,15.339338,18.469614,22.619390,18.257265,24.217847,0.022461,1,0,0,0
