mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-18.618212,-6.616977,4.297735,-3.767200,0.613014,-3.452381,-8.099583,1,1,0,1
0.849209,-1.096179,-0.249122,0.391419,0.180600,17.768488,-0.379355,0,0,0,0
0.160523,-1.411614,-0.053646,1.896055,-0.200913,-0.327311,-0.952867,0,0,0,0
0.577171,-0.810036,0.688908,0.533015,-0.661608,1.078814,-0.984396,0,0,0,0
0.131616,-0.838042,1.004915,0.958104,0.425923,-0.277755,-0.067872,0,0,0,0
-0.122382,-0.572592,0.727930,1.145757,-0.012991,0.186225,0.805023,0,0,0,0
-0.113163,-0.037953,0.193356,0.563073,0.203418,-0.383585,-0.487435,0,0,0,0
-0.434613,0.234686,-0.203661,0.302521,0.396655,-0.782877,-0.590999,0,0,0,0
-0.483097,0.264048,0.094859,0.551132,1.157876,-0.458215,-0.828953,0,0,1,1
-0.096118,-0.716929,-0.060357,0.567341,0.243176,0.233510,-0.156399,0,0,0,0
0.008790,-0.655389,0.454657,1.049592,0.868524,-0.657218,-0.812102,0,0,0,0
-0.255443,0.104789,0.435425,0.560287,0.515622,-0.399626,-0.459751,0,0,0,0
-0.598927,0.164412,0.184465,1.015601,0.433492,-0.380331,-0.359025,0,0,0,0
-1.015124,0.806295,-0.470962,0.850594,1.068566,-1.248378,-0.332274,0,0,0,0
-1.332959,0.990205,-0.752105,0.995523,1.183295,-1.222152,-0.007055,0,0,0,0
-1.588036,1.220571,-1.368926,-0.037458,1.239079,-0.465532,-0.450093,0,0,0,0
-1.612688,1.305249,-1.336143,0.595666,1.195648,-1.040986,-1.367269,0,1,0,0
-1.786095,1.301226,-1.942155,0.222775,1.841484,-1.072610,-1.636169,0,0,0,0
-1.700701,1.836502,-1.492334,-0.118844,1.242122,-0.615821,-1.027860,0,0,0,0
-1.757753,1.929564,-1.535537,0.380117,1.802133,-1.904284,-0.852504,0,0,0,0
-1.882586,1.909394,-1.643932,0.153965,2.200628,-1.533169,-0.927995,0,0,0,0
