subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-267.880005,111.967407,-50.260445,-57.118599,-7.883799,0.000000,0.126964,14.437845,4.173863,10.345657,11.549821,12.772764,20.609294,0.350098,0,0,1,1
1,-85.001587,139.251572,-47.668198,-41.688843,-21.187691,0.610721,0.241172,20.669713,17.421249,13.516530,14.772258,21.787352,21.876539,0.071777,0,1,0,0
2,-137.810944,133.237366,-36.188385,-32.217239,-5.661728,0.391357,0.163607,27.461430,16.698814,21.419362,19.594174,25.091806,22.269317,0.088867,1,0,0,0
3,-151.976257,133.183716,-31.591671,-33.712280,-15.431397,0.332607,0.137426,11.951567,18.378486,19.523220,18.237184,26.430244,25.682493,0.073730,0,0,0,1
4,-176.473679,137.922043,-35.570835,-32.308617,-3.716247,0.625676,0.165674,8.072489,13.235947,16.353966,14.613300,12.707175,19.284437,0.047363,1,1,0,0
5,-100.988106,79.036819,-57.010967,-55.112144,-25.011381,0.530612,0.202063,13.593095,12.374920,22.933593,19.070329,20.072129,22.988749,0.083008,0,0,1,0
6,-152.642761,81.331863,-54.337807,-48.887016,-15.122632,1.030026,0.157531,4.069902,9.171057,21.300706,16.590762,20.642773,23.875541,0.089844,0,0,0,1
7,-137.888626,135.896500,-44.143143,-35.438065,-14.681831,0.351500,0.145318,15.774508,12.908794,10.190063,24.964614,23.064531,27.451306,0.074707,1,0,0,0
8,-165.771881,150.551895,-43.158104,-38.560150,-8.640769,0.367153,0.167031,16.679584,11.675911,14.985728,18.281782,15.477339,25.451743,0.058105,0,1,1,0
9,-101.793808,139.604813,-52.389297,-53.520454,-28.661739,0.827695,0.220822,25.734286,17.314656,22.146383,13.277743,20.241453,23.452332,0.070801,0,0,0,1
10,-119.046425,136.763397,-42.855423,-43.501053,-18.393501,0.504039,0.191460,23.201052,14.341166,23.239311,15.317582,17.922951,24.362802,0.073730,0,1,1,0
11,-108.150703,144.575500,-44.967705,-40.517654,-19.857880,0.532886,0.177954,23.120612,16.124295,17.270928,12.834704,13.808569,24.812437,0.058594,0,0,0,0
12,-156.723648,146.677856,-31.116949,-37.175392,-12.502345,0.559234,0.139482,18.253535,13.329770,23.295432,23.953279,16.134461,26.640030,0.063965,1,0,0,1
13,-93.351562,103.355499,-34.681248,-45.264050,-23.013714,0.506312,0.144758,9.775700,9.968207,14.421566,15.808439,15.485196,20.235240,0.086426,0,0,0,0
14,-161.990402,102.046814,-26.850544,-37.028603,-11.563373,0.487674,0.093262,17.502759,15.908035,19.363527,16.353424,14.930378,22.078727,0.075195,1,1,0,0
15,-94.930183,149.907013,-44.136272,-37.123356,-16.199783,0.775581,0.166287,19.933726,15.394324,24.539736,12.199325,15.975162,19.539743,0.061035,0,0,0,0
16,-143.568817,152.692963,-36.054905,-30.831108,-11.889756,0.703909,0.119058,19.288607,19.478839,14.249089,19.724903,19.582905,22.764439,0.062012,0,0,0,0
17,-282.533234,114.512054,-52.612892,-70.985909,-23.732105,0.013402,0.104581,10.879911,4.629273,19.619568,7.629349,14.303332,18.377635,0.138184,0,0,1,0
18,-313.743805,120.692909,-8.367111,-37.454697,5.448312,0.026215,0.114361,19.082531,10.192664,11.379366,12.783057,15.297579,15.634003,0.060059,1,0,0,1
19,-91.059319,144.574997,-42.946857,-38.024155,-20.186222,0.680712,0.205166,16.715783,14.655983,16.486442,13.212178,22.139275,24.895679,0.067383,0,0,0,0
20,-201.135925,157.748001,-20.713779,-25.246918,-8.517175,0.314907,0.126001,19.452902,19.034066,13.686183,14.294001,10.962881,17.427381,0.042969,0,0,1,1
