subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-469.975586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,10.013504,7.810091,9.052609,15.683974,12.694304,13.691618,0.054199,0,0,0,0
1,-469.975586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,25.929368,15.009837,18.687918,16.582053,12.356745,12.233340,0.032227,0,0,0,0
2,-468.286285,2.378378,2.346431,2.293529,2.220195,0.031821,0.000229,28.954799,21.270097,19.062728,12.727817,14.461281,20.570299,0.019531,0,0,0,0
3,-466.112701,5.406945,5.241796,4.975924,4.622642,0.035279,0.000432,25.468978,24.911075,20.818926,19.717280,16.931722,17.295482,0.007812,0,0,0,0
4,-462.730957,9.934325,9.180383,8.358327,7.701752,0.021427,0.000927,23.188679,14.894699,18.755297,12.042793,12.868559,17.814536,0.024902,0,0,0,0
5,-449.498840,27.091866,22.308344,16.492664,11.361431,0.285609,0.001994,25.054989,13.045542,20.105933,20.164223,13.525652,14.512633,0.014648,0,0,0,0
6,-440.753937,34.419518,21.028400,12.403773,9.881439,0.082689,0.002546,27.913912,18.721439,16.996417,11.534848,13.241591,16.206971,0.029297,0,0,0,0
7,-440.399567,37.964687,29.147430,20.855423,15.957073,0.129356,0.003031,24.213325,13.364055,21.237648,17.968413,21.913642,18.750839,0.007812,0,0,0,0
8,-426.173828,48.462128,25.123684,14.054903,13.692242,0.193171,0.004179,29.586780,13.052959,15.492146,11.413690,12.769125,17.401880,0.015625,0,0,0,0
9,-431.340668,48.739441,34.810589,20.960770,13.012568,0.128923,0.004503,29.319695,12.769211,18.685181,13.501545,15.998548,19.026843,0.009277,0,0,0,0
10,-412.838837,53.438629,12.771421,8.080123,21.050072,0.271609,0.004978,37.421132,5.858917,17.740482,12.569499,14.995719,16.271339,0.033691,0,0,0,0
11,-413.155182,67.600037,39.102119,14.669725,5.930345,0.156201,0.005921,24.440912,22.267035,17.740103,18.583938,21.481110,23.274238,0.019531,0,0,0,0
12,-336.107727,89.178802,-24.955315,-0.111491,24.962811,0.393215,0.008427,22.659384,9.250524,14.361690,13.226770,14.660550,15.197587,0.041992,0,0,0,0
