mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-4.914896,-4.292727,0.657590,-1.058679,1.019376,-1.172238,-2.915533,0,1,0,1
-2.924202,-1.437034,-0.250036,-1.122013,0.271048,-0.621909,-0.821661,0,0,0,0
-2.405881,-0.382095,-0.452452,-2.294313,-1.211029,9.420500,-0.306235,0,0,0,0
-3.742977,-2.265496,0.375310,-1.774475,-0.127696,-0.488971,-1.799435,1,0,0,0
-2.773296,-1.675094,-1.171651,-1.605598,-0.216194,-0.737924,-0.775074,0,0,0,0
-2.376286,-0.444264,-0.883137,-2.503970,-1.231995,7.092418,-0.373477,0,0,0,0
-3.619872,-2.228235,-0.246273,-2.349625,-0.139358,-0.089581,-1.954561,0,0,0,1
-2.415088,-0.169353,-0.059414,-1.778375,-1.055208,-0.573517,-0.460515,0,0,0,0
-1.855357,0.766085,-0.296179,-2.377195,-2.957843,6.828118,-0.165934,0,0,0,0
-3.278142,-1.270208,-0.003921,-2.895804,-1.976478,-0.391093,-1.618781,0,1,0,0
-2.420956,-0.300835,-0.554367,-2.495394,-2.367016,-0.540386,-0.448887,0,0,0,0
-1.837024,0.742353,-0.512221,-2.540989,-3.097754,7.397001,-0.109887,0,0,0,0
-3.155632,-1.215619,-0.240776,-2.967282,-2.186010,-0.446470,-1.505524,0,0,1,0
-2.322924,0.431233,0.319531,-2.169971,-1.730661,-0.496816,-0.242516,0,0,0,0
-1.963152,0.910898,0.252886,-1.895783,-1.560169,5.565815,-1.677627,1,0,0,0
-2.286213,0.662200,0.831411,-2.115030,-0.821745,-0.749256,-0.188567,0,0,0,0
-1.829315,1.346513,0.806221,-1.900491,-0.136904,1.886969,-1.484501,0,1,0,1
-2.139901,0.330152,-0.055252,-2.209114,-2.265613,-0.194771,-0.622199,0,0,0,0
-2.162318,0.505473,0.258100,-2.266712,-2.117926,4.339876,-1.534548,0,0,0,0
-2.604488,0.278681,1.208458,-2.165219,-2.032839,0.391197,-2.144461,0,0,1,0
-2.344261,0.517185,0.757464,-1.850067,-1.455406,-0.834472,-0.232149,0,0,0,0
-1.860109,1.103630,0.280812,-1.747277,-1.351403,3.423798,-1.676871,0,0,0,0
-2.899076,-0.279231,0.772764,-2.486301,-2.079360,-0.354500,-2.198685,0,0,0,1
-2.403887,-0.305598,-0.174734,-2.146040,-2.530593,-0.609569,-0.869403,0,0,0,0
-1.872986,0.312741,-0.896368,-2.602805,-2.474155,7.970461,-0.333314,0,0,0,0
-3.160793,-1.004347,0.435242,-2.867065,-3.132873,-0.717064,-1.784699,0,1,0,0
-2.313432,0.433196,0.583401,-1.912710,-1.515556,-0.804884,-0.084110,0,0,0,0
-1.994312,0.836879,0.436311,-1.617808,-1.285980,6.895345,-1.607630,0,0,0,0
-3.170409,-0.867956,0.682662,-2.314760,-2.015544,-0.565686,-2.243170,0,0,1,0
-2.388673,0.274551,0.483482,-1.740974,-0.354230,-0.816057,-0.216622,0,0,0,0
-2.135697,0.935831,0.648962,-1.692134,-0.356483,6.387635,-1.834832,1,0,0,0
-2.372896,0.523880,0.974121,-1.584081,0.098819,-0.812187,-0.121919,0,0,0,0
-1.979638,1.134910,1.451083,-0.942228,1.247482,1.906417,0.358328,0,1,1,0
-2.205752,0.056729,0.118073,-1.505100,-1.220210,0.229621,-0.085803,0,0,0,0
-1.742889,0.531859,-0.543952,-2.230683,-2.117051,4.633128,0.355804,0,0,0,0
-2.635431,0.159684,1.372853,-1.444333,-0.696894,0.678030,-0.971624,0,0,0,1
-2.398019,-0.590866,-0.408996,-2.003224,-2.022176,-0.359508,-0.634558,0,0,0,0
-1.896644,0.193239,-1.092177,-2.906587,-2.380461,8.116858,-0.319848,0,0,0,0
-3.044976,-0.673487,0.915990,-2.348534,-1.673786,-0.065016,-1.824840,0,1,0,0
-2.224902,0.327823,0.315329,-1.783454,-1.474936,-0.650098,-0.258341,0,0,0,0
-1.975284,0.766263,-0.088383,-2.350888,-2.671116,7.234936,-0.062811,0,0,0,0
-3.073120,-0.748575,0.275034,-3.050748,-2.614409,-0.393264,-1.630909,1,0,0,0
-2.281203,0.196000,0.045274,-2.216691,-2.529332,-0.766062,-0.291334,0,0,0,0
-1.979756,0.627488,-0.289703,-2.535008,-3.079217,7.075101,-0.051676,0,0,0,0
-3.056053,-0.826087,0.199371,-3.066165,-3.126673,-0.524902,-1.578655,0,0,0,1
-2.236515,0.620064,0.346421,-2.213895,-1.699956,-0.698474,-0.067803,0,0,0,0
-2.098631,0.820001,0.321357,-2.168410,-1.569103,5.792748,-1.692287,1,0,0,0
-2.224143,0.820806,1.022035,-2.193007,-1.025346,-0.777176,-0.058592,0,0,0,0
-1.960396,1.230327,1.041912,-2.095438,-0.265462,3.328179,-1.585935,0,1,1,0
-2.153932,0.314652,-0.071502,-2.158444,-2.264008,-0.108506,-0.676758,0,0,0,0
-1.931601,0.764636,-0.174292,-2.308616,-2.450881,4.071557,-1.517012,0,0,0,0
-2.678097,0.191288,1.299360,-2.189344,-1.971320,0.806727,-2.150775,0,0,0,1
-2.309145,0.515609,0.684237,-1.713816,-1.492083,-0.777094,-0.071410,0,0,0,0
-2.001424,0.917987,0.326951,-1.793676,-1.094252,5.753398,-1.749185,0,0,0,0
-2.931519,-0.295456,0.794070,-2.689201,-2.447114,-0.142116,-2.203498,0,1,0,0
-2.322728,-0.147666,-0.032442,-2.034006,-2.534475,-0.383043,-0.712812,0,0,0,0
-2.059973,0.119111,-0.694176,-2.462976,-2.072383,7.980044,-0.254555,0,0,0,0
-3.082532,-0.891145,0.354902,-2.880371,-3.004306,-0.633704,-1.715038,0,0,1,0
-2.452890,-1.044559,-1.201093,-2.597331,-1.993981,-0.505859,-0.906450,0,0,0,0
-2.269930,-0.450961,-1.137558,-2.559215,-1.138679,7.890070,-0.522269,0,0,0,0
-3.280447,-1.274610,-0.094213,-3.506021,-2.507674,-0.769100,-2.050344,0,1,0,1
-2.520879,-1.308319,-1.338823,-2.418205,-1.613896,-0.639367,-0.947233,0,0,0,0
-2.312351,-0.438611,-0.933053,-2.613203,-1.331072,6.100446,-0.590435,0,0,0,0
-3.334091,-1.475691,-0.166346,-3.294997,-2.306341,-0.469918,-1.927737,0,0,0,0
-3.355157,-1.499709,-0.110053,-3.381321,-2.183863,-0.813847,-1.904249,1,0,1,0
-0.981504,2.337274,-0.127087,-2.085783,0.904337,0.435050,-0.002180,0,0,0,0
-1.019935,2.380550,0.025902,-1.976910,1.202539,2.919007,0.420538,0,0,0,0
-1.396336,2.568066,0.802041,-2.350281,1.749236,-0.531021,-0.591400,0,0,0,1
-1.038498,2.181138,0.222262,-1.653479,0.414152,-0.572271,-0.175152,0,0,0,0
-1.203939,2.138086,0.232182,-2.065157,0.765904,3.129477,0.087703,0,0,0,0
-1.524442,2.271901,1.129781,-2.155421,1.026608,-0.414799,-1.083052,1,0,0,0
-1.329773,2.248755,0.769888,-1.777584,0.034265,-0.397477,-0.133868,0,0,0,0
-1.463812,1.991044,0.603892,-1.499859,0.257750,2.351277,0.166560,0,0,0,0
-1.669282,2.208398,1.355746,-1.914182,0.494420,-0.510100,-1.205250,0,0,1,0
-1.413935,2.013314,0.728775,-1.552599,0.052910,-0.626273,-0.109536,0,0,0,0
-1.408552,2.020542,0.602833,-1.600985,-0.303805,2.040522,0.212552,0,0,0,0
-1.695074,2.059710,1.405151,-1.646775,0.273533,-0.285110,-1.100025,0,1,0,0
-1.516574,2.088709,0.674466,-1.818580,0.248941,-0.270221,0.135288,0,0,0,0
-1.500090,1.762596,0.224500,-1.661098,-0.175977,0.310323,-1.401231,0,0,0,1
-1.667590,1.954623,1.116501,-1.990923,0.186366,-0.612218,-0.126902,0,0,0,0
-1.644291,1.873427,1.223805,-1.749570,0.705586,1.394018,-1.300774,0,1,1,0
-1.222915,2.388857,1.481932,-1.229607,-0.086855,-0.543734,0.174767,0,0,0,0
-1.273570,2.575496,1.503967,-0.975339,0.448985,1.986175,-0.267869,0,0,0,0
-1.550746,2.520869,2.090429,-1.340547,0.704897,-0.464845,-0.776831,0,0,0,1
-1.384271,2.562759,1.453587,-1.506915,-0.160520,-0.721955,0.485149,0,0,0,0
-1.396222,2.338372,1.048122,-1.302740,0.805724,1.665067,-0.933524,0,0,0,0
-1.779869,2.364242,2.300158,-1.408548,1.046130,-0.656966,-1.274187,1,0,0,0
-1.515177,1.911792,1.560939,-1.056342,-0.326324,-0.564759,-0.547520,0,0,0,0
-1.451595,1.949119,1.223131,-1.231720,0.025378,2.973635,0.080513,0,0,0,0
-1.821109,1.991965,2.090544,-1.220915,0.528884,-0.696979,-1.259222,0,0,1,0
-1.674383,1.960346,1.695368,-0.924963,0.635129,-0.499104,-0.261806,0,0,0,0
-1.486440,1.953763,1.107600,-0.938795,0.265147,1.507098,-1.173910,0,0,0,0
-2.041508,1.755976,2.053432,-1.359512,1.041497,-0.495954,-1.845209,1,1,0,0
-1.514523,2.566551,2.158255,-0.683060,1.570164,-0.698781,0.350534,0,0,0,0
-1.387461,2.583794,1.642881,-0.752457,1.543970,0.840069,-0.489074,0,0,0,1
-1.556794,2.471083,2.223546,-0.956948,1.014848,-0.594241,0.477549,0,0,0,0
-1.396877,2.431660,2.037168,-0.816351,1.546181,-0.272817,0.812118,1,0,1,0
