subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-34.957298,96.514526,-16.158802,-2.891987,-26.149904,0.990591,0.187129,17.845933,11.535659,14.700411,18.827481,20.429679,14.799928,0.099121,1,0,0,1
1,-64.804077,144.013397,-15.104477,25.760160,1.535115,0.909503,0.289670,13.038818,13.152949,13.007723,17.022686,20.252990,19.981520,0.036133,0,0,0,0
2,-134.158951,153.689316,-15.606771,24.914892,5.080331,0.642062,0.161578,13.033849,13.686290,16.686139,16.292538,20.975714,17.260617,0.046875,0,0,0,0
3,-204.141083,175.961258,-13.322769,24.340702,8.268818,0.481816,0.103009,20.343795,9.524664,25.612060,18.032961,27.630554,21.237004,0.030762,0,0,0,0
4,-169.809586,184.803162,-38.884705,18.495815,5.859494,0.351680,0.111921,20.489714,13.343847,11.068213,17.034848,15.913533,15.678176,0.047852,0,0,1,0
5,-161.306442,134.921387,11.401137,34.812626,-4.511914,0.523412,0.238817,16.952602,12.895385,13.336194,19.495809,18.572376,14.345010,0.006836,0,0,0,0
6,-173.086349,193.586075,-32.924515,20.188213,7.697029,0.524884,0.108180,10.039471,11.581170,15.041622,19.032738,15.324200,16.035717,0.035156,0,1,0,0
7,-155.566040,177.368088,-53.448425,24.591236,0.179990,0.265796,0.099120,23.881690,8.147661,16.170467,18.486495,14.518384,17.469465,0.045898,0,0,0,0
8,-150.593994,160.396088,-52.362434,24.914650,-6.103239,1.318941,0.087513,21.186255,8.554569,22.701744,20.169078,17.377887,18.408166,0.059570,1,0,0,1
9,-66.288086,154.728882,-9.491457,34.989502,-7.455897,0.724075,0.389547,18.124511,5.667281,14.875065,18.291011,16.001952,18.882258,0.014648,0,0,0,0
10,-134.260910,156.709259,-12.675510,36.968807,15.631277,0.474283,0.165757,20.152273,9.364467,14.851121,13.608399,21.838352,17.604112,0.019043,0,0,1,0
11,-122.601410,185.067505,-39.037376,41.271179,-2.821329,0.502199,0.156662,23.265352,7.885893,12.665892,16.158408,16.978023,17.898746,0.045410,0,0,0,0
12,-146.534348,171.081238,-42.135540,34.240234,5.794287,1.141098,0.118517,15.331547,12.175009,11.734199,15.344719,15.220068,16.560360,0.046875,0,1,0,0
13,-113.965927,156.152466,-12.878826,30.031466,-2.386858,0.608998,0.230568,16.102990,8.282092,17.425918,19.229836,17.271406,13.364026,0.013672,0,0,0,0
14,-220.585098,194.725006,-17.742981,12.823771,19.099277,0.374995,0.071406,11.243673,9.249493,13.041478,18.127165,16.263556,18.216563,0.027344,1,0,0,0
15,-198.176102,178.869385,-44.535770,13.307467,12.352528,0.362472,0.087301,23.863037,12.226484,20.491012,16.324358,19.551118,17.384250,0.037109,0,0,0,0
16,-256.074066,172.420807,-19.411366,10.060661,22.912037,0.652073,0.043045,15.857512,16.061079,16.304215,24.864968,13.611216,20.879850,0.036133,0,1,0,1
17,-73.460373,144.772644,-12.091369,46.105022,2.861270,0.585484,0.311470,22.029758,11.096155,15.656521,16.638847,22.596379,18.533464,0.030762,0,0,0,0
18,-160.554840,147.229538,-13.064022,50.806557,11.065147,0.612189,0.130510,19.938982,9.853744,13.791306,18.860822,21.439557,22.424759,0.036621,0,0,0,0
19,-222.675369,163.057709,-7.092762,50.532631,18.628357,0.703501,0.133496,28.440137,14.143853,15.144177,20.844632,24.015189,25.296224,0.021973,0,0,0,0
20,-279.064545,142.676971,0.648028,44.938454,28.866081,0.561230,0.055715,20.878642,6.509819,18.645756,15.001952,23.162868,27.983150,0.052246,0,0,1,0
21,-148.749374,124.024826,-25.998478,43.658707,-7.163926,0.463807,0.227630,26.013224,8.714808,22.915169,24.357542,23.651309,22.502069,0.016602,0,0,0,0
22,-242.578918,154.693359,-24.656742,28.144442,-1.335414,0.464823,0.062263,19.595469,4.522297,17.377478,22.184172,22.645228,20.026494,0.039551,0,0,0,0
23,-316.826996,133.944244,2.790882,27.019716,12.330506,0.559634,0.022520,18.306285,11.034381,11.907910,30.906899,19.596508,27.048757,0.054688,0,0,0,0
24,-365.098083,109.594002,9.099682,19.775219,22.273184,0.580681,0.013149,16.629950,11.049750,10.491667,25.737659,20.449670,24.528965,0.050781,1,0,1,0
25,-74.081535,149.962234,-21.619488,41.004086,-6.615455,0.658344,0.317908,24.762634,8.894735,12.718486,13.009416,17.855993,19.975964,0.036133,0,0,0,0
26,-153.925613,160.776199,-14.694744,37.671638,2.352791,0.622664,0.132412,20.003835,6.774986,18.024636,20.162643,21.947703,20.589984,0.041992,0,0,0,0
27,-230.591400,159.282867,-17.182699,40.696960,14.867534,0.627972,0.060639,25.988563,8.062866,12.654220,20.280259,20.800065,22.615709,0.057129,0,0,0,0
28,-278.720123,149.109222,-0.885170,38.828239,25.679300,0.700540,0.068541,29.122769,9.818206,8.726569,20.755655,26.618134,23.341097,0.027832,0,1,0,0
29,-133.935013,160.587280,-8.966401,28.107704,-4.418333,0.548053,0.235522,22.652385,12.146799,15.046564,17.104701,14.691011,14.890565,0.015625,0,0,0,0
30,-227.359528,186.648651,-22.469269,14.601425,17.506237,0.398309,0.077893,20.096181,11.694116,11.434759,13.237325,19.268392,18.851999,0.035645,0,0,0,0
31,-283.728363,162.843475,-8.605624,9.005734,25.181448,0.453178,0.038303,19.637623,11.493592,13.052880,14.960716,21.194394,18.867097,0.029297,0,0,0,0
32,-332.966827,137.973114,10.844881,9.664235,16.099039,0.533761,0.052312,16.036546,12.856854,15.047999,15.820785,19.400603,21.130447,0.071289,1,0,0,1
33,-70.441048,148.419250,-15.116961,33.324852,-0.888413,0.968913,0.381362,13.445296,14.180880,15.028615,20.139068,20.144214,19.266966,0.022461,0,0,0,0
34,-151.091522,163.668228,-25.663132,25.295200,1.867157,0.651795,0.116917,11.433842,10.227998,17.879507,13.418807,17.718168,18.913240,0.044434,0,0,1,0
35,-128.015396,176.501648,-50.001259,31.164082,-6.832610,0.798240,0.137248,19.057140,16.666459,10.692683,12.655377,14.023929,17.451931,0.047852,0,0,0,0
36,-138.687073,167.711319,-50.481739,25.756611,-3.090285,0.715802,0.103192,22.624862,11.475606,13.609416,14.011053,16.861508,17.698076,0.057617,0,1,0,0
37,-124.105057,146.187012,-26.147223,15.875293,-14.042635,0.540077,0.233305,22.269256,9.014968,22.711390,23.189808,22.968946,21.353894,0.028320,0,0,0,0
38,-211.470001,175.356476,-39.889748,19.481205,9.304581,0.688124,0.082253,19.263289,10.494613,14.390826,24.164139,20.725045,23.338181,0.064453,1,0,0,0
39,-181.331223,163.555908,-61.827339,19.647570,2.129430,0.526139,0.075311,13.294099,7.944415,18.511385,19.407783,19.420348,21.500670,0.072266,0,0,0,0
