subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-520.167847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,22.921953,8.742183,14.222732,10.801720,10.360977,12.120706,0.640625,1,0,0,0
1,-163.467056,197.360413,-65.769753,39.229507,40.768261,0.985747,0.116348,31.597484,11.183764,12.452887,14.266104,13.692319,19.473961,0.046387,0,0,0,0
2,-258.342163,199.869537,-9.984051,14.815128,62.114883,0.263053,0.135808,28.992813,8.389943,8.969601,21.933298,10.388934,23.332598,0.013184,0,0,0,0
3,-184.387390,205.254913,-54.401421,25.960003,42.275978,1.003039,0.103153,26.257084,10.247323,11.854158,16.262781,9.629880,19.253992,0.036133,0,0,0,0
4,-284.260162,202.162506,19.574743,12.464066,56.089645,0.370533,0.130193,26.847676,7.094935,11.405709,11.969054,14.663592,24.180361,0.011719,1,0,0,0
5,-214.090317,207.018433,-37.834866,20.582485,56.516510,0.993501,0.119436,23.875616,5.384523,13.594198,15.357546,13.286505,27.179629,0.024414,0,0,0,0
6,-252.981537,207.635284,-3.535223,17.786037,59.622231,0.526806,0.125772,31.263161,14.194468,13.388134,14.551464,16.180150,21.521193,0.023438,0,0,0,1
7,-161.046265,190.339722,-72.339851,40.263733,39.969429,0.808332,0.103222,17.493664,14.414103,10.046449,20.062113,14.090127,19.148700,0.071777,0,0,0,0
8,-152.367920,189.027405,-76.496216,37.895794,30.393806,0.605255,0.107303,23.303648,14.853263,14.386889,15.003991,11.482677,19.195416,0.064941,0,0,0,0
9,-172.195450,193.090759,-71.982391,34.004345,42.147385,0.796430,0.105081,26.174104,4.686545,11.996086,16.239796,12.085018,21.088153,0.052246,0,0,0,0
10,-170.309326,198.879944,-67.299789,32.874008,45.596649,0.749188,0.105782,20.188742,7.563207,12.549552,11.997335,14.052155,22.944588,0.049316,0,1,0,0
11,-263.299896,198.239319,-7.943433,14.219194,61.788082,0.362506,0.134958,25.245645,17.374329,15.967581,12.485771,13.684332,25.002872,0.010254,0,0,0,0
12,-161.773102,184.786743,-67.930214,53.312035,46.787125,2.769698,0.121536,18.182382,7.732890,22.807870,16.380001,17.066298,22.363452,0.048340,0,0,1,0
13,-183.385376,186.484482,-64.241959,45.516197,47.766243,0.767532,0.131776,23.539494,8.155054,8.273539,17.513239,12.618283,20.298500,0.031738,0,0,0,0
14,-176.661270,194.147217,-66.127136,36.934113,49.544170,0.900860,0.123093,21.883942,5.066807,16.344977,8.967528,12.275801,20.973111,0.048340,0,0,0,0
15,-177.678329,198.899506,-58.218163,36.855499,45.425217,0.602517,0.123840,24.973371,12.078431,15.040320,11.218463,10.258737,24.356406,0.032227,0,0,0,0
16,-166.831558,198.265594,-62.032295,43.603951,47.068565,0.399520,0.128663,18.975017,10.198640,17.644144,13.717814,14.012902,18.691690,0.042969,1,0,0,0
17,-258.182739,205.806824,-2.775173,13.794192,58.073242,0.371592,0.146429,28.993859,10.628254,23.443116,13.236299,11.419089,25.026491,0.008789,0,0,0,0
18,-193.380066,195.285736,-59.540012,38.661705,56.284889,0.920366,0.140789,32.084167,12.264083,11.764630,8.191923,13.050830,21.415361,0.034668,0,0,0,0
19,-282.277252,209.646332,25.877419,2.667448,38.001808,0.276796,0.130814,34.961989,14.317456,17.420572,14.565809,13.117679,22.164020,0.012207,0,0,0,0
20,-144.404800,185.947937,-80.030914,49.389629,38.696285,6.800449,0.130882,20.798424,9.904435,14.669571,10.546887,10.732802,22.110919,0.050781,1,0,0,0
21,-277.447937,209.364273,20.008789,5.747074,47.644936,0.275661,0.135274,26.776518,12.969269,16.721196,9.936038,12.655042,22.682671,0.011719,0,0,0,0
22,-137.859787,184.036072,-82.802643,44.410732,37.555855,3.526747,0.121641,25.789601,9.344084,16.209720,15.516276,12.091913,21.253545,0.073730,0,0,0,1
23,-151.713531,189.431946,-78.146820,38.516060,34.039665,0.707990,0.118457,23.314292,7.234426,14.247287,14.795030,12.155377,22.133385,0.062500,0,0,0,0
24,-162.069656,188.222656,-73.359772,43.551132,41.574417,0.771767,0.113688,21.771283,7.247613,12.155074,7.667622,14.035480,21.062430,0.063477,0,0,0,0
25,-199.118576,192.290192,-48.283310,36.481209,46.220184,0.611320,0.117132,24.766794,11.899878,15.891741,17.539783,9.120604,19.347455,0.023438,0,0,0,0
26,-163.753952,187.831818,-67.173897,48.727489,45.116383,1.315486,0.134811,22.848864,6.775306,16.247165,10.061940,9.915707,21.097159,0.039551,0,1,0,0
27,-257.891846,206.124863,-1.705270,13.014217,58.115726,0.286444,0.139862,44.480929,10.133941,13.619986,12.173363,14.482200,19.867618,0.011719,0,0,0,0
28,-174.626556,191.059296,-65.459892,47.111031,48.588783,1.122188,0.132933,28.699403,8.357780,17.825755,10.836123,12.793635,21.686078,0.040527,0,0,1,0
29,-171.038788,194.241974,-66.952438,41.790318,51.391197,0.593722,0.121640,23.626591,11.058380,12.852362,11.114035,12.081184,25.419974,0.046387,0,0,0,0
30,-183.113312,193.684204,-59.768936,40.078461,53.228184,0.594837,0.131416,22.660601,8.445137,10.423286,12.414677,11.024903,19.709135,0.040039,0,0,0,0
31,-162.304367,197.564392,-69.198448,37.816826,40.563309,1.010371,0.105457,21.728734,6.457176,11.477281,17.234576,14.263196,24.442459,0.064941,0,0,0,0
32,-151.436401,188.159088,-66.984070,43.782112,41.214443,0.881622,0.124382,19.504490,7.962299,18.772385,12.634053,14.223121,19.971330,0.047852,1,0,0,1
33,-162.936813,176.834930,-23.823563,64.199661,26.481247,0.298828,0.259530,15.205168,10.906311,13.060401,16.551446,13.126894,17.708752,0.020996,0,0,0,0
34,-148.732788,196.658783,-67.783051,47.035896,40.791893,1.964502,0.135132,16.255915,7.074345,9.765679,18.369027,9.544972,22.018859,0.044434,0,0,0,0
35,-189.982025,200.635651,-43.030449,37.733067,36.049965,0.323935,0.129035,22.723036,10.662728,10.125406,16.932658,11.104292,20.061228,0.027832,0,0,0,0
36,-165.986252,198.989685,-63.257656,44.507946,43.723766,0.948331,0.125408,21.792182,10.606763,12.084910,13.325253,14.553885,19.817624,0.041016,1,0,0,0
37,-196.518890,195.893219,-47.338524,40.249893,47.406673,0.553907,0.145181,19.620833,14.942096,10.577538,14.701002,15.153853,20.236895,0.021484,0,0,0,0
38,-117.056145,174.342926,-63.252144,47.984802,10.651768,1.630617,0.183662,19.843255,9.361301,12.125131,10.764669,10.755528,18.094752,0.069336,0,0,1,1
39,-46.773880,115.216408,-50.701530,63.619400,-17.605373,1.025959,0.175529,19.448789,8.629117,22.282547,14.483979,10.515645,12.503832,0.115234,0,0,0,0
40,-79.864059,131.659943,-61.800854,64.142021,-5.865147,0.697189,0.127811,19.123264,8.448652,10.694512,9.473894,11.659953,15.650925,0.099121,0,0,0,0
41,-108.664886,151.120483,-51.434326,64.300652,3.321820,0.752502,0.129870,19.449769,11.672388,10.493986,15.075125,12.062455,13.601121,0.062012,0,0,0,0
42,-114.122818,164.202118,-62.879692,55.505829,17.925945,0.639665,0.128547,24.440464,10.878265,9.261467,8.968384,11.739909,19.512167,0.055176,0,1,0,0
43,-150.645828,175.100128,-35.047619,60.971943,18.960320,0.258693,0.200866,12.792300,8.774562,9.299932,11.595753,12.433884,13.341448,0.027344,0,0,0,0
44,-164.907425,172.478806,-47.810841,58.843994,37.481712,0.679168,0.123688,14.370181,8.750814,10.656541,21.618332,12.884933,17.912686,0.040527,0,0,1,0
45,-122.095337,153.069000,-43.250164,60.150597,11.679647,0.262931,0.178268,23.476561,5.460020,13.177860,16.065979,9.347408,15.630037,0.033203,0,0,0,0
46,-142.870239,173.976837,-56.850227,49.636452,22.259197,1.046800,0.161627,20.320635,7.108713,12.046314,11.443277,14.752665,17.534949,0.042969,0,1,0,0
47,-122.460350,173.320038,-53.527332,57.112328,13.894912,0.480340,0.173029,18.036367,9.177790,9.029597,15.421966,12.410651,15.274019,0.028320,0,0,0,0
48,-144.383804,176.999420,-78.020081,43.503910,27.995487,0.679487,0.122320,21.441715,9.001981,13.429716,15.179024,10.492181,15.128762,0.059082,1,0,1,0
49,-151.164154,179.149384,-37.502327,56.212212,28.632811,0.428966,0.251128,19.820645,10.527446,9.640251,11.226405,14.334732,15.306037,0.022461,0,0,0,0
50,-145.961426,199.025055,-61.754761,50.781944,37.600258,0.818678,0.152550,20.406514,6.212249,9.450442,13.919694,10.385198,20.761495,0.041504,0,0,0,0
51,-179.486938,198.862244,-57.401260,42.267879,50.007759,0.479328,0.134599,26.801311,7.552545,18.551378,12.100108,12.466935,19.690791,0.036133,0,0,0,0
52,-178.311584,189.737640,-61.617481,50.324814,52.295685,0.712817,0.117565,15.028105,9.883614,11.593457,11.987988,11.294250,20.633748,0.042969,1,0,0,0
53,-153.974609,187.866302,-43.332771,55.961044,34.669727,0.383489,0.191220,16.742112,7.748036,12.207218,15.415241,13.646627,16.929490,0.023926,0,0,0,0
