subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-199.572830,94.154907,-36.218300,63.129303,-18.133385,1.291295,0.038304,23.519737,10.505515,18.345261,14.692629,15.596642,17.210643,0.119629,0,1,0,1
1,-168.698395,167.306763,-12.419727,23.496517,-6.376028,0.540338,0.118728,13.347251,13.261289,17.742179,20.576098,18.264924,16.926311,0.036621,0,0,0,0
2,-199.624146,149.171188,0.451964,16.080603,-7.013782,0.487312,0.078659,6.052812,10.002238,16.349380,20.546691,20.074421,21.277641,0.039551,0,0,0,0
3,-226.694092,138.765152,24.258076,15.198478,6.143782,1.343735,0.064649,9.990045,10.357164,20.750281,24.255418,18.582087,21.718040,0.053711,0,0,0,0
4,-243.921402,143.065491,16.055851,11.617304,-2.766822,0.870520,0.055919,15.463741,11.054514,25.006352,18.475208,15.622117,23.247358,0.043945,1,0,1,0
5,-183.709763,133.607483,-3.102627,5.814901,-23.437939,1.605113,0.077448,9.365524,10.498419,17.397655,21.781617,21.515826,22.070304,0.061523,0,0,0,0
6,-221.818970,126.913818,8.555147,23.663692,-15.323571,0.857625,0.057207,10.001607,10.568951,17.429257,19.774074,20.146987,21.384934,0.044434,0,1,0,1
7,-224.475632,126.583824,5.462130,14.362902,-13.509037,1.008527,0.058635,15.072307,17.414331,24.980604,17.243899,21.385798,20.103239,0.059082,0,0,0,0
8,-243.788742,110.836678,20.582111,17.449436,-16.253666,0.578484,0.046007,13.077096,15.638909,16.900032,19.201323,19.409624,16.461068,0.051758,0,0,1,0
9,-231.837646,93.876785,10.847831,39.168415,-6.630682,1.074555,0.042692,11.340438,13.686487,14.904280,17.983057,21.651531,16.458670,0.095703,0,0,0,0
10,-240.159225,93.206581,14.435152,25.443489,-16.407063,1.007073,0.037907,13.149336,9.769389,16.604797,18.949468,18.935844,17.634678,0.099121,1,0,0,1
11,-223.720612,132.379425,12.281570,12.627625,-28.533232,0.725397,0.048190,15.145959,10.986710,18.719707,29.578885,22.548771,21.794322,0.062988,0,0,0,0
12,-264.352692,119.295532,17.780922,33.325043,-6.687740,1.202842,0.043346,8.707340,14.426822,17.829924,18.824520,30.261996,21.107798,0.047852,1,0,1,0
13,-224.958649,139.470062,0.401526,21.717041,-7.730386,0.637867,0.093026,12.107551,12.412266,19.941081,22.083939,26.820015,21.074320,0.046387,0,0,0,0
14,-257.792694,124.366821,9.527467,5.967121,-18.214497,0.754152,0.080426,10.890575,7.796170,23.031270,26.409637,21.617271,22.459644,0.033691,0,1,0,0
15,-268.106171,124.014572,8.435169,5.673646,-10.916687,1.264896,0.055007,8.697092,11.183393,23.211064,18.811055,26.224391,20.940406,0.042969,0,0,1,0
16,-265.261536,126.356384,10.684690,6.909595,-4.271264,0.645842,0.042662,9.565695,22.524135,20.159591,23.843879,29.355976,22.813810,0.046875,0,0,0,1
17,-186.636154,133.305542,-16.564449,23.175716,-34.501556,1.369330,0.085261,10.697364,13.262168,20.549376,28.065436,19.886221,19.526432,0.058594,0,0,0,0
18,-237.591980,109.683090,5.651197,22.218697,-20.840698,0.655234,0.060600,18.525496,14.550852,26.549912,27.053928,26.824966,19.967542,0.063965,1,0,0,0
19,-243.500931,111.893600,1.044326,10.529767,-27.870773,0.663444,0.055585,9.498241,7.947002,23.696965,27.792080,27.693985,21.901486,0.047363,0,0,0,0
20,-229.148468,118.895203,-2.235524,19.019928,-23.781107,1.199511,0.042156,17.778387,9.635110,12.070282,25.821100,16.663084,18.572004,0.065430,0,1,1,0
21,-230.364975,130.782410,-14.323673,4.102957,-16.201494,0.754146,0.049395,17.850460,8.002202,15.069631,27.254348,27.356468,20.712288,0.067871,0,0,0,0
22,-259.284149,132.809143,-3.403023,5.338643,-6.554034,0.840440,0.037337,14.276319,15.480515,15.277779,26.188206,25.075802,19.107481,0.068848,0,0,0,1
