subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-476.889191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,4.734170,1.276588,9.433593,14.573199,12.493760,18.570006,0.674316,0,0,0,0
1,-476.889191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000054,10.477565,3.818024,12.436043,10.262477,10.882863,13.457254,0.630859,0,0,0,0
2,-476.889191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000093,16.191869,6.859657,8.212911,14.809476,22.012004,13.799031,0.660156,0,0,0,0
3,-476.889191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000088,5.376057,9.973941,24.880604,13.960550,19.036065,11.674213,0.653809,0,0,0,0
4,-290.194550,106.807243,-9.915359,45.124924,7.768655,1.545212,0.014093,9.982178,8.165619,9.439938,13.051595,13.457004,14.124779,0.035156,1,0,0,0
5,-212.496719,135.489502,-28.459934,46.379566,6.856266,1.417862,0.033681,11.577677,4.543997,12.547428,15.973958,15.140016,10.121025,0.029785,0,0,0,0
6,-228.123627,164.424866,-15.989854,25.274315,10.132467,0.538304,0.039387,12.621923,4.335181,8.962467,11.606207,14.366414,15.765562,0.038086,0,0,0,0
7,-185.266937,148.398407,-45.883385,34.273464,7.939326,1.886746,0.044385,12.223271,8.207914,23.517272,10.906016,17.020570,13.864762,0.051758,0,0,0,0
8,-170.273376,157.248718,-54.401062,20.198917,2.892068,0.864576,0.049726,9.071957,15.313925,14.692887,14.395109,17.374747,20.671636,0.053223,0,0,0,0
9,-175.833511,150.838196,-61.938156,8.916573,7.154498,0.853203,0.052999,15.324350,10.965508,9.094484,9.136537,10.329163,18.506076,0.070801,0,0,0,0
10,-154.427643,153.398163,-74.609146,4.252156,8.883883,1.132121,0.064631,14.362148,11.193038,9.567064,14.577280,13.155248,17.917620,0.070312,0,0,0,0
11,-136.833130,147.953186,-83.191818,16.808292,10.568861,1.433913,0.077425,9.569683,8.862182,8.657486,11.281209,15.047007,17.775913,0.080566,0,0,0,0
12,-132.958069,126.484390,-86.913010,25.856281,15.355785,1.004413,0.084554,13.304117,8.361774,16.213117,11.181280,10.024589,16.478279,0.105469,0,0,0,0
13,-125.115692,115.230888,-98.518372,31.133629,2.222222,1.004459,0.095790,11.774531,20.328469,14.716123,8.301541,12.623247,16.422609,0.125000,0,0,0,0
14,-106.944641,102.980576,-94.894684,49.882458,-7.037963,1.112360,0.103146,12.158041,14.928931,16.678327,9.143099,13.032465,15.616026,0.144531,0,0,0,0
15,-102.734207,88.445084,-84.903992,69.620224,-26.592934,1.164596,0.108292,9.382963,11.192417,14.098461,14.209186,10.473404,13.662167,0.187988,0,0,0,0
16,-49.429737,94.649582,-72.333542,57.017448,-35.109467,1.221786,0.165028,15.747591,8.873383,14.711849,11.412219,16.498831,13.240192,0.175781,0,1,1,1
17,17.485382,114.331558,-65.451019,50.411785,-12.059362,0.868317,0.305123,8.290040,20.267655,13.478749,14.528675,13.779381,16.878667,0.135254,0,0,0,0
18,4.986605,106.824890,-72.377838,52.094681,-19.495308,1.045951,0.255085,11.175600,10.122114,11.906701,10.888975,17.976402,13.952611,0.155762,0,0,0,0
19,-7.952938,114.197235,-79.871750,52.108692,-15.189108,1.101951,0.250270,28.217074,13.529444,14.861144,11.308637,22.088911,17.156489,0.140137,0,0,0,0
20,-22.920532,123.612930,-81.944824,53.423672,-19.965715,0.868383,0.231636,15.798815,15.615308,16.872356,16.284013,15.997077,18.732439,0.135254,1,1,0,0
21,-12.210076,124.546402,-59.039497,50.862877,-4.180168,1.401531,0.259039,15.709694,8.066375,11.959509,10.114489,16.107782,17.247424,0.104004,0,0,0,0
22,-26.925961,143.910431,-74.072685,55.520409,-4.515614,1.128978,0.247287,14.178554,14.597872,7.892272,14.661374,16.387009,17.516181,0.113770,0,0,1,0
23,-28.068851,142.002701,-73.577866,50.594101,-5.795496,1.056252,0.236542,14.673035,5.315562,11.760470,13.869153,13.852389,13.356712,0.101562,0,0,0,0
24,-40.042286,147.545593,-64.452881,55.488937,-3.003782,0.943412,0.244496,13.607771,12.126376,11.447156,23.443214,14.695336,16.261216,0.091797,1,0,0,1
25,-12.061555,122.064110,-56.718048,42.669693,8.308210,1.087326,0.266692,19.634649,7.566251,5.446993,16.811348,13.986081,17.376605,0.101562,0,0,0,0
26,-27.161913,142.127380,-76.900925,41.888485,3.629530,1.029755,0.264605,15.376057,11.500456,18.613926,22.822192,14.452023,18.720190,0.107910,0,1,0,0
27,-36.515968,141.085541,-65.557266,47.863209,3.415353,1.466734,0.282309,19.383263,7.803474,11.919104,17.653054,20.454043,18.176009,0.073242,0,0,0,0
28,-45.521358,149.213928,-69.225922,50.503357,14.064165,1.056139,0.276194,13.098353,8.425453,12.008191,13.068042,19.678941,20.908597,0.084473,0,0,1,1
29,-32.038147,118.307373,-56.410435,37.723183,9.734993,1.295446,0.236534,9.058377,7.050220,6.919366,11.608619,21.780213,18.848381,0.090332,0,0,0,0
30,-48.392769,144.363144,-74.179016,43.599133,15.472335,1.053945,0.288031,19.869664,5.044619,9.044668,15.770434,16.883147,16.017014,0.066406,0,1,0,0
31,-53.766472,130.050446,-66.529678,48.033127,1.227111,0.959236,0.209153,23.133544,7.978648,13.633216,13.520417,18.078629,17.425228,0.087891,0,0,0,0
32,-50.837616,158.824951,-61.384903,45.902779,14.963091,1.186592,0.237385,28.837428,6.295206,14.660037,16.166144,14.396564,14.221906,0.083984,1,0,0,1
33,-15.924374,120.449936,-55.890221,33.031872,10.260181,1.099362,0.324660,12.714745,8.509759,7.536536,18.720470,12.980261,16.447527,0.067383,0,0,0,0
34,-49.557495,134.060242,-59.918407,37.679333,15.227468,0.617823,0.211348,17.054975,7.174880,14.570576,19.110942,15.296092,17.175971,0.104492,0,0,1,0
35,-41.520508,135.397186,-60.677799,46.465248,10.304707,0.741313,0.279050,11.167567,8.084526,10.944789,15.830457,18.078125,19.977670,0.063965,0,0,0,0
36,-44.166054,135.264709,-59.380325,30.232967,17.552067,1.026094,0.244546,16.836576,8.492884,8.930706,16.118223,20.848423,19.604185,0.084473,1,1,0,0
37,-13.068155,125.789543,-53.244743,37.798401,6.581832,1.135961,0.290245,6.311255,10.863276,14.246571,16.302047,14.152997,18.039874,0.072754,0,0,0,0
38,-46.760651,141.923218,-63.055408,29.006584,12.498438,0.768197,0.219629,12.953741,6.485273,15.377003,20.036047,17.298805,21.242760,0.100586,0,0,1,0
39,-36.874569,142.813049,-66.430984,41.203430,1.071777,0.736704,0.247187,21.772483,12.669454,11.264224,18.793338,14.644814,15.892375,0.081055,0,0,0,0
40,-50.133564,151.067230,-62.557899,37.567635,14.761415,0.593468,0.207037,14.410472,6.886337,12.367132,12.659324,13.438997,18.608706,0.081055,1,0,0,1
41,-25.478367,116.964325,-44.306183,38.128468,15.538681,0.806311,0.344343,9.333926,12.838020,14.470766,20.201754,17.443554,15.898203,0.069336,0,0,0,0
42,-42.635212,131.376465,-51.658287,34.041679,19.249451,0.782178,0.230371,16.916400,5.449650,11.455726,12.252558,13.749241,16.756059,0.092773,0,1,0,0
43,-26.849325,123.214745,-48.451653,43.721909,15.582316,0.694011,0.267453,16.988214,7.466557,15.387797,13.885716,13.953205,17.346099,0.086914,0,0,0,0
44,-45.672554,125.249481,-52.917694,32.632729,32.237446,0.955230,0.227464,20.550994,7.571993,16.635810,18.321478,12.649533,18.886357,0.089355,0,0,1,1
45,-16.530315,109.525894,-46.917244,54.335823,10.034824,1.396270,0.273086,5.523457,9.412719,10.849972,16.726921,13.976805,15.223012,0.095703,0,0,0,0
46,-21.047094,108.834137,-56.490993,55.897610,5.637675,1.028592,0.239877,19.434244,17.292535,6.759879,19.883623,12.584877,17.711478,0.102539,0,0,0,0
47,-34.564079,112.874443,-57.520416,54.293625,-2.352103,1.080166,0.200052,27.896274,9.153218,8.973881,10.678039,16.366910,17.288641,0.110840,0,0,0,0
