subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-343.701843,113.699783,49.104347,67.120445,45.120316,1.312394,0.537568,21.129430,10.954450,13.328007,11.284346,14.222330,16.736640,0.003418,0,0,1,0
1,-51.054623,136.576691,-20.938639,46.561218,-3.312087,0.484278,0.334268,13.954205,12.241143,12.796227,9.658410,12.457958,15.531516,0.024414,0,0,0,0
2,-68.997574,149.530258,-29.477257,54.194550,-5.209358,1.286273,0.314418,24.402702,7.090679,15.393374,14.063905,16.121746,18.922603,0.033691,0,0,0,0
3,-55.528416,144.430984,-23.081741,47.086628,-1.374161,1.262579,0.313916,20.180652,9.459775,13.147601,13.678756,16.213240,14.628227,0.023438,0,0,0,0
4,-61.562244,140.114227,-19.589268,41.823093,-1.485776,0.946777,0.300350,16.894043,5.563781,12.636512,13.135320,15.328487,16.400386,0.038574,0,0,0,0
5,-64.023041,136.101929,-24.363876,45.796230,-2.383188,0.811528,0.295031,14.054351,13.236077,12.633012,15.228843,16.242597,16.107857,0.030273,0,0,0,0
6,-73.107216,140.582565,-17.406502,47.546486,0.190347,1.044192,0.292945,16.635314,8.418845,13.143010,10.345390,16.139600,19.253909,0.039062,1,0,0,0
7,-66.298058,135.370300,-23.356297,41.467518,3.254519,0.767679,0.273819,16.637946,7.968647,16.149388,12.553154,22.532991,20.062013,0.038574,0,0,1,0
8,-77.697250,144.123474,-35.705963,42.361610,-4.079412,0.468898,0.272511,9.652924,10.934700,12.513536,13.276853,15.456862,14.965933,0.024414,0,0,0,0
9,-87.064262,137.516479,-44.492764,41.896942,-13.547188,0.558771,0.296249,15.537186,5.253231,17.070497,16.643523,17.606067,16.920182,0.034180,0,0,0,0
10,-76.299896,134.507568,-31.029528,39.011642,-0.256471,0.868231,0.248801,15.393825,7.276975,19.537915,13.182291,14.443117,17.021092,0.036133,0,0,0,0
11,-83.511345,127.589264,-29.241171,34.249313,3.122681,1.264445,0.229053,21.426647,10.281754,15.011812,14.896387,17.257109,17.044343,0.043945,0,1,0,0
12,-81.829216,137.369598,-34.618847,38.050564,9.118814,0.563431,0.312760,13.866759,5.336962,11.699455,11.760750,17.856447,16.545033,0.025391,0,0,0,0
