subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-215.934067,77.937149,-103.873779,-5.883968,-39.600197,2.007340,0.113669,13.928841,12.315911,28.612124,25.708282,24.265646,22.584481,0.060547,0,0,0,0
1,-102.887047,73.152687,-82.166008,-0.749698,-56.665386,1.456619,0.172602,24.125196,25.595968,18.829851,22.569746,15.646129,19.388146,0.091797,0,0,0,0
2,-151.072815,101.875374,-107.428314,-12.609281,-55.794495,0.631624,0.136732,12.210094,19.665503,21.523690,23.523360,18.838020,17.474504,0.059082,0,0,0,0
3,-230.392792,132.557907,-88.850182,-36.184978,-40.048576,0.719282,0.125346,10.012734,17.846792,30.880205,20.991595,15.857954,15.749983,0.032715,0,0,0,0
4,-250.507935,136.545151,-67.078934,-26.109392,-29.679485,0.937253,0.089444,3.999718,22.304017,26.778983,22.204886,22.881153,17.551562,0.037598,0,0,0,0
5,-274.963165,123.265518,-76.977341,-41.025055,-24.398201,0.786091,0.045469,5.236708,23.594902,26.332896,15.374618,15.687710,17.006551,0.047852,0,0,0,0
6,-284.784302,129.756561,-60.772415,-30.256157,-15.547411,0.572999,0.079633,10.892817,23.585298,35.974847,24.261961,15.392752,18.657276,0.035645,0,0,0,0
7,-295.708771,124.350952,-60.055382,-33.303810,-16.419006,0.695819,0.080183,10.812817,24.776328,32.316363,24.572674,17.265251,19.789827,0.032715,0,0,0,0
8,-318.290497,120.596878,-47.144760,-37.595028,-16.006884,0.771556,0.056025,6.507791,25.308522,26.352955,19.996605,19.592720,22.553109,0.031250,0,0,0,0
9,-331.170319,114.528389,-36.335732,-26.431541,-13.992458,0.838608,0.039379,14.054273,25.119595,34.853897,20.715845,14.855162,17.382013,0.028809,0,0,0,0
10,-339.059723,114.704140,-32.363350,-32.637772,-13.734449,0.693581,0.044114,11.508415,28.835245,25.332527,22.949449,21.681304,18.561668,0.018555,0,0,0,0
11,-337.946716,113.649155,-32.794220,-33.032440,-22.862751,0.659619,0.044182,22.495914,30.522271,24.916346,24.220037,16.428377,16.732023,0.031250,0,0,0,0
12,-346.905212,104.527756,-33.206203,-29.068745,-16.179327,1.046108,0.034065,14.674321,24.987687,30.497077,19.654588,23.762393,14.397996,0.023926,0,0,0,0
13,-353.749908,95.108673,-36.596329,-25.814148,-16.963409,0.602262,0.037057,16.729446,37.925748,27.097770,24.801780,15.678352,15.827147,0.016113,0,0,0,0
14,-347.165558,88.683044,-42.352585,-13.930760,-14.935067,0.677839,0.041059,13.953312,25.209919,28.593217,30.357123,28.749550,21.330850,0.039062,0,0,0,0
15,-341.298340,95.289154,-37.591915,-15.810055,-21.047508,0.694511,0.046459,21.569500,27.860254,29.671906,26.588888,16.787294,23.552484,0.035156,0,0,0,0
16,-325.341949,81.409142,-49.071838,-10.456295,-29.743732,0.714196,0.055723,12.826359,26.579309,28.418304,29.682967,21.100737,17.865978,0.034668,0,0,0,0
17,-212.345810,170.232925,-56.068321,-31.959105,-41.106388,2.011665,0.179343,12.739838,22.830224,18.287243,21.494251,17.032340,21.573215,0.031250,0,0,0,0
18,-261.282288,124.299423,-56.780266,-15.363976,-25.963688,0.603985,0.081679,7.507127,22.428120,29.528861,25.585643,24.657140,21.157529,0.037598,0,0,0,0
19,-266.193481,117.576981,-57.391106,-9.753879,-23.410072,0.727854,0.064904,5.452434,26.057081,24.782651,22.662775,23.816054,21.763815,0.037598,0,0,0,0
20,-314.679352,137.033142,-33.254028,-38.686142,-10.609949,0.644644,0.043505,8.860588,18.846575,23.599154,23.451904,20.360011,21.931462,0.035156,0,0,0,0
21,-254.553879,106.908730,-61.892700,-12.760214,-32.682228,1.278010,0.082181,4.679822,24.946412,30.826515,27.668457,24.085031,20.215426,0.039062,0,0,0,0
22,-256.403625,104.171844,-82.168900,-15.750468,-25.069126,0.749358,0.076399,11.948440,30.988835,28.213337,21.068803,21.774572,23.305879,0.044434,0,0,0,0
23,-310.711273,115.603104,-53.068924,-28.867874,-14.693947,0.490488,0.054013,5.445463,24.443697,27.860957,26.454587,20.874898,18.776976,0.037598,0,0,0,0
24,-230.997467,77.029144,-91.840042,-1.044744,-31.910965,1.809326,0.069138,8.224158,19.437298,29.295329,20.856726,21.200453,18.888781,0.055176,0,0,0,0
25,-169.434799,165.693542,-78.390648,-29.515491,-40.530624,0.839659,0.158127,10.969557,22.188103,18.137304,18.199509,21.059734,19.212578,0.037598,0,0,0,0
26,-252.483704,116.110802,-59.868042,-11.430056,-35.575119,0.877076,0.060186,8.606126,22.461605,22.289425,24.157202,21.310254,16.774617,0.034180,0,0,0,0
27,-237.795425,99.389297,-80.113724,-3.834502,-23.055973,0.781753,0.067699,6.155088,22.602002,28.941988,17.190227,22.945751,15.221270,0.041016,0,0,0,0
28,-297.700043,121.568733,-52.471718,-28.310551,-25.141357,0.798278,0.057933,14.893621,25.625603,23.060627,30.466619,18.852303,16.752944,0.033691,0,0,0,0
29,-238.588974,95.456924,-74.514305,-7.043428,-43.811783,0.753827,0.097664,11.291053,28.510352,26.674791,32.130722,22.911487,16.822197,0.048340,0,0,0,0
30,-304.273132,115.263893,-62.039986,-31.410231,-14.899454,0.617646,0.044611,8.898676,26.499011,23.191271,23.631906,24.210171,19.767722,0.030273,0,0,0,0
31,-234.084015,150.817276,-14.919078,37.019306,2.968146,0.989925,0.104007,28.626073,10.177126,19.224442,29.004348,28.163544,18.631577,0.033203,0,0,0,0
32,-231.967468,161.056091,-14.688932,21.380722,-10.364914,0.953886,0.102203,21.232648,13.122696,31.952773,29.422040,17.878342,16.909295,0.032227,1,1,0,0
33,-122.905907,209.658051,-52.402245,28.349197,18.258539,0.859489,0.237075,16.580268,12.617973,16.672068,15.290128,16.180360,16.420657,0.034668,0,0,0,0
34,-167.183426,207.393036,-54.534325,11.365919,32.274117,0.628247,0.117138,16.280983,9.036369,15.382486,13.369094,12.232240,17.879373,0.041992,1,0,0,1
35,-147.643890,208.307831,-48.640549,25.988058,26.450481,0.572151,0.221227,19.541564,14.370152,10.283681,15.724959,12.832826,21.463838,0.018555,0,0,1,0
36,-167.791092,211.594788,-48.229492,17.198334,40.770050,0.882121,0.145635,21.545495,7.429646,7.535862,9.532005,13.967040,19.003666,0.028320,0,1,0,0
37,-207.165039,186.091492,-25.873400,16.153244,6.466856,0.508034,0.066720,14.405736,6.011986,16.237008,20.252292,16.531559,16.709343,0.038574,0,0,0,0
