subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-463.953491,1.588915,1.519304,1.405723,1.251744,0.000000,0.031986,3.407887,2.638798,8.103828,9.105773,10.361777,11.176768,0.227539,1,1,0,1
1,-125.710846,68.251335,-54.190231,54.006142,-29.258682,0.877911,0.060778,13.826082,11.661306,9.674439,10.901450,16.635521,15.429421,0.219238,0,0,0,0
2,-152.210831,44.970474,-45.564808,58.602707,-34.518124,0.985391,0.050232,7.911439,11.046828,9.466466,14.275223,13.666219,14.411790,0.279785,0,0,1,0
3,-155.593826,77.689713,-12.322405,77.833694,-6.857965,0.515987,0.351056,22.898547,9.966846,10.746427,12.502374,14.404814,14.434558,0.015137,0,1,0,0
4,-183.823059,86.514771,-11.855697,75.523300,-2.833909,0.695720,0.388729,22.262676,11.101109,8.624280,9.838779,16.262056,18.968621,0.011719,1,0,1,0
5,-152.135727,91.983917,-25.218836,73.261810,-2.377495,0.623916,0.205966,21.603809,15.924654,19.194489,11.128264,14.113817,16.792317,0.020508,0,0,0,0
6,-172.658936,95.842056,-23.696634,70.679756,-5.746961,0.796617,0.173728,21.356255,10.535434,6.383676,11.330441,13.911041,16.514981,0.040039,0,1,0,1
7,-168.964615,94.551842,-30.169598,62.706600,-12.579941,0.911754,0.067158,16.870566,9.435849,11.340021,10.438481,13.377261,15.704456,0.072754,1,0,0,0
8,-162.384750,110.935776,-29.617901,56.399570,-6.100333,2.205683,0.071979,16.014163,6.860824,11.824300,21.161002,17.428506,15.757601,0.083984,0,0,1,1
9,-166.054352,95.027588,-34.853691,56.346573,-16.216354,0.729011,0.042865,13.881043,8.926560,10.207160,12.667055,12.519925,12.198624,0.153320,1,0,0,0
10,-117.053535,98.459068,-40.277302,56.738548,-21.865059,0.613058,0.132715,11.607382,11.980059,12.545492,11.064630,12.149445,12.640076,0.088867,0,0,1,0
11,-95.737572,146.501724,-42.957733,46.111252,13.249420,0.804627,0.375315,24.164998,12.302687,11.627642,16.601590,18.067177,23.189520,0.024414,0,1,0,0
12,-105.342941,138.149384,-22.198887,41.733284,7.439209,1.234024,0.455339,20.592713,18.295936,14.117555,16.255236,14.951128,23.611291,0.011719,1,0,0,1
13,-84.866592,133.343353,-38.298897,41.594681,13.066509,0.974522,0.604950,18.699394,15.615160,9.802591,13.692939,23.122971,25.064288,0.013184,0,0,1,0
14,-69.279526,141.869492,-21.030369,25.759476,3.155823,1.184854,0.407428,21.714305,11.231188,11.200044,20.030625,18.155208,22.079440,0.021484,0,1,0,0
15,-68.482742,115.897308,-15.112159,33.096497,6.291018,0.910874,0.247968,13.591833,9.233180,14.420874,18.208788,23.512789,22.645113,0.063965,1,0,0,0
16,-49.641972,113.888092,-9.617157,34.419868,-10.313240,0.616140,0.468059,15.096773,11.262670,14.617713,20.290165,17.137013,19.868704,0.023438,0,0,1,1
17,-58.036930,117.929565,-55.313847,62.951828,2.053774,1.086287,0.244869,12.615006,10.598531,12.920671,19.879971,16.069259,23.120604,0.073242,0,0,0,0
18,-51.085735,119.282890,-34.538143,65.462624,-10.016041,0.902864,0.218373,31.529786,5.433413,21.954500,21.453522,21.869922,20.874303,0.099121,1,0,0,0
19,-49.784878,92.459702,-10.107462,50.462715,-0.322130,0.899015,0.202934,16.563405,13.350207,17.262759,12.067565,18.796039,15.742382,0.077637,0,0,1,0
20,-55.301929,119.407410,-22.884293,51.042957,-5.526836,0.749052,0.221531,26.547816,14.194215,10.117293,14.802536,16.822900,15.129440,0.064453,0,1,0,1
21,-47.648956,121.317848,-40.988251,50.019848,-8.397139,0.995153,0.263730,18.239141,13.961275,15.166275,17.145895,19.026655,19.370759,0.065918,0,0,0,0
22,-56.489948,133.236115,-38.000877,55.660282,-6.774892,0.729828,0.263569,16.549007,19.281619,15.160266,17.130337,16.095428,19.252647,0.062500,1,0,0,0
23,-64.073868,89.750404,-34.252556,28.969658,-11.210772,0.567656,0.096848,13.301653,3.684610,8.461476,13.596082,13.504395,16.561354,0.192383,0,0,0,1
24,-39.150185,133.645523,-35.543705,42.439846,4.929642,1.043553,0.198497,17.655776,8.801343,14.562369,14.553514,20.717616,18.179940,0.081543,1,0,1,0
25,-98.502975,102.453018,-49.726982,37.057747,-1.933978,0.887218,0.149007,9.052153,11.181396,21.941103,18.016014,25.615978,20.956267,0.109863,0,1,0,0
26,-79.044907,129.839661,-33.519501,31.098988,0.127389,0.849310,0.232245,10.540215,12.387676,17.957275,23.975465,23.921017,16.212190,0.059082,0,0,0,1
27,-36.974495,128.471771,-20.407101,44.907959,11.725498,0.758178,0.345192,15.212664,9.890855,16.440439,14.803641,17.734412,20.833551,0.042480,0,0,0,0
28,-48.703835,132.155167,-25.716713,33.917435,11.680092,0.739449,0.297010,8.525510,6.354458,10.373702,19.482335,9.739321,14.674554,0.105957,1,0,1,0
29,-58.912666,135.203979,-46.052284,34.470528,14.176346,0.719929,0.257901,12.345693,11.371338,12.775155,14.834162,19.789534,20.950991,0.062500,0,0,0,0
30,-75.017395,138.042374,-24.537231,28.093281,17.826420,0.726641,0.240553,19.050800,10.887188,15.016241,16.563929,13.660565,17.056508,0.056641,0,1,0,0
31,-60.472336,110.947166,-13.139622,24.434834,2.906015,0.781411,0.247478,14.458862,13.826259,16.790147,22.817885,19.735106,18.721605,0.080078,0,0,0,1
32,-70.928047,135.549683,-24.241978,38.480743,8.894583,0.851537,0.272796,13.815207,5.308542,19.140591,19.728872,31.999774,19.250974,0.059082,1,0,1,0
33,-77.777397,150.242386,-46.679382,32.301563,25.312490,0.875886,0.218386,24.450666,7.146752,25.964216,10.706689,22.633899,20.087148,0.064941,0,0,0,0
34,-88.461906,175.694244,-43.759506,26.197075,21.167135,0.719489,0.268537,24.234874,8.296196,17.363514,13.275896,21.930470,20.011875,0.044922,0,0,0,1
35,-62.795971,116.638779,-2.175885,26.723335,0.176829,0.798147,0.177645,15.586194,9.821296,12.403737,12.010185,16.907500,17.846360,0.065918,1,0,0,0
36,-74.497948,134.035126,-17.882355,29.077110,13.267570,0.738348,0.210142,21.051083,9.164262,11.648155,11.660660,20.880713,18.452996,0.034180,0,1,1,0
37,-69.677673,157.258728,-46.037621,50.339066,8.517249,0.699891,0.260506,15.783161,15.076131,15.892584,10.266714,17.906488,21.609505,0.038574,0,0,0,0
38,-118.607689,155.208954,-33.545486,26.091658,23.344349,0.628702,0.212028,16.515333,11.108326,11.637576,10.773695,20.168183,22.269377,0.032715,0,0,0,1
39,-73.883270,102.320793,-43.876682,29.549740,5.882761,0.679817,0.151957,9.839741,5.646684,21.223425,18.431898,16.438623,21.739108,0.117188,0,1,0,0
40,-75.831139,135.001114,-40.912933,31.956844,9.138835,0.776071,0.185795,11.897829,8.089168,20.959167,11.590591,16.762944,23.769473,0.070312,1,0,1,0
41,-123.951462,165.214645,-34.273361,19.578590,17.808409,0.555785,0.161098,21.731414,12.930521,17.498064,14.795902,19.583672,17.867260,0.041504,0,1,0,0
42,-102.334740,167.730988,-36.877052,20.917873,22.873547,0.688527,0.207099,16.484819,13.149000,16.813288,18.670285,11.990909,16.052606,0.042480,1,0,0,0
43,-41.949192,132.057983,-24.201126,26.070240,5.211467,0.833734,0.317924,19.626692,6.731042,14.506811,13.758131,15.864675,18.257169,0.043457,0,0,0,0
44,-93.287422,128.459381,-1.115887,36.908428,22.806444,0.507363,0.302071,18.420036,9.439589,9.687843,14.674732,13.792266,18.710260,0.028320,1,0,1,0
45,-71.467995,157.491730,-48.308319,49.604126,9.168793,0.909933,0.318243,13.741383,12.275536,21.540200,20.430131,20.171093,21.719917,0.042969,0,0,0,0
46,-100.852486,170.033585,-33.105160,28.423809,32.646362,0.820153,0.308124,18.528157,9.338734,19.506903,18.834450,18.822268,23.252860,0.034668,0,0,0,1
47,-68.081223,110.796539,-13.412978,38.849392,18.898876,0.866823,0.268957,20.927312,10.191888,16.531155,16.645664,18.326058,20.302246,0.050781,0,1,0,0
48,-89.839813,125.420090,-17.666683,38.027248,23.608339,0.853180,0.226519,18.577701,10.708640,11.119544,11.541330,16.812800,22.447023,0.053223,0,0,1,1
49,-95.649666,167.862549,-51.417027,47.905468,36.503151,0.761714,0.282071,15.589854,10.815229,14.971136,11.211198,21.722118,27.187252,0.064453,0,0,0,0
50,-96.713120,187.988327,-55.277725,34.336056,32.566628,0.799939,0.237686,24.903477,8.671194,14.733287,17.600054,17.237798,24.210678,0.054688,1,0,0,0
51,-72.082016,115.811218,-17.265141,41.129555,6.188777,0.767305,0.187167,14.942330,10.028416,12.645671,14.397722,15.396330,23.111047,0.065430,0,0,1,0
52,-67.174370,131.749115,-30.547186,22.779736,18.247047,1.088735,0.177535,17.346197,22.802261,6.395374,10.200240,14.450733,16.178174,0.079590,0,1,0,1
53,-74.159332,153.862854,-57.300648,48.889992,12.453709,0.769739,0.218563,19.062006,6.752049,18.373417,14.459666,15.517874,24.309023,0.065430,0,0,0,0
