subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-496.199432,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,0
1,-267.436890,169.741364,-8.700406,5.670992,12.605962,0.335741,0,0,0,1
2,-282.302673,168.371002,-6.266883,-10.940905,12.042196,0.401763,1,0,0,0
3,-299.590027,161.460129,5.153291,-7.213757,10.874353,0.176151,0,0,1,1
4,-261.686951,187.333679,1.590189,-5.560032,13.011662,0.163162,0,0,0,0
5,-301.904327,167.853119,12.737669,-10.322440,13.198164,0.400872,1,0,0,0
6,-322.654938,158.322998,23.492804,-9.347363,7.996910,0.332416,0,1,0,0
7,-323.284973,156.106934,20.584375,-11.037043,9.831841,0.430006,0,0,1,0
8,-316.041931,152.556030,13.058506,-7.954691,-0.557721,0.176293,1,0,0,1
9,-244.003143,187.008362,-15.411137,-5.727706,14.644545,0.424843,0,1,0,0
10,-281.399780,167.826324,-4.306744,-5.530392,14.712799,0.361725,0,0,1,0
11,-302.419037,163.311600,6.216810,-13.167440,11.437090,0.469437,1,0,0,1
12,-280.590607,167.863861,-8.287333,-17.384809,-2.965215,0.266801,0,0,0,0
13,-311.205933,150.312393,-4.359433,-19.901611,5.437410,0.509500,0,0,0,0
14,-349.796509,129.787155,11.017803,-16.202377,-0.548939,0.456489,0,1,0,0
15,-337.303619,138.636414,8.998549,-19.572155,-4.665753,0.320265,0,0,0,0
16,-355.728790,130.860809,19.352829,-19.219906,-13.366613,0.568422,0,0,1,1
17,-257.311035,179.272400,-13.532081,-4.259530,17.827133,0.327825,1,0,0,0
18,-277.595459,171.546570,-6.764516,-9.856437,14.668053,0.479553,0,0,0,1
19,-298.943146,162.335861,5.457623,-8.628773,7.932363,0.310593,1,1,0,0
20,-260.947662,187.637863,0.070975,-7.821865,12.062268,0.286771,0,0,0,0
21,-294.502594,173.158371,8.153084,-18.551121,10.795137,0.438482,0,0,0,1
22,-316.277679,158.992828,16.096012,-14.026771,5.269380,0.325839,0,0,1,0
23,-313.624176,152.754074,8.816857,-13.541126,3.833285,0.488807,0,1,0,0
24,-326.953064,140.389374,8.167114,-10.522799,-2.727681,0.281786,1,0,0,1
25,-243.241409,190.536621,-15.963617,-12.335694,13.017813,0.406165,0,0,1,0
26,-279.578064,174.703445,2.311783,-10.272551,1.972892,0.312317,0,1,0,0
27,-304.281342,163.601410,3.230319,-23.842289,6.196775,0.351737,0,0,0,1
28,-280.215363,168.395935,-8.278930,-17.599297,-3.756420,0.207706,0,0,0,0
29,-309.451263,152.694000,-2.322222,-18.342129,6.315080,0.291101,0,0,0,0
30,-349.101288,133.327698,15.942837,-15.141230,-1.973272,0.434705,0,0,0,0
31,-375.303223,114.136307,18.014469,-15.880413,-3.257265,0.235526,0,0,1,0
32,-343.199371,135.430664,14.481588,-13.946529,-7.854630,0.408868,0,0,0,0
33,-367.316467,122.343613,21.694281,-17.494385,-15.105658,0.313429,0,0,0,0
34,-388.340240,106.969765,25.257126,-16.874964,-23.004990,0.154398,0,0,0,0
35,-399.639679,98.702286,25.820679,-16.805878,-18.874912,0.245140,0,0,0,0
36,-410.065460,91.980194,29.965065,-13.945662,-20.540720,0.249791,0,1,0,0
37,-341.714386,123.801804,-3.969014,-20.312881,-6.625908,0.432384,0,0,0,0
38,-360.616547,118.772156,10.400393,-17.659950,-12.589075,0.352248,0,0,0,0
