mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-513.738037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0,0,0,1
-439.030579,-17.916607,-13.464503,36.367439,-13.555038,0.530274,0.002972,0,0,0,0
-471.796204,-13.529844,-21.426748,22.988195,-3.627893,0.411043,0.001782,0,0,1,0
-460.408630,-11.967258,-25.875137,21.226665,-4.169543,0.397157,0.001962,0,0,0,0
-449.427124,-15.001992,-31.592701,21.279190,-11.005398,0.528193,0.002465,0,0,1,0
-432.149353,-11.445676,-16.956635,35.556885,-10.505639,0.480965,0.002995,0,0,0,0
-394.600525,-35.675995,-48.771378,42.374474,-11.649855,0.439247,0.007432,0,0,0,0
-439.582855,-18.345781,-42.171112,35.986134,-2.004483,0.561185,0.003655,0,0,0,0
-425.751434,24.229313,-7.443472,50.139172,27.634987,0.526379,0.015779,0,0,1,1
-270.913086,51.368149,-42.076199,92.656616,16.555847,0.675754,0.035616,0,0,0,0
-230.258163,78.381058,-52.088600,67.222404,7.968596,1.892180,0.028907,0,1,1,0
-155.199234,110.473915,-48.006454,69.523087,1.029418,0.616198,0.082224,0,0,0,0
-177.710938,137.614243,-21.366768,65.687416,1.735402,0.763350,0.171007,1,1,0,0
-146.676376,122.466324,-40.847725,68.050430,14.025943,0.282716,0.222186,0,0,0,0
-229.317245,135.364227,-10.486023,67.351135,21.874439,0.723483,0.132815,1,0,1,0
-245.179428,149.555588,-15.095278,54.281010,18.332462,0.544708,0.166676,0,0,0,0
-239.262787,167.876282,3.349363,53.896111,1.073123,0.660660,0.136277,0,1,1,1
-102.218277,118.084167,-26.017036,90.078773,-19.465889,1.072278,0.201190,0,0,0,0
-139.307526,117.228821,-4.707767,84.544456,-22.200779,0.675870,0.197342,0,0,1,0
-147.287613,130.837311,-13.744381,78.719452,-5.194427,0.496736,0.202737,0,0,0,0
-173.217987,148.866516,-12.786542,66.847565,-9.732403,0.658466,0.152048,1,0,1,0
-224.056793,158.053711,1.143347,61.749004,-3.945924,0.469623,0.102737,0,0,0,0
-204.636978,176.131439,-9.223939,53.584064,2.325002,0.526884,0.146676,0,1,0,0
-195.563858,164.252487,14.479237,54.025036,7.476211,0.442597,0.220057,0,0,0,0
-211.287766,175.802643,-8.020378,69.806335,25.628885,0.236058,0.176272,1,1,0,0
-238.815781,186.982178,0.857798,41.588470,18.616573,0.462785,0.220508,0,0,0,0
-257.501068,198.655869,14.477497,28.643692,33.531403,0.438736,0.232632,0,0,1,0
-210.891785,157.239746,6.622621,40.970730,10.040333,0.298627,0.198549,0,0,0,0
-219.358124,194.546478,-1.183369,21.881590,20.444321,0.472606,0.172679,1,0,0,0
-242.825882,121.778305,25.933544,54.589005,0.556550,0.470456,0.156950,0,0,0,0
-82.204445,84.072174,-12.813158,85.291992,-14.424733,1.005709,0.153804,1,0,1,0
-117.853073,107.697060,6.299707,86.319092,-12.226052,1.080074,0.226886,0,0,0,0
-137.228912,124.795990,19.428673,69.423187,-23.333189,1.367791,0.203017,1,1,0,0
-223.082367,166.201569,39.990978,51.519882,0.574992,0.316146,0.229587,0,0,0,0
-183.574875,120.915199,39.751526,67.489838,-11.252457,0.336423,0.236409,1,0,0,0
-123.750084,99.944145,1.859486,79.697464,-18.309525,0.639801,0.242544,0,0,0,0
-219.233032,143.176941,27.824932,46.127960,-6.312676,0.281605,0.171972,0,1,1,0
-229.754486,158.768539,18.826168,30.955463,-3.830360,0.365280,0.137352,0,0,0,0
-157.565292,137.094467,20.025875,54.774086,-14.730851,0.669353,0.226314,0,0,0,1
-111.322983,108.990753,3.488712,66.187500,-16.347019,0.564549,0.213645,0,0,0,0
-176.574799,131.302094,21.373184,42.314968,-21.531776,0.422054,0.128797,0,0,1,1
-73.760193,112.064102,-12.235667,72.408058,-23.579594,0.625977,0.191632,0,0,0,0
-78.530098,131.941330,-14.027455,59.056751,-19.155334,0.935901,0.173788,1,0,1,1
-82.840118,141.733948,-24.407310,57.896622,-16.585228,0.749716,0.231332,0,0,0,0
-123.784210,146.937256,-15.618129,51.375664,-21.324755,0.578914,0.204293,1,1,1,0
-117.799461,133.055740,-42.285355,41.138161,-18.142538,0.379273,0.176846,0,0,0,0
-149.433914,155.830627,-23.450380,30.991611,-20.663696,0.797447,0.164666,1,0,0,1
-155.803650,182.073273,-3.242419,35.110916,-3.610718,0.876417,0.226128,0,0,0,0
-155.656845,172.819153,-15.570620,40.957581,-5.395535,0.559553,0.208554,1,0,0,1
-114.756981,126.737129,-31.846001,83.023300,2.620356,0.550123,0.213165,0,0,0,0
-59.090145,132.890717,-58.357689,66.195572,-3.746122,0.609630,0.221381,0,0,0,0
-158.183807,119.971954,-43.883034,48.702560,-21.754436,0.713909,0.101571,0,0,0,0
-160.817078,165.800446,-24.444412,51.704597,-5.078383,0.527383,0.207816,1,1,1,0
-120.785469,157.703781,-37.761421,54.519070,-0.554778,0.493653,0.178061,0,0,0,0
-213.357315,148.363403,-15.893540,50.579144,8.494793,0.452381,0.168246,0,1,0,1
-121.491127,218.026123,-47.039253,35.667473,11.707775,0.623356,0.293825,0,0,0,0
-156.598282,223.361481,-31.952776,25.884777,8.302062,0.713598,0.195177,1,0,1,1
-45.566856,138.751678,-23.597965,55.696064,-16.184364,0.809313,0.341590,0,0,0,0
-266.458984,169.063293,-7.301921,15.612509,13.922827,0.556659,0.071875,1,1,0,1
-53.576767,144.838409,-16.409742,59.966827,-14.544352,0.781264,0.339356,0,0,0,0
-171.557068,130.146179,-16.982168,42.495316,9.178641,0.281497,0.091270,1,0,0,0
-169.927139,183.939453,-32.168659,13.188093,0.693388,0.379850,0.142960,0,0,0,0
-49.215824,115.526497,-22.429924,68.483078,-17.264845,0.597369,0.291857,1,0,0,0
-127.233246,171.080109,-23.119339,55.825626,4.948545,0.753392,0.223266,0,0,0,0
-241.293365,159.254517,-4.529716,29.114048,0.574361,0.422022,0.140582,0,1,1,1
-120.216187,131.645660,-9.474916,76.569214,-21.872696,0.633593,0.237433,0,0,0,0
-55.250160,118.028351,-28.053616,64.374641,-18.508890,0.761775,0.209342,0,0,0,0
-209.626511,118.049805,-30.381254,48.499947,-14.148323,0.337016,0.098850,0,0,0,0
-145.435974,132.707520,-4.107430,41.478233,-22.037632,1.010286,0.171727,0,1,1,0
-125.240967,140.189606,-8.970070,57.957985,12.733727,0.424050,0.212580,0,0,0,0
-278.757202,118.571205,-6.937530,28.255554,-9.861607,0.490817,0.082315,0,0,1,0
-98.710037,104.657669,-13.114075,70.250214,-5.734700,0.312624,0.171381,0,0,0,0
-286.468903,114.160049,-6.507839,23.443985,-16.438759,0.566185,0.096063,0,0,1,1
-77.259003,120.377777,-17.665119,67.108772,-1.697306,0.617913,0.224212,0,0,0,0
-245.322678,83.982925,-10.547714,40.357960,-9.364574,0.217525,0.019034,0,0,0,1
-293.049347,71.233475,-15.009317,42.289780,-6.309112,0.489064,0.010585,0,0,0,0
-40.433647,138.561188,-33.389736,68.103439,-13.331575,0.589975,0.351720,0,0,0,0
-57.106457,135.955780,-20.375757,67.474991,-18.386402,0.791043,0.343039,0,0,0,0
-95.037560,115.049294,-32.228004,76.165756,-4.996854,0.617676,0.166104,1,1,0,0
-76.120911,165.132492,-33.952244,54.768406,-6.498633,0.508909,0.249282,0,0,0,0
-177.057785,127.227951,-20.829033,64.392517,6.934391,0.572162,0.144901,0,1,1,1
-87.786774,120.823700,-32.524036,76.858681,-19.697102,0.717970,0.173659,0,0,0,0
-109.684143,128.313202,-10.299652,70.265747,-26.600426,0.576416,0.157561,1,0,0,0
-139.024124,101.481171,-26.465868,77.837799,-26.748062,0.562490,0.135213,0,0,0,0
-111.451233,140.479858,-24.708153,71.154709,-21.154884,0.730133,0.140188,1,0,1,1
-151.213211,97.519623,-46.162209,62.252808,-3.155701,0.381900,0.056967,0,0,0,0
-129.543839,127.733704,-8.762327,76.469292,-16.161869,1.558886,0.176852,0,1,0,0
-124.229713,150.249039,-14.905946,59.457588,-13.710483,0.663216,0.165043,0,0,0,0
-141.589645,114.581223,-17.896200,57.124538,-23.573423,0.867051,0.137004,0,0,1,0
-123.959602,135.449280,-13.073055,69.793015,-8.762168,0.387451,0.266352,0,0,0,0
-101.036644,155.438843,-23.526917,47.823341,-23.724607,0.886014,0.208123,0,0,1,1
-74.819244,114.322609,-14.890051,67.858398,-23.624250,0.687889,0.215472,0,0,0,0
-125.370407,86.555672,-38.861492,51.828987,-34.222664,0.839690,0.165235,0,1,1,1
-113.465843,134.177612,-28.379116,69.592316,2.644657,0.352451,0.194087,0,0,0,0
-228.101456,137.843292,2.096942,64.931786,11.267536,0.584890,0.128629,1,1,0,0
-109.313126,140.730759,-17.232273,53.195091,-22.039032,0.575313,0.192117,0,0,0,0
-109.233665,50.635117,-50.161133,67.295944,-31.862782,1.058436,0.102456,0,1,1,0
-102.981377,139.594635,-24.075905,60.694038,-25.057875,0.673878,0.199957,0,0,0,0
-119.352364,141.131622,-14.953181,58.990593,-15.879898,0.880544,0.162442,0,0,0,1
-146.220078,136.036041,6.155925,65.865585,-9.386881,0.484983,0.205229,1,0,0,0
-162.056396,152.590363,-30.272739,48.761780,7.801666,0.510098,0.154534,0,0,1,1
-150.106842,102.674713,-53.623177,54.589409,-14.823904,0.428833,0.052648,0,0,0,0
-118.297943,131.559891,-16.099766,68.106247,-17.609526,1.327605,0.197767,0,1,0,0
-121.027138,137.767197,-13.840636,59.214634,-10.071728,0.561955,0.203550,0,0,0,0
-131.538544,130.769882,-36.068108,52.918785,-25.183762,0.643891,0.152731,0,1,0,0
-114.223412,139.025604,-13.652778,59.174244,-19.505941,0.493326,0.221691,0,0,0,0
-92.981819,153.358185,-30.738934,49.815441,-14.594034,0.770622,0.196208,0,1,0,1
-74.745605,121.591560,-6.145327,73.254745,-25.066061,0.478862,0.225925,0,0,0,0
-124.122757,89.928177,-28.240681,61.988541,-11.732903,0.827320,0.143844,0,1,1,1
-104.867401,146.626068,-29.598021,60.910328,-3.025481,0.633665,0.199905,0,0,0,0
-226.240479,135.144104,5.547228,62.291904,5.751376,0.659624,0.082369,1,1,0,0
-75.576241,119.237442,-15.534105,68.973511,-10.183285,0.347381,0.253736,0,0,0,0
-180.922806,48.381191,-31.276421,56.475655,-19.023075,0.812000,0.034588,0,1,1,1
-69.366928,133.086655,-41.404549,69.827042,-22.417124,0.541270,0.226809,0,0,0,0
-91.986557,133.691559,-24.487247,60.041786,-32.451569,0.813953,0.208689,1,0,0,0
-146.532944,132.283081,-7.597656,80.550201,-9.702747,0.780800,0.186657,0,0,0,0
-79.726807,149.881348,-41.094948,41.391129,-22.792004,0.815631,0.197575,1,1,0,0
-105.150108,121.630402,-55.274506,36.946617,-42.529198,0.464205,0.126648,0,0,0,0
-153.526810,144.087097,2.671819,69.336777,-6.842821,0.650915,0.177781,0,1,0,0
-53.104294,124.266098,-24.267914,55.893131,-17.622770,0.395070,0.216783,0,0,0,0
-102.504265,106.379639,-31.776308,46.300735,-35.164677,0.897125,0.112458,1,0,1,0
-86.329819,124.869598,-19.901905,69.576309,-11.537674,0.537512,0.236338,0,0,0,0
-98.705978,140.054306,-12.300970,68.461395,-20.615223,0.996011,0.215614,0,1,1,0
-141.537857,116.171951,-3.679917,86.751381,-5.470926,0.974237,0.223347,0,0,0,0
-69.648254,162.896362,-36.901169,67.864090,-11.103975,0.834416,0.313946,0,0,0,0
-97.888885,161.782669,-26.827719,70.555305,-18.030048,0.751440,0.291250,0,0,0,0
-122.957146,165.578186,-16.567898,68.259811,-7.171345,0.635552,0.182595,0,1,0,1
-106.906647,137.143158,-27.083961,66.830788,-10.332511,0.665382,0.236635,0,0,0,0
-186.405319,124.581154,-29.181681,77.466225,2.614024,0.555443,0.128691,1,1,0,1
-78.915985,146.868866,-36.252708,71.932022,-17.362480,0.834777,0.250373,0,0,0,0
-136.661591,93.966766,-34.400917,82.396576,-9.910083,0.731047,0.149596,1,1,1,0
-87.113289,138.355331,-32.186039,70.243973,-17.158327,0.737340,0.246756,0,0,0,0
-126.223671,125.065430,-22.602928,75.563980,-17.627880,0.708912,0.208008,0,0,1,1
-108.403061,167.434845,-35.073074,61.069504,-0.580619,0.482608,0.207817,0,0,0,0
-30.156668,124.604378,-29.728706,63.721436,-25.329449,0.978121,0.226488,0,0,0,0
-153.005554,61.313183,-45.316536,51.007500,-33.493320,0.645258,0.048722,0,0,0,0
-74.811455,121.436592,-27.103607,75.449829,-22.884075,0.730796,0.274159,0,0,0,0
-107.372032,115.658096,-17.458227,76.466324,-28.283520,0.772267,0.214301,0,0,0,0
-160.003571,77.003792,-45.948959,60.721573,-38.674767,0.462726,0.113657,0,1,1,0
-122.777603,142.294006,-20.077471,62.814190,-18.677494,0.739457,0.222686,0,0,0,0
