subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-66.990822,177.861664,-17.616131,24.674252,21.324577,0.406014,0,0,1,1
1,30.710419,129.633347,-50.490147,46.558998,-36.314224,1.174973,0,0,0,0
2,28.063915,116.718239,-41.393074,49.714462,-24.250065,0.891635,0,0,0,0
3,8.513054,112.668533,-59.079796,41.888962,-24.877632,0.915874,0,0,0,0
4,-7.389675,119.376198,-47.691582,57.300850,-21.498566,0.648034,0,0,0,0
5,-10.532006,128.619736,-52.325211,56.249100,-20.641956,0.861691,0,0,0,0
6,7.917874,101.603928,-26.350452,52.187683,-27.174889,0.591779,0,1,0,0
7,12.758574,123.003311,-34.976849,35.454403,-38.202339,1.477898,0,0,0,0
8,-3.328576,101.788010,-26.975985,30.591856,-36.061737,1.132152,1,0,1,0
9,26.565224,128.876358,-27.768482,46.214104,-27.473476,1.336848,0,0,0,0
10,14.050694,141.201813,-29.932739,41.738415,-35.094772,0.795160,0,0,0,1
11,-2.496920,143.476440,-30.702868,41.372494,-46.153374,0.598384,0,0,0,0
12,-8.161715,129.817078,-28.968895,39.964489,-30.902061,0.609779,0,1,0,0
13,5.419188,139.315353,-34.384491,48.116890,-27.083538,0.837428,0,0,0,0
14,2.078828,137.222397,-31.842041,41.830994,-37.120525,1.271878,0,0,1,0
15,5.974908,115.247871,-16.458834,55.545925,-35.842545,1.122634,0,0,0,0
16,-6.880347,88.260323,-12.508722,81.846916,-50.553028,1.074885,1,0,0,1
17,2.343066,139.830414,-48.168102,72.848068,-6.700425,0.877047,0,0,0,0
18,10.438186,133.406860,-37.740765,64.674362,-14.576035,0.653334,0,0,0,0
19,-1.906963,135.528900,-41.431549,60.223156,-14.210095,0.700599,0,0,0,0
20,-17.650928,138.909882,-29.576843,61.231026,-20.582047,0.829016,0,1,1,0
21,19.738598,147.283478,-53.106323,41.901512,-28.693218,1.015485,0,0,0,0
22,2.790467,138.627136,-53.008293,38.277626,-30.338617,0.615071,0,0,0,0
23,-21.446795,132.319336,-35.454239,50.876881,-22.277229,0.767220,0,0,0,0
24,-32.594872,131.172211,-52.241081,46.871441,-19.256180,1.025035,1,1,0,1
25,37.966194,131.453537,-46.646996,51.210968,-30.247833,0.873984,0,0,0,0
26,26.202084,132.511597,-51.486443,43.785042,-25.220440,0.539703,0,0,0,0
27,9.443358,140.303986,-42.425293,41.608967,-15.846331,0.636273,0,0,0,0
28,-35.394444,142.715408,-40.014778,58.311993,-9.720015,0.505320,0,0,1,1
29,12.018021,130.626770,-51.896133,49.651184,-22.910378,1.047232,0,1,0,0
30,-29.584984,154.945953,-45.407150,48.670151,-25.821196,0.401132,1,0,0,0
31,-16.451870,165.220093,-36.117996,42.800629,-12.091681,1.375700,0,0,0,1
32,-14.649014,146.286713,-43.639397,38.551071,-22.007519,0.961149,1,1,0,0
33,1.038558,151.535675,-32.547733,39.524788,-14.531582,0.616646,0,0,1,0
34,-21.576586,138.918518,-42.043633,44.261887,-16.334927,0.625866,0,0,0,1
35,-36.003643,155.965271,-38.246407,45.027962,-1.860069,0.486438,1,1,0,0
36,7.245322,145.678833,-37.892662,42.117081,-23.479248,1.011658,0,0,0,0
37,-93.256241,99.163391,1.373706,28.035173,-13.946612,0.856495,0,0,0,0
38,-18.839558,131.235504,-65.324631,31.598518,-31.229975,3.017293,0,0,1,1
39,7.955785,144.374878,-38.050613,49.709602,-15.382759,0.682670,0,1,0,0
40,43.182331,125.798126,-44.939659,36.499771,-28.996952,1.174646,1,0,0,0
41,-55.124420,149.924927,-44.753731,58.635406,-5.568037,0.205066,0,0,1,1
42,37.520313,125.435074,-30.144232,40.136612,-10.882586,1.192957,0,0,0,0
43,-116.889076,136.698914,-26.506359,32.879128,-11.208176,0.682493,0,0,0,0
44,-128.292130,126.788177,-38.422852,49.148476,-8.206526,1.489525,1,0,0,0
45,-114.729843,134.482498,-36.972397,48.061577,7.313597,0.567385,0,0,0,0
46,-118.761009,92.767899,17.988384,37.356087,-10.046167,2.648225,0,1,0,0
47,-64.343201,152.710159,10.440166,38.220772,-47.994972,1.635107,0,0,0,0
48,-112.577301,147.867371,-3.826766,32.049232,-15.366400,1.300897,0,0,1,1
49,33.189789,135.342651,-54.000557,29.959553,-13.247812,1.192159,0,1,0,0
50,10.619369,113.009918,-35.400871,38.292488,-4.309670,0.477050,0,0,1,0
51,-62.171944,151.493988,-48.034187,54.401497,-6.705228,0.730274,1,0,0,1
52,18.557274,111.680305,-34.097260,39.613403,-9.185199,0.589463,0,0,0,0
53,-132.336090,139.049850,-20.081844,41.131332,-3.888192,0.562348,0,0,0,0
54,-97.098976,121.582977,-23.316231,14.171007,-44.000221,2.479443,1,1,0,0
55,15.684341,116.368515,-43.037712,33.697838,-17.036808,1.092563,0,0,1,0
56,-8.560258,118.259514,-35.428669,51.592354,-6.524518,0.745425,0,1,0,0
57,-37.922306,161.124298,-60.477684,37.365250,-15.751390,0.759137,1,0,0,1
58,14.215963,111.325455,-42.932537,33.484375,-10.186913,0.855454,0,0,0,0
59,-79.923546,79.136948,-0.609428,28.615248,-8.820492,0.915351,0,0,0,0
60,-139.550949,113.085144,-2.425332,8.489458,-14.381115,0.610084,1,0,0,0
61,-30.771061,131.135239,-16.386805,49.979618,-16.477524,0.672278,0,1,0,0
62,-74.868118,125.399048,-36.927185,58.137833,10.494890,1.017253,0,0,1,0
