subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-101.531754,115.953537,19.421787,54.318703,-1.197456,0.966327,0.292255,20.378464,14.501937,14.106181,16.185533,13.973471,12.657361,0.070312,1,1,0,0
1,-14.788389,77.416534,13.701700,70.529961,-30.054693,1.607101,0.413666,18.795451,6.245075,10.037858,12.111858,15.439124,16.155380,0.172852,0,0,0,0
2,-2.771960,88.095352,2.598596,77.303864,-19.438797,0.950119,0.403082,20.663652,9.615381,17.607034,16.750041,14.924050,12.508219,0.105957,0,0,0,1
3,0.089018,64.311539,1.364571,69.763451,-6.792214,0.829767,0.368359,18.959198,8.800903,16.694686,9.314804,14.948800,13.846298,0.126953,0,0,0,0
4,-5.019906,64.149307,-25.094704,86.884895,-16.113445,0.702390,0.313063,16.218149,5.915127,8.039774,12.574867,13.269785,14.499446,0.172363,0,1,0,0
5,-43.940460,117.391815,-32.208378,74.890160,-4.007627,0.662549,0.342386,21.592718,19.104705,20.304485,16.466075,15.902608,19.453419,0.059570,0,0,0,0
6,-72.871834,87.549774,-15.044744,77.432167,-11.715620,1.068729,0.179603,14.888632,6.898132,13.229781,12.161861,13.230656,17.278808,0.119141,0,0,1,0
7,-47.053032,107.333366,-18.665339,86.056335,0.948164,0.847290,0.306173,19.591150,10.196716,18.630226,18.875974,13.570267,24.319024,0.064941,0,0,0,0
8,-125.879379,115.659584,12.661755,62.851673,12.992315,0.579401,0.268037,12.310434,11.565452,12.967524,15.760182,15.992958,20.133972,0.044434,1,0,0,0
9,-19.127789,112.132904,-49.678696,46.422070,-13.565529,0.484649,0.314818,17.277549,10.401944,14.879749,17.200701,14.744074,16.573331,0.059570,0,0,0,0
10,-65.272514,73.369537,-18.804852,59.115402,-20.815075,0.649783,0.276075,16.647201,13.674204,31.332283,23.056814,23.105637,23.281603,0.134766,0,0,0,0
11,-35.256413,70.305794,4.312452,48.299530,-10.065641,0.557933,0.237481,10.407361,8.875284,20.395922,23.731164,20.255992,14.613217,0.148438,0,0,0,0
12,-89.321465,90.883072,-14.293805,27.298786,-23.851755,0.349329,0.117638,28.663291,10.306238,11.829765,14.214717,13.241871,14.948239,0.131836,0,0,0,1
13,-74.076935,112.720078,-18.466661,49.469986,-43.976944,1.584301,0.198836,15.789284,13.793973,15.889975,15.135120,17.684698,23.150149,0.089355,0,0,0,0
14,-103.942062,118.350464,-23.506123,44.387657,-10.060455,0.897732,0.150958,11.621227,7.945330,10.144961,9.983450,17.808717,15.504456,0.067871,0,1,0,0
15,-66.683228,131.399445,-12.888271,50.889603,-22.417681,0.597645,0.258454,18.362397,17.478326,19.373219,19.379343,14.909029,14.792447,0.061035,0,0,0,0
16,-121.885071,97.732933,-7.149200,25.574774,-4.547873,0.520171,0.128066,10.460193,14.633783,15.140486,16.388546,16.034834,16.015368,0.140137,0,0,0,1
17,-57.836384,130.933640,-14.836012,44.069656,-0.800137,0.837749,0.329199,19.227148,12.090545,24.393786,24.401637,18.878923,16.452196,0.038574,0,0,0,0
18,-86.550392,119.980438,-28.123417,26.876450,-4.378645,0.019318,0.131744,17.709646,11.758193,14.034901,11.285113,15.023191,15.938305,0.085449,0,0,1,0
19,-38.039310,76.394348,9.051995,31.436436,-12.213708,0.371617,0.229018,13.371585,7.679109,19.092020,18.134558,21.480181,15.440986,0.135254,0,0,0,0
20,-102.116280,93.053200,-12.576041,35.884129,1.435224,0.566231,0.205731,10.395539,9.785246,11.490626,13.362166,19.958280,15.438665,0.085938,1,0,0,0
21,-89.213623,141.098969,-7.847544,37.536972,-9.668015,1.395468,0.316258,16.759169,17.133218,18.556759,20.549780,18.260277,22.381802,0.048828,0,0,0,0
22,-157.046783,136.811417,10.307060,25.292347,-17.084934,0.630070,0.274463,18.676166,20.337075,27.507467,23.739453,19.781487,21.736682,0.036621,0,1,0,0
