subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-103.706680,-20.524998,-65.889038,28.743063,-54.500317,1.575304,0.125286,12.682078,9.326744,21.271673,15.139892,13.459000,16.975331,0.297852,1,0,0,1
1,-17.385426,80.073837,-12.453217,63.205402,-12.751795,0.543656,0.283487,13.944409,9.258041,16.217323,12.203355,15.073731,15.479282,0.104004,0,0,0,0
2,-48.839073,69.698380,-11.065207,64.831718,-8.997692,1.032587,0.191555,12.550119,9.062650,19.517109,18.924756,13.964598,18.251617,0.149902,0,0,1,0
3,-35.894753,79.789566,-24.804905,63.428596,-21.103500,0.680198,0.210653,13.797766,8.809607,17.021062,16.195840,20.657033,16.583468,0.139648,0,0,0,0
4,-72.289871,67.248596,-39.629704,62.526459,-28.040108,0.820580,0.135712,15.394227,7.504687,19.267937,20.293759,15.808724,11.829217,0.169922,1,1,0,0
5,15.778852,83.326790,-27.326548,44.284714,-30.231400,0.768629,0.243981,12.108385,14.349380,11.431673,16.397320,14.323604,12.509949,0.173828,0,0,0,0
6,-53.328320,73.376442,-46.229591,54.941010,-24.483437,0.656648,0.132284,8.640545,7.208142,20.066429,18.750540,12.333047,15.166738,0.184082,0,0,0,1
7,-30.195444,92.493378,-17.217840,64.345467,-17.483076,0.527104,0.243316,14.382111,14.795840,19.959025,22.866848,15.917085,15.443455,0.100098,0,0,0,0
8,-66.598938,110.427139,-38.393700,69.217316,-15.232252,0.466061,0.183435,13.750096,9.746166,16.707351,17.103940,13.779733,13.959127,0.101562,0,0,0,0
9,-62.579636,64.969528,-16.586876,69.300949,-12.629059,0.584456,0.161398,14.132830,8.886968,19.562394,11.759738,18.505843,16.822479,0.143555,0,0,0,0
10,-93.119377,79.139832,-31.085678,71.712456,-1.351869,0.736394,0.127918,15.213483,10.994451,29.432254,11.770739,16.975775,19.475300,0.132812,0,1,1,0
11,17.690199,85.252075,-29.013525,44.185158,-23.342352,0.679307,0.261056,13.181841,13.141399,18.076128,17.077472,14.076633,16.626698,0.160645,0,0,0,0
12,-58.037071,95.425362,-45.342697,53.444569,-16.742178,0.427367,0.154359,11.246189,8.395098,18.226424,16.417012,18.071253,15.896176,0.141602,0,0,0,0
13,-64.855370,85.255432,-1.085632,62.041122,1.576131,0.186018,0.202181,15.514824,16.182099,10.825799,10.142218,17.165934,16.049500,0.091309,0,0,0,0
14,-121.559242,121.433220,-32.821171,65.153358,2.529027,0.554614,0.147178,15.415236,13.305810,11.953549,9.106196,20.643712,15.798475,0.077637,0,0,1,1
15,0.578355,80.372864,-22.133415,50.607605,-22.312481,0.836078,0.255356,16.219147,12.541169,17.569907,13.513715,14.883939,13.470153,0.160645,0,0,0,0
16,-58.721874,81.190536,-46.035461,43.029472,-31.597435,0.614554,0.149470,9.281747,13.503078,19.669969,25.281686,12.825665,16.548319,0.145508,0,0,0,0
17,-50.120319,65.050659,-4.200053,57.949024,-30.349741,0.238043,0.174283,18.208936,12.202107,20.493461,12.665233,20.907232,15.283669,0.180664,0,0,0,0
18,-81.429672,82.753944,-30.149197,54.318146,-23.934280,0.534441,0.108763,11.955860,5.866306,13.986674,10.827040,15.900802,14.562985,0.149414,1,0,0,0
19,-51.242638,114.375931,-13.192562,40.801849,-18.091827,0.340587,0.240488,16.689021,16.780485,15.270669,16.964901,21.782616,17.376443,0.070801,0,0,0,0
20,-97.494225,143.911880,-20.583050,45.190208,-10.220074,0.489526,0.175677,13.241996,6.996707,19.700999,17.630693,18.357566,14.650579,0.044434,0,1,0,1
21,8.282177,86.254288,-16.350143,45.704414,-34.394432,1.067035,0.244891,20.847815,7.535672,15.565695,23.411694,15.086159,16.628525,0.172363,0,0,0,0
22,-67.590370,87.344116,-21.875134,39.157318,-37.198948,0.632336,0.142659,16.508259,11.156255,17.961771,16.290425,13.549134,13.946919,0.109375,0,0,0,0
23,-21.342211,91.300446,-34.515808,42.934212,-49.083332,0.470434,0.216688,9.335974,15.604115,13.942374,13.397083,13.335042,16.003897,0.127441,0,0,0,0
24,-64.214836,92.264343,-37.127792,42.746445,-35.180611,0.509644,0.152488,19.906930,8.068552,22.808012,14.456904,13.889496,15.487236,0.108398,0,0,1,0
25,-49.707008,83.516083,-3.433429,54.482689,-34.741005,0.226767,0.193748,13.067588,12.091075,19.360737,19.362179,20.382443,15.912149,0.132324,0,0,0,0
26,-77.072533,105.817688,-46.776909,57.688782,-43.508217,0.711056,0.122402,8.169180,6.247061,14.227413,12.671795,14.828511,15.307941,0.135254,0,0,0,0
