mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-531.326721,0.654735,0.570237,0.460487,0.361325,0.000000,0.000904,1,0,0,1
-233.209808,195.753433,-17.865036,5.800878,1.239681,0.642183,0.081034,0,0,0,0
-279.511078,212.795517,4.258361,-27.031975,11.680397,0.396029,0.059604,0,0,0,1
-269.931213,195.932724,-20.068378,-18.802511,15.418223,0.548833,0.053906,0,0,0,0
-297.660156,193.238159,2.933543,-21.253971,9.701356,0.490525,0.046520,0,0,0,1
-280.049835,197.862579,-16.366665,-26.014835,19.811722,0.366635,0.055890,0,0,0,0
-304.620728,193.146561,-2.514195,-37.754440,10.501830,0.385291,0.042199,0,1,0,1
-267.689240,200.802338,-14.393744,-11.404674,16.678970,0.478297,0.077309,0,0,0,0
-296.072571,196.118607,1.546053,-22.462673,13.900028,0.499488,0.048149,0,0,0,1
-284.707581,193.549408,-16.047197,-26.911079,11.400933,0.778866,0.049441,0,0,0,0
-303.499725,192.146820,-1.534370,-31.660095,10.934521,0.395431,0.044532,0,0,1,0
-273.514191,191.194305,-29.942524,-26.380873,20.169479,0.370613,0.057640,0,0,0,0
-292.692749,200.736542,-7.610661,-44.232643,8.126165,0.401502,0.062635,0,0,0,1
-304.428101,193.025116,-1.577882,-33.925011,15.830645,0.307840,0.053031,0,0,0,0
-317.031464,191.233795,9.869032,-38.221550,0.219060,0.608841,0.052299,0,0,0,1
-308.690186,190.324432,-1.123285,-39.857124,1.147933,0.221216,0.054573,0,0,0,0
-335.103149,174.896286,6.621419,-41.157742,-5.801241,0.485856,0.031600,0,0,0,1
-326.889069,176.871826,3.656906,-33.222771,4.902561,0.623810,0.040661,0,0,0,0
-332.867920,184.162781,20.647713,-33.865570,-2.845326,0.500375,0.039541,0,0,1,1
-252.481674,216.086395,-8.221471,-10.682921,15.959900,0.369088,0.089482,0,0,0,0
-290.161346,205.193863,4.324107,-28.075508,12.792904,0.420146,0.057468,0,0,0,1
-270.344482,199.798248,-20.061296,-22.061741,14.448844,0.435596,0.068157,0,0,0,0
-288.915314,202.816986,-2.669829,-33.553162,6.584849,0.429329,0.056719,1,0,0,1
-274.723267,203.539337,-9.018406,-20.632492,16.346180,0.400477,0.070268,0,0,0,0
-300.149719,200.306305,3.177262,-37.068390,9.744458,0.656378,0.048326,0,0,1,0
-264.247742,196.760529,-31.793892,-29.627714,8.234673,0.220631,0.065827,0,0,0,0
-293.971344,195.344116,-12.103397,-37.966782,18.195679,0.593375,0.058892,0,0,0,1
-267.024597,198.349060,-34.180916,-35.477608,17.059124,0.421150,0.071176,0,0,0,0
-298.548248,194.537033,-4.630706,-30.452330,18.985126,0.547236,0.064638,0,1,0,0
-268.768158,192.205887,-20.155935,-21.720600,11.263727,0.379819,0.068508,0,0,0,0
-299.555115,196.476913,3.229149,-29.159412,7.578485,0.446414,0.067943,0,0,1,0
-280.453491,191.889648,-22.244076,-25.033382,15.235096,0.520712,0.065424,0,0,0,0
