subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-495.034637,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
1,-495.034637,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
2,-495.034637,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
3,-495.034637,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
4,-495.034637,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
5,-495.034637,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
6,-494.840332,-0.030287,-0.268104,0.089389,0.248398,0.000000,0,0,0,0
7,-488.581604,0.397054,-4.467886,3.497471,0.817881,0.115675,0,0,0,0
8,-464.991333,-2.626574,-18.947718,13.431454,-3.750156,0.448563,0,0,0,1
9,-429.487427,0.446446,-26.024460,25.025930,-16.157579,0.555945,0,0,0,0
10,-404.366669,-0.216507,-32.497044,37.677246,-22.413704,0.813111,0,0,0,0
11,-361.119568,-4.695190,-44.684792,43.359848,-32.377281,1.011303,0,0,0,0
12,-326.589752,-7.518318,-54.862469,42.978378,-40.271233,0.907172,1,0,0,0
13,-258.669800,26.444080,-49.354195,53.246311,-45.974113,0.689098,0,0,0,0
14,-258.118561,-0.051146,-55.669228,52.984177,-49.240005,1.207621,0,1,0,0
15,-194.318787,24.199062,-60.461285,50.990021,-63.012516,1.261614,0,0,0,0
16,-170.904999,10.613911,-75.239197,63.031021,-68.417778,1.046558,0,0,1,0
17,-192.706238,15.490042,-69.974823,48.819439,-69.880844,0.932901,0,0,0,0
18,-245.102570,-11.744267,-58.115765,69.308273,-50.809555,0.761971,1,1,0,0
19,-165.677200,79.824020,-58.617321,36.680492,-44.724510,0.459804,0,0,0,0
20,-279.971436,29.296654,-34.868996,49.113312,-43.575539,0.620498,0,0,0,1
21,-313.751495,22.705929,-36.788895,38.109753,-40.900494,0.590888,0,0,0,0
22,-327.105316,54.502750,-35.515678,17.433010,-30.147640,0.628863,1,1,0,0
23,-192.883179,91.603760,-51.724461,17.761219,-36.774685,0.352810,0,0,0,0
24,-336.019684,67.690659,-27.300200,11.735268,-15.965923,0.738320,0,0,0,1
25,-318.224670,69.826447,-30.177006,10.092159,-21.733959,0.556386,0,0,0,0
26,-368.832489,65.861267,-30.520771,-2.256482,-11.330154,0.555811,0,1,1,0
27,-165.180939,109.564499,-59.188129,15.136185,-38.061813,0.773770,0,0,0,0
28,-313.773926,77.132149,-32.509304,2.837751,-24.929798,0.792569,1,0,0,0
29,-307.786682,78.988205,-40.571716,-4.849726,-16.969053,0.417438,0,0,0,0
30,-347.219604,85.238274,-35.045696,-19.707577,-25.495390,0.584473,0,1,1,0
31,-173.945358,102.636185,-65.129204,24.985292,-32.299919,0.623597,0,0,0,0
32,-317.828430,83.465393,-40.240097,3.522101,-16.138390,0.610241,1,0,0,0
33,-276.958984,84.140610,-41.384453,1.841053,-33.358513,0.328885,0,0,0,0
34,-346.137878,85.570740,-42.193245,-20.439524,-14.442463,0.643721,0,0,1,1
35,-188.116882,91.246826,-58.056877,24.490227,-28.471952,0.370646,0,0,0,0
36,-327.431030,77.519989,-24.248571,10.050339,-21.967716,0.760184,0,1,0,0
37,-303.360809,76.743912,-32.822365,7.238278,-24.570446,0.378753,0,0,0,0
38,-356.601715,83.707207,-34.823555,-17.008713,-7.384669,0.751369,0,0,1,1
39,-167.565475,113.257690,-57.982670,23.586296,-36.457100,0.437139,0,0,0,0
40,-316.567139,95.157249,-26.852468,1.659898,-24.360954,0.652618,1,0,0,0
41,-303.263702,89.360855,-20.280052,13.924652,-20.423988,0.582706,0,0,0,0
42,-349.332764,94.524704,-22.638355,-5.253828,-7.832521,0.513961,0,1,0,1
43,-185.139389,96.963669,-54.742371,30.670586,-29.720425,0.507579,0,0,0,0
44,-334.376953,81.481064,-16.523708,6.439619,-24.145554,0.742767,1,0,0,0
45,-288.562500,91.565582,-17.364731,25.827183,-9.670507,0.493500,0,0,0,0
46,-340.333466,91.354675,-24.761574,-0.620243,-14.535419,0.496586,0,1,0,1
47,-154.824234,108.460648,-52.108261,31.860065,-35.125870,0.464474,0,0,0,0
48,-313.367950,86.984512,-25.090668,12.910585,-17.137495,0.520233,0,0,1,0
49,-295.724030,88.374283,-29.465841,12.047104,-15.030100,0.592076,0,0,0,0
50,-353.374634,84.133850,-26.174925,-1.831780,-4.967580,0.708646,1,0,0,1
51,-170.421722,110.505280,-51.374092,25.310427,-29.832508,0.381631,0,0,0,0
52,-309.319946,97.985962,-29.229347,9.775997,-4.636921,0.670814,0,1,0,0
53,-332.147278,80.763939,-11.284687,5.983045,-9.078452,0.484184,0,0,0,0
54,-363.707092,86.388916,-21.309147,-9.677599,-5.148478,0.710549,1,0,0,1
55,-179.023148,107.470520,-51.315964,32.182526,-24.191114,0.361283,0,0,0,0
56,-310.303162,89.874817,-26.870070,13.397007,-6.855716,0.791418,0,0,1,0
57,-278.694641,80.456604,-33.897903,25.251930,-19.954569,0.402468,0,0,0,0
58,-324.006958,61.065826,-38.104729,23.118654,-23.705944,1.182668,1,1,0,0
59,-168.716507,103.549843,-63.964207,18.823071,-41.447189,0.585966,0,0,0,0
60,-254.535202,59.310776,-38.263672,38.993553,-44.841320,0.870151,0,0,0,1
61,-227.197952,50.813400,-49.472885,45.964096,-47.431366,0.849738,0,0,0,0
62,-228.351486,34.261578,-59.155708,38.397430,-60.187881,0.983597,1,1,0,0
63,-132.581253,74.691872,-60.130745,47.673874,-52.950645,0.766948,0,0,0,0
64,-156.124634,28.892441,-67.983879,68.507645,-61.243729,1.141487,1,0,1,1
65,-109.311798,103.199417,-8.720696,97.180283,-27.035870,0.505465,0,0,0,0
66,-179.485397,70.606430,-2.657363,97.205414,-26.430628,0.775404,0,0,0,0
67,-208.321411,70.342163,-6.705439,94.983017,-12.938026,0.763343,1,0,1,1
68,-120.778702,89.752731,-14.678646,106.145920,-20.260208,0.680733,0,0,0,0
69,-180.502594,69.719597,-4.674092,96.737732,-28.218193,0.940955,0,0,0,0
70,-216.454529,56.971161,-9.573135,97.702560,-15.880022,0.629798,0,0,0,0
71,-252.467896,60.434448,-4.741196,87.356094,-14.776320,0.879371,1,0,0,0
72,-171.320755,133.503983,-30.058163,67.461029,5.970922,3.732966,0,0,1,1
73,-208.647293,116.390884,-0.008141,59.742023,-21.406364,0.664301,1,0,0,0
74,-279.812500,122.040817,0.287713,36.569611,-10.035396,0.355554,0,0,0,0
75,-356.126221,96.254860,20.762211,35.859383,1.533100,0.649186,0,0,1,1
76,-146.238266,173.109909,-61.080872,28.462322,12.885166,0.525063,0,1,0,0
77,-276.500549,155.045105,-15.160818,13.954989,33.700302,0.257914,0,0,0,0
78,-343.230652,124.944153,5.923474,11.205115,42.630783,0.686986,1,0,1,0
79,-113.129379,163.974304,-48.942142,49.620621,7.580272,0.338141,0,0,0,0
80,-172.799042,171.554810,-35.472931,41.441193,16.325548,0.550136,1,1,0,1
81,-63.174412,124.032959,-44.596989,67.616196,-39.702774,0.553236,0,0,0,0
82,-102.871941,122.579697,-25.580151,76.100288,-20.007011,0.591860,0,0,1,0
83,-94.579239,139.965179,-45.065456,54.966934,-17.962856,0.602295,1,0,0,0
84,-135.351761,147.736496,-28.609406,66.643242,0.865557,0.491999,0,1,0,1
85,-107.485390,135.139053,-77.852562,38.956421,-24.637474,0.280104,0,0,0,0
86,-142.459122,148.714722,-52.332306,54.919010,-0.149438,0.583889,1,0,0,0
87,-108.751999,145.874695,-49.013542,63.199215,4.058996,0.553806,0,0,0,0
88,-140.844925,162.386566,-42.823872,54.431351,9.414477,0.496679,0,0,1,0
