mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-8.076848,-3.758032,0.982111,-2.766488,0.827875,-2.505912,-4.392945,1,0,0,0
-0.878422,-0.437142,1.447120,1.567205,0.879386,-0.646307,1.038581,0,0,0,0
-0.848689,-1.047028,0.635718,0.762630,-0.549430,-1.211141,0.480069,0,0,1,0
-0.939555,0.017064,1.245387,1.429440,0.730895,1.159939,-0.199660,0,0,0,1
-0.416643,-0.540281,0.212987,-0.938636,-0.913371,1.676791,-2.680263,1,0,0,0
-0.012396,0.718362,0.375986,1.801069,1.035081,-0.722861,-0.128539,0,0,0,0
-0.789000,0.593765,1.214484,1.362749,0.192042,-0.009371,-0.565054,0,0,1,0
-1.313769,-1.117025,0.968101,2.293755,-0.302040,-1.857632,-1.669330,0,1,0,0
-0.306418,-0.734034,0.149504,-0.096776,-0.495128,-0.520542,-1.826482,0,0,0,1
-0.504631,-0.832944,-1.926643,-1.034173,0.115182,-0.635054,-2.268552,0,0,0,0
0.351475,0.752721,0.266950,1.449968,-0.273545,0.848795,-0.750549,1,0,0,0
-0.328744,-1.495946,0.541006,0.670148,2.685923,1.834935,-0.539615,0,0,0,0
-0.536610,-1.529400,0.247982,0.632333,2.053297,1.804527,-0.773502,0,0,1,1
0.184362,0.843605,-0.723927,1.679449,0.378443,-0.082780,-1.170113,0,0,0,0
-0.238658,1.054536,-1.060268,-0.431252,0.485767,0.773949,-2.537234,0,0,0,0
-0.105299,0.430233,-0.633105,-0.089673,0.082429,0.677002,-2.255319,0,0,0,0
0.210404,-0.278049,-0.666488,-0.960097,-0.136578,1.992685,-2.344284,1,0,0,0
-0.338087,1.103885,0.901207,1.707659,-0.037787,0.315733,1.703598,0,0,0,0
-0.337590,1.384030,-0.222655,0.833162,-1.247519,1.124339,-0.569310,0,1,0,0
0.856173,0.201280,-0.012437,0.119706,-0.132947,-1.230088,-0.054738,0,0,0,0
0.646092,-0.243999,-0.144506,-0.606401,-0.371319,1.199813,-1.024056,0,0,0,1
0.259008,0.442852,-0.597652,0.056924,-0.532943,0.130338,-1.213922,0,0,0,0
0.766860,0.233577,-0.856433,-1.035788,0.758733,0.884082,-0.917070,0,0,1,0
-0.087429,0.764735,-1.015776,-0.255888,1.154511,0.764142,-0.593902,0,0,0,0
-0.112130,1.286155,-2.400941,1.174837,-0.351550,1.631920,-0.751624,0,1,0,0
-0.035824,0.881229,-1.496838,-0.535283,-1.088323,-0.954095,-1.996429,1,0,0,0
-0.120433,-0.140201,-0.395201,-0.048923,-0.783699,-0.610718,-2.030602,0,0,1,0
0.070428,0.854551,-0.602505,0.063706,0.263150,-1.033340,1.137313,0,0,0,1
0.164932,0.431516,-0.004407,0.141881,0.755023,-0.850073,-0.738594,1,0,0,0
0.392673,0.269363,-0.087941,-0.568017,0.630674,-0.482524,1.235644,0,0,0,0
0.633337,-0.144896,-0.323290,-0.650416,0.878691,1.070924,1.134663,0,0,0,1
0.236685,0.378424,-1.015103,-1.335203,1.173800,-1.428208,1.140574,0,0,0,0
-0.137417,-0.824627,0.300625,0.326187,0.355811,-0.058171,0.127045,0,1,1,0
0.099375,-0.987067,-0.573581,0.302460,1.017998,-1.001121,1.876979,0,0,0,0
-0.043071,-0.342527,-0.389690,-1.284776,1.272493,1.676965,0.439949,0,0,0,0
0.627463,-0.935187,-0.392211,-0.892598,0.422410,-0.307696,0.075267,0,0,1,0
0.457814,-0.826698,-0.004910,-0.862225,0.573536,-0.383094,0.263461,1,0,0,0
0.500764,-1.177826,0.094352,-1.025703,0.705211,-0.121809,-0.116448,0,0,0,0
0.240458,-0.518120,-0.140067,-1.540949,0.588674,0.984155,-0.502578,0,0,0,1
0.695159,-0.812945,-0.464938,-0.301305,0.491292,-0.336907,-0.345766,0,0,0,0
0.383646,-0.718256,-0.576418,-0.948506,0.910458,-0.106540,-0.361888,1,1,0,0
0.243602,-0.346235,0.513376,-1.342826,0.977680,-0.408670,1.705756,0,0,0,0
0.319983,-0.426076,0.216402,-1.872917,1.664967,-0.243836,0.160040,0,0,0,0
0.628623,-1.068143,0.363788,-0.912297,0.544980,0.703309,-0.307575,0,0,0,0
0.422323,-0.565988,-0.024109,-1.223172,0.384345,-0.514384,-0.101612,0,0,1,0
0.486468,-0.460807,-0.089705,-0.798478,-0.087780,-0.390417,0.209660,0,0,0,0
0.304789,-0.400215,-0.292942,-1.123840,0.249537,-1.122562,-0.423557,0,0,0,1
0.743802,-0.272225,0.031835,-0.229046,-0.150770,-0.353533,0.581236,0,0,0,0
0.533877,-0.480287,-0.050151,-0.077200,0.118605,0.515170,0.008128,1,1,0,0
0.292393,-0.301579,-0.366572,-0.124455,0.271891,-1.463765,1.446914,0,0,0,0
0.125081,-0.095596,-0.530641,-0.958752,0.486286,0.506244,-0.113922,0,0,0,0
0.436587,-0.744077,-0.309529,0.570464,-0.432301,-0.437233,-0.506157,0,1,0,0
0.339703,-0.439638,-0.346694,-0.438693,-0.178499,-0.725160,-0.115792,0,0,0,1
0.528819,-0.541498,-0.089056,-0.700434,0.254992,-0.422094,1.010015,0,0,0,0
