mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-10.577612,-5.338793,2.806451,-3.781781,0.888765,-2.855917,-2.715847,1,1,0,1
0.618261,0.250619,-0.710763,1.472196,0.027364,-1.589653,1.838704,0,0,0,0
1.074672,-1.088800,-0.520844,0.901164,-0.526338,1.315354,0.339414,1,1,0,0
0.497365,-0.106032,-0.190720,0.800245,0.281210,-0.542687,2.120124,0,0,0,0
0.593254,-1.126002,-0.194173,1.105599,-0.338882,0.544041,-0.277917,1,0,1,1
0.983508,-0.722873,-0.108956,1.397338,-0.693981,-0.362159,-0.138763,0,0,0,0
0.756666,-0.759508,-0.558547,0.421574,0.265337,-0.531264,-0.514843,0,1,0,1
0.403461,0.415585,-0.864821,0.775185,0.666892,-1.635246,0.831060,0,0,0,0
0.482415,0.008189,-0.709495,0.634905,0.339408,0.243975,0.027836,0,0,0,0
0.631252,-0.984189,0.474851,0.009076,0.540782,2.467946,-0.238130,0,0,0,0
0.431418,0.133119,-0.429645,0.511413,0.121582,-0.183444,-0.385268,0,0,1,1
0.140101,1.266819,-0.818252,0.221782,0.834627,-0.535513,1.200611,0,0,0,0
0.279472,0.326822,-0.329749,0.074517,0.946351,-0.095123,-0.421310,1,1,0,1
0.852808,-0.612475,-0.713712,1.013694,-0.743429,-1.100466,-0.308650,0,0,0,0
0.621876,0.211110,-0.406621,-0.624662,-0.000952,0.067008,-0.616812,1,0,1,0
0.202690,0.973587,-1.708286,0.328873,0.876341,-0.759468,1.188680,0,0,0,0
0.183827,0.587002,-1.146172,-0.214655,1.057231,-0.111071,0.024891,0,0,0,0
0.889157,-0.194287,0.292000,-0.523084,1.049568,0.103586,-0.297150,0,0,0,0
0.546004,-0.244913,-0.251223,0.038495,1.475597,-0.139717,-0.240978,1,1,0,0
0.038734,1.463607,-0.503206,-0.146209,1.065417,-0.016430,1.777252,0,0,0,0
0.136072,0.869444,-0.734265,-0.510546,0.980526,0.335212,-0.501932,1,0,1,1
0.790094,-0.569704,-0.117924,1.131136,-0.247506,-0.110993,-0.156479,0,0,0,0
0.331444,0.021650,-0.019928,-0.198548,0.346827,-0.230158,-0.573404,0,1,0,1
0.407713,1.900465,-0.973016,0.809808,1.475344,-0.203046,1.475000,0,0,0,0
0.291930,1.787886,-0.954649,-0.250200,1.137300,0.330624,-0.118418,0,0,1,0
0.331707,1.178900,0.396688,0.052005,1.417210,0.595817,1.096601,0,0,0,0
0.548689,0.333390,-0.121174,-0.564240,0.779063,0.718765,-0.198529,1,1,0,0
-0.010111,0.789886,-1.237714,0.622580,2.117129,-0.854591,0.405840,0,0,0,0
-0.109139,0.498058,-1.341752,-0.036664,1.290774,0.056427,-0.478657,1,0,1,1
0.858542,-0.760490,-0.464275,0.292534,-0.562267,0.287105,-0.194332,0,0,0,0
0.424724,0.081071,0.009591,-0.178294,-0.320719,-0.233057,-0.381426,0,0,1,0
0.142169,0.955477,-0.979609,0.484185,0.645562,0.005816,-0.300047,0,0,0,0
0.040251,0.968036,-0.807572,-0.342926,1.326901,-0.424859,-0.555634,1,0,0,1
0.390793,0.435143,-0.398122,-0.091156,0.769048,-0.504657,1.459864,0,0,0,0
0.668264,0.030986,-0.162336,-0.666306,0.345079,0.117260,-0.372190,1,0,0,1
-0.088761,1.269054,-0.504324,0.165558,1.353008,-1.142333,1.134287,0,0,0,0
0.176400,0.814885,-0.500907,-0.684564,0.918418,-0.568889,-0.309017,1,1,1,0
0.486117,-0.943372,-0.854048,0.816006,-0.289286,-0.421800,-0.687867,0,0,0,0
0.160607,-0.332852,-0.023525,0.243178,0.744639,0.438089,-0.581735,0,0,1,1
0.115149,1.253495,-1.210953,0.640405,0.715635,-0.995881,0.915143,0,0,0,0
-0.131877,1.146620,-0.598419,0.052441,1.256856,-0.894435,-0.260994,0,0,0,0
0.205963,-0.465058,0.272149,-0.719693,1.253148,1.971598,-0.428410,0,0,0,0
0.691747,-0.202069,0.238792,-1.398523,0.128671,0.447557,-0.648607,1,1,0,0
-0.348027,0.921669,-0.580047,0.677356,1.756839,-1.181819,1.627995,0,0,0,0
-0.418626,1.206046,-0.161278,0.156330,1.620621,-0.147046,-0.300469,1,0,1,1
0.524800,-0.799240,-0.242204,1.203935,-0.052804,-0.675227,-0.302684,0,0,0,0
0.114096,0.147130,-0.408933,-0.387489,-0.384568,0.180378,-0.958974,0,1,0,1
-0.133421,1.277336,-0.709392,0.907755,1.237445,-0.765655,1.075186,0,0,0,0
-0.022307,1.193800,-0.702269,0.354117,1.387221,0.112094,-0.085709,0,0,0,0
0.334318,-0.458650,0.591613,-0.084508,1.452962,2.149652,-0.504893,0,0,0,0
0.272664,-0.431606,0.143994,-0.397144,0.822186,-0.315228,-0.707846,0,0,1,1
-0.084117,1.378139,-0.866456,-0.240455,1.137895,-0.525922,1.128546,0,0,0,0
-0.020664,0.828749,-1.225151,-0.827928,1.281561,0.504157,-0.429246,1,1,0,1
0.767349,0.020042,-0.104159,1.218258,-1.061473,-0.523481,0.187128,0,0,0,0
0.187157,-0.146288,-0.770250,0.143087,0.503679,-0.397338,-0.695026,1,0,1,0
0.152317,1.317910,-0.921723,0.332980,1.058646,-0.326710,1.281934,0,0,0,0
-0.305739,0.878293,-0.985182,-0.253732,0.992810,-0.492165,-0.194140,0,1,0,0
0.079023,0.100816,0.130288,0.242601,1.684777,-1.471916,0.409504,0,0,0,0
-0.015739,-0.352116,-0.592146,0.123738,0.781042,-0.294252,-0.663378,0,0,1,1
-0.257666,1.654904,-0.308319,0.562842,1.681701,-1.137332,1.376515,0,1,0,0
-0.484534,1.223595,-0.520498,0.337821,1.554555,-1.437494,0.462632,1,0,1,1
0.545618,-0.148237,-0.578583,1.254783,-0.677829,-0.155216,-0.519738,0,0,0,0
-0.012545,-0.130181,-0.900377,0.353509,-0.687064,-0.873149,-0.710300,0,0,0,0
0.083910,0.019656,-0.683835,0.417883,-0.456366,0.553056,-0.744357,0,0,0,0
0.034167,-0.317322,-1.245639,0.790724,0.294104,-0.021544,-0.786262,0,1,1,1
0.250243,0.733433,-0.486446,1.417718,0.179942,-0.883747,1.136499,0,0,0,0
0.695246,-0.328083,0.088104,0.909406,-0.401162,0.277019,-0.010665,0,0,1,1
0.344142,0.086498,0.212006,1.312972,0.624031,-0.393438,1.010496,0,0,0,0
0.609819,-0.522690,-0.381237,0.270718,0.273878,-0.071369,-0.441128,1,1,0,1
0.632084,-0.480142,-0.532399,1.052964,-0.803019,-1.239333,-0.032320,0,0,0,0
0.505237,0.211486,0.096734,0.412360,-0.054616,0.388907,-0.216775,0,1,1,0
0.225904,0.532899,-0.766960,0.735992,0.854738,-0.991915,0.350566,0,0,0,0
-0.111636,0.362252,-0.788708,0.651918,0.722403,0.014185,-0.845159,0,0,0,0
0.157661,-0.812944,0.433210,-0.007260,0.001362,-0.272818,-0.884075,0,0,0,0
0.226084,-0.528131,-0.372901,-0.745902,0.102630,0.300498,-0.716357,1,0,0,1
-0.080676,1.285694,-0.756758,0.612973,1.410010,-0.320606,0.785368,0,0,0,0
-0.179053,0.457973,-0.328549,0.449681,1.032117,0.079268,-0.727844,0,1,1,1
0.744130,-0.865709,-0.213141,0.991578,-0.094823,-0.271500,-0.401915,0,0,0,0
-0.040367,-0.482830,0.127823,0.408516,1.005674,-0.431007,-1.117353,1,0,1,0
-0.109946,1.096028,-0.829715,1.140369,1.497404,-0.897182,1.265762,0,0,0,0
-0.147914,0.801396,-1.075462,0.278922,0.988228,-0.028482,-0.403335,0,0,0,0
0.246618,-0.616728,-0.166841,-0.042868,1.048900,0.428829,-0.582877,0,0,0,0
0.354132,-0.662203,-0.346574,-1.099175,0.762893,-0.318832,-0.735020,1,1,0,0
-0.584286,0.598743,-0.558235,0.316358,1.430840,-1.288861,0.901854,0,0,0,0
-0.208403,0.261304,-0.607493,-0.699610,1.212077,1.030026,-0.915237,1,0,1,1
0.714952,-0.261770,-0.027392,0.945309,-0.428754,-1.034082,0.019854,0,0,0,0
-0.050205,-0.189334,-0.485788,-0.347136,0.374154,0.616461,-0.719858,0,1,0,1
0.109432,1.188161,-1.108148,0.358113,0.970319,-0.375760,1.344852,0,0,0,0
-0.012337,0.865875,-0.455449,-0.107121,1.452402,0.528971,-0.054954,0,0,1,0
0.353339,-0.045121,0.826801,-0.200566,1.403314,-0.114566,1.081827,0,0,0,0
0.160267,-0.275987,0.264924,0.543906,1.319128,-0.752159,-0.307926,1,1,0,0
-0.233653,1.125409,-0.565365,0.642936,2.028638,-1.002613,0.997790,0,0,0,0
-0.092021,0.956698,-0.499369,0.285503,1.475937,-0.142638,-0.635144,1,0,1,1
