subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-94.707138,49.865211,-103.086044,-1.297722,-65.782730,0.892321,0.109799,6.708524,14.325295,17.770454,10.328379,13.225772,14.087438,0.172363,0,0,0,1
1,-82.877403,67.503830,-99.453506,16.442694,-51.234207,1.084520,0.110077,14.324577,13.319324,8.944549,14.506523,13.575665,13.604640,0.169434,0,0,0,0
2,-62.415733,76.018456,-95.471725,20.551302,-58.258202,0.628678,0.133213,5.545880,8.181969,17.171424,9.064638,11.767489,13.530223,0.168945,1,0,0,0
3,-50.345882,95.515198,-62.672462,55.545525,-28.811752,0.698039,0.247790,20.878271,10.928535,12.284551,15.055659,9.089098,12.075796,0.086914,0,1,0,0
4,-59.984840,83.005302,-70.746788,57.313587,-38.143532,0.653552,0.123519,15.079279,5.589616,12.601015,13.994777,11.791532,13.501496,0.198730,0,0,1,1
5,-62.075157,70.344940,-69.250481,57.097160,-34.061928,0.214395,0.128595,18.024216,14.265297,7.767662,14.412409,9.687535,11.888016,0.210449,0,0,1,0
6,-66.196053,57.818687,-79.966019,54.269100,-48.416565,0.994836,0.151223,14.616918,12.505515,17.110135,16.706769,14.083434,10.761454,0.228027,1,0,0,0
7,-69.191948,61.728203,-56.098328,74.935234,-20.985146,0.580968,0.187589,26.281097,15.644372,16.819317,13.464214,13.324956,14.351562,0.149902,1,0,0,0
8,-52.082611,56.083107,-64.478584,72.818451,-29.422031,0.894788,0.160036,18.076976,7.670466,11.949580,13.254176,11.613002,15.020492,0.222656,0,0,0,1
9,-1.370426,76.583984,-62.230320,55.903915,-50.979881,1.386354,0.218074,26.020273,8.168636,9.280183,14.599664,12.903304,13.899338,0.229492,0,0,0,1
10,-52.308720,53.580452,-65.717484,55.883751,-40.331200,0.514674,0.172445,15.963106,18.114211,17.317024,13.986251,13.889643,14.319906,0.201660,0,1,0,0
