subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-223.327011,147.605988,-18.479513,0.205759,-75.678955,2.427036,0.128205,22.553475,23.622419,19.135377,21.444728,15.742955,26.166824,0.040039,0,0,0,0
1,-204.565369,44.931152,-121.629105,-5.368597,-66.221054,2.398839,0.204119,3.874462,11.875289,29.836613,28.495540,33.950539,25.438550,0.073242,0,0,0,0
2,-144.472321,132.622253,-111.558830,-53.527672,-66.245575,2.922797,0.156794,8.982514,17.168278,14.955886,9.757005,18.721064,25.202422,0.066895,0,0,0,0
3,-386.606140,115.737747,32.709747,33.524483,27.756172,0.327989,0.079151,23.893904,20.715528,26.215735,12.905207,18.714095,22.499293,0.009277,0,0,0,0
4,-522.782043,-0.437223,-1.848580,1.129126,1.062488,0.031476,0.000291,8.510891,7.028639,15.721818,21.461703,17.844420,16.147415,0.195312,0,0,0,0
5,-524.306091,0.000000,0.000000,0.000000,0.000000,0.006146,0.000087,12.646686,7.757179,12.763903,16.404131,21.058769,16.992406,0.192871,0,0,0,0
6,-524.306091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000032,16.791339,5.232753,8.290450,15.900329,20.539642,21.687725,0.234863,0,0,0,0
7,-204.998260,161.082428,-52.928406,-24.545361,-38.722069,14.486581,0.081194,12.954336,12.041928,15.358168,13.972107,24.080938,17.550010,0.070312,0,0,0,0
8,-215.395218,-66.190704,-35.294735,37.553169,-42.638939,8.916537,0.086854,14.417435,4.811867,13.683568,8.850908,13.254808,13.860872,0.447754,0,0,0,0
9,-208.771225,-2.383189,-88.896271,31.201355,-42.947281,0.818269,0.191385,6.026824,12.853434,29.799684,28.186648,23.077953,24.993039,0.056152,0,0,0,0
10,-156.519089,104.994324,-68.331146,14.016924,-52.536713,3.911467,0.155505,12.804555,16.406841,19.744305,12.210662,18.347267,17.413491,0.036621,0,0,0,0
11,-299.950073,118.995010,-1.366756,21.895386,-7.708497,1.310296,0.067486,19.822386,20.035989,21.993972,21.964168,20.136037,16.509035,0.030762,0,0,0,0
12,-521.619324,-1.055112,-3.132413,2.777993,1.374539,0.008546,0.000368,14.494468,8.302103,10.613963,15.430029,18.396902,21.490330,0.193359,0,0,0,0
13,-524.306091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000091,13.900762,5.908274,9.203803,18.992508,17.120850,20.244652,0.191406,0,0,0,0
14,-524.306091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000039,10.671253,8.087589,13.889566,11.882496,19.070968,20.796117,0.216309,0,0,0,0
15,-418.138977,91.202652,56.140198,15.426761,-5.978652,0.245799,0.024835,16.870944,13.544311,18.070533,18.141228,23.470535,17.186369,0.112793,0,0,0,0
16,-219.435944,153.992889,-9.244807,0.409363,-65.023117,2.058444,0.119870,14.666587,19.858919,15.337386,11.706070,17.179876,20.276857,0.032227,0,0,0,0
17,-183.408600,47.598618,-132.106445,-7.006917,-66.726685,2.139155,0.211232,9.498337,11.799143,23.328261,28.472948,32.418880,22.243354,0.074707,0,0,0,0
18,-148.627762,151.881989,-106.679237,-52.679764,-55.304321,3.147567,0.141795,13.067141,15.849471,14.483694,15.342471,18.261304,22.446086,0.083496,0,0,0,0
19,-368.182343,112.200493,17.622131,28.002977,35.425362,0.283050,0.089209,28.931930,20.409081,30.323237,22.372938,16.454794,20.014426,0.009766,0,0,0,0
20,-272.716492,-56.140694,-35.457233,30.481256,-52.610786,0.395882,0.060563,12.393471,10.687360,10.986488,7.082529,11.497593,13.751731,0.298828,0,0,0,0
21,-186.744293,59.411976,-105.333260,12.195532,-71.128601,0.968326,0.198374,6.864584,12.730487,21.692183,24.268712,25.799433,28.503933,0.051758,0,0,0,0
22,-173.373428,106.596970,-67.309547,23.170437,-36.968575,2.257890,0.126500,20.217616,22.567784,19.877984,11.899979,14.142381,19.090951,0.063477,0,0,0,0
23,-270.982391,-77.459122,7.581428,23.949203,-43.265427,1.707126,0.080497,12.609035,11.835920,18.174386,14.491211,14.283241,13.466978,0.475586,0,0,0,0
24,-226.595932,-98.894737,-28.550718,-8.668301,-37.742332,1.705158,0.079041,7.002536,7.991876,8.718100,16.265665,12.712333,14.886059,0.444824,0,0,0,0
25,-215.940491,23.143103,-114.818069,50.168694,-54.699677,2.138504,0.174093,15.373874,5.727489,38.405869,24.004092,23.880346,31.484729,0.066895,0,0,0,0
26,-182.803955,107.296768,-58.298492,45.139271,-7.929126,3.144005,0.140284,11.766671,18.452981,24.654931,15.348437,13.600534,24.428369,0.033691,1,1,0,1
27,-78.103546,128.401917,-70.555130,52.865120,-13.370150,0.349447,0.189994,26.582236,7.530013,12.368288,13.231645,10.778128,16.664607,0.055664,0,0,0,0
28,-99.062492,150.784546,-76.524223,56.849499,0.407343,0.671825,0.169698,19.609999,7.136948,7.595538,12.616949,14.004174,17.708746,0.060547,1,1,0,1
29,-55.021385,106.923996,-65.259193,42.518837,-22.533100,0.905645,0.134498,25.606552,7.820140,14.854649,12.465502,15.336700,14.366581,0.132324,0,0,0,0
30,-61.630562,102.084641,-63.822914,36.073162,-24.267746,0.701460,0.119754,19.426408,8.310116,9.803767,17.529374,17.308880,16.068720,0.141602,0,1,1,0
31,-77.108269,117.153862,-70.946945,45.347393,-24.062077,0.891726,0.108061,35.926531,9.700227,11.230966,10.423708,11.336946,14.156944,0.142090,0,0,0,0
32,-99.357956,135.911530,-90.541206,39.281021,-12.047573,0.600673,0.108642,18.523935,5.879489,7.698494,15.772503,13.480185,17.654696,0.120605,1,0,1,1
33,2.609305,105.792587,-46.476723,43.600098,-25.319080,0.735684,0.302454,27.922005,10.304060,13.926337,15.890193,14.517599,15.973425,0.103027,0,0,0,0
34,-17.649549,92.847122,-45.793758,46.767834,-20.050602,0.941839,0.242670,23.824840,13.798928,18.837218,15.900258,15.991484,18.305835,0.129395,0,0,0,0
35,-33.645031,99.219788,-42.939011,35.783081,-25.272484,0.991798,0.207276,16.015492,19.460578,15.960627,18.414666,13.321857,16.067670,0.127930,0,0,0,0
36,-40.575974,103.641182,-38.296974,29.318293,-31.765865,0.966056,0.184117,20.285917,13.112046,13.778445,14.929930,13.706765,16.810094,0.126953,1,1,0,0
37,-35.608315,95.581558,-59.411434,50.560051,-13.354101,0.881308,0.204195,29.001667,8.570784,20.312228,13.744958,19.822373,23.243803,0.122070,0,0,0,0
38,-55.422352,105.127602,-35.425224,42.483101,-25.612980,1.058515,0.144338,19.733002,5.185251,19.631505,14.302242,14.072393,14.762495,0.112793,0,1,1,0
39,-75.939392,95.547119,-45.415539,41.432293,-16.758183,0.702349,0.121881,16.264022,16.851835,18.051880,15.191189,11.717521,14.919003,0.139160,0,0,0,0
40,-101.659462,81.763138,-32.092678,41.851513,-26.632027,0.759255,0.093608,36.374738,12.037432,21.871206,17.753413,16.648428,12.774694,0.152344,1,0,1,0
41,-65.479706,126.045059,-54.148346,44.845482,-5.656044,1.181882,0.264325,22.047988,11.709883,23.235153,19.239388,14.390200,21.872029,0.066406,0,0,0,0
42,-120.274460,123.557510,-39.417583,48.274860,1.641455,0.769003,0.219615,22.865612,7.934454,21.517135,19.536821,23.259550,24.884440,0.056641,1,0,0,1
43,-119.383980,143.548126,-46.118652,47.016563,-6.442974,0.593201,0.227671,32.798154,10.822433,18.446246,27.428664,19.148182,21.792984,0.051270,0,0,0,0
44,-152.460953,121.123802,-25.522129,45.042805,-6.275998,0.938133,0.180974,32.477191,16.739198,20.194941,24.133654,15.878624,16.665997,0.028809,0,1,0,1
45,-93.773186,78.678711,-51.400505,67.358772,-26.827389,1.009249,0.176468,12.286658,6.233771,21.127794,17.213335,16.521982,18.408522,0.089355,0,0,0,0
46,-127.907295,74.766144,-17.207052,61.008064,-30.203871,1.226404,0.105836,19.107218,16.796640,13.366518,16.254450,16.266029,17.137306,0.083984,0,1,1,0
47,-202.656418,102.784821,-6.363019,76.545372,0.835343,0.434343,0.160491,26.613685,12.648843,19.895553,22.723286,16.619328,19.575591,0.014160,0,0,0,0
48,-228.453278,101.124008,-2.298610,47.626812,2.700115,0.772658,0.144242,26.220083,14.466584,23.001724,24.162903,21.628690,22.386145,0.016113,1,0,0,0
49,-97.765152,140.542145,-75.503387,24.006786,-21.519009,1.075982,0.132693,25.904062,13.827508,8.317110,14.550132,17.070092,18.367403,0.096680,0,0,0,0
