subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-109.019432,50.714920,6.354398,57.103886,-8.592445,1.618282,0.091365,12.642979,3.526152,11.626418,13.952879,13.731327,20.450197,0.201172,1,1,1,0
1,-134.443329,132.730682,-3.198451,41.785599,-3.925733,1.616235,0.115820,11.036085,13.755608,7.461769,13.101538,13.769878,12.635227,0.042969,1,0,0,1
2,-229.675003,129.495728,-16.529205,46.477760,8.614115,0.400873,0.058270,20.232921,11.104952,7.500525,10.181856,15.290539,15.752570,0.067871,0,0,1,1
3,-213.337189,139.407013,6.966366,50.043926,3.121887,0.570998,0.123509,12.809161,9.821048,10.307701,11.236656,13.799544,13.884358,0.010742,0,0,1,1
4,-224.367126,154.807983,11.892127,40.372704,14.296831,1.003363,0.133924,27.592215,13.072843,10.054155,17.566970,17.456395,13.777044,0.014160,1,1,0,0
5,-185.158432,117.098076,-14.953129,57.179707,-2.789691,1.427898,0.130709,17.698728,13.631232,9.780385,9.085146,14.597213,15.515298,0.027344,1,1,0,0
6,-183.747009,118.443192,-5.813804,73.655983,2.726649,2.582522,0.118259,15.984943,9.457124,8.049045,7.620961,12.373617,12.873089,0.018555,0,1,1,0
7,-269.841003,130.618378,10.224334,55.963120,17.106941,0.945798,0.123580,17.014113,10.088934,9.698753,8.995307,14.811706,14.647842,0.004883,0,0,1,1
8,-288.967316,152.037201,17.471874,39.426758,17.159481,0.354628,0.102445,22.113534,13.663606,11.471756,8.134740,13.934180,12.886185,0.005371,1,0,0,0
9,-342.043854,120.735619,12.436549,37.314743,32.737022,0.337361,0.057241,22.648882,18.004756,18.140626,7.595175,14.004412,15.314031,0.005371,1,0,1,0
10,-352.301910,125.610764,28.210489,34.907204,24.812000,0.425941,0.034120,16.227792,15.306931,8.426721,15.584635,10.630537,16.984972,0.013672,0,1,1,0
