subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,21.941854,113.064896,-28.532024,35.614697,-6.805899,1.972739,0.396299,10.360796,4.550162,18.535547,12.930093,15.825268,22.106513,0.093262,1,1,0,1
1,-11.022727,50.914154,-7.603585,65.127258,-17.361601,0.998705,0.405771,21.626914,14.127421,18.905600,15.881872,15.431077,19.784952,0.099609,0,0,0,0
2,-23.075104,61.955315,-11.623023,64.583519,-16.976410,0.568126,0.398047,15.974970,14.445018,21.081500,18.032141,13.864036,15.600339,0.072266,0,0,0,0
3,-22.234518,70.206757,0.497973,55.192947,-19.410831,0.901957,0.385424,19.762840,9.716375,11.486221,17.644833,15.394163,19.103454,0.078613,0,0,0,0
4,-26.925262,65.096130,2.121563,59.852867,-7.946824,0.947403,0.420085,21.886698,8.502281,16.389816,16.941241,19.088411,18.708605,0.043945,0,1,0,0
5,-35.893024,54.461136,-0.442270,57.286026,-17.123337,1.245679,0.270054,14.798515,10.372149,15.988284,23.027542,14.010476,15.856261,0.116211,0,0,0,0
6,-33.225296,83.245270,8.966435,60.736992,-14.190742,1.230216,0.505158,13.998847,6.104992,18.501888,15.527205,13.425283,13.171749,0.025879,0,0,0,0
7,-28.304928,68.061066,1.339770,53.014168,-26.449791,1.134254,0.241543,17.449837,6.091672,19.288984,17.162848,17.933524,19.219341,0.138672,0,0,0,0
8,-51.374668,49.510433,-12.683040,51.145565,-17.172110,0.534963,0.230302,12.806758,7.816222,14.979982,21.892677,16.175356,18.928719,0.131348,0,1,0,0
9,-40.279095,74.716507,7.486548,53.496078,-18.467236,0.979295,0.394685,17.116527,7.350125,12.749764,17.966555,17.612570,18.761640,0.050293,0,0,0,0
10,-47.640583,65.662735,-1.155147,55.521339,-12.194047,0.565868,0.388236,15.738141,6.994137,17.120548,18.941500,13.519601,17.144070,0.045898,0,0,0,0
11,-34.642464,69.733780,-11.644672,56.714352,-25.809185,0.896418,0.385071,19.134373,3.956984,12.598812,18.494560,16.078898,16.641007,0.056641,0,0,0,0
12,-59.224007,53.658562,-9.719702,54.295193,-13.660976,0.975609,0.359088,17.297325,10.756800,11.960039,23.657495,17.516146,17.070490,0.052734,0,0,1,0
13,-44.923588,61.467827,-3.830734,49.751198,-13.845448,0.955585,0.333542,15.211002,13.980717,20.281584,19.534931,15.463573,18.443572,0.059570,0,0,0,0
14,-53.954639,51.576527,-8.899612,45.621819,-18.483063,0.644925,0.281596,17.876210,8.810924,14.745144,19.272827,19.281367,17.488702,0.071289,0,0,0,0
15,-43.703655,55.346329,-10.610868,55.196949,-22.013275,0.679714,0.250793,20.185385,14.638601,22.266788,19.165723,14.807129,17.041662,0.104492,0,0,0,0
16,-62.450378,44.699013,-21.260489,39.504028,-26.914909,0.985794,0.120642,12.690304,14.401720,12.029613,16.993846,20.215655,17.742608,0.221680,0,0,1,0
17,-63.272396,46.359383,-24.753887,36.105911,-27.944822,0.729395,0.116812,25.892847,13.254965,24.502581,21.012468,20.717037,17.259831,0.247559,0,1,0,0
18,-60.756641,54.007782,-23.044308,41.081676,-17.652561,0.729008,0.115683,14.890953,10.634169,19.507534,19.246702,16.467087,12.821490,0.214355,0,0,1,0
19,-63.934692,50.495827,-25.635952,38.241737,-29.721268,0.586944,0.108074,12.551571,14.593045,15.186892,16.998881,17.729624,18.305309,0.238770,0,1,0,0
20,-55.304142,52.678139,-19.077366,42.944206,-28.538696,0.995241,0.126725,23.989444,13.953773,18.765109,20.846912,21.786178,18.812023,0.232910,0,0,0,1
21,-66.134605,58.173630,-20.866020,38.974125,-28.399620,0.868188,0.103543,12.062296,8.838968,15.334577,17.714396,14.271934,19.409827,0.228516,1,0,0,0
22,-44.215157,66.804153,-20.870058,37.598885,-28.718298,0.887024,0.124563,19.920533,15.402838,14.047181,19.902981,17.717133,15.767014,0.221680,0,0,0,1
23,-44.006660,63.654533,-20.987885,43.350159,-32.094376,0.973850,0.125308,20.482384,8.892916,12.078600,17.760329,13.980760,14.056725,0.221191,1,0,0,0
24,-38.190765,73.077164,-26.133320,38.291824,-25.245285,0.867526,0.135391,23.595096,8.020125,13.234913,15.957311,15.580302,14.491005,0.186523,0,1,0,0
25,-24.980001,75.395508,-21.718666,41.933838,-41.904121,1.002379,0.185977,19.125334,15.041490,17.206693,16.498885,15.044301,13.676584,0.168945,1,0,0,0
26,-16.065073,69.656189,-27.839314,34.972458,-36.135933,1.099825,0.192090,18.341655,6.230188,18.358208,14.591567,17.080551,14.342681,0.173340,0,0,1,0
27,-21.901104,81.538574,-33.455536,40.273354,-32.003204,0.585588,0.195823,15.859581,4.927904,16.664832,16.062418,13.439612,14.520517,0.144043,0,1,0,0
28,-21.215242,74.300789,-21.397903,41.803757,-26.034489,0.893189,0.160355,8.046317,9.197550,14.942698,16.424194,11.792978,16.365707,0.212891,0,0,0,1
29,-1.896660,70.278824,-25.987015,51.377304,-32.962978,1.005291,0.189658,15.439153,3.621153,11.157353,13.755722,13.813483,15.393318,0.261719,0,0,1,0
30,-0.427517,55.941792,-34.282455,48.401443,-38.326347,1.049743,0.194795,16.532914,11.056272,8.285572,13.995651,12.583240,14.257812,0.285156,1,0,0,0
31,-12.251998,59.825661,-28.554325,59.406727,-25.760052,1.184585,0.246971,17.518726,9.547876,13.998724,15.596700,14.699768,16.231458,0.165527,0,1,0,0
32,17.775478,86.015442,-38.642151,48.035610,-16.399328,1.185977,0.349425,20.895469,12.615641,6.704879,23.323264,13.462739,12.193318,0.122559,1,0,1,1
33,19.018959,70.420792,-30.813190,51.671879,-23.766163,0.778964,0.388591,19.536403,14.436341,10.832835,19.023786,13.481313,14.745713,0.108398,0,1,0,0
34,16.462511,84.073082,-21.611069,50.866604,-29.655411,0.730488,0.395886,20.202983,9.694446,20.537147,12.940615,12.875198,20.966625,0.102051,0,0,0,1
35,26.220427,96.271927,-19.867085,38.586277,-36.516174,0.874611,0.379935,14.969195,10.977871,10.322638,13.138741,11.585428,16.482205,0.107910,0,0,1,0
36,4.493418,82.767944,-25.096413,43.020264,-24.930075,0.709949,0.362773,12.279977,18.664135,15.390000,15.133869,14.996672,15.372245,0.111328,1,1,0,0
37,11.205455,80.604080,-29.999084,36.962593,-33.427109,0.776372,0.233306,14.259137,11.823925,15.928499,21.129336,14.319809,18.838846,0.184082,0,0,0,1
38,14.206434,95.447128,-23.802832,36.592751,-35.666969,0.815691,0.248404,8.983058,7.871315,7.965308,13.388857,12.306620,13.924384,0.178223,0,1,0,0
39,26.893072,100.609772,-19.183975,35.269295,-26.935907,0.732812,0.312263,13.545511,9.105041,10.873773,19.293842,12.514127,13.371893,0.119629,0,0,1,0
40,-4.880555,81.778519,-27.942043,36.803062,-20.363319,0.448621,0.255457,11.969838,10.308803,15.450872,15.536826,17.387762,13.917792,0.128906,1,0,0,1
41,-11.411300,89.697662,-25.878460,25.708820,-23.188377,0.867817,0.221163,15.488175,6.229944,11.090931,14.357057,20.124763,15.236568,0.128906,0,1,0,0
42,1.828711,109.310303,-25.921093,25.326370,-24.575281,0.657583,0.237626,11.715741,12.543224,8.428403,10.662847,18.310533,16.409673,0.110352,0,0,0,1
43,23.963736,113.014481,-24.267368,22.661499,-26.363190,0.882674,0.294889,11.936194,7.369821,6.963070,9.528354,20.733425,11.488984,0.131836,0,1,0,0
44,-17.926889,80.501099,-32.390770,28.778809,-29.042408,0.416149,0.198157,9.905545,14.331288,9.286646,15.697375,18.610421,14.805479,0.160645,1,0,1,0
45,-21.258934,102.726898,-24.803492,27.705297,-25.450659,0.442215,0.210930,7.618328,5.745573,12.093170,25.106330,14.782160,13.661557,0.118164,0,0,0,1
46,-2.382910,113.145813,-20.027596,30.930855,-24.101986,0.712949,0.224505,6.268159,5.806404,8.401034,17.560371,15.194927,15.864813,0.136230,1,0,0,0
47,19.119654,112.429604,-26.273129,21.511669,-32.083725,0.824887,0.279947,7.480977,6.747139,14.471305,11.936017,17.386730,15.912498,0.125977,0,0,0,1
48,-26.128431,81.188004,-38.675217,33.746979,-22.911436,0.443986,0.175879,8.577949,16.081388,9.231700,13.890929,15.681111,14.447510,0.150391,0,1,1,0
49,-25.766006,105.194534,-34.238770,20.811253,-15.636206,0.659806,0.205234,15.874070,9.160991,9.934879,14.298315,20.163710,15.867794,0.124023,1,0,0,0
50,-27.507589,101.912598,-35.356609,14.858608,-23.817574,0.539434,0.222359,4.350677,11.528714,13.825321,17.071471,20.506638,13.545990,0.132812,0,0,1,0
51,15.597932,110.029877,-22.522463,22.843639,-20.248367,0.607970,0.270012,17.525521,5.741452,18.330866,19.245738,19.178640,14.611334,0.110352,0,1,0,0
52,-25.993498,83.385956,-35.112587,31.778446,-18.867956,0.273418,0.218753,12.999958,5.340519,13.257492,19.498884,21.595429,13.026191,0.150879,1,0,0,1
