subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,5.865230,1.017427,14.241826,13.219669,9.522632,15.800781,0.201172,0,0,0,0
1,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,13.144540,8.002282,5.164650,14.642226,11.971406,17.207676,0.369141,0,0,0,0
2,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,9.157009,10.738715,10.052852,10.563587,12.474645,10.365073,0.368164,0,0,0,0
3,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,10.404878,9.670800,11.554701,11.401281,9.294175,11.847624,0.361816,0,0,0,0
4,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,13.172725,5.503452,7.701606,12.592018,10.655250,14.475609,0.351074,0,0,0,0
5,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,7.326442,6.055012,9.792482,7.467375,12.587501,11.911713,0.378418,0,0,0,0
6,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,14.690917,15.022947,11.257696,10.770821,13.955659,11.545935,0.366211,0,0,0,0
7,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,8.891864,6.835402,14.268839,12.665007,11.133978,12.380927,0.366699,0,0,0,0
8,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,18.415465,11.051147,11.739298,10.155226,15.206388,13.066325,0.375977,0,0,0,0
9,-484.746765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,7.531928,2.820827,9.294121,14.263718,11.863086,11.860955,0.351074,0,0,0,0
10,-475.018433,13.552925,12.951904,11.995487,10.747593,0.299640,0.000687,10.937546,6.528777,14.397734,11.952538,15.275743,12.324031,0.018066,0,0,0,0
11,-454.249146,40.908119,35.075314,27.656929,20.796686,0.831128,0.003430,19.055129,5.460588,6.704250,12.925120,11.741332,19.026451,0.007812,0,0,0,0
12,-246.276016,172.462524,-53.929710,-56.913864,12.472950,1.457719,0.041452,16.485722,8.797175,15.998435,9.462190,14.403284,24.719002,0.046875,0,1,0,0
13,-202.553726,185.384613,-80.266510,-51.683350,23.427252,1.033431,0.073097,13.894531,6.293985,13.152739,10.396004,16.259067,20.925303,0.073730,0,0,0,0
14,-190.021225,186.970306,-59.521378,-16.025312,23.719551,1.045174,0.067556,21.243693,12.846764,9.828243,14.373047,15.349323,19.946531,0.065430,0,0,0,0
15,-172.004074,169.225128,-57.388657,1.910521,7.384264,1.144876,0.068220,20.867361,12.919696,12.784226,11.676103,14.488564,19.892867,0.063965,0,0,0,0
16,-115.351547,111.644638,-54.811005,32.923622,-15.518341,1.275832,0.076563,36.785311,4.586975,12.620867,12.660267,11.857476,13.106266,0.110840,0,0,1,1
17,-147.798050,158.127594,-73.788605,11.465597,7.172193,0.550149,0.122236,15.294950,13.043086,17.233669,15.838485,13.249358,19.328795,0.057617,0,0,0,0
18,-163.305740,173.365448,-61.790199,3.448142,7.278714,0.641746,0.150482,15.024961,10.013687,10.792512,14.239650,17.469499,18.644153,0.021484,1,0,0,0
19,-159.255844,171.442383,-66.681152,0.303596,4.378294,0.826745,0.140861,16.226058,6.091439,13.393255,9.845648,15.678275,17.486078,0.036621,0,0,0,0
20,-174.800430,187.694672,-54.567688,-2.387844,20.706429,0.904616,0.196107,21.503200,5.879109,9.710988,14.518568,16.581666,17.776807,0.016602,0,0,1,0
21,-172.014694,194.176132,-60.030083,-12.991459,22.887730,0.630629,0.259969,19.019176,7.246363,13.305003,15.741947,16.480900,17.364236,0.018066,0,0,0,0
22,-186.526520,197.160767,-52.693161,-11.838855,38.026512,0.569512,0.272624,24.139661,4.011595,13.041425,11.796314,11.476943,19.848809,0.008789,1,1,0,0
23,-177.262878,191.308960,-56.717144,-10.660763,26.374443,0.688720,0.219574,23.384381,8.278505,14.864015,12.898036,13.057788,19.563138,0.012207,0,0,0,0
