subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-508.023285,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,1
1,-172.237503,144.689621,-43.499802,38.257599,-8.130595,0.507183,0,0,0,0
2,-237.207687,127.173157,-35.806614,43.327869,-4.581768,0.405502,0,0,1,0
3,-202.259247,130.706360,-57.788467,34.315159,-8.811047,0.789408,0,0,0,0
4,-209.742844,139.582962,-51.913971,32.153267,-8.244490,0.725841,0,0,0,0
5,-179.956131,126.833115,-57.913918,49.283012,-4.247296,0.447255,0,0,0,0
6,-210.155136,135.485611,-41.811371,47.640018,-0.487409,0.737534,1,0,0,0
7,-176.606796,132.137207,-27.856180,30.558941,-9.906651,0.698197,0,0,0,0
8,-230.443741,148.086365,-26.098274,29.439285,-4.665796,0.234976,1,0,1,0
9,-170.942154,138.898590,-69.685394,29.018068,-9.905996,0.407641,0,0,0,0
10,-215.041382,127.968857,-46.852188,25.429401,-23.476460,0.748882,0,0,0,0
11,-223.421402,128.539017,-41.371387,21.527275,-14.570924,0.385523,0,0,0,0
12,-267.417389,135.411865,-31.439960,13.125459,3.318304,0.781780,0,1,0,1
13,-186.577271,135.775452,-32.895317,22.145340,-23.698452,0.533714,0,0,0,0
14,-252.950851,152.714951,-26.660816,21.590631,-1.800857,0.571590,0,0,0,1
15,-181.347351,137.236130,-48.024155,41.275047,-17.120327,1.554631,0,0,0,0
16,-225.061630,138.959686,-29.560719,35.000870,-11.681354,0.716924,0,0,0,0
17,-251.799194,126.491196,-19.914375,33.071018,-2.184806,0.381130,0,0,0,0
18,-262.117432,125.970413,-15.348871,29.812908,-7.694026,0.855442,0,0,1,0
19,-174.203552,137.477448,-40.422066,35.480133,-21.338917,0.731030,0,0,0,0
20,-233.846909,146.660583,-20.720238,25.861618,-16.743795,0.658978,1,0,1,0
21,-168.417709,140.874237,-52.481491,46.082314,-4.665223,0.323176,0,0,0,0
22,-223.033920,130.525833,-32.721748,35.657051,-18.174023,0.546746,0,1,0,0
23,-189.657974,128.999893,-49.993805,23.688702,-25.767633,0.661771,0,0,0,0
24,-255.165634,140.225555,-29.126396,22.251631,-5.666126,0.325998,0,0,0,1
25,-215.436951,151.815094,-38.158684,20.937593,-12.665366,0.366043,0,0,1,0
26,-232.392426,140.538300,-47.529526,12.944683,-8.985318,1.412065,0,1,0,0
27,-216.561035,150.187164,-36.603352,25.294987,-9.698346,0.721108,0,0,0,0
28,-309.958496,151.339996,-3.039500,-3.644476,6.576697,0.257761,0,0,1,1
29,-167.131378,143.211761,-62.938858,24.178743,-16.925011,0.497564,0,0,0,0
30,-241.286118,131.079758,-54.050262,16.440264,-6.206784,0.321729,1,0,0,0
31,-237.608765,167.702484,-16.583492,22.466206,1.606052,0.446333,0,1,0,0
32,-287.347870,158.652496,-17.462847,-1.869056,11.018870,0.418859,0,0,1,1
33,-160.410492,132.567352,-45.363960,34.536564,-18.684799,0.778182,0,0,0,0
34,-232.659073,159.372498,-28.764217,20.039293,-8.741699,0.570058,0,0,1,0
35,-213.428741,148.354828,-62.013508,18.767492,-5.603520,0.659386,0,0,0,0
36,-226.552063,131.286682,-33.151588,31.847195,-16.184801,1.063451,0,0,0,0
37,-171.988647,128.843369,-62.779686,39.889206,-0.872891,0.955809,0,0,0,0
38,-202.527344,127.334702,-54.729973,41.826653,-0.041024,0.477606,1,0,0,0
39,-168.720963,126.371277,-41.431473,38.892311,-17.733160,0.512830,0,0,0,0
40,-221.180923,144.363953,-34.759239,25.875435,-14.534389,0.602208,1,0,0,1
41,-171.220825,139.785309,-71.555435,29.662220,-8.371143,0.411973,0,0,0,0
42,-204.070175,137.836029,-45.834019,26.851097,-19.497988,0.596874,0,0,0,0
43,-209.081665,145.248016,-48.108330,13.048994,-17.260483,0.552655,0,0,0,0
44,-274.353638,141.288391,-32.848614,11.153463,5.704065,0.481840,0,1,1,0
45,-184.521240,123.501099,-43.997967,28.996941,-29.913105,0.454739,0,0,0,0
46,-228.800629,139.005066,-37.150299,22.967247,-22.188480,0.692974,0,0,1,0
47,-190.280304,134.873840,-56.575867,35.567123,-19.732977,0.615091,0,0,0,0
48,-227.737488,127.684669,-36.758781,31.363159,-20.100964,0.796748,0,0,0,0
49,-213.882065,121.943787,-51.278366,30.583479,-17.874063,0.609139,0,0,0,0
50,-253.942474,130.094696,-21.584713,23.431431,-12.372567,0.780150,0,0,0,1
51,-152.611893,122.174072,-46.209389,28.854015,-24.966190,0.414887,0,0,0,0
52,-221.077560,137.280579,-41.331970,27.761175,-14.256580,0.722584,0,1,0,1
53,-154.149734,138.363922,-66.203766,36.969612,-5.611055,0.753158,0,0,0,0
54,-196.632263,134.112427,-46.446037,33.600410,-17.541281,1.089481,0,0,1,0
55,-193.536194,108.593033,-53.052101,45.907528,-6.224492,0.553882,0,0,0,0
56,-210.776810,126.779808,-42.436516,37.367928,-12.900171,0.620681,1,0,0,0
57,-190.005981,136.425766,-54.474571,32.884438,-17.959354,0.786532,0,0,0,0
58,-293.199432,138.785034,-23.578571,7.626229,6.266563,0.393229,0,1,0,0
59,-244.227402,146.717346,-37.651779,26.391094,20.879496,0.533872,0,0,0,0
60,-289.631958,135.460434,-27.103645,19.472111,25.061657,0.470783,0,0,0,1
61,-196.381165,135.152588,-65.307877,21.643364,-16.317448,0.666248,0,0,0,0
62,-294.489136,138.093399,-24.717438,9.180338,6.716888,0.411931,0,0,1,0
63,-185.068344,125.320450,-54.354385,39.512703,-20.989635,0.827960,0,0,0,0
64,-277.493866,131.322891,-28.844711,29.672424,5.423578,0.979384,1,1,0,0
65,-153.371994,124.808243,-49.942322,34.997032,-22.672447,0.660492,0,0,0,0
66,-243.616058,153.110413,-32.145103,27.442535,3.676273,0.507976,1,0,0,0
67,-184.500351,143.264435,-57.945332,30.644854,-17.203777,0.659016,0,0,0,0
