subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-31.725145,47.252106,-13.027182,56.348206,-10.374242,1.101247,0.227070,8.988088,10.773178,5.818303,16.407415,16.645270,14.734545,0.265137,1,0,1,1
1,-44.389420,70.100754,-26.315128,65.770287,-19.042248,0.828321,0.300989,9.218801,8.176511,10.290031,19.450953,14.528482,17.701873,0.111328,0,0,0,0
2,-65.484779,94.046684,-36.849030,76.926872,-22.855707,0.969649,0.277039,8.995487,11.925839,11.280698,14.841971,19.273361,18.328116,0.080566,0,0,0,0
3,-92.004662,97.214668,-45.885803,69.627747,-25.327702,0.761781,0.306538,14.575325,10.224967,14.558165,16.820681,16.658708,17.328627,0.042480,0,0,0,0
4,-97.646317,102.367706,-48.129173,71.946556,-25.233292,0.914491,0.193647,18.670610,5.355252,11.874119,14.327660,18.914122,15.237723,0.058594,0,0,0,0
5,-104.686417,114.812439,-47.575665,66.184525,-17.922880,0.719534,0.218431,12.502194,6.187130,10.345463,17.804313,12.881027,11.805848,0.045898,0,0,0,0
6,-122.256294,119.885567,-46.027470,51.975224,-18.439249,0.779300,0.193958,11.500316,7.070693,10.513190,15.343816,14.615143,18.804146,0.044434,0,0,0,0
7,-125.597778,117.952896,-43.570427,50.939915,-19.499474,1.107032,0.147458,11.826251,6.148725,10.763185,15.591406,12.686507,14.375433,0.059082,0,0,0,0
8,-123.204964,118.490051,-48.560997,50.217674,-14.760855,0.912384,0.287722,15.908638,12.896406,11.303001,10.357067,16.091118,18.098071,0.028809,0,0,0,0
9,-132.162567,117.056976,-51.506393,41.059990,-15.134953,0.691023,0.265901,12.320344,4.589020,17.050634,14.044731,15.315964,19.009150,0.029297,0,0,0,0
10,-148.438217,115.059586,-52.270905,40.431362,-12.048110,1.132662,0.252062,15.480363,12.084901,11.950723,11.894716,21.155846,17.354318,0.016602,0,0,0,0
11,-141.872009,122.119820,-50.466454,30.358217,-9.375915,0.959363,0.158206,14.930636,11.151929,14.640336,11.281565,16.771878,19.962019,0.042969,0,0,0,0
12,-140.817917,120.290863,-57.132614,31.432663,-10.032900,0.915989,0.206987,16.102079,7.921174,14.952113,12.785003,15.242252,20.867766,0.021973,0,0,0,0
13,-155.450027,119.359711,-49.519272,37.359329,-6.912132,0.970889,0.284189,18.082662,5.789991,17.343800,13.535153,14.251330,18.379895,0.019043,0,0,0,0
14,-152.135834,122.914436,-52.234169,26.144007,-17.725002,1.268595,0.116906,7.844306,12.081375,11.170075,15.609802,17.353978,20.166311,0.041992,0,0,0,0
15,-152.282776,126.109146,-52.221603,29.789349,-9.704641,0.883597,0.226305,12.010364,10.802158,19.293695,11.549416,18.488029,16.448796,0.015137,0,0,0,0
16,-138.748062,99.549225,-42.967964,17.500202,-6.785021,0.926247,0.158546,12.604864,10.418295,18.868916,9.878447,16.897222,12.477821,0.040527,0,0,1,0
17,-148.911316,123.328377,-54.233162,24.820778,-10.537356,0.800094,0.111290,14.771798,8.882992,18.431272,14.626084,17.380008,17.485459,0.051270,0,0,0,0
18,-159.262772,126.606522,-43.855209,23.477314,-16.605940,0.753649,0.173548,19.772107,10.677143,10.046746,10.096492,16.107033,20.411198,0.030273,0,0,0,0
19,-171.837860,120.829422,-51.228821,20.733463,-12.112027,0.925856,0.181865,12.452403,9.518886,11.396825,10.727751,16.365051,16.449706,0.020996,0,0,0,0
20,-165.112488,122.300072,-49.898994,21.088615,-18.415586,1.192421,0.169724,17.655320,11.868483,10.230485,14.071760,15.196483,19.793138,0.020996,0,0,0,0
21,-183.965927,128.354996,-50.015198,13.613686,-13.832434,0.719154,0.105289,13.814696,6.221345,10.112986,16.363604,17.538339,17.255670,0.031250,0,0,0,0
22,-176.758606,118.160461,-43.132622,9.353052,-19.498400,0.952622,0.131344,12.178661,16.473713,10.011279,15.052696,12.496326,18.504418,0.047363,0,0,0,0
23,-176.784531,128.281174,-54.690563,8.727137,-18.543468,0.966624,0.108315,17.039484,10.407818,10.877980,15.201690,19.933384,19.571685,0.035156,0,0,0,0
24,-177.205475,123.776535,-43.350525,13.729694,-12.686451,0.973896,0.155020,17.866903,7.193112,14.761044,10.674157,16.910270,21.451598,0.022949,0,0,0,0
25,-191.805603,127.844437,-50.178627,8.203726,-11.218134,1.021964,0.103555,12.773553,17.587075,9.003117,15.605863,21.123757,18.292349,0.038574,0,0,0,0
26,-195.843887,120.474503,-53.548599,13.119752,-9.355293,0.753714,0.123005,14.024037,12.094497,9.553535,11.402579,17.910251,21.232158,0.034180,0,0,0,0
27,-199.741043,122.000534,-47.902016,10.547598,-16.537445,0.813857,0.127507,15.864170,12.921136,10.796796,10.387504,19.128099,20.658721,0.022461,0,0,0,0
28,-202.269333,125.523010,-51.038048,12.596493,-4.595119,0.860866,0.102375,10.721421,6.516012,13.122807,17.801538,20.223183,22.569599,0.026855,0,0,0,0
29,-197.410065,127.114929,-36.266823,14.379492,-12.897575,1.177230,0.116534,12.454556,6.609261,12.781540,12.185635,21.367276,21.834840,0.042480,0,0,0,0
30,-206.774948,122.859238,-48.823074,5.935389,-7.899761,1.134476,0.129265,14.485235,9.925536,11.619553,10.248376,17.925041,20.868223,0.011719,0,0,0,0
31,-215.259613,103.695923,-48.430229,20.391575,-9.291216,1.062174,0.106640,15.900025,9.695378,12.368464,13.411373,19.637786,18.128081,0.020020,0,0,0,0
32,-181.054962,78.516205,-37.096321,24.282726,-9.254862,0.833541,0.095716,15.483424,6.525746,23.209747,17.176103,21.471347,12.840840,0.076172,0,1,0,0
