subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-505.324280,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,1,1
1,-168.870667,206.835266,-26.725319,29.204689,18.972137,0.969056,0,0,0,0
2,-212.605927,217.505188,0.329223,15.779202,24.058235,0.561695,1,0,0,0
3,-227.574661,212.474121,-2.366713,4.843266,24.647606,0.566337,0,0,1,0
4,-228.599106,206.732391,-0.096936,12.212265,23.350986,0.496402,1,1,0,0
5,-208.094193,217.955597,-0.842205,22.617054,23.630762,0.405570,1,0,0,1
6,-215.270920,216.643417,4.791086,19.338015,18.267952,0.553512,0,0,1,1
7,-220.697632,213.578842,4.433772,9.865730,2.742283,0.326286,0,1,1,0
8,-241.643753,204.783936,17.036919,12.171068,1.561105,0.552245,1,1,1,0
9,-196.513077,217.705750,-14.199730,8.336957,9.395704,0.717923,0,0,0,0
10,-229.552689,221.773880,8.345444,-2.256645,18.475651,0.742382,0,0,0,0
11,-265.761780,209.053772,23.524960,-5.129237,21.488300,0.682985,0,0,0,0
12,-284.381897,199.860107,29.435104,-3.047514,29.254326,0.527404,1,1,1,1
13,-164.292007,204.813110,-43.559090,16.998108,16.452600,0.806039,0,1,0,0
14,-176.263016,213.675842,-28.226231,13.649328,5.276577,0.441508,0,0,1,0
15,-176.724258,209.632751,-24.826191,22.565506,3.346425,1.135008,0,1,0,0
16,-214.868103,207.456085,-15.830352,16.433769,28.101471,0.491241,1,0,1,1
17,-190.022766,225.549988,-17.204197,-0.862981,13.793995,0.473071,0,0,0,1
18,-211.017502,230.846695,-1.099153,-16.336811,15.184620,0.429555,1,0,1,0
19,-228.426651,209.150482,2.848975,-6.185309,3.139814,1.943880,1,0,0,1
20,-244.128677,217.494003,16.729889,-5.620762,11.616745,0.515373,0,0,1,0
21,-235.353302,209.597763,-0.022385,-1.658645,26.850233,0.469206,0,0,0,1
22,-232.081650,208.495026,0.523070,-5.529136,7.012604,0.398721,0,1,0,1
23,-232.791336,212.312134,4.179480,6.453683,19.199890,0.620201,0,0,1,1
24,-250.096207,211.339447,14.565928,-3.237806,15.292479,0.595227,1,0,1,0
25,-197.932587,216.738892,-17.217606,4.986961,14.506618,0.682510,0,1,0,0
26,-228.176651,208.582611,2.996912,10.741425,15.141924,0.513005,1,0,0,1
27,-217.384750,203.106049,-11.041540,10.912408,15.518120,1.129827,0,0,1,0
28,-223.625748,218.385559,-4.066992,-6.145398,17.044210,0.546557,1,1,0,1
29,-186.878616,213.818710,-28.576996,-3.017675,-5.892673,0.619716,0,1,0,1
30,-235.245239,208.278168,-0.128506,-2.657954,9.337017,0.682083,1,1,0,1
31,-198.864990,201.766266,-25.901918,3.231350,-6.803926,0.355217,1,0,0,0
32,-235.014572,199.911163,-7.952677,-3.479401,6.736922,0.680959,1,1,0,1
33,-180.586060,213.977264,-34.860863,-3.967272,-1.591240,0.833123,0,1,0,0
34,-195.157578,215.565155,-24.510292,-6.608547,1.411099,0.680005,0,0,1,0
35,-216.125641,207.062714,-11.045403,2.452142,1.547534,1.040660,0,1,0,0
36,-233.386993,205.965912,3.288544,6.065528,7.789191,0.549434,1,1,0,1
37,-204.550140,204.880493,-2.839767,20.346821,-7.986427,1.046135,0,0,0,0
38,-226.673553,204.736649,-5.227585,4.010242,4.406473,0.706549,0,1,0,0
39,-222.845184,188.624451,-12.075602,18.970657,-6.434425,1.520022,0,0,0,0
40,-238.001465,191.783203,-3.123557,13.356947,1.966573,1.013480,1,1,0,1
41,-173.284851,219.953400,-24.242867,13.617203,3.637298,0.776167,1,0,0,0
42,-201.444550,215.174454,-17.606342,2.734097,5.842462,0.688377,0,0,0,1
43,-212.799210,209.601273,-4.781148,3.602524,-2.509028,0.866271,0,0,1,0
44,-227.050415,208.038788,-2.281708,-3.390786,-1.884213,0.900770,0,1,0,1
45,-208.118088,195.865173,-18.721592,1.487245,-8.949134,1.892936,0,0,0,0
46,-233.397461,197.305862,-8.449588,-3.036563,-6.832807,0.674859,1,1,0,0
47,-224.229889,174.969513,-19.794094,9.527346,-9.299767,1.218171,0,0,0,0
48,-243.660645,189.607788,-7.945551,-1.651555,-3.185735,0.868915,1,1,0,1
49,-185.726639,206.730408,-37.292362,-7.407779,1.335993,0.652986,1,0,0,0
50,-199.792297,215.756287,-28.956360,-17.382229,13.551689,0.691296,1,0,1,0
51,-190.572647,211.880264,-17.534760,-2.820253,-5.204222,0.966728,0,1,0,0
52,-214.333405,206.776505,-14.522625,-0.300257,7.397408,0.598884,0,1,0,1
53,-190.367935,209.088394,-26.241211,-4.894632,-10.648951,0.881117,0,0,1,0
54,-205.413681,209.571121,-14.464804,-1.223541,-4.539478,0.406695,0,0,1,1
55,-190.962921,202.341003,-28.599922,12.787806,6.022091,0.791485,0,0,1,0
56,-204.659546,206.064392,-22.612629,4.080735,7.303919,0.558157,1,0,0,1
57,-193.921524,209.432434,-23.041332,-2.918630,-7.120855,0.754337,0,1,0,0
58,-198.647583,211.168793,-16.825506,2.008935,-6.611008,0.631474,1,0,1,0
59,-192.747879,206.882385,-14.791285,16.462566,-9.933918,0.856117,0,1,0,0
60,-216.831543,203.682327,-12.004421,10.660462,4.403740,0.332566,1,1,0,0
61,-182.419449,211.886780,-29.518265,10.411509,3.881924,0.744699,0,0,1,0
62,-200.071289,206.793396,-19.287146,18.616735,9.103020,0.699748,0,1,0,1
63,-185.131134,207.872681,-26.330776,20.629351,3.539975,0.683470,0,0,1,0
64,-191.531067,213.227600,-15.764898,22.910049,4.735981,0.517993,1,0,1,1
65,-163.440903,232.181458,-24.256046,17.784145,21.771067,0.590113,0,0,1,0
66,-193.584122,232.336884,-12.020790,-0.953062,18.381075,0.785582,1,0,0,0
67,-214.520279,217.250397,-12.525311,0.761042,24.640739,0.826275,1,0,0,0
68,-222.999573,215.786133,-7.640681,-3.601028,20.218674,0.595569,0,0,1,0
69,-220.593353,212.098450,-9.332642,-3.261197,7.405948,0.624070,0,0,1,0
70,-212.853516,208.012863,-15.995549,4.611886,16.596313,0.632916,0,0,1,0
71,-225.431717,200.430115,-12.614084,8.120496,17.388277,0.677791,1,0,0,0
72,-225.812592,198.795349,-14.853243,9.612111,21.433460,0.789979,1,0,0,0
73,-227.473755,204.275223,-6.692404,7.735742,17.530792,0.575765,0,0,1,0
74,-224.748734,200.884186,-18.818897,3.114419,15.429102,0.782161,0,0,1,0
75,-213.488754,202.174561,-19.541353,8.905037,18.204353,0.578489,0,0,1,0
76,-223.060654,197.284882,-20.550673,3.582294,14.558613,0.696714,0,1,0,0
77,-217.723282,212.637207,-13.914895,-0.882616,18.153671,0.477472,0,1,0,0
78,-215.245590,205.151154,-16.853464,7.320311,13.436712,0.331125,0,1,0,0
79,-200.714310,208.097992,-20.337914,7.307903,0.161126,0.485379,0,0,0,1
80,-217.790604,194.210846,-21.329659,14.397297,9.299614,0.554530,1,1,0,1
81,-165.568161,212.315521,-39.770844,13.568171,11.324247,1.288151,0,0,0,0
82,-197.815262,216.246765,-23.338200,3.176895,22.747082,0.615312,1,0,0,0
83,-203.332550,215.196411,-12.795389,-1.456956,-0.504506,1.599449,0,0,0,0
84,-243.390518,203.801086,0.279975,-10.816300,3.466226,0.603673,1,0,1,1
85,-156.060333,216.177902,-35.337891,22.896263,4.370413,1.308474,0,0,0,0
86,-198.153275,220.139709,-13.569923,9.388616,15.637005,0.564318,0,0,1,0
87,-197.087540,215.509430,-11.987236,13.530521,11.200913,1.250413,0,0,0,0
88,-235.233322,210.474579,-0.746400,-7.732814,5.440220,0.541585,1,1,1,0
89,-164.041458,216.813934,-40.980049,7.958102,11.911093,1.080612,0,0,0,0
90,-196.658630,214.312515,-23.593998,0.399558,9.195589,0.627690,0,1,0,0
91,-206.031631,213.444626,-15.081030,-6.176024,3.696454,2.018455,0,0,0,0
92,-250.304077,199.816711,0.412444,0.361147,24.765743,0.604062,0,1,1,1
93,-158.931076,219.135193,-32.588470,15.822901,3.650049,0.587385,0,0,0,0
94,-199.539642,219.930481,-12.557699,3.056993,10.909437,0.396709,0,0,0,1
95,-212.090378,204.700043,-14.471729,2.215596,-2.419647,1.802150,0,0,0,0
96,-242.050705,200.756592,-7.517358,-5.761991,14.640976,0.614991,1,0,0,1
97,-205.143524,213.944977,-10.176878,1.616383,4.067350,1.268969,0,0,0,1
98,-216.921082,216.405884,-9.275801,-0.616111,18.416479,1.258771,0,0,1,0
99,-200.812546,208.505890,-22.430473,12.165359,22.173222,2.301339,0,1,0,0
100,-217.599197,202.715866,-19.911797,2.522348,7.836376,1.156811,1,0,0,0
101,-201.571045,195.737061,-27.692554,11.712324,0.423396,2.318524,1,0,0,0
102,-214.054779,200.268585,-20.476406,2.404927,6.794557,1.392049,0,0,1,0
103,-213.281647,198.551758,-21.276781,6.685978,8.818230,1.654023,0,1,0,0
104,-212.936615,207.447327,-16.076332,2.896899,6.986407,1.198178,1,1,0,0
105,-198.357101,201.474838,-30.517868,6.141218,10.197943,1.935587,1,1,0,0
106,-202.452164,194.627991,-33.905251,12.178284,19.953556,1.057249,1,0,0,1
107,-196.734833,199.888733,-28.839649,8.779083,2.696718,1.430032,1,0,0,1
108,-206.364777,197.299133,-27.793285,3.071066,-0.493204,0.756933,0,0,1,1
109,-191.714417,195.836029,-36.811852,10.145925,-0.821246,1.855894,0,0,1,1
110,-202.722549,200.433258,-19.532928,15.442209,2.892353,1.347066,1,0,0,1
111,-182.938004,205.539963,-23.638927,16.979326,-3.951769,2.295512,1,0,0,1
112,-199.148438,202.814789,-29.247433,9.493949,4.322443,0.900487,1,1,0,1
113,-158.313049,222.219193,-26.648834,14.881016,0.863266,0.732603,0,0,0,0
114,-197.120819,219.809387,-17.100487,3.571929,12.575853,0.625381,1,0,0,0
115,-207.525345,208.341553,-14.860182,1.636937,10.635114,1.923939,0,0,0,0
116,-244.602814,204.913010,5.052943,-2.229097,11.315134,0.757277,1,0,1,1
117,-158.757095,212.220642,-41.159523,17.005253,4.442057,1.021414,0,0,0,0
118,-200.069260,214.873413,-22.142038,-3.469501,4.056345,0.573669,0,0,1,0
119,-200.561569,208.208405,-20.288086,7.224890,-0.675341,1.656595,0,0,0,0
120,-239.296906,202.250320,-10.352129,-12.728688,10.317724,0.436868,0,1,1,1
121,-157.799500,226.755951,-26.329725,15.952333,8.293244,0.903011,0,0,0,0
122,-196.469467,219.569000,-17.923029,3.359960,14.196594,0.523711,0,1,0,0
123,-211.693848,206.237030,-12.768881,15.209898,13.741618,1.408144,0,0,0,0
124,-237.454208,202.238831,-4.626199,7.775171,23.377239,0.705446,1,1,0,1
125,-154.852432,215.363251,-35.678558,19.136139,8.452507,0.995028,0,0,0,0
126,-197.371826,217.662445,-18.466038,5.849247,14.466866,0.577672,0,0,0,1
127,-204.077042,206.287445,-15.789951,24.381027,19.293982,1.161923,0,0,0,0
