mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-11.699220,-4.220933,1.297109,-3.453515,1.739319,-1.375233,-3.725359,1,0,1,1
0.319345,0.523730,-0.164936,-0.910072,1.774988,3.963799,-0.034382,0,0,0,0
-0.853723,0.746277,0.919936,-0.334205,0.915204,-0.730657,-0.301195,1,0,0,0
0.986399,-0.545048,-0.928639,-1.055477,-0.585302,0.702231,0.241926,0,0,0,0
-0.071804,0.417463,0.472118,-0.754092,0.603074,-0.959789,-0.066802,0,1,1,1
0.685480,0.063012,0.269591,-1.036803,-0.208783,0.776325,-0.222415,0,0,0,0
-0.784317,-0.167175,0.551406,-1.051891,0.343434,-1.007316,-0.297797,0,1,0,0
0.907340,-0.563282,-1.134535,-1.379853,0.193167,0.225884,-0.070458,0,0,0,0
-0.329379,0.013004,0.892186,0.125105,0.379309,-0.786486,-0.090682,1,0,1,1
0.337488,0.416943,0.238173,-2.406256,-0.333264,0.728391,-0.270490,0,0,0,0
-0.313025,0.474219,0.116668,-2.128617,0.090738,-0.516961,-0.489249,0,0,0,1
0.926725,-0.655848,-1.395536,-1.117299,-0.350112,0.830078,0.308194,0,0,0,0
-0.293645,0.191345,0.292977,-1.371986,-0.095851,-0.861151,-0.374983,1,1,1,0
0.257176,-0.721426,-0.403883,-0.963448,1.438324,-0.490234,-0.491372,0,0,0,0
-0.286675,-0.017526,-0.573208,-1.387033,2.195102,-0.320908,-0.382269,0,1,0,0
0.996741,-0.907205,-1.166740,-1.063023,-0.008596,0.726575,0.456448,0,0,0,0
-0.091544,-0.094006,0.293433,-0.522602,0.335061,-0.644398,-0.499066,1,0,1,1
0.530919,0.397545,0.100134,-0.517535,0.713488,0.336310,-0.394925,0,0,0,0
-0.696707,0.402124,0.896772,-0.468453,1.184362,-1.006515,-0.445837,0,0,0,1
0.880790,-0.746617,-0.899541,-0.830722,0.025733,0.959813,-0.099970,0,0,0,0
-0.143325,-0.131611,0.860226,0.000886,0.226493,-0.851253,-0.114945,1,1,1,0
